UniqueCount	AmbigCount
2	434
0	120
0	0
0	504
3	643
4	562
1	396
0	847
0	581
0	647
0	565
0	334
0	428
0	168
1	126
1	96
0	137
0	214
1	77
0	113
4	47
1	71
0	295
0	291
0	329
0	325
0	315
0	323
0	281
0	285
0	297
0	25
0	293
0	300
0	301
0	148
0	1385
2	1009
13	1258
15	388
3	578
3	248
0	3
3	337
0	33
0	32
0	33
0	6
0	4
0	0
4	89
1	9
3	15
0	9
1	12
0	25
0	360
14	382
0	16
18	546
0	18
0	3
0	403
0	281
16	375
0	76
5	233
8	196
0	15
0	14
0	13
0	474
1	417
0	472
0	441
0	447
0	36
0	92
1	141
1	1
1	1
135	3052
3	2402
0	1077
350	628
5	406
16	1499
0	0
87	0
3	0
107	1
0	379
0	358
0	378
0	379
0	344
1	375
0	376
3	517
0	40
0	355
0	49
0	310
0	14
0	13
0	51
0	377
1	256
0	40
0	354
1	340
0	21
1	22
0	312
0	48
0	32
0	31
3	64
0	145
0	108
0	120
0	65
0	46
0	6
0	15
2	15
0	13
0	8
0	7
0	7
0	8
0	3
1	3
0	1860
0	1715
0	1624
0	1548
0	1471
0	1423
1	1426
0	1426
0	482
0	0
0	110
0	870
0	864
9	333
2	450
3	36
0	11
0	13
11	1703
0	1537
0	509
0	1304
0	1452
0	1383
0	1456
0	1485
0	1465
0	1418
5	225
0	287
0	175
0	98
0	372
0	126
0	151
0	298
0	274
2	288
7	138
0	55
3	53
43	1565
0	0
0	50
0	0
0	0
1	117
3	58
0	90
0	67
0	3223
0	3201
2	3111
4	1799
0	221
1	789
0	453
0	287
0	629
1	422
0	264
0	534
5	667
0	477
1	466
2	299
2	6
0	5767
0	6244
0	6352
0	6125
3	6105
0	6221
0	6070
0	5625
0	6199
0	6105
0	3645
0	6166
0	6163
0	5975
0	6019
1	5867
0	5777
0	5204
0	5363
0	5143
0	5224
1	5085
1	3368
0	2991
12	1191
0	2116
1	1333
0	871
0	123
0	288
2	0
0	7
0	7
0	1
0	7
0	6
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
1	141
0	1
0	0
1	335
0	1
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	197
0	1
0	0
0	0
0	0
0	0
0	0
0	11787
0	1267
1	65
0	39
0	39
0	164
0	11682
0	1030
0	10573
0	1864
0	2567
0	2038
0	2551
0	2359
20	3710
0	2864
0	2275
0	1483
0	1114
5	2730
4	1337
0	10841
13	2762
2	8977
2	7897
0	1756
9	260
2	1
1	1
0	110
1	833
0	167
0	166
0	115
11	314
0	153
0	180
1	196
0	278
1	172
0	153
0	142
0	0
0	0
0	0
0	65
1354	141
0	4
1	32
4	84
0	1
0	1
0	22
0	21
1	22
0	3
2	38
0	24
2	13
0	15
11	62
0	10
0	8
0	0
6	1
0	1
2	6
0	1423
0	382
0	1574
0	620
2	73
0	1290
5	502
43	902
1	576
0	427
0	431
0	395
0	405
0	123
0	52
0	32
0	31
0	36
0	1
0	29
0	29
0	29
1	30
1	22
0	22
0	18
0	0
0	0
0	423
0	397
0	294
0	86
2	41
1	20
0	21
0	62
0	145
0	58
0	12
0	9
0	0
0	65
0	65
0	13
0	5
17	11
0	6
12	12
1	1
0	313
0	415
12	415
0	415
1	330
0	954
0	784
0	194
0	184
36	316
54	882
0	893
0	151
0	409
1	17
1	240
3	3
5	0
2	0
0	23
0	24
0	72
0	68
0	74
0	72
0	23
0	74
0	26
0	12
0	9
0	17
0	72
0	11
0	61
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	2
1	2
0	2
0	2
0	0
0	2
0	2
0	27
0	0
0	0
0	38
0	0
0	0
0	0
24	75
0	75
0	70
0	12
0	6
0	9
1	61
0	0
1	134
0	134
2	81
0	13
1	78
0	12
0	16
1	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
85	1226
2	1220
15	245
1	245
20	75
0	130
0	69
0	50
0	22
0	93
1	66
0	25
0	11
0	10
0	8
0	10
0	10
0	6
0	6
0	7
0	8
0	11
0	6
0	1
0	7
0	2
0	0
0	0
0	40
0	10
0	160
0	92
0	161
0	237
0	82
0	10
0	176
0	10
0	178
0	185
0	211
0	206
0	126
0	155
0	156
0	146
0	152
0	186
0	139
0	21
0	56
0	24
0	101
0	99
0	115
0	91
0	21
0	0
1	52
0	0
0	0
0	6
0	3
0	6
0	2
808	330
0	276
0	121
0	0
1	0
4	1016
0	1072
0	1073
0	1065
0	1035
0	1063
0	1063
2	1036
0	1043
0	1055
0	1043
0	1057
0	1049
0	767
1	807
0	798
0	48
1	435
0	210
2	419
0	55
0	76
0	265
0	156
1	99
8	78
0	4
0	130
2	128
2	143
0	130
0	129
0	130
0	129
0	125
0	6
1	13
1	565
1	552
0	566
0	562
0	549
0	549
0	548
0	548
0	548
0	270
0	69
0	1
0	1
0	64
1	392
0	79
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
5	382
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
1	0
0	0
0	119
0	119
0	0
0	0
0	6
0	0
0	0
1	4
0	3
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	14
0	15
0	54
3	62
0	62
0	46
0	2
0	5
2	3
0	36
0	6
0	170
1	186
0	1471
0	1473
0	1469
0	61
0	67
0	4
1	58
0	0
0	121
0	56
0	155
0	1462
0	211
0	4
0	432
0	1456
0	118
0	1480
0	123
0	1539
3	205
0	121
0	431
0	1488
0	1478
0	110
0	126
9	1431
4	98
0	25
0	1471
1	1469
0	406
0	455
0	112
0	23
0	1429
0	92
0	499
1	970
0	63
1	48
0	137
3	1268
0	1254
0	1288
1	2
0	0
0	0
0	0
0	2
0	0
1	2858
2153	7027
13	7027
0	6880
0	5051
0	4530
0	2857
0	2857
1	0
2	63
4	299
0	3
2	6
0	294
0	1
0	1
0	7
0	7
318	1542
0	27
5	1312
3	571
7	105
2	20
0	18
0	0
14	0
0	463
47	463
1	450
0	443
12	443
0	439
0	439
0	277
0	26
4	0
8	695
0	197
0	152
2399	1375
0	800
8	378
0	74
0	55
0	2
0	3
0	12
0	4
0	4
0	25
0	21
0	3
0	32
0	11
0	12
0	13
0	17
0	7
0	0
0	3
0	19
0	20
0	193
4	216
0	21
0	21
0	21
0	17
0	13
0	9
0	13
0	11
0	11
0	11
0	10
0	3
0	7
0	3
0	2
0	3
0	2
0	66
0	71
0	72
0	72
0	72
0	68
0	72
0	72
0	72
0	72
0	72
0	72
0	72
0	72
0	72
0	49
0	52
0	21
0	4
0	11
0	7
0	8
0	2
0	1
0	1
0	1
0	1
0	1
0	0
213	458
0	45
6	33
0	14
0	10
0	0
0	40
0	0
0	0
0	0
0	0
0	226
0	90
0	78
0	56
12	131
2	99
0	90
0	59
0	213
26	256
0	46
0	35
0	21
428	97
0	97
21	113
3	0
0	104
10	27
0	79
0	69
3	59
0	15
0	238
0	623
0	622
0	471
0	484
0	578
0	580
0	590
0	590
2	347
0	473
0	596
0	610
0	399
0	443
0	154
0	119
4	242
0	80
0	115
0	43
0	83
1	64
0	75
0	42
1	113
0	0
0	0
0	35
0	0
0	0
1	855
0	0
0	186
2	89
1	189
0	85
0	214
2	109
0	117
0	57
1	148
0	140
0	181
0	89
0	85
0	170
0	135
0	114
0	123
0	118
0	120
2	28
0	0
0	2
0	2
0	2
0	2
0	2
0	4
0	4
0	2
0	2
0	2
0	124
0	2
0	2
0	2
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	1
0	0
0	0
3128	873
71	888
0	467
6	0
0	81
0	7
0	81
0	77
0	77
0	0
1	0
0	11
0	5
0	0
1	0
0	0
0	0
50	84
0	1
0	4
0	8
0	0
0	1932
1	731
0	2743
0	2312
0	2753
0	948
1	2709
0	2292
4	1780
2	2325
0	0
7	4
1	175
1	1
5	260
2188	1759
12	1610
10	1117
2	697
8	1
1	1800
0	0
0	0
0	4
0	4
0	0
0	0
0	1
0	0
0	2
0	2
0	2
0	0
0	0
0	1328
5	1332
0	1212
6	1179
0	82
0	393
1	753
0	86
0	562
0	45
2	67
0	9
0	10
0	29
0	156
0	37
10	141
0	4
0	14
0	8
0	65
10	26
0	0
1	0
0	0
0	0
0	0
0	938
0	1536
0	0
1	0
0	0
1	194
0	5833
8	5247
0	5592
0	5779
0	4180
0	1898
1	1771
0	1503
1	1222
0	1084
1	659
0	571
0	556
1	532
2	549
6	58
0	0
2	0
0	0
2	880
0	39
0	0
0	0
0	0
0	0
2	45
0	0
0	0
4	304
0	0
0	0
62	94
1	12
6	25
0	23
0	23
0	23
0	23
0	19
0	17
0	9
0	0
519	776
2	5
0	37
12	92
0	1
0	1
0	1
0	0
0	0
0	0
0	0
1	5
0	5
1	5
0	0
0	5
320	528
1	460
0	271
27	22
1	17
0	22
0	17
0	0
2	135
0	135
0	135
0	316
0	0
0	0
45	840
2	92
3	34
7	10
0	29
0	0
0	4
0	95
1	39
1	1794
5	1799
0	114
0	1766
0	1795
0	200
0	1791
0	8
0	1799
2	1764
0	1795
2	933
0	1091
1	217
0	66
0	133
5	328
1	72
0	44
0	76
12	1342
11	0
0	0
7	2
1	939
0	946
0	500
13	875
0	944
0	46
0	0
0	52
0	0
89	170
3	170
0	128
0	64
0	0
0	0
8	274
489	925
0	793
0	646
0	123
2	4
4	65
0	557
42	722
2	40
0	17
1	0
0	0
0	0
0	233
4	178
5	149
1	693
3	800
0	800
11	80
0	22
0	95
3	397
1	60
0	124
0	40
0	2
0	0
0	0
0	324
0	324
0	701
8	75
0	302
0	298
0	295
0	296
0	699
0	217
0	7
0	38
0	631
0	628
0	628
1	0
0	15
2	16
0	18
0	18
0	70
0	9
0	0
0	4
0	3
0	0
0	458
0	224
0	2
0	50
0	50
0	2
0	873
0	3
703	2142
0	438
0	842
0	632
3	1004
1	319
0	891
2	429
0	0
0	5
0	2
0	12
0	10
0	3
1	14
0	2
0	15
0	12
0	10
0	0
495	1114
0	197
69	274
1	39
2	12
233	61
0	61
0	8
0	0
0	0
15	84
0	2
0	2
12	80
0	4
6	65
2	26
0	8
0	0
4	0
0	0
3	22
0	10
0	0
0	11
0	9
0	0
0	717
0	2782
0	1202
0	1116
0	1540
0	380
1	1087
3	950
0	3369
0	1265
0	898
0	2245
0	1271
2	932
0	1179
0	1315
0	916
0	1457
0	321
0	825
0	875
0	736
0	715
0	426
0	392
0	311
0	179
0	548
0	722
0	470
0	284
1	129
0	139
0	498
0	81
0	30
5	45
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	80
0	0
0	73
34	156
0	53
1	43
0	75
0	32
0	951
0	1018
2	786
0	86
8	123
0	159
0	110
0	295
0	55
0	123
0	1110
4	0
0	1
0	1
0	361
3	368
0	653
0	669
0	669
0	654
0	663
0	380
1	72
0	76
0	45
8	38
0	14
1	222
0	79
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	244
158	358
0	34
1	57
10	24
0	44
0	0
0	0
1	0
0	0
0	0
0	0
0	84
13	135
1	62
0	10
0	4
0	6
0	5
0	3
0	98
0	34
0	165
0	163
0	56
0	53
0	98
0	78
1	36
0	127
1	3263
0	269
0	269
0	244
0	245
3	221
0	213
0	192
0	141
0	138
2	70
17	520
1	51
0	118
8	380
0	764
0	440
0	423
8	31
0	876
0	608
0	842
2	684
0	482
0	646
0	472
0	591
0	255
1	247
0	0
0	0
4	52
0	0
0	0
0	0
0	0
0	0
2	29
0	620
0	547
0	547
0	608
0	180
0	172
0	185
1	181
0	150
0	148
0	104
0	39
0	38
0	61
0	45
9	18
0	71
0	11
5	1
0	297
0	299
5	202
2	136
0	100
0	34
0	33
2	38
6	12
0	21
0	2
0	0
0	0
0	0
0	0
0	0
0	12
0	20
0	20
0	33
40	146
1	20
0	20
0	0
0	0
271	595
3	597
0	206
0	87
157	644
0	103
0	139
1	127
0	171
0	56
1	461
0	0
0	2443
0	2443
0	2466
4	745
1	2462
0	1295
0	212
0	204
0	230
0	2440
0	2486
0	2427
3	543
0	2325
0	2268
0	2443
0	75
0	2469
0	91
0	181
0	2451
0	2467
0	2491
0	2469
0	2466
1	2469
0	167
0	2316
0	203
0	2062
3	2115
0	1320
0	1234
0	0
0	211
31	445
3	396
0	353
1	74
2	274
0	178
0	0
0	0
0	0
0	127
0	125
0	54
0	127
0	119
0	0
2	4
0	0
1	0
0	6734
0	479
3	6541
0	341
0	0
0	2
0	0
0	876
0	876
1	2
0	10
0	730
0	261
2	242
2	71
0	25
0	22
0	464
0	478
0	236
0	13
0	29
0	29
0	295
0	25
0	52
0	19
0	0
0	24
0	24
0	1
281	189
4	86
0	149
0	46
0	0
0	0
0	1
0	1
4	0
0	0
1	0
0	2
0	2
1	96
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	1008
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	5
0	547
0	547
0	7
0	7
0	3
0	0
1	701
0	3
0	2
0	0
0	7
0	9
0	7
0	547
0	7
0	0
0	0
2	1
0	0
0	5
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
1	1
0	0
0	2
1	0
0	0
0	1
0	37
0	37
0	2
0	37
0	5
0	3
0	5
0	5
0	3
0	3
0	2
0	0
0	6
0	0
0	968
0	8
0	133
6	968
0	117
0	12
0	10
20	1042
0	1046
2	21
0	45
0	45
0	31
2	14
2	81
0	0
0	1419
0	1419
5	2413
0	1555
143	4814
0	717
0	4828
20	1554
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	7
3	1
0	30
0	30
0	13
6	4
0	1
0	73
0	171
0	158
0	33
0	158
0	173
0	157
0	0
0	0
0	0
2	0
0	79
0	79
0	69
0	4
0	28
0	2
0	11
0	10
0	5
0	5
0	2
5	5
0	3
0	15
0	12
0	10
0	51
0	2
0	2
0	49
1	92
0	3
0	1
0	0
0	18
0	0
7	161
0	78
4661	3086
10	3086
0	201
0	201
0	0
0	0
0	0
0	0
0	18
0	1
0	2
0	0
0	1
16	438
0	463
0	371
0	406
0	145
3	241
0	193
0	148
0	107
0	69
0	46
0	103
0	353
0	360
0	128
0	362
0	97
1	17
0	11
0	42
0	46
0	0
0	0
10	425
0	104
0	1028
0	0
0	0
0	1939
0	1948
0	1957
0	83
1	31
0	378
0	49
0	24
0	508
2	0
2	1923
3	1896
0	153
0	1842
1	582
0	0
0	0
0	0
30	72
3	4
0	10
2	0
0	0
0	0
2	43
0	46
0	56
1	37
0	1327
0	39
0	47
0	75
0	89
0	1315
0	78
0	1129
0	864
0	64
0	104
0	1872
3	1027
0	603
6	2058
45	86
3	208
0	1451
10	1478
0	57
0	51
2	1085
2	83
0	0
0	115
0	124
0	401
0	384
0	395
0	121
4	20
0	58
0	48
6	58
0	46
0	94
0	61
0	33
0	62
0	37
0	0
0	0
0	0
0	0
2	44
0	0
0	188
0	192
0	179
0	193
0	47
2	66
0	48
0	6
0	0
0	6
0	0
0	3
0	6
0	1
0	0
0	10
0	10
0	10
0	10
0	72
1	70
0	10
0	10
0	13
0	6
0	10
0	10
0	10
0	3
0	3
1	0
0	0
27	13
0	2
0	5
0	5
0	117
0	0
0	0
0	61
1	61
0	17
1	6
0	4
0	4
5	0
0	0
0	0
23	112
19	4
0	4
1	130
513	323
1	211
0	211
1	226
0	138
0	2026
10	5152
0	1009
0	5175
0	272
0	1145
0	1990
12	5147
0	1435
0	1174
0	0
1	6
0	0
0	0
2	10
0	0
0	494
0	787
0	1747
10	3
4	1629
0	291
0	158
0	1433
0	649
3	1775
0	515
1	215
18	14
9	134
0	47
2	166
0	7
0	6
0	69
0	60
0	4
0	55
0	51
0	0
0	0
0	9
32	4128
0	2391
11	24
1	138
30	117
61	35
0	0
0	266
0	346
10	375
18	386
11	241
4	122
4	39
13	255
0	16
2	32
0	31
0	18
0	735
0	3
1	13
1	0
0	5
0	31
0	51
34	199
0	162
0	136
0	67
0	14
30	80
0	47
2	24
1	17
1	29
0	23
0	12
0	0
0	0
0	24
0	22
0	19
0	9
0	0
0	27
0	3
0	1
0	8
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	79
0	73
2	77
0	73
0	75
0	73
0	75
0	79
0	73
0	74
0	0
2	0
4	0
0	371
0	380
0	348
1	156
0	111
0	106
0	0
0	0
0	318
0	346
0	341
0	156
0	115
1	62
1	82
0	35
0	17
0	31
0	80
0	58
0	51
0	41
0	17
0	1824
0	1820
0	1837
1	609
0	609
0	1155
0	852
0	297
147	410
0	256
3	273
0	134
0	0
0	0
0	0
2	1
0	0
0	1
0	1
2	0
0	0
1	68
294	172
0	57
0	109
0	88
5	0
0	0
882	1303
0	356
0	979
0	0
0	324
0	296
0	0
0	312
0	315
0	279
2	18
0	15
2	149
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
2	1
1	1
0	0
0	0
0	0
1	283
0	8
0	0
0	0
0	0
0	0
0	0
0	376
0	590
0	563
0	333
2	70
2	98
0	0
0	0
254	74
0	46
0	68
1	160
1	348
229	1695
5	870
6	265
0	217
0	33
0	149
0	38
0	80
1	40
5	303
0	252
0	463
1	37
0	13
3	289
0	10
15	0
0	0
0	501
0	488
0	480
1	289
0	266
1	291
0	404
0	404
0	409
1	407
0	408
0	404
2	414
3	295
0	411
0	347
0	91
0	261
0	36
0	87
0	29
1	145
0	23
0	21
3	22
0	24
0	20
147	344
0	30
0	51
0	0
0	24
0	61
0	9
0	40
0	0
18	502
1	457
0	250
0	155
0	148
0	0
4	335
0	335
0	308
0	310
0	135
8	28
0	5286
0	5111
3	4785
2	2513
3	4711
0	4523
0	3881
0	4171
0	3807
0	3817
0	2880
0	1783
0	1535
0	1322
24	662
0	3
0	435
1	583
0	668
1	163
5	9
1	771
0	446
0	445
5	307
3	7
0	430
0	0
0	0
0	32
0	11
0	11
0	11
0	32
0	8
0	32
1	32
0	11
0	32
0	7
0	32
0	11
0	32
0	259
0	262
0	11
7	1111
0	0
5	353
2	481
1	292
0	26
2	160
0	114
6	47
1	47
0	0
0	0
285	201
0	13
1	0
0	0
1	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	50
0	26
14	2
10	2
0	5
0	5
0	5
2	5
2	29
0	0
0	0
0	0
1	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	139
0	0
0	0
0	0
0	0
0	0
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	17
3	16
0	0
0	0
252	0
1	1
3	0
13	916
112	916
570	2423
2	2318
0	2014
0	30
59	384
4	2136
0	2133
0	208
0	344
1	173
0	4
0	43
0	48
0	74
0	79
0	78
0	17
0	17
0	7
0	0
0	683
0	665
0	626
0	38
0	53
5	46
15	26
1	0
32	5383
0	5359
52	4830
4	986
4	415
0	1071
7	1374
0	547
17	514
2	521
0	266
0	128
0	259
0	39
0	642
0	720
0	751
0	740
1	742
0	725
0	716
4	737
0	730
0	691
0	196
0	633
0	639
0	629
0	63
1	1
0	189
0	189
0	108
0	82
0	37
0	3
15	13
0	0
0	0
1	0
0	1
0	0
3	110
0	1310
0	1310
0	755
0	1005
2	111
0	588
0	591
2	411
1	104
0	134
2	68
1	54
5	42
0	42
0	0
2	2
0	2
1	256
0	10
0	6
0	4
11	364
1	59
2	8
0	713
0	9
0	1397
1	1444
26	50
2	52
0	1353
5	102
0	723
0	30
0	694
0	568
0	332
0	0
0	35
1	244
0	221
0	199
0	181
0	68
0	161
0	0
0	0
0	2051
48	2083
0	2009
0	2089
2	2050
2	2024
0	1547
1	304
0	137
0	44
0	2
0	2
0	932
0	869
27	459
0	75
0	816
4	142
0	42
3	115
0	135
0	110
56	393
2	145
0	78
0	95
0	58
1	1
6	1
0	1
0	0
190	344
0	395
0	15
0	47
0	30
0	7
0	17
0	4
0	5
0	3
0	3
0	4
0	5
0	5
0	3
0	6981
0	1
0	1
0	1
0	1
0	0
0	1
0	43
0	43
0	2
0	0
0	1
0	0
0	1
0	2
0	0
0	3
0	3
1	31
0	2
0	3
0	3
0	163
0	133
0	153
0	152
0	46
0	49
0	102
2	147
0	6
1	147
3	66
5	197
0	4138
0	9626
1	9
0	47
0	9553
0	9645
0	6992
0	9627
0	4156
0	9231
0	7009
0	3075
0	3280
24	11342
1	1877
0	1557
0	4138
0	9629
0	9625
1	9557
3	11522
18	9666
3	9721
11	9470
2	9632
2	3993
2	8674
0	2954
2	12
0	0
3	19
0	0
0	0
4	0
0	0
0	578
0	2
0	48
0	334
0	334
0	323
0	36
0	0
0	0
0	0
0	0
0	981
0	1105
0	1108
0	1107
0	1103
0	1103
0	1106
0	980
0	1105
0	1112
0	1106
0	1106
1	434
0	427
0	783
0	870
0	903
0	872
0	784
0	907
0	903
0	764
0	520
0	872
0	1233
0	1233
0	1233
0	1233
0	1198
0	1198
0	1199
0	1198
0	1178
7	1238
0	1189
0	45
0	213
0	207
0	149
0	150
0	30
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	504
0	464
2	444
0	506
0	701
0	509
0	512
0	406
0	414
0	433
0	500
3	758
0	499
0	438
0	475
0	701
0	447
0	506
0	451
0	445
0	407
0	498
0	493
0	499
0	504
0	502
0	22
0	337
0	355
0	293
0	252
0	245
0	159
0	205
1	177
0	166
0	11
0	0
0	0
232	172
0	158
0	47
0	47
0	14
0	0
0	0
0	0
0	0
59	13
1	222
0	6
0	0
0	5
1	5
0	6
0	0
2	911
3	5
0	670
0	3894
0	3838
0	3724
0	1931
2	3748
0	2602
0	2675
0	2542
0	1282
1	924
0	1419
0	160
27	349
0	349
0	22
0	21
0	21
0	21
0	18
0	17
0	13
0	13
0	13
0	18
0	1
0	1
0	1
4	6
0	6
0	3
0	2
0	2
0	0
0	0
0	111
0	160
0	30
0	95
0	94
0	24
0	18
0	9
0	26
1	18
4	9
90	67
0	4
2	0
7	712
0	477
2	264
1	1
2	45
1	38
0	3
2	3
0	0
0	14300
9	12376
0	14354
1	14353
0	14302
2	12017
0	87
0	22
0	21
0	23
0	20
2	13
0	2
0	1
0	2
0	0
0	1274
0	1260
0	1287
1	57
143	935
2	158
0	872
0	0
272	1286
0	509
1	543
0	706
1	766
0	812
0	618
1	237
0	1064
0	619
0	1256
0	1143
2	1255
0	561
0	1198
2	266
0	664
0	691
0	376
0	483
0	483
0	427
0	194
2	153
0	167
0	84
0	451
0	365
0	446
0	306
4	129
0	84
9	189
1	67
1	29
604	0
120	242
4	34
0	0
0	0
0	999
0	2638
0	286
1	874
23	2679
0	225
27	2191
0	1048
0	927
0	919
2	644
3	399
0	625
0	458
0	1526
106	1044
0	516
2	434
0	278
0	41
6	122
2	61
0	0
0	0
0	17
1	18
0	0
0	1
0	1
0	0
59	422
0	30
0	31
0	11
0	6
0	10
0	10
0	13
0	8
0	13
0	9
0	3
0	13
0	13
0	10
0	7
0	2
1	0
2	0
0	72
0	72
0	70
3	209
0	83
0	17
0	22
0	3
0	3
0	1
0	0
0	0
0	284
0	283
1	34
0	70
0	110
0	24
5	35
1	0
1	24
1	22
9	18
0	17
0	13
0	474
0	484
531	775
0	490
1	490
0	155
0	116
0	117
0	55
0	100
24	0
31	4515
8	4515
1	0
0	0
52	0
0	222
0	194
0	2105
0	2104
0	98
0	2093
0	2080
0	359
0	96
3	263
0	1746
0	2098
0	255
0	1516
0	1148
0	265
0	170
0	223
2	326
0	432
0	246
