Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Reactome_2022__Interferon Signaling R-HSA-913531,-0.28328376513556486,-1.1610901718270503,0.099,1.0,1.0,93/198,40.81%,HLA-DRB4;NUP88;HLA-C;IRF1;MX1;IFNA2;IFIT1;KPNA7;TRIM22;MT2A;KPNA4;BST2;HLA-DRB1;KPNA3;HLA-DPA1;HLA-A;EIF4G2;IFITM2;IRF5;PIAS1;IFNGR2;FCGR1A;IFNB1;PDE12;VCAM1;ARIH1;GBP4;NUP42;NCAM1;IRF4;HLA-DQA1;STAT1;IRF8;IFI27;EIF4A2;IFNA7;TRIM3;HLA-DQB2;TRIM48;UBA52;TRIM46;NUP160;XAF1;PTPN6;TRIM10;HLA-F;TRIM2;IFNA4;IFNA17;NUP58;IFNA6;TRIM35;MAPK3;NUP107;IFNA14;IFNA21;EIF4G3;TRIM26;TYK2;NUP50;UBA7;IFI35;OAS2;NUP35;KPNA1;NUP37;HLA-B;KPNB1;IFITM3;TRIM29;UBE2E1;ABCE1;IFNAR2;EIF4A1;SOCS1;PDZD2;UBE2L6;NUP205;TRIM62;GBP6;PLCG1;IP6K2;JAK1;TRIM17;PRKCD;IRF2;POM121C;ICAM1;NUP210;EIF4G1;HOXC13;IFIT2;FLNA
prerank,Reactome_2022__RHOJ GTPase Cycle R-HSA-9013409,-0.3144388394627628,-1.1610097092672533,0.2072072072072072,1.0,1.0,29/54,42.55%,WIPF2;GIT1;PKN2;ARHGAP5;FNBP1L;MPP7;RAB7A;LAMTOR1;SYDE1;RHOJ;FMNL3;ARHGAP26;PKN1;PAK4;PREX1;TRIO;FNBP1;VANGL1;SLC4A7;CDC42BPA;NIPSNAP2;VAMP3;ARHGAP1;WAS;ARHGAP35;OCRL;SLC1A5;SNAP23;ARHGEF7
prerank,GO_Biological_Process_2023__Postsynaptic Membrane Organization (GO:0001941),-0.3797503225504244,-1.1607906248862527,0.2715920915712799,1.0,1.0,8/17,25.27%,NLGN1;NLGN4X;SHISA7;LHFPL4;DLG4;NRXN2;MUSK;NLGN2
prerank,GO_Biological_Process_2023__Response To Organic Cyclic Compound (GO:0014070),-0.31072305964879343,-1.1601164911726087,0.205,1.0,1.0,14/57,13.37%,IGFBP5;SOCS2;CSN1S1;CCL3;ESR1;KYNU;PMAIP1;CCL2;CLU;IL18;ADORA1;PAQR7;CYP27B1;DRD2
prerank,Reactome_2022__Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,-0.3090553383696223,-1.1599544328206772,0.192,1.0,1.0,27/66,37.06%,TUBA4A;CEP76;CEP43;MAPRE1;PPP2R1A;ACTR1A;NINL;CEP57;PCNT;YWHAG;NDE1;HAUS7;CSNK1E;PAFAH1B1;SSNA1;HAUS3;TUBG1;HAUS6;CEP63;CCP110;PRKAR2B;AKAP9;CEP70;CSNK1D;SDCCAG8;CEP164;CKAP5
prerank,GO_Biological_Process_2023__Regulation Of Myelination (GO:0031641),-0.35020365339032244,-1.1593682585352136,0.2616632860040568,1.0,1.0,7/25,14.83%,NRDC;NKX6-2;EIF2AK3;PTPRZ1;TNFRSF1B;NCMAP;NSUN5
prerank,GO_Biological_Process_2023__Response To cAMP (GO:0051591),-0.33128460762643985,-1.1593279815020263,0.2442211055276382,1.0,1.0,13/36,31.31%,IGFBP5;HCN2;SLC5A5;KCNQ1;RAP1A;STAT1;DMTN;EZR;AKAP6;CRHBP;AQP9;RAPGEF3;AKAP9
prerank,Reactome_2022__RAS Processing R-HSA-9648002,-0.37259700131695944,-1.1592565928066008,0.2589928057553957,1.0,1.0,10/19,33.97%,PRKCQ;ABHD17C;FNTA;BCL2L1;GOLGA7;ARL2;ZDHHC9;NRAS;LYPLA1;ABHD17A
prerank,GO_Biological_Process_2023__Regulatory ncRNA Processing (GO:0070918),-0.33569638241158367,-1.1590795663376476,0.24874623871614845,1.0,1.0,21/33,46.15%,TDRD1;PRKRA;EXD1;TEX15;FKBP6;ZC3H7B;MAEL;PUM2;AGO4;TSNAX;ZC3H7A;PIWIL1;AGO2;AGO3;TDRKH;ANKRD34B;TRIM71;ASZ1;HENMT1;TERT;DDX4
prerank,GO_Biological_Process_2023__Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756),-0.37122954336305775,-1.159029368814568,0.27897435897435896,1.0,1.0,7/19,20.62%,MADCAM1;VCAM1;LRG1;SLC39A8;CX3CR1;SELPLG;PODXL2
prerank,GO_Biological_Process_2023__Monoatomic Cation Homeostasis (GO:0055080),-0.30303021841938693,-1.1587065822926756,0.194,1.0,1.0,29/74,32.06%,HMOX1;SLC24A4;SLC11A2;TFR2;MT3;COMMD1;CLDN16;CIB3;HFE;CYP27B1;SLC12A2;SLC39A8;CYBRD1;WNK1;SLC4A11;SLC12A1;LETM1;ATP6V1B1;SLC8A1;SLC12A7;WFS1;TRPV6;ANK3;SCNN1A;CYP4A11;COX11;JPH2;BMP6;GRIN1
prerank,GO_Biological_Process_2023__Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),-0.3278026739125257,-1.1587061817444486,0.22868605817452356,1.0,1.0,22/39,47.45%,ZDHHC5;TASL;DDX3X;PJA2;CYBA;NINJ1;TRIM3;PUM2;NR1H3;IFI35;HMGB1;TLR1;ZCCHC3;RTN4;TIRAP;PTPN22;LTF;TLR2;SLC15A4;WDFY1;TLR3;OASL
prerank,GO_Biological_Process_2023__Protein Export From Nucleus (GO:0006611),-0.35009975249818803,-1.1586407817026514,0.2746693794506612,1.0,1.0,11/24,33.38%,DESI1;CSE1L;CCHCR1;CALR;NUP42;XPO4;DUSP16;STRADA;RANBP17;SMURF1;STYX
prerank,GO_Biological_Process_2023__Positive Regulation Of Cation Transmembrane Transport (GO:1904064),-0.38208666306593075,-1.158441408924721,0.27646454265159304,1.0,1.0,11/16,46.29%,ANK2;KCNQ1;EDN1;AKAP6;AMIGO1;ANK3;FLNA;KCNE5;CTSS;STAC;EDNRA
