"X","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NUDT3",-1.82807942,-2.16989724444444,-6.85408982350333,3.52507809072201e-05,0.000315496933695273,2.27328768712668
"TPST2",-1.193558692,-1.28854518444444,-6.83727146775967,3.60130509055588e-05,0.000320983725819849,2.25071045517935
"AQP5-AS1",-2.51302624,-1.72611932666667,-6.78560621262554,3.8467823889836e-05,0.000338653298173413,2.18112225358204
"CAPZB",-1.105629152,-1.12816312888889,-6.7809251115756,3.86989759280248e-05,0.000339772259850589,2.17479992337398
"DCAF4",-1.45937424,-1.44740422222222,-6.77553731193647,3.89668768033935e-05,0.000341648445668884,2.16751954915648
"WASF1",-1.61051004,-1.29002728222222,-6.77029460936777,3.92294800841967e-05,0.000343018746589867,2.16043156926921
"BLVRB",-1.36829642,-1.29665723666667,-6.75212587699503,4.01543795856429e-05,0.000350157042521829,2.13583993324074
"ASGR2",-3.4561614,-3.26502961111111,-6.74795176537379,4.03701655980302e-05,0.000351563668831429,2.13018406010292
"BRWD3",-1.54786548,-1.3664973,-6.74639617929577,4.04509025281891e-05,0.000351792013496502,2.12807567030475
"CHN2",-2.20144654,-2.16060818888889,-6.73932545991512,4.08200783038136e-05,0.000354524852347926,2.11848822216344
"APLP2",-1.3972519,-1.61785814444444,-6.69934931134784,4.29766796581406e-05,0.000370760045232595,2.06415865487548
"FAM86C2P",-1.59890226,-1.14411931111111,-6.68922298932698,4.35422148227604e-05,0.000374637216335031,2.05036285282335
"CKAP2-DT",-1.6567934,-1.6574707,-6.67740518713828,4.42123588661756e-05,0.000379391425217329,2.03424540625882
"TTC3P1",-1.32060622,-1.46268923333333,-6.66640647913129,4.48460315986528e-05,0.000384317983939053,2.01922838085678
"CALM2",-1.21100044,-1.08748583777778,-6.65048545397608,4.57806640703354e-05,0.000391292370354565,1.99746217254109
"MRPS34",-1.42857534,-1.41373138222222,-6.63331740171757,4.68120322601743e-05,0.000397319838898384,1.97395325062006
"ADAM10",-1.121439052,-1.08904772888889,-6.63297411521842,4.68329082957836e-05,0.000397319838898384,1.97348277324548
"EXO1",-2.05276894,-1.73404781444444,-6.6325980758101,4.68557876029243e-05,0.000397319838898384,1.97296738964689
"NAT8L",-2.77803726,-2.34214829888889,-6.60002257109811,4.88841433733058e-05,0.00041289185495804,1.92824907503542
"HS3ST1",-4.6016967,-3.7855524,-6.59203975681682,4.9395477767866e-05,0.000416665383053647,1.91726893831027
"DSTN",-2.17872138,-1.26160383333333,-6.57576672331871,5.0455737760943e-05,0.000423946452827298,1.89485939130009
"GRAMD4",-1.252616112,-1.41469864,-6.5328015827826,5.33744869365518e-05,0.000445367511826108,1.83552136024336
"CDK4",-1.25996646,-1.42592112222222,-6.53109332861505,5.34942236660805e-05,0.000445367511826108,1.83315700320974
"LYRM7",-1.14355526,-1.13594224111111,-6.53083618810627,5.35122724157023e-05,0.000445367511826108,1.83280106665648
"CLEC10A",-3.8576536,-3.73957001111111,-6.49405055859011,5.61629695053452e-05,0.000463452227900246,1.78179016825426
"SMTN",-1.38297606,-1.40880410444444,-6.48863336445695,5.65650971007418e-05,0.000465579810702917,1.77426267766287
"CCNA2",-2.40669552,-2.189148891,-6.48483881337337,5.68486154503971e-05,0.000467317344587787,1.76898757740851
"SSH2",-1.07838964,-0.827310928888889,-6.47590479014623,5.752218954752e-05,0.000472252785178303,1.75656001007636
"HENMT1",-1.193314052,-1.12529822666667,-6.44333418898234,6.00513947546643e-05,0.000490378396798415,1.71116156234294
"LAMP2",-1.5842946,-1.54472053333333,-6.43501526083971,6.07163672227134e-05,0.000494700401121426,1.6995431920481
"FUT8-AS1",-2.510327,-1.92296335555556,-6.4079594028172,6.29343479625601e-05,0.000512125280456999,1.66169149372146
"SATB1",-1.48148546,-1.36018741111111,-6.40335841114404,6.33201107593926e-05,0.000514615459358137,1.65524471300276
"PIGQ",-1.10863266,-0.987522497777778,-6.39866593506974,6.37161614456751e-05,0.000516533153026309,1.64866678022187
"RRAGD",-1.25144635,-1.61906089444444,-6.38993627638995,6.44600526339227e-05,0.000520601651622907,1.63642153322315
"RENBP",-1.47219982,-1.70081821111111,-6.37714402658598,6.55670343643152e-05,0.000528219816170944,1.6184588675058
"TACC3",-1.2567728,-1.29567103888889,-6.37148751670658,6.60630170999544e-05,0.000531551931852875,1.61050897790368
"LRPPRC",-1.64805822,-1.78806797777778,-6.36227425848608,6.68795149429807e-05,0.000536782972546088,1.59755094614339
"NEDD4L",-1.46726406,-1.43602242222222,-6.3585440983572,6.72131656336725e-05,0.00053745546200011,1.59230135014755
"MAF",-2.9507799,-2.10030257777778,-6.32070432202156,7.07006675598428e-05,0.000563248651560081,1.53894053894542
"TRIM65",-1.05912324,-1.00261471888889,-6.31540320516862,7.12045603946615e-05,0.00056656353665444,1.5314493812382
"PGGT1B",-1.23083571,-1.16657876111111,-6.3089284755194,7.18252463381832e-05,0.00057079841702007,1.52229453757117
"GPI",-1.20922738,-1.22003364444444,-6.30529029422289,7.2176559528449e-05,0.000572884795371564,1.51714786734885
"ALOX5",-1.98563384,-2.07079823333333,-6.28658722585549,7.40119348521499e-05,0.000584576518483382,1.49066135783244
"MILR1",-1.36280862,-1.20119636333333,-6.27417146408126,7.52579511856407e-05,0.000592966494506641,1.47305216771482
"AHCY",-1.64029148,-2.24509938888889,-6.23228360560271,7.96305947497576e-05,0.000620090357041775,1.41348661195046
"RBFA",-1.50887306,-1.53429613333333,-6.2319974917239,7.96613832306882e-05,0.000620090357041775,1.41307892094407
"PDSS1",-1.13178426,-1.36259958888889,-6.22116815393529,8.08361623116245e-05,0.000626860284686633,1.39763962930681
"ANOS1",-2.73330256,-2.34784178444444,-6.22040482152621,8.09196679287099e-05,0.000626860284686633,1.39655074339301
"BNC2",-2.25611856,-1.43595938888889,-6.21623479589687,8.13774895509506e-05,0.000629651007280916,1.39060082656992
"ID1",-2.04524576,-1.90656418555556,-6.21403136947224,8.16205223803575e-05,0.000630775126850835,1.38745594416735
"CKAP2",-1.2480569,-1.18665303666667,-6.1913873270165,8.41637203595401e-05,0.000645788926849122,1.35509799922828
"TMEM80",-1.15220708,-1.10185018888889,-6.17575947424481,8.59684272517095e-05,0.000658071484051342,1.3327247844498
"NEK2",-2.19667718,-1.39577327777778,-6.16210217674007,8.75795806442042e-05,0.000668027226828664,1.31314502895879
"ADCY10P1",-2.31767304,-2.08136562222222,-6.15416870477477,8.85303400417792e-05,0.000673686656001888,1.30175937939252
"NT5DC3",-2.40613446,-2.24266975555556,-6.14999973390371,8.90343876212418e-05,0.000676724267750145,1.29577282843686
"PTPN13",-2.3471259,-2.16310032777778,-6.14289155450717,8.99009101868537e-05,0.000681838038039309,1.28556009053134
"GSK3B",-1.162138606,-1.20859058777778,-6.11951043703109,9.28155752484469e-05,0.000702979937885244,1.2519176984509
"AHSA2P",-1.174394246,-0.909127932222222,-6.09697261480511,9.57212059067968e-05,0.000722443206686035,1.2194169537409
"AHNAK",-1.11994592,-0.884256475555556,-6.0898155726749,9.6664192180943e-05,0.000727877744460463,1.20908136850277
"LPCAT2",-1.458551444,-1.62226974666667,-6.0897954549738,9.66668568111912e-05,0.000727877744460463,1.20905230622274
"FAM210A",-1.273578452,-1.46878334555556,-6.07404495143423,9.87774063255369e-05,0.000740314289220313,1.18628168080301
"SEPTIN9",-1.16737673,-1.17243397222222,-6.06002069377156,0.000100698239030441,0.00075383496109447,1.16597768384511
"RPS3AP6",-0.985494246,-0.834390756666667,-6.04706088142894,0.000102508902317709,0.00076472826203026,1.14719044572679
"KIF9",-2.6857647,-1.48860947777778,-6.04412851261002,0.000102923415963712,0.000766933952902808,1.14293628426313
"CERT1",-0.990983212,-0.986929484444445,-6.04327800232278,0.000103043978152295,0.000766946702441476,1.14170217458854
"LNPK",-1.42726326,-1.5849143,-6.03778429427023,0.000103826381793231,0.000770991532464577,1.13372825373072
"PUS7",-1.194853796,-1.32066034222222,-6.03147568472519,0.000104732702764491,0.000776827736711796,1.12456634849832
"WDR3",-1.048326018,-1.07853916555556,-6.03049714009343,0.000104874042403058,0.000776983003015997,1.12314472526021
"INAFM2",-1.51055394,-1.52656005555556,-6.02081461304683,0.000106283642003923,0.000784723503262377,1.10907082278821
"SH3BGRL3",-1.89442444,-2.02062893333333,-6.01786935851503,0.000106716433946842,0.000786896752106755,1.10478719775482
"CDKN3",-1.78671788,-1.81632751111111,-6.01666059935907,0.000106894601879487,0.000786896752106755,1.10302880929423
"BATF",-1.73328494,-1.55837450555556,-6.01015593178425,0.000107858861139413,0.000792725775549697,1.09356293722669
"URB1",-1.15959806,-1.03642379,-6.00930444120257,0.000107985775310406,0.000792755640589366,1.09232337486512
"TSHZ1",-1.37866918,-1.58753506666667,-6.00636124576073,0.000108425690675891,0.000795080661285823,1.08803802232722
"TBC1D14",-2.12921438,-2.60223326666667,-5.99512226367884,0.000110123313871812,0.000805698122919279,1.07166271986781
"RAB37",-2.87530312,-2.74569947777778,-5.99293160582883,0.000110457511904339,0.000807228000360926,1.06846885866362
"CSF1R",-2.30681516,-2.30222077777778,-5.98778171493144,0.000111247445821195,0.000812081185389331,1.06095795735457
"TSHZ3",-1.8248054,-1.85785794888889,-5.96896821229154,0.000114185055832434,0.000829770456403936,1.03348777921578
"MMAB",-1.34171982,-1.28251971888889,-5.96006320386507,0.000115604391330902,0.000838830798766849,1.02046806328523
"FYB1",-1.84690246,-1.85764714888889,-5.94986866764286,0.000117252494956097,0.000849034919681495,1.00554936717085
"PAPSS2",-1.2562317,-1.41682196666667,-5.94919470207811,0.000117362335093119,0.000849034919681495,1.00456257324092
"HK3",-1.801723948,-2.31172523777778,-5.94723293703036,0.000117682683187048,0.00085039905331021,1.00168987240729
"ANKRD50",-1.56833858,-1.35069301,-5.91808079609242,0.000122555082359368,0.000881658803193982,0.958937650264021
"CDC20",-1.51589986,-1.41558414555556,-5.88910815172103,0.000127612096304792,0.000913963215821112,0.916330806609098
"SLC25A6",-1.287011532,-1.44142967333333,-5.88765319377832,0.000127871872754336,0.000914808420048481,0.914188061321562
"C1orf162",-3.32518616,-3.31868796666667,-5.87172750989886,0.000130752635757083,0.000931444377750582,0.890714595878496
"HTR7P1",-1.25789614,-1.04345523,-5.86173293776502,0.000132595953799487,0.000942463494717644,0.875965060463876
"DCHS1",-2.61735602,-2.42516825555556,-5.85577789886342,0.000133707460511174,0.000949190586005065,0.86717022465332
"TOMM22",-0.84025965,-0.994556161111111,-5.8391746762706,0.000136859437918304,0.000968370562375894,0.842623103048981
"MRPL3",-1.00570098,-1.01278618555556,-5.83645002643945,0.00013738424014214,0.000971019169372648,0.838591135399037
"FAM117B",-2.55439306,-2.02803454,-5.83352271185155,0.000137950478731579,0.00097395452872525,0.83425810107348
"ADORA2B",-1.29519974,-1.55275464444444,-5.82343791980854,0.000139920407717176,0.000983558160129558,0.819321301467427
"BNIP3L",-1.133442292,-1.18369864333333,-5.82057534613419,0.000140485041807452,0.00098645263850216,0.81507888110943
"TNFSF13",-1.43442612,-1.50292512555556,-5.81977021316093,0.000140644290791134,0.000986497400516506,0.813885442487244
"RNF130",-2.52156326,-1.84087416333333,-5.81705996242615,0.000141181778049848,0.000989192197346002,0.809867402496968
"LIMD2",-1.24066064,-1.25554952444444,-5.80576869985402,0.000143444785881335,0.00100287020941739,0.793116615774414
"MS4A4A",-3.68899912,-3.68134857777778,-5.80369087582753,0.000143865437362196,0.00100472258365611,0.790032176388436
"MRPL23",-1.28437728,-1.11606163111111,-5.80219545725536,0.000144168998552722,0.00100575410557915,0.787811917247074
"SPIDR",-0.918080526,-0.913050658888889,-5.76330076947194,0.000152309986465776,0.00105569961618008,0.729954303656825
"TBC1D24",-1.00949,-1.08580508888889,-5.74992403778925,0.000155222349892323,0.00107243021826034,0.710006659172238
"ZP3",-2.57716732,-2.51647038888889,-5.74894272357334,0.000155438332317909,0.0010727738593021,0.708542313427031
"LMF1",-1.55577144,-1.59139505555556,-5.74525339373627,0.000156253215352021,0.00107724572507114,0.703035775834405
"KIF20B",-1.106470392,-1.03769482888889,-5.74173981377622,0.000157033527529749,0.00108031700762203,0.697789775186981
"IPO5",-1.26770258,-1.21202187888889,-5.73843098860495,0.000157772177319869,0.00108308921302672,0.692847898878922
"SSBP4",-1.009584032,-1.11140187666667,-5.7132322460148,0.000163520813186923,0.00111633330385471,0.655161931938881
"SMPD3",-2.01485438,-2.26542827777778,-5.7075338704015,0.000164851589264206,0.00112098639030699,0.646627341436636
"RPL7AP47",-1.38816853,-1.35409683888889,-5.70736599849523,0.000164890968536531,0.00112098639030699,0.646375846455239
"MRPL24",-1.161867528,-1.26589499777778,-5.70677465933858,0.000165029764573322,0.00112098639030699,0.645489908258648
"DLEC1",-1.84459856,-1.80510825555556,-5.68601157108114,0.000169983215525255,0.00114979212765667,0.614351659684703
"SRSF6",-1.62885942,-1.81158914444444,-5.67924240577467,0.000171632295366806,0.00115851799372594,0.604186874899227
"PLSCR3",-0.974485198,-0.916428451111111,-5.67752598406527,0.000172053155688294,0.00116014525982922,0.601608418494422
"NECAB3",-1.182433328,-1.11161746444444,-5.67298724456002,0.0001731713611641,0.00116646638161998,0.594788199203603
"AIFM1",-0.954245,-1.00528251111111,-5.67128894015516,0.000173591765579123,0.00116807889810436,0.592235465563864
"CTSC",-1.69791392,-1.93602294444444,-5.66980705502188,0.000173959487886492,0.00116933393263701,0.59000770151745
"MAN1A2",-1.20063456,-1.12909586666667,-5.6503411522704,0.000178867905256002,0.00119733878902176,0.560715294665908
"ATP6V0A1",-1.820925912,-1.92698924,-5.64016299017868,0.000181493107837658,0.00121239650608324,0.545377890745304
"TGFB1",-1.37136823,-1.52770583888889,-5.62710578252716,0.00018492132005911,0.00123274512225355,0.52568070849453
"LILRB5",-3.02146622,-2.86817864444444,-5.5967932471152,0.000193149547169439,0.00127835284911219,0.479860775808786
"TIMP2",-1.652115432,-1.70505787666667,-5.59281214541673,0.000194258923392248,0.00128382844200785,0.473833392856811
"GNG10",-1.200830268,-1.09957578555556,-5.59239782132873,0.000194374769540007,0.00128382844200785,0.473205978458609
"AZU1",-1.056349552,-0.982878992222222,-5.58562270872111,0.000196279613416417,0.00129244116875116,0.46294293903771
"TLR4",-2.34537296,-2.29826640555556,-5.57596473135967,0.000199029523078746,0.00130522104921458,0.448301717202652
"MND1",-1.50084935,-1.43125796666667,-5.57479022954812,0.000199366733568806,0.00130610510834467,0.446520309557835
"NUSAP1",-1.069596,-0.793607020888889,-5.57355734050329,0.000199721363975373,0.00130710138106804,0.44465013495913
"FBL",-1.123886868,-1.12869114444444,-5.56693878729915,0.000201636685208371,0.0013182994221374,0.434606764280156
"DEPDC1B",-1.70797696,-1.65878292222222,-5.55277394035158,0.000205802017927595,0.00134281134649825,0.413091486088603
"B9D1",-2.19540122,-1.98752071111111,-5.54575123914961,0.000207901098193152,0.00135240502685525,0.40241408334736
"ENOSF1",-1.25172128,-1.26191001111111,-5.54331184701096,0.00020863556929108,0.00135546458074509,0.398703575863966
"TNFSF15",-2.5340325,-2.1798514,-5.54279501038691,0.000208791537774774,0.00135546458074509,0.397917319096668
"OXR1",-1.09896222,-0.924375858888889,-5.52126764297969,0.000215399804077346,0.00139276045662436,0.365134608356306
"CAT",-1.056807908,-1.09248214222222,-5.51584332918748,0.000217099882231485,0.00139976113620789,0.356863961371748
"PTPN22",-2.1753791,-2.26286778888889,-5.50259748200127,0.000221311841355954,0.00142385375101692,0.33665013407768
"TCAIM",-1.007659832,-1.09958553666667,-5.49403561914261,0.000224080710794642,0.00144023189916118,0.323571161784738
"STN1",-1.1698152,-0.924483798,-5.48975501061248,0.000225478880054723,0.00144777633133644,0.317028300628645
"RNASE2CP",-2.52359184,-2.37773638,-5.48779273591739,0.000226122924004688,0.00145046841809369,0.31402812427997
"CUX1",-0.977612786,-0.771029292555556,-5.46842159845954,0.000232587138872701,0.00148684244253591,0.284381981324684
"HLTF",-1.232343946,-1.32529321444444,-5.4657136076904,0.000233506396205282,0.00149042213126873,0.280233389187351
"CEMIP2",-1.74104206,-1.85381652222222,-5.46018589477524,0.000235394891169943,0.00149950960781801,0.271761832910015
"HPGD",-2.0854093,-1.40401292222222,-5.44750117935171,0.000239790377687371,0.00152449981006562,0.252305490593007
"ASGR1",-2.8842143,-2.72878749188889,-5.43867225936617,0.000242901383929269,0.00154124152457775,0.238749973908247
"YBX1P2",-1.015103926,-1.16495185888889,-5.42361959890535,0.000248305102434726,0.00156782076909128,0.215613548444446
"ITSN1",-1.830295,-1.99893984444444,-5.41575824367846,0.000251178059185107,0.00158441057274829,0.203517734954008
"HSD17B8",-1.0825841,-1.11080217777778,-5.39434339615668,0.000259185448065304,0.00162538746002469,0.170523913864002
"ABCB8",-1.227559772,-1.19200244,-5.39027886278248,0.00026073574481767,0.00163193769283068,0.164254423001029
"SLC25A16",-1.40982982,-1.56957175555556,-5.37676306335116,0.000265962435606061,0.00166142845785664,0.143389799706296
"SIGLEC9",-1.447249234,-1.69492118111111,-5.36750918563971,0.0002696053367909,0.00167930814508849,0.129089611984265
"PLAU",-1.26574832,-1.41420222222222,-5.35933318508715,0.000272868179175479,0.00169712949779185,0.116445093718561
"SNORA24",-1.32043408,-1.39122686666667,-5.35902379769195,0.000272992471518354,0.00169712949779185,0.115966429426374
"TRPS1",-1.2290081,-1.00897179333333,-5.34730151162236,0.000277746477907009,0.00172170799417284,0.0978205756427517
"TGFBRAP1",-0.94393292,-1.02454476666667,-5.33789294336315,0.00028162595528094,0.00173741136656587,0.0832423768697401
"MAP2K6",-2.42798552,-2.53482786666667,-5.33484868357973,0.000282893538624175,0.0017419007678834,0.0785227629105849
"TBC1D2",-1.28025894,-1.64709556666667,-5.32682188308959,0.000286265008009116,0.00175930294922174,0.0660723323090844
"SGK1",-1.856261428,-1.93131764222222,-5.32481894673077,0.00028711295064174,0.00176283527163763,0.062964156074365
"ALG1L1P",-1.153585128,-1.52345804888889,-5.32362027807272,0.000287621686201395,0.00176428017210798,0.0611037816646833
"LTBP2",-1.958260128,-1.28169043222222,-5.30113396172871,0.000297345378399556,0.00181016011963428,0.0261669863857277
"EIF3D",-0.858125874,-0.849580446666667,-5.27546667521584,0.00030887422222973,0.00187503796429769,-0.0137984766886543
"ZGRF1",-1.085809432,-1.01286067555556,-5.27156762097298,0.000310666781661107,0.00188414731396534,-0.0198775851903914
"RCBTB1",-1.02955437,-1.05004221,-5.26893170003472,0.000311884898725095,0.00188798616460885,-0.0239885151012436
"FANCI",-1.50965612,-1.26218058,-5.25856360158848,0.000316725789794315,0.00191012291732964,-0.040167805910456
"EVI5",-1.15841712,-1.11448218777778,-5.25097388071115,0.00032032013091663,0.00192819571343751,-0.0520209817228459
"NPC2",-1.3261568,-1.21011987666667,-5.24737990895124,0.00032203729078184,0.00193357947176576,-0.0576366367282519
"TGFBR1",-1.097161192,-1.06873564,-5.22094474378022,0.000334972798143663,0.00200703757327861,-0.0989974463932288
"SPARC",-1.339079568,-1.29633049888889,-5.21965873549024,0.000335616021649955,0.00200902614815135,-0.101012034656742
"CLEC5A",-1.698445554,-1.96643104111111,-5.2083597876459,0.00034132425249563,0.00203564269995776,-0.118722225097287
"CC2D2A",-2.084817428,-1.46477626,-5.19441279607159,0.000348513098310741,0.00207276960681955,-0.140607495716398
"PLIN2",-0.831357774,-1.12197059666667,-5.18289490313521,0.000354571326058472,0.00210685890152423,-0.158701463715917
"PPAN",-1.00538456,-1.05860138555556,-5.18155368835991,0.000355284032008755,0.00210915166380174,-0.160809634903605
"GATD1",-0.96127834,-0.967621488888889,-5.17629433098654,0.000358093531539545,0.0021238764329271,-0.169078897413644
"MIOS",-2.12225262,-1.55466227777778,-5.17030166854361,0.000361323585405163,0.00213910192350414,-0.178505810280435
"PPM1F",-0.9672226,-0.862894332222222,-5.15229798836337,0.000371215361764626,0.00219265301400072,-0.206856916965947
"RDH10",-1.69997036,-1.91407581111111,-5.15198749466742,0.000371388461847636,0.00219265301400072,-0.207346257636378
"SH3BGRL",-0.91105002,-0.989883204444444,-5.14191739114095,0.000377049331606898,0.00222200852681216,-0.223224062210391
"SNTA1",-1.24427928,-1.01980838444444,-5.13849735189726,0.000378992705931065,0.00223142329504851,-0.228619723431315
"GDF11",-2.023291966,-1.27349408333333,-5.12936372655335,0.00038423510441467,0.00225816860545343,-0.243037414333707
"LEP",-1.86144124,-1.08517757555556,-5.12459806307817,0.000387000995247753,0.00227028856575795,-0.250564730346148
"TSSC2",-1.075960924,-1.45816544666667,-5.12339826209645,0.000387700664436148,0.00227212724584138,-0.252460298089036
"MPV17L",-1.8269602,-1.67193416333333,-5.12285377002099,0.000388018630856532,0.00227212724584138,-0.253320607715723
"ARRB1",-0.87526246,-1.15575171111111,-5.11298356580234,0.000393830837336264,0.00230198405193017,-0.268922849447116
"RXRA",-1.1359848,-1.32811207777778,-5.11076569735826,0.000395149550427638,0.00230482785309323,-0.27243057694459
"VIPR1",-1.82362556,-1.04183852444444,-5.11047696056789,0.000395321574201892,0.00230482785309323,-0.272887286065265
"FAM156A",-1.061767772,-1.18781652222222,-5.06739403473812,0.000421903475133139,0.00244613039086626,-0.341162419357283
"GAPDHP27",-0.968930526,-1.11671797,-5.06155382778478,0.000425650522719429,0.00246342854090446,-0.350437272071672
"GAA",-0.955761152,-1.00280211222222,-5.05287381875401,0.000431285030994568,0.00249380134857343,-0.364230678419818
"POLR3H",-0.819121174,-0.919027546666667,-5.04811664116443,0.000434406649298017,0.00250960260333044,-0.371794697821608
"LAIR2",-2.52209156,-2.31143439555556,-5.04230308452139,0.000438254071991771,0.00252483013619737,-0.381042597651104
"PGK1",-0.84553566,-0.852556962222222,-5.04177167650527,0.000438607559689642,0.00252483013619737,-0.381888164659769
"SKI",-1.40781925,-1.34560589444444,-5.03441580584856,0.000443531845129035,0.00255090106650415,-0.393596670362757
"OAZ3",-2.057236,-2.02287949111111,-5.02929538741019,0.000446994277591226,0.00256852544371877,-0.401751330792424
"NECTIN1",-1.01784596,-0.858063458444444,-5.02677419091997,0.000448709648740739,0.0025760884015338,-0.405767848781681
"CHEK2",-0.891537678,-0.927522347777778,-5.02615466034184,0.000449132233826847,0.0025762224932308,-0.406754956037329
"RNF128",-1.76360402,-0.971419825555556,-5.02010892483905,0.000453278315973521,0.00259539039305868,-0.416390472089312
"SAMHD1",-1.31585808,-1.33975802222222,-5.01608956242827,0.000456057216495661,0.00260667601244154,-0.422799179872352
"TREM1",-2.79805326,-2.46410997777778,-5.00461159507811,0.000464092878047652,0.00265025782481549,-0.441112476689871
"KLHL5",-0.8264286,-0.70476283,-4.99339539316668,0.000472090622346776,0.00268879151456642,-0.459025491534468
"MGMT",-0.977241328,-0.967069517777778,-4.98420878169557,0.000478750134425604,0.00272431624113618,-0.473709890025036
"EMB",-0.840480426,-0.729784334444444,-4.97611746261481,0.000484698255326317,0.00274772662645185,-0.486653027610259
"TLR6",-1.114121516,-1.14941235333333,-4.97571909428779,0.000484993123745336,0.00274772662645185,-0.487290500608055
"KIFC1",-2.492755458,-2.27064330333333,-4.96925406776055,0.000489805181272637,0.00276769950503706,-0.497638917249881
"A2M",-1.065972132,-1.50186676222222,-4.96338961904753,0.000494214051156225,0.00278773013296426,-0.507030915449123
"STON2",-2.14556118,-1.71607522222222,-4.95937866773946,0.000497253705933772,0.00280227353829483,-0.513457200299196
"CD68",-1.61297532,-1.80722659555556,-4.95884339860899,0.000497660851524234,0.00280227353829483,-0.514314965449908
"CCDC170",-1.83560876,-1.83961984111111,-4.94709321488535,0.000506688159395017,0.00285061786623892,-0.533154344186053
"RAB4A",-0.792991828,-0.794465807777778,-4.94504650374464,0.000508278271655452,0.0028545863246237,-0.536437803662603
"ARHGEF40",-1.152311694,-1.17730129333333,-4.93920794260308,0.000512843472367775,0.00287272476318512,-0.545807498529627
"NAA50",-0.978249256,-1.14699136444444,-4.938067581196,0.00051374019322936,0.00287525192273119,-0.547638083666182
"TIMMDC1",-1.32587432,-1.34655189333333,-4.9356160287203,0.000515673602481707,0.00288113185904771,-0.551574076961653
"SNX22",-0.971985542,-1.07574383777778,-4.935603175995,0.000515683759057819,0.00288113185904771,-0.551594714289796
"GNL3L",-0.967778964,-0.95672638,-4.93472782626681,0.000516375984011664,0.00288250365469487,-0.553000295981739
"NTHL1",-1.51324816,-1.63216293555556,-4.93094443920946,0.000519379235401056,0.00289176376707767,-0.559076613375908
"RPL7AP75",-1.446363246,-1.30688539222222,-4.92226711737271,0.000526337484371826,0.00292042629978624,-0.573020152080319
"ITGB3BP",-0.96471749,-0.900044656666667,-4.92078581200726,0.000527535173639121,0.0029236774632277,-0.575401469327039
"SLC2A3",-1.036845208,-1.23561461555556,-4.9204222422321,0.00052782957456381,0.0029236774632277,-0.575985982186748
"SLC4A8",-2.08032144,-1.72884863333333,-4.91752647945619,0.000530180650693595,0.00292903380182129,-0.580642150670354
"ACAT1",-2.02252746,-1.37529110444444,-4.91699643254286,0.000530612198098418,0.00292903380182129,-0.581494548699221
"RRM2",-1.11250814,-1.08700916333333,-4.90853797754208,0.000537549438187541,0.00295973252954284,-0.595102188705141
"ANKRD6",-0.96425296,-1.17092064444444,-4.90119657989208,0.000543648490815944,0.00299076190216137,-0.606920564174535
"MAN1C1",-1.321226,-1.49314677555556,-4.89707009784318,0.000547108844208215,0.00300467520993669,-0.613566668818483
"BBS5",-1.909174214,-1.96141395222222,-4.88863735385409,0.000554253137088591,0.0030361591626763,-0.627155552452413
"TRIO",-0.778227428,-0.778995413333333,-4.88566273006832,0.000556796805047182,0.00304492354488938,-0.631951267983008
"ALDH4A1",-1.732467248,-1.58450484,-4.88391354126424,0.000558298351492565,0.00305054975629257,-0.63477188085572
"B4GALNT3",-1.75446086,-0.922224503333333,-4.86039177192097,0.000578912276488484,0.00314190153084961,-0.67274120181531
"CD209",-1.5241924,-1.42029484511111,-4.85967706692841,0.000579551116238748,0.00314272550679717,-0.673896052900239
"NUFIP2",-0.738199054,-0.717378413333333,-4.85129728189042,0.000587097374009441,0.00317401165484347,-0.687441563315388
"THOC1",-0.875885776,-0.796334803333333,-4.85054496242867,0.000587779936082125,0.00317401165484347,-0.688658109619675
"NALT1",-1.393420432,-1.24059031477778,-4.8484583852892,0.000589677443103723,0.00318159576952201,-0.692032627113472
"PER3",-1.34940864,-1.53210406222222,-4.83814096883827,0.000599155833892237,0.00322308296319254,-0.708727008399844
"SLITRK4",-2.11005714,-1.96769822266667,-4.82904975662624,0.000607641543643862,0.00326215547515295,-0.723449051294093
"PXMP4",-1.064427184,-1.01376125222222,-4.82243080582171,0.000613899690624309,0.00328754747186612,-0.734174503762096
"UQCRC2",-0.780816068,-0.723498545555556,-4.82050562715087,0.000615732715800913,0.0032946295315616,-0.737295186799915
"PIK3IP1",-1.84261648,-1.588616013,-4.81561035808457,0.00062041982093676,0.00331695866156165,-0.745232554640049
"LY86",-2.56740264,-2.42636288111111,-4.79637501819371,0.000639206376284018,0.00340901861188472,-0.776452209213886
"NOA1",-0.91376112,-0.912388686666667,-4.78916207048638,0.000646405518790453,0.00344162938346105,-0.788171708538128
"LCE1A",-1.014644236,-0.711709336888889,-4.7864277251369,0.000649157027303176,0.00345342975860461,-0.792616232226794
"TRIM45",-2.187325188,-2.02543626277778,-4.78091947814238,0.000654737567305121,0.00348024837052714,-0.801572572089573
"TCTN1",-1.18974596,-0.820492806666667,-4.74955095621885,0.00068750099936964,0.00362907183851433,-0.852653528659277
"IGSF6",-1.7570791,-1.88837547777778,-4.74926152247935,0.000687811259988929,0.00362907183851433,-0.853125448379048
"PRKCB",-1.82700778,-1.68258986666667,-4.74453086265137,0.000692903380919998,0.00364409577593867,-0.86084031212222
"C1QA",-1.71514588,-1.74213747333333,-4.73903399532838,0.000698870401217585,0.00366489494427934,-0.869808403422664
