"X","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CTSC",2.649481275,2.48942516666667,7.15174729746732,0.000239367177693514,0.0154463639765625,1.0101762692525
"ANKRD33B",5.62142585,6.05498268333333,7.1167619247627,0.000246454356419196,0.0157462372472582,0.979180273465539
"IL1R1",3.391134625,3.64068548333333,7.0388225614428,0.000263115226583679,0.0163165727520779,0.90964394280669
"CLEC4M",3.04138625,2.45842361166667,7.03599754936859,0.000263742673776174,0.0163165727520779,0.907110872343863
"PDCD1LG2",2.50283775,2.51259976666667,7.02814744466548,0.000265495140084949,0.0163165727520779,0.90006734687539
"NFIL3",2.11824605,2.20329775,6.95356551772041,0.000282819931590322,0.0172173303637014,0.832804749575206
"LY75",2.1375606,2.70115406666667,6.92640135139369,0.000289445539891201,0.0173456597723372,0.808150941678888
"NAT8L",1.977826025,2.23709848333333,6.85278131471565,0.000308304369905069,0.0179090085847958,0.740913025587597
"TLCD5",3.209159475,3.53111448333333,6.81430807311258,0.000318711237761999,0.0179090085847958,0.705528212740677
"P2RY14",3.5765504,2.92816354666667,6.78325526531611,0.000327401572139892,0.0179929201176889,0.676843631925026
"MAP1A",2.527602775,2.94251578333333,6.73854662538755,0.000340388968380608,0.0183916907528272,0.635348086675465
"GAS6",1.591088275,1.42764775,6.72054469801443,0.000345782293622545,0.0184407697582337,0.61857405714763
"TSPAN7",3.069016575,3.39979258333333,6.62878718413368,0.00037482090290553,0.0197608970611984,0.532482824231921
"SLC7A8",1.8687849,1.9766771,6.56483429806906,0.00039669288056993,0.0206440254703045,0.471887922239563
"ADD2",3.617426175,4.3851004,6.51413866338243,0.000415059419104745,0.0212569716784358,0.423505223232449
"IL27RA",1.4464681,1.2659343,6.49332264216834,0.000422877906561152,0.0214868592995206,0.403548892639527
"FABP3",2.22244905,2.33790508333333,6.46210845544639,0.000434916053971732,0.0217559170254232,0.373525085492241
"AGRN",1.417920475,1.40402261666667,6.44927428238995,0.00043997775477696,0.0218398188582748,0.361145862529877
"HRH1",2.2976278,2.02849616666667,6.41127834628673,0.00045535786979644,0.0222607904075487,0.324378470822245
"PPM1F",1.50234975,1.43574961666667,6.37042359935791,0.000472577028717709,0.0227577579575774,0.284646345791167
"NRN1",1.342665925,1.19759305,6.27452028796993,0.000515965629378413,0.0244818103410213,0.190563284671828
"ST6GAL1",1.53878715,1.55717961666667,6.252503610963,0.000526550640374773,0.0246219658140465,0.1688018154777
"VSTM2L",3.327879525,3.99371863333333,6.19395724262985,0.000555911545699287,0.0256235514599822,0.110635854248049
"MEX3B",1.3133681,1.46763858333333,6.15950886580982,0.000574049040089431,0.0262719039411142,0.0762075492459902
"TP63",3.503465525,4.23390665,6.1403363806425,0.000584432377218293,0.0265084192386427,0.0569804721321061
"CEP112",3.536387175,3.7897591,6.1077660214492,0.000602561250681167,0.0268762008727966,0.0242090938008985
"CTLA4",3.5482502,3.72709696666667,6.10538228899514,0.000603912773369829,0.0268762008727966,0.0218052813639344
"ERI1",1.979570875,2.16036623333333,6.03902117796445,0.000642946610675463,0.0280333410722214,-0.0454102447045814
"PTPN7",1.2306556875,1.219085075,6.00398520980412,0.000664697650746594,0.0285671702562488,-0.0811285441870231
"PPM1L",2.53127575,2.53541183333333,5.99803906132896,0.000668470898604303,0.0285671702562488,-0.0872064410288624
"PRPS1L1",1.94623921,2.34984650666667,5.97608787174656,0.000682611101196751,0.0287223041622575,-0.109684198412126
"FZD3",3.112124825,3.03721945,5.95291681653469,0.000697904096261421,0.0287223041622575,-0.13347988504765
"CD1C",4.108993875,4.22625215,5.94012272780346,0.000706513524313873,0.0287223041622575,-0.146649234690525
"SPSB1",1.7210626675,1.86222632833333,5.93836004466499,0.00070770902863768,0.0287223041622575,-0.148465315138357
"PTGS1",1.9730518,2.13168875,5.90185704179305,0.000732986250640045,0.0293786352508087,-0.186166687410285
"ALDH5A1",2.706409925,2.47481338333333,5.87754706999535,0.00075038427948595,0.0297069310154775,-0.211373017595869
"C1QB",1.32449625,1.06213234166667,5.83249511829111,0.000783870955368446,0.0304718028614011,-0.258294919972912
"CERCAM",2.199090615,2.06082766,5.77551581247778,0.00082865898882044,0.0320199787716066,-0.318030022998921
"BCL2L11",1.2418382125,1.551568025,5.71238084715553,0.000881683104839352,0.0336656868374458,-0.384732202527125
"CCL14",4.904314575,3.8672043,5.70106678773145,0.000891583250487783,0.0338434512670451,-0.396742928205417
"RHBDF1",1.7341497,1.93664058333333,5.69301094018563,0.000898708601873398,0.0339144246075382,-0.405305491406822
"FOXD2",1.2596781225,1.179933615,5.63687907969802,0.000950172861740356,0.0354427011054104,-0.465215385349912
"CCR7",5.494087175,5.95994611666667,5.63164722081738,0.000955136158679604,0.0354427011054104,-0.470821488142343
"CFI",5.731291475,5.51178311666667,5.6310714246503,0.000955684176714924,0.0354427011054104,-0.471438702900646
"MUC5B",1.374072675,1.31529493333333,5.6238883606144,0.00096255051092525,0.0354933625542893,-0.479142314737538
"GADD45A",2.3321638,2.6729431,5.58863490042259,0.00099706388475475,0.0363505833238554,-0.517054102382096
"CD83",2.4511511,2.90645885,5.56050946989449,0.00102559801231448,0.0368455825144504,-0.547424130015314
"MDH1",1.101380115,1.30157422666667,5.55436021091856,0.00103195820521653,0.0368455825144504,-0.554078818924358
"SDC2",1.2885214,1.34119598333333,5.54621891080565,0.00104044707286095,0.0368901371492952,-0.56289739928577
"TAL1",5.529771925,6.13197071666667,5.52598030480685,0.00106189178325448,0.0374447414062357,-0.584859801174599
"PITPNM2",1.1732269,1.0340521,5.50405961892193,0.00108568089287726,0.0376397201934981,-0.608712263413849
"CST7",4.8130862,4.51987118333333,5.4943423896454,0.00109641744439479,0.0376397201934981,-0.619307404843029
"EPB41L2",2.024834625,2.20522513333333,5.48375493718297,0.00110825148562911,0.0376397201934981,-0.630866503286756
"FCER1A",5.724138275,5.94797578333333,5.4774605754646,0.00111535492514974,0.0376826457172318,-0.637745998033489
"PSEN2",1.4535918,1.7074623,5.46499804990762,0.00112957075148838,0.0379641669758049,-0.65138352954589
"SHB",1.651512625,1.71408846666667,5.45607130495092,0.00113987844509358,0.038112101586471,-0.661165385446663
"P2RY1",2.081727975,1.98498995,5.43489453691673,0.00116475637378267,0.0385444763077927,-0.684415769101001
"WDFY4",2.6806197125,2.786618225,5.41647820614339,0.00118688773784495,0.0390764621036401,-0.704687045066233
"SPINT1",1.27698515,1.46302126666667,5.37871087949758,0.00123376598280703,0.0400074969198681,-0.746409119471434
"MAL",3.5588779,3.83405666666667,5.37040553666564,0.00124435142724401,0.0401315624697505,-0.755611392283919
"ZBTB8A",1.55504465,1.66040158333333,5.34659553101068,0.00127526728601752,0.0405384226436999,-0.782047345844179
"FNDC10",1.2079146,0.997770311666667,5.30149641625147,0.0013362164952454,0.0420614880186272,-0.832342908797052
"DIRAS1",1.8592627075,1.90374787166667,5.27310274619976,0.00137626237462581,0.0426592449375372,-0.864158183095536
"TMEM102",1.435864925,1.4662156,5.26392896830253,0.00138948713291192,0.0426592449375372,-0.87446230591124
"ANKRD20A18P",2.243876825,1.89437461666667,5.26022247299493,0.00139487070847983,0.0426592449375372,-0.878628943859525
"BLOC1S6",1.825813075,1.94270835,5.24974309490154,0.00141021862819494,0.0429251924893489,-0.890420028563308
"TIGAR",0.9329505125,1.18692064166667,5.22961706155057,0.00144022862755429,0.043203131613281,-0.913109819254009
"CYP51A1",1.153581865,1.18347772666667,5.22795981971111,0.00144273146472176,0.043203131613281,-0.914980784587424
"KRT17P1",3.1064043,3.63030893333333,5.22571469283814,0.00144612992847803,0.043203131613281,-0.917516085909452
"CCL22",3.774461675,4.55965956666667,5.18880643199174,0.00150330387744075,0.0442959813750008,-0.95929954475073
"AIFM1",1.1798372425,1.20157957833333,5.18183456072916,0.00151438585029132,0.0443496104272926,-0.967214579639048
"PSMG3-AS1",1.1374819375,1.30943600833333,5.17903013056371,0.00151886934827703,0.0443496104272926,-0.970400394107592
"TMPRSS13",2.35732495,2.67742148333333,5.16782347856546,0.00153693464754868,0.0446749517145569,-0.983142525502753
"CALD1",2.0234029,2.64751333333333,5.09098530823081,0.00166747894630961,0.0468973889515765,-1.07100340168713
"C1orf162",1.1677828,1.13835383333333,5.08741773192411,0.00167383481940553,0.0468973889515765,-1.07510379934797
"DOCK7",1.267714975,1.42669835,5.08164636903029,0.00168417436596298,0.0468973889515765,-1.08174108570832
"EMB",1.37137245,1.41015956666667,5.04916432574012,0.0017437164780256,0.0479426119213432,-1.11918817621514
"ABHD6",0.9481453875,1.02973619833333,5.04797852497893,0.0017459342633683,0.0479426119213432,-1.12055817644654
"MYO18A",1.218465075,1.31486001666667,5.0250490174709,0.0017894453911179,0.0487227472948683,-1.14709034046189
"GABBR1",5.547973525,6.47039735,5.004102151396,0.00183025628338615,0.049113067701178,-1.17139632632288
