TYPE	text	text	text	integer	text	float	float	text	integer	text	text	integer	integer	integer	integer	float	float	float	float	float	float	text	text	text	text	text	text	text	text	text	text	text	integer	integer	integer
FEPARAMS	Protocol_Name	Protocol_date	Scan_ScannerName	Scan_NumChannels	Scan_Date	Scan_MicronsPerPixelX	Scan_MicronsPerPixelY	Scan_OriginalGUID	Scan_NumScanPass	Grid_Name	Grid_Date	Grid_NumSubGridRows	Grid_NumSubGridCols	Grid_NumRows	Grid_NumCols	Grid_RowSpacing	Grid_ColSpacing	Grid_OffsetX	Grid_OffsetY	Grid_NomSpotWidth	Grid_NomSpotHeight	Grid_GenomicBuild	FeatureExtractor_Barcode	FeatureExtractor_Sample	FeatureExtractor_ScanFileName	FeatureExtractor_ArrayName	FeatureExtractor_ScanFileGUID	FeatureExtractor_DesignFileName	FeatureExtractor_ExtractionTime	FeatureExtractor_UserName	FeatureExtractor_ComputerName	FeatureExtractor_Version	FeatureExtractor_IsXDRExtraction	FeatureExtractor_ColorMode	FeatureExtractor_QCReportType
DATA	GE1_107_Sep09 (Read Only)	29-Sep-2009 12:35	Agilent Technologies Scanner G2505C US84903606	1	05-20-2010 09:02:51	5	5	d22ea3b8-af22-46c0-8f7e-7e3a1a45af02	1	028100_D_F_20100430	30-Apr-2010 00:00	1	1	192	82	73.3235	63.5	0	36.6617	65	65	hg19:GRCh37:Feb2009	252810010014_1_3		T:\ARRAY-DATEN\LJ\Jan Enerudh Makrophagen Mikroarray\LJ0135-0142_Agilent\\252810010014_201005200855_S01.tif	252810010014_201005200855_S01	12b27401-a151-40f9-ba49-b81432880084	028100_D_F_20100430.xml	20-May-2010 09:20:13	rog	AGILENTSCANNER	10.7.3.1	0	0	0
*
TYPE	float	float	float	integer	integer	float	float	float	integer	float	float	float	integer	float	float	integer	integer	integer	integer	integer	float	float	float	integer	float	float	float	float	float	integer	integer	float	float	float	float	float	integer	float	float	float	float	integer	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	integer	float	float	float	float	integer	float	float	float	float	text	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	integer	integer	integer	integer	float	integer	text	integer	boolean	float	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean
STATS	gDarkOffsetAverage	gDarkOffsetMedian	gDarkOffsetStdDev	gDarkOffsetNumPts	gSaturationValue	gAvgSig2BkgeQC	gAvgSig2BkgNegCtrl	gRatioSig2BkgeQC_NegCtrl	gNumSatFeat	gLocalBGInlierNetAve	gLocalBGInlierAve	gLocalBGInlierSDev	gLocalBGInlierNum	gGlobalBGInlierAve	gGlobalBGInlierSDev	gGlobalBGInlierNum	gNumFeatureNonUnifOL	gNumPopnOL	gNumNonUnifBGOL	gNumPopnBGOL	gOffsetUsed	gGlobalFeatInlierAve	gGlobalFeatInlierSDev	gGlobalFeatInlierNum	AnyColorPrcntFeatNonUnifOL	AnyColorPrcntBGNonUnifOL	AnyColorPrcntFeatPopnOL	AnyColorPrcntBGPopnOL	TotalPrcntFeatOL	gNumNegBGSubFeat	gNonCtrlNumNegFeatBGSubSig	gSpatialDetrendRMSFit	gSpatialDetrendRMSFilteredMinusFit	gSpatialDetrendSurfaceArea	gSpatialDetrendVolume	gSpatialDetrendAveFit	gNonCtrlNumSatFeat	gNonCtrl99PrcntNetSig	gNonCtrl50PrcntNetSig	gNonCtrl1PrcntNetSig	gNonCtrlMedPrcntCVBGSubSig	gCtrleQCNumSatFeat	gCtrleQC99PrcntNetSig	gCtrleQC50PrcntNetSig	gCtrleQC1PrcntNetSig	geQCMedPrcntCVBGSubSig	geQCSig2BkgLow2	gNegCtrlNumInliers	gNegCtrlAveNetSig	gNegCtrlSDevNetSig	gNegCtrlAveBGSubSig	gNegCtrlSDevBGSubSig	gAveNumPixOLLo	gAveNumPixOLHi	gPixCVofHighSignalFeat	gNumHighSignalFeat	AddErrorEstimateGreen	TotalNumFeatures	ROIHeight	ROIWidth	CentroidDiffX	CentroidDiffY	NumFoundFeat	MaxNonUnifEdges	MaxSpotNotFoundEdges	gMultDetrendRMSFit	gMultDetrendSurfaceAverage	eQCLowSigName2	eQCOneColorLogLowSignal	eQCOneColorLogLowSignalError	eQCOneColorLogHighSignal	eQCOneColorLinFitLogLowConc	eQCOneColorLinFitLogLowSignal	eQCOneColorLinFitLogHighConc	eQCOneColorLinFitLogHighSignal	eQCOneColorLinFitSlope	eQCOneColorLinFitIntercept	eQCOneColorLinFitRSQ	eQCOneColorSpikeDetectionLimit	gNonCtrl50PrcntBGSubSig	gCtrleQC50PrcntBGSubSig	gMedPrcntCVProcSignal	geQCMedPrcntCVProcSignal	gOutlierFlagger_Auto_FeatB_Term	gOutlierFlagger_Auto_FeatC_Term	gOutlierFlagger_Auto_BgndB_Term	gOutlierFlagger_Auto_BgndC_Term	OutlierFlagger_FeatChiSq	OutlierFlagger_BgndChiSq	GriddingStatus	IsGoodGrid	NumGeneNonUnifOL	TotalNumberOfReplicatedGenes	gPercentileIntensityProcessedSignal	ExtractionStatus	QCMetricResults	gNonCtrlNumWellAboveBG	GridHasBeenOptimized	gNegCtrlSpread	Metric_IsGoodGrid	Metric_IsGoodGrid_IsInRange	Metric_AnyColorPrcntFeatNonUnifOL	Metric_AnyColorPrcntFeatNonUnifOL_IsInRange	Metric_gNegCtrlAveNetSig	Metric_gNegCtrlAveNetSig_IsInRange	Metric_gNegCtrlAveBGSubSig	Metric_gNegCtrlAveBGSubSig_IsInRange	Metric_gNegCtrlSDevBGSubSig	Metric_gNegCtrlSDevBGSubSig_IsInRange	Metric_gSpatialDetrendRMSFilteredMinusFit	Metric_gSpatialDetrendRMSFilteredMinusFit_IsInRange	Metric_gNonCntrlMedCVProcSignal	Metric_gNonCntrlMedCVProcSignal_IsInRange	Metric_gE1aMedCVProcSignal	Metric_gE1aMedCVProcSignal_IsInRange	Metric_absGE1E1aSlope	Metric_absGE1E1aSlope_IsInRange	Metric_DetectionLimit	Metric_DetectionLimit_IsInRange
DATA	8.42059	8.42059	2.05385	0	778010	3653.87	1.06965	3415.95	0	14.362	22.7826	1.52856	15417	22.7826	1.52856	15417	1	146	8	327	8.42059	5554.59	25448.5	15597	0.00635163	0.050813	0.927337	2.07698	0.00657549	1100	896	0.666618	1.43545	1.00477	1.14534	25.045	0	96457.1	208.519	14.3948	10.2532	0	378153	1346.87	18.6717	11.5075	1.24315	76	14.8918	1.53705	-1.7752	1.4671	0.139545	1.13827	0.152829	2906	1.43545	15744	4.42809	7.61904	0.741707	0.857772	13706	0	0.097561	0.0804308	1.00264	(+)E1A_r60_3	0.500392	0.239657	5.89099	1.51159	0.829307	6.38119	5.71723	1.00376	-0.687973	0.993678	0.934505	191.832	1331.02	5.012	4.91633	444.063	30.1823	64.6452	23.4831	1.94759	2.33611	0	1	1	8665	1370.28	0	ExtractionInRange	12406	0	4.43784	1	1	0.006352	1	14.8918	1	-1.7752	1	1.4671	1	1.43545	1	5.012	1	4.91633	1	1.00376	1	0.934505	1
*
TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	1	1	1	260	1	GE_BrightCorner	GE_BrightCorner	6666	293.127	8.770807e+004	8.770807e+003	84052	19	5.445589e+000	0	0	0	0	0	0	84062.7	1	1	53.2255	19.404
DATA	2	1	2	66	1	DarkCorner	DarkCorner	6691.5	293	1.535959e+000	1.516508e+000	28	20	5.664277e+000	0	0	0	0	0	0	1.23096	0	0	65	20.3919
DATA	3	1	3	66	1	DarkCorner	DarkCorner	6717	293	1.547021e+000	1.521845e+000	26	20	5.392146e+000	0	0	0	0	0	0	-1.14643	0	0	54.9904	20.3699
DATA	4	1	4	0	0	A_23_P335388	NM_173625	6741.53	293.289	5.041568e+000	1.611197e+000	32.5	20	5.297575e+000	0	0	0	0	0	0	4.72912	1	0	48.5334	20.1781
DATA	5	1	5	0	0	A_23_P887	NM_014002	6767.5	293.352	6.887125e+001	7.056512e+000	92.5	20	5.559545e+000	0	0	0	0	0	0	64.3276	1	1	57.5363	20.0592
DATA	6	1	6	0	0	A_23_P15692	NM_017986	6793.09	293.386	2.008534e+001	2.531695e+000	45	20	5.383935e+000	0	0	0	0	0	0	18.7073	1	1	57.259	20.039
DATA	7	1	7	0	0	A_32_P165611	NM_015254	6818.33	293.247	1.181818e+003	1.181919e+002	1046.5	20	5.658872e+000	0	0	0	0	0	0	1099.08	1	1	48.2044	20.3992
DATA	8	1	8	0	0	A_33_P3390172	NM_001145271	6843.91	293.386	5.490084e+000	1.638960e+000	33	20	6.037803e+000	0	0	0	0	0	0	5.1032	1	0	65	19.9769
DATA	9	1	9	0	0	A_23_P329112	NM_000215	6869.5	293.5	6.008828e+001	6.203884e+000	80	20	5.833041e+000	0	0	0	0	0	0	55.8845	1	1	49.1849	19.8798
DATA	10	1	10	0	0	A_23_P126790	NM_006513	6894.75	293.39	3.317409e+003	3.317445e+002	3024	20	5.585453e+000	0	0	0	0	0	0	3090.05	1	1	49.8279	20.0019
DATA	11	1	11	0	0	A_24_P264207	NM_002823	6920.06	292.955	5.037518e+004	5.037518e+003	44599	20	5.870292e+000	0	0	0	0	0	0	47037.7	1	1	46.8651	20.5531
DATA	12	1	12	0	0	A_24_P166094	NM_001025595	6945.44	293.466	2.105099e+003	2.105155e+002	1891	20	5.596291e+000	0	0	0	0	0	0	1971.29	1	1	49.1849	20.2805
DATA	13	1	13	0	0	A_23_P167005	NM_014373	6970.83	293.212	1.438686e+002	1.446768e+001	159	20	5.454680e+000	0	0	0	0	0	0	135.23	1	1	45.835	19.901
DATA	14	1	14	0	0	A_24_P182494	NM_007207	6996.42	293.427	9.216221e+001	9.340848e+000	111.5	19	5.572842e+000	0	0	0	0	0	0	86.9922	1	1	65	19.7845
DATA	15	1	15	0	0	A_24_P271296	NM_175609	7021.58	293.427	2.568917e+001	2.981721e+000	50	19	5.038297e+000	0	0	0	0	0	0	24.361	1	1	65	19.6297
DATA	16	1	16	0	0	A_23_P106998	NM_016070	7047.32	293.527	1.050936e+003	1.051043e+002	955.5	20	5.638791e+000	0	0	0	0	0	0	1001.71	1	1	49.1849	19.8932
DATA	17	1	17	0	0	A_23_P163347	NM_016166	7072.5	293.432	2.440830e+003	2.440876e+002	2300.5	20	5.587102e+000	0	0	0	0	0	0	2338.99	1	1	49.1849	20.3996
DATA	18	1	18	0	0	A_24_P257416	NM_002089	7097.67	293.5	1.687272e+002	1.693835e+001	184	20	5.976433e+000	0	0	0	0	0	0	162.586	1	1	57.5363	20.4876
DATA	19	1	19	0	0	A_24_P374513	ENST00000323496	7123.29	294.784	2.654542e+005	2.654542e+004	255538	20	5.635843e+000	0	0	0	0	0	0	257218	1	1	40.6843	20.5853
DATA	20	1	20	0	0	A_24_P257416	NM_002089	7148.5	293.769	1.647524e+002	1.654092e+001	186	20	5.426985e+000	0	0	0	0	0	0	160.605	1	1	49.8279	20.293
DATA	21	1	21	0	0	A_24_P626951	ENST00000479981	7174.11	293.5	4.722600e+000	1.538027e+000	32	20	5.045363e+000	0	0	0	0	0	0	4.63136	1	0	65	20.3516
DATA	22	1	22	0	0	A_33_P3390172	NM_001145271	7199.5	293.5	5.821825e+000	1.567325e+000	31	20	4.995847e+000	0	0	0	0	0	0	5.74286	1	0	57.5363	20.272
DATA	23	1	23	0	0	A_23_P34744	NM_000396	7224.94	293.614	2.247582e+003	2.247628e+002	2127.5	20	5.458945e+000	0	0	0	0	0	0	2229.89	1	1	47.2035	20.0328
DATA	24	1	24	0	0	A_32_P157114	THC2713739	7250.42	293.573	5.830834e+001	6.005705e+000	84	20	5.570839e+000	0	0	0	0	0	0	58.1764	1	1	57.5363	20.0964
DATA	25	1	25	0	0	A_23_P314145	NM_005715	7275.89	293.833	4.920308e+001	5.124165e+000	77	20	5.386624e+000	0	0	0	0	0	0	49.3576	1	1	46.1809	19.7326
DATA	26	1	26	0	0	A_23_P131789	NM_001725	7300.66	294.132	4.033268e+001	4.277202e+000	67	20	5.419679e+000	0	0	0	0	0	0	40.6627	1	1	46.1809	20.0398
DATA	27	1	27	0	0	A_23_P361027	AK091100	7326.42	293.573	1.885152e+000	1.429167e+000	29	20	5.298026e+000	0	0	0	0	0	0	1.91013	1	0	57.5363	20.4315
DATA	28	1	28	0	0	A_24_P69095	NM_003633	7352.04	294.25	7.521567e+002	7.522889e+001	769	20	5.678796e+000	0	0	0	0	0	0	765.581	1	1	46.1809	20.1965
DATA	29	1	29	0	0	A_23_P18656	NM_144643	7377.42	293.573	5.792966e+002	5.794668e+001	605	20	5.450370e+000	0	0	0	0	0	0	592.134	1	1	57.5363	19.9605
DATA	30	1	30	0	0	A_24_P396994	NM_001690	7402.71	294.232	1.497117e+004	1.497117e+003	14567	20	5.340968e+000	0	0	0	0	0	0	15359.8	1	1	46.8651	19.8804
DATA	31	1	31	0	0	A_23_P329772	NM_013245	7427.86	294.167	2.821703e+003	2.821737e+002	2811.5	19	5.706518e+000	0	0	0	0	0	0	2904.55	1	1	46.1809	19.6248
DATA	32	1	32	0	0	A_23_P153616	NM_130760	7453.5	293.648	2.295228e+001	2.683541e+000	51	19	5.308427e+000	0	0	0	0	0	0	23.6953	1	1	57.5363	19.6308
DATA	33	1	33	0	0	A_23_P111995	NM_002318	7478.58	293.573	3.000058e+001	3.305240e+000	57	20	5.781616e+000	0	0	0	0	0	0	31.0446	1	1	57.5363	19.9034
DATA	34	1	34	0	0	A_24_P258277	NM_015853	7504	294	6.910673e+003	6.910687e+002	6965	20	5.625997e+000	0	0	0	0	0	0	7164.44	1	1	51.4001	20.1365
DATA	35	1	35	0	0	A_24_P311926	NM_002127	7528.09	294.277	1.817411e+005	1.817411e+004	188645	20	5.644275e+000	0	0	0	0	0	0	188655	1	1	38.2652	20.169
