"gene_symbol","mean_logCPM_male","mean_logCPM_female","logFC_male_vs_female","mean_CPM","keep_for_test","pvalue","padj"
"AIM2",1.76761560048842,2.39224172333736,-0.624626122848946,3.79574741641617,TRUE,0.0116388324322774,0.99988130124214
"CCL8",-0.297267843497595,0.790107690828101,-1.0873755343257,0.809854035342986,TRUE,0.0268223932210968,0.99988130124214
"CD83",6.57160715599972,6.19952004309914,0.372087112900577,87.1023558962324,TRUE,0.0306734283288523,0.99988130124214
"CCR1",5.38701642727102,5.7369467274842,-0.349930300213179,47.1061296250269,TRUE,0.0458134108127787,0.99988130124214
"HLA-DQB1",10.8399316546228,10.4297631079881,0.410168546634766,1694.26348466542,TRUE,0.0480406779863177,0.99988130124214
"IFI30",6.21144311960466,5.77634347541899,0.435099644185668,68.922841386963,TRUE,0.0568234283401438,0.99988130124214
"S100A9",10.0171272986937,10.4242233687479,-0.407096070054168,1202.46695536062,TRUE,0.0657375797263291,0.99988130124214
"IL15RA",1.74463122779868,2.16981801853521,-0.425186790736539,3.44654158574112,TRUE,0.0738141390710138,0.99988130124214
"IFNAR2",3.85548496798088,4.25534620140491,-0.399861233424032,16.2804913055639,TRUE,0.0808937399817048,0.99988130124214
"CD48",4.25628195117954,5.28868964815534,-1.03240769697581,32.6696265614834,TRUE,0.0812646128255516,0.99988130124214
"CD74",12.7525317134334,12.4685200284192,0.284011685014184,6560.60554608747,TRUE,0.113527795176822,0.99988130124214
"STAT2",5.81974072939584,6.22626261817156,-0.406521888775719,66.468278518258,TRUE,0.116180635151483,0.99988130124214
"TNFSF10",5.70717612736379,6.15755425816776,-0.450378130803975,63.2980829952411,TRUE,0.137361387586412,0.99988130124214
"HLA-DRB1",12.3564833238107,11.681103210702,0.67538011310868,4834.45295643886,TRUE,0.141888300273751,0.99988130124214
"IKBKE",2.7469605439449,3.05170249910631,-0.304741955161403,7.04340714767199,TRUE,0.147594125931946,0.99988130124214
"IDO1",0.45535649033451,1.28165186278523,-0.826295372450721,1.72517974473334,TRUE,0.152109733532591,0.99988130124214
"FCGR3A",9.33342122223335,9.01539977157111,0.318021450662235,613.567619906647,TRUE,0.156408627498843,0.99988130124214
"PGD",7.2144994198681,7.37792362563887,-0.163424205770775,157.228245071727,TRUE,0.184398425899181,0.99988130124214
"IRF7",5.16308326936311,5.43894628622585,-0.275863016862748,39.4676878572979,TRUE,0.212145597800344,0.99988130124214
"CCL2",2.23244027933457,3.26613981910269,-1.03369953976812,9.24636199633961,TRUE,0.212296420266391,0.99988130124214
"STAT1",6.90120441429126,7.2525939061387,-0.351389491847433,141.067923518351,TRUE,0.218151304805728,0.99988130124214
"IL18",6.38535568141287,6.63262847710548,-0.247272795692612,91.5542018391047,TRUE,0.219857323627647,0.99988130124214
