"","Subject 1","Subject 2","Subject 3","Subject 4","Subject 5","Subject 6","Subject 7","Subject 8","Subject 9","Subject 10","Subject 11","Subject 12","Subject 13","Subject 14","Subject 15"
"NOC2L",4.33481275187302,4.32203482468601,4.40051774180159,4.35255281109917,4.44240014237454,4.47282907265407,4.44940813301178,4.26027750383312,4.23928161690321,4.71220345931716,4.92969967788192,4.75524569618855,4.83456928219823,4.81279784031836,4.33344656938644
"KLHL17",0.69571869221615,0.724201582130818,0.779686782317695,0.848639866700409,0.777538113394672,0.759031077291054,0.860051465862453,0.753939688268095,-0.420408307665366,1.03623162139841,1.00654948839398,0.625901850356697,2.20710646536069,1.08470306009653,0.53785673502021
"PLEKHN1",-0.129818527961042,-0.144701430137762,-0.25084752512917,-0.517470161134845,-0.442036002435557,-0.332047383813817,-0.311094072105251,-0.442217126494313,-0.544961190784468,-0.295715855601951,0.0237931248587613,-0.64780164066749,0.267120152187762,0.230588026771383,-0.618646379407584
"PERM1",-0.961361508829371,-1,-1,-1,-1,-0.958139089449125,-1,-1,-1,-1,-0.886868982291788,-0.929234929297917,-0.951328067079339,-1,-1
"AL645608.8",-0.980551405492988,-0.885919910995782,-0.899121793085089,-1,-0.980666514187352,-0.9376554804641,-0.953041941608855,-0.945817364066093,-1,-0.936562537752947,-0.851047710855344,-0.895112866614444,-0.858649534960548,-1,-0.964075451842697
"HES4",0.278021272732558,0.462265670215176,0.873923287062953,0.220696306481453,1.63089266120373,0.592969755431042,0.647977934530187,0.79163978750293,-1,1.80295665805113,1.0918417320683,-0.274428497662927,-0.368665040253366,1.22212931121826,0.958642012516429
"ISG15",8.24569115455229,7.05184573376038,8.3822973893927,8.59662339508573,8.59694808709509,8.40853446342092,8.52398735226452,9.06800107274996,7.79644183292657,7.60906449282915,7.58551953847988,7.61749050284572,7.48458769089682,7.78593180558777,8.41856839348912
"AL645608.2",-1,-1,-0.979252159522531,-1,-1,-1,-1,-0.981712085436697,-1,-1,-1,-0.964183624409295,-1,-1,-0.964075451842697
"AGRN",3.572126312237,2.64772613285798,3.51920323679143,3.5436298765535,3.27007995429151,3.79731790734106,3.9713796966022,3.74660728623114,2.84292941615207,2.87436238902034,3.90881201671857,3.62373128874549,3.44353861360736,3.41272344575836,3.9006056890871
"AL645608.9",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"RNF223",-0.961361508829371,-1,-1,-1,-0.980666514187352,-1,-1,-1,-1,-1,-0.781967848029252,-1,-1,-0.929782372561186,-0.98192590916676
"C1orf159",1.08993305993915,1.30332855279604,1.27458435503946,1.37583766894919,1.18100085896017,1.27561154760036,1.52710711220882,1.1142174017026,1.44621285907031,1.19337101921177,1.71680519546304,1.6619755871807,2.76110666500748,1.35464709828644,1.28026853831619
"LINC01342",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.923602370251443,-1,-1,-1,-1
"AL390719.2",-0.716490402410202,-0.634871287911223,-0.879765797568456,-0.889719200248123,-0.800371485297181,-0.91745863419916,-1,-0.981712085436697,-0.831863047358058,-0.78919472232938,0.365736004450348,-0.797337163260325,-0.904244721921374,-0.830475664738993,-0.828705930597479
"TTLL10-AS1",-0.980551405492988,-0.922953271780914,-1,-0.971629474920238,-0.942759863104932,-0.978917721720189,-0.976329925412406,-0.963653093589342,-1,-1,-0.781967848029252,-0.964183624409295,-0.951328067079339,-0.964464031850708,-0.894803541101469
"TTLL10",0.794979907229604,0.736128813485919,0.274739428388423,0.437187106564969,0.725516951302139,0.142135043373915,-0.0295539955787072,0.295303744059633,-0.149246461891215,-0.126877752620573,1.74047811134191,1.15991062685414,-0.306125154150362,1.00627651548559,0.995598050180911
"TNFRSF18",1.80150756161657,0.996272427238689,0.791808512576273,1.2429380188478,0.0746931272623253,1.60372563237996,0.729402570291509,1.00382831902422,0.965231720999847,0.971559054086636,1.26505851136006,-0.797337163260325,3.25677839533132,1.46952888305817,0.920714366766674
"TNFRSF4",1.45741999174571,0.631458435321359,0.350450895542518,1.0830810122452,0.0839044361943929,1.31027954496469,0.478482681338502,0.451508354147497,1.11682288666609,1.00425769696328,0.976960145563545,-0.16873944371108,3.7461623679844,1.24507825834193,1.05370300695191
"SDF4",5.79478379456081,6.05303202933903,6.04333240542407,5.96994109136156,5.88324428305692,5.99992136785322,6.30500504009944,5.97397232260359,3.42336878967439,5.89917708463763,6.57195364593877,6.57331162396765,6.05973783523256,6.48565598494343,6.21713012577641
"B3GALT6",3.76521570865265,3.8068081168576,4.00253611658498,3.87770484254793,3.92330339755752,4.06683823426673,4.0924374116577,3.89933765266546,2.41995882529879,4.14246605563901,3.87845995279528,3.9606490881866,3.87489549860872,3.90939930779332,3.85733993035975
"C1QTNF12",-0.623060336132133,-0.619591198362791,-0.682408039735662,-0.762759113710102,-0.595328432571056,-0.76532090119799,-0.587659031575262,-0.60064020004849,-0.754614061494998,-0.655494807456921,-0.50649109355369,-0.676494442507225,0.422935506838382,-0.567975653630794,-0.690207536450678
"AL162741.1",-0.92373090522279,-0.797293514082446,-0.918741014947916,-0.971629474920238,-0.852134345941736,-0.801877846774662,-0.738762721278664,-0.826784277429456,-1,-0.84634843640549,-0.816094354263401,-0.829198417511547,-0.538014829530181,-0.622320654062409,-0.894803541101469
"UBE2J2",4.59350001457241,4.76924087038639,4.78214260506417,4.74116669673279,4.66548793487902,4.58458873362727,4.77248802965913,4.60956642599872,4.35708471333141,4.77513682948275,4.51246748184631,4.5630592454789,4.85523930985469,4.60379444822706,4.65516514898488
"LINC01786",-0.68467000002963,-0.713797869416166,-0.841815879277091,-0.738654796972636,-0.783521845137764,-0.660899706688103,-0.680228726439888,-0.762929986951971,-0.913483496763053,-0.78919472232938,-0.748629974825779,-0.51232018247079,-0.689442940059272,-0.622320654062409,-0.828705930597479
"SCNN1D",-0.0875947326772889,-0.112259913322205,-0.0320757566042539,-0.20522699546409,-0.233159262529942,-0.0644152200584864,-0.0665635349149585,0.136945105687294,-0.420408307665366,-0.377602930296385,-0.161218566156027,-0.0513544488239148,0.878279446071342,0.319763174381417,-0.166808578779261
"ACAP3",2.55280279691708,2.7932555481514,2.72525276057207,2.74547791482057,2.7012296854607,2.67540183929466,2.92849086001209,2.60585515028234,1.61580993426633,3.0839079775464,3.0057422593977,2.31814620626033,4.41000005371149,2.84713995809115,2.46730998048763
"PUSL1",2.91400740787355,3.05249895130184,3.17847879378092,2.85842997484875,3.01351205044708,2.992023402536,2.79043105075897,3.03541088132024,3.1395580914833,3.1085541078552,2.56671855130668,2.71600875513498,3.36643875511441,2.56351013745883,3.12113635843361
"INTS11",4.15360520429485,4.42739766293525,4.38209503934592,3.66152865423663,4.39415597643654,4.37591881156343,4.40560191169387,4.33923026438777,4.04501037081446,4.48562907239069,3.96891825099019,4.06508467762225,4.94636220634221,4.0871378158949,4.21944671298312
"CPTP",2.72556492283956,2.74242138393294,2.75651376521346,2.67095482779763,2.66025087692866,2.86514907352794,2.82283522167313,2.56133768264926,2.9564071334631,2.78309308055419,2.43871066408022,2.49259600188734,2.70147405878125,2.45615016690616,2.61712066429175
"TAS1R3",-0.887056941521519,-0.90431776584659,-0.8606660585198,-0.812210659570232,-0.718024847808296,-0.712165769037043,-0.799772395659074,-0.963653093589342,-1,-0.84634843640549,-0.816094354263401,-0.829198417511547,-0.771566982021825,-0.830475664738993,-0.894803541101469
"DVL1",2.35075535499942,2.45370873616051,2.40452343249105,2.33850234992775,2.55819732923826,2.47033961877525,2.914315044671,2.48284910480945,1.57149780345765,2.38094601564352,2.55006971648284,2.61307518774982,3.03315288000575,2.5726104265837,2.29827315252547
"MXRA8",-1,-1,-0.979252159522531,-1,-1,-1,-0.976329925412406,-1,-1,-1,-0.961295541535708,-0.964183624409295,-1,-1,-1
"AURKAIP1",6.81338500050703,6.99030876559355,7.0510719724388,6.99729441363308,6.98599717004001,6.8968606854963,6.78115506650506,7.14363793062906,7.41406553671668,7.15213734416614,6.31171117790808,6.46315261891425,7.24635710881252,6.4780078580627,6.87043658315809
"CCNL2",4.18246898771262,4.31559070921778,4.33161277415555,4.33420443054807,4.2233700114123,4.34333381820676,4.49086230100052,4.13807746958979,3.51980382611347,4.25543474437193,5.43171218520359,5.3858538104975,5.50291121403444,5.56476426160349,4.38484514567601
"MRPL20",6.75575541418019,6.92513443483096,7.0500473050513,6.84599324738458,7.02589871323012,6.1779550359485,6.63657615418868,7.15103791789707,7.29676131570055,6.98096493044405,6.47650274182579,6.64518011063655,7.40182588106272,6.68080554758913,6.94318404919365
"AL391244.3",-0.412957198769003,-0.697663339063736,-0.479395241124516,-0.00507355351452613,-0.279655836817577,-0.266716217924443,-0.197270792695083,-0.310851862776252,-0.754614061494998,-0.237213355669638,-0.373495561711362,-0.318971765976445,-0.217122281723269,-0.0947929506219478,-0.590987088002727
"ANKRD65",0.665175407478094,-0.369068219556492,-0.616846458682355,-0.787273014448703,-0.625038196425373,-0.472316612090466,-0.183654135445599,-0.442217126494313,-0.149246461891215,-0.5567959053229,0.365736004450348,-0.48668635549326,-0.574407996849136,-0.0568751058584711,-0.498153562087389
"AL391244.2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"TMEM88B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"LINC01770",-1,-1,-1,-1,-1,-1,-1,-1,-0.611516827613395,-1,-1,-1,-1,-1,-1
"VWA1",-0.942423518052754,-0.941832648865908,-0.918741014947916,-1,-0.942759863104932,-0.897540632243889,-0.976329925412406,-0.963653093589342,0.160962513962072,-0.936562537752947,-0.781967848029252,-0.861779233965409,-0.904244721921374,-0.929782372561186,-0.91181219623
"ATAD3C",0.844889579745507,0.794329240524195,0.711133132908272,0.315837686079113,0.543863456898351,1.06336823664752,1.12368668889372,0.786314001107496,0.38232709677265,-0.180991019124251,0.439906390405776,0.614103723866527,0.459394907742663,0.52120862797367,0.467255114678969
"ATAD3B",1.63812600910234,2.25250392922501,1.69497187912154,2.164092899137,1.9608909845348,2.26696091697999,2.05513354556664,1.86069230508367,1.05379507507439,2.11510208095926,2.4884910614823,2.01139315139346,3.79334050509593,2.43966582018902,1.95554525750362
"ATAD3A",2.59716248287477,3.13589368760942,3.11476995951438,2.78758165717293,3.04451015879866,2.96915359867816,2.94408010507128,2.7686428656889,1.83157828128655,3.25330357168179,2.98607253578418,2.94045667850321,3.59254830257401,3.02119770422453,2.94811457072374
"TMEM240",-0.32448339938494,0.0684160598019419,0.185675638175855,-0.063755487896177,0.027733187284455,-0.167975241371279,0.362613969685863,0.170037989297488,-0.481341030977191,-0.256451796766607,0.0805422079485436,0.0571939873869927,-0.275843327970352,-0.0568751058584711,-0.351712736408684
"SSU72",6.91618021418256,6.87274816685224,6.87149254888735,7.1413441195912,7.08479502289157,7.0408225478504,7.12227874192814,7.13194151658335,6.16509153723268,7.08637133561025,6.67248163561618,6.78673285997475,6.85279331647762,6.87706024691427,6.90210772673966
"AL645728.1",0.939809849618868,1.50500552423296,1.49818810800398,1.72688802026257,1.6588996236428,1.61069631756989,2.59098209056623,1.51280743299542,1.13723476462799,1.6146140062848,2.09745847879867,2.01139315139346,1.98752013513382,2.45286833125071,1.93903886846836
"FNDC10",3.28630647790727,3.35088479902009,3.65893900048668,3.11805172537077,3.50250762290634,3.3630415576927,3.98801951268922,2.95105851424338,2.22395424183069,3.90986128361248,3.1229509858737,2.91664073680496,3.22006288112507,2.76748381454674,3.12739389101779
"AL691432.2",1.38429745757814,1.09682682566523,1.03556625270914,1.38134722522083,0.968676051336556,1.00636451331604,1.22925118484251,0.9332987821515,1.11682288666609,1.22839108124742,1.66207667636791,1.49832721899804,2.16357376217016,1.36166410397387,1.10110450094687
"MIB2",3.16602804126609,3.06319075566498,3.29696815199986,3.37575402405088,3.25894035609716,3.15705626303277,3.49216275641266,3.1662269971476,1.42975865543267,3.21714785002725,3.6014285560224,3.24776911595369,4.00545858138787,3.41778198767541,3.03166812217949
"MMP23B",-0.288166265221586,-0.814588584753259,-0.804838695964098,-0.343798586975168,-0.428875359281587,-0.532479689816454,-0.623977303118433,-0.686892207671138,-0.68129199024218,-0.442220369451098,-0.323550356902114,-0.592073255720343,1.88403083830928,-0.41623983179715,-0.877993075251529
"CDK11B",4.37594410648861,4.38683340952891,4.73740471977248,4.37274672854798,4.20449125952249,4.47712645920758,4.64522766737139,4.13336600728195,4.1289451402413,4.43555836878203,5.02434566861966,5.04776651406034,4.86546431890864,4.90093443156193,4.6706016314495
"FO704657.1",-0.493365144317489,-0.434408453874989,-0.353907948982762,-0.437691743911154,-0.390098782117714,0.180119672346049,-0.0791140774267627,-0.369085100099168,-0.481341030977191,-0.533141277762873,-0.592601642064994,-0.48668635549326,0.267120152187762,-0.465066480617011,-0.218776164197713
"SLC35E2B",2.54778868133898,2.77602772053682,2.95955148329204,2.79997684534146,2.77843474573452,3.63158110212366,3.54729961003308,2.92585038941198,2.43652453685232,2.55656930449565,3.64911074731759,3.46201703514785,3.12396553674502,3.78050159877798,2.75955803331682
"CDK11A",3.99809448930924,4.28191443904727,4.25323645291704,4.00271963985012,4.05618561114179,4.10065393267906,4.62844052982916,3.94904074602884,3.06693616201518,4.26979431262065,4.8019308355391,4.79367068267612,4.50025826061479,4.6836608361206,4.47429558488651
"SLC35E2A",3.15507924618,2.30349380182532,1.58781731952704,2.47101388011027,2.5432490994175,2.3834673982407,2.04070507638539,1.87832048756484,-0.149246461891215,3.04318356844256,3.67544716480226,3.22661717372933,4.02535509836194,3.51854026444244,2.42051516609906
"NADK",4.37452885820252,4.53798898267932,4.65809668685072,4.51987671621039,4.70109199068507,4.76334104766502,5.42504862074746,4.51573786623016,3.95013184889322,4.49716209437048,5.3178161361103,5.12980887688197,5.42382100867569,5.3913243114131,4.78122761524354
"GNB1",7.13382066226383,7.30189952104678,7.28545800693616,7.22530870526826,7.38790241892176,7.30580540835006,7.64408510777506,7.30538039968676,6.14821903700448,7.50285494175626,7.67596007682536,7.54758945664186,7.31666769098321,7.73516628996485,7.22107776922009
"AL109917.1",-0.833736880777108,-0.832093507497534,-0.733611600339191,-0.863417614404753,-0.942759863104932,-0.877893879704198,-0.841927700603622,-0.843199431117523,-0.831863047358058,-0.78919472232938,-0.886868982291788,-0.964183624409295,-0.729920685804978,-0.737566635173366,-0.929023769604383
"CALML6",-0.961361508829371,-1,-0.979252159522531,-0.971629474920238,-1,-0.978917721720189,-1,-0.981712085436697,-0.913483496763053,-0.967932616931961,-0.886868982291788,-0.895112866614444,-0.434039322654772,-0.895914908276611,-0.964075451842697
"TMEM52",-0.549573284943472,-0.318846445674296,-0.288637705551077,-0.517470161134845,-0.415833686510194,-0.45765984636416,-0.224895836361076,-0.265900587275897,0.0360853298777348,-0.336078484225926,-0.228565812329217,-0.538417723363789,-0.538014829530181,-0.41623983179715,-0.375110413751314
"CFAP74",-0.151403069717456,-0.039284926684532,-0.380865949505608,-0.837586956734802,-0.734122446322551,-0.76532090119799,-0.661233509772927,-0.859803510028026,-0.913483496763053,-0.509868246455948,1.39006094457076,-0.16873944371108,-0.951328067079339,0.215174507171977,-0.31731268801371
"AL391845.2",-0.961361508829371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"GABRD",-0.980551405492988,-0.980349147254694,-0.918741014947916,-0.943806112155701,-0.961588693099262,-0.877893879704198,-0.90756425596304,-0.876600913598945,-1,-1,-0.961295541535708,-1,-0.951328067079339,-0.964464031850708,-1
"AL391845.1",-0.980551405492988,-1,-1,-1,-1,-1,-1,-1,-1,-0.967932616931961,-1,-1,-1,-1,-1
"PRKCZ",0.576045082409253,1.3506449293733,1.25282619316321,1.46675340057668,1.97828435868575,1.22199565755148,1.0506805573817,1.01752970891809,0.347712139753758,0.719218992677432,1.98304146298552,2.14857675493769,1.36507512068109,2.18265368375448,1.15518763412059
"AL590822.2",-0.732667722413193,-0.619591198362791,-0.768785624912326,-0.668667951910627,-0.702104886129088,-0.579307894155384,-0.661233509772927,-0.732032322944268,-0.913483496763053,-0.90586008105229,-0.251732129765301,-0.51232018247079,-0.188634380349352,-0.0199283734949076,-0.618646379407584
"PRKCZ-AS1",-0.905277392906303,-0.922953271780914,-0.823208822298531,-0.837586956734802,-0.750401690632446,-0.858511087815305,-0.718986336694366,-0.843199431117523,-0.831863047358058,-0.90586008105229,-0.71604510721404,-0.7661643730724,-0.502517166239933,-0.650280618354258,-0.929023769604383
"FAAP20",5.69475274648501,5.31287618496487,5.47593069786292,5.440832906731,5.61174744356702,5.46685528300406,5.26140939753884,5.56994061323429,5.85047280174883,5.44322115040418,4.89715792278471,5.0689887427585,5.98745758670403,4.84444964963049,5.36659549493773
"AL590822.1",-0.980551405492988,-0.90431776584659,-0.979252159522531,-1,-0.961588693099262,-0.9376554804641,-0.953041941608855,-0.928199443853951,-1,-1,-1,-0.964183624409295,-0.951328067079339,-0.929782372561186,-0.964075451842697
"SKI",5.46293176439744,5.68292524163653,5.67904279922112,5.34680752360854,5.63013825974186,5.6271194554403,6.14053016851548,5.2875362311523,4.97134758140851,5.67857165043236,6.84397022691772,6.64916007014948,6.04331856409105,6.51053202538049,5.42977368238263
"MORN1",0.60851310843328,0.669274085868492,0.815750640859104,0.597257976631543,0.615484755761335,0.397236783380608,0.670644283496919,0.542770657374275,0.347712139753758,0.669117366381319,1.75217047831004,1.36388985995742,1.09074287871661,1.45647864815213,0.669470398169147
"RER1",6.79278246243419,7.00347572458068,7.10109465097044,6.9709288323202,7.05004031040618,7.13077873617821,6.91740097502643,7.29674441260273,6.78399117578168,7.03215522031198,6.53096866194637,6.65312908035609,6.72806317571799,6.69667367861202,6.99885115055563
"PEX10",3.42402153628797,3.58240173368494,3.681102719623,3.59906223979666,3.7626593114544,3.60564715499527,3.65257702427822,3.65971801797746,3.89125983688586,3.68125164718883,3.44812795763125,3.56212494724583,3.55723951259443,3.41946423445828,3.63456285698345
"PLCH2",-0.869063737471559,-0.746618560170078,-0.938630721319036,-0.889719200248123,-0.905823758452206,-0.820509665232872,-0.863476449875272,-0.810553798013151,-1,-0.875797421119743,0.0429585870866488,-1,0.0210323532960532,-0.440446604597443,-0.894803541101469
"AL139246.1",-0.980551405492988,-0.941832648865908,-1,-0.971629474920238,-0.924173608513903,-1,-0.930123908606514,-1,-1,-0.967932616931961,-0.961295541535708,-1,-0.814451309183193,-0.964464031850708,-0.98192590916676
"AL139246.4",-1,-1,-1,-1,-0.980666514187352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"PANK4",1.94062355475524,2.34886422111268,2.19001521533747,2.24791225201368,2.20626801361619,2.66204241837151,2.88230546530342,1.54469932145045,0.870874053046734,2.2642988260484,2.92281702787667,2.78865890767947,3.03315288000575,2.58765116322154,2.33658565296912
"HES5",-1,-1,-1,-0.971629474920238,-0.980666514187352,-1,-0.953041941608855,-0.981712085436697,-1,-1,-1,-1,-0.771566982021825,-0.964464031850708,-0.98192590916676
"AL139246.5",1.20905639024096,1.23772483820343,1.41050237066668,0.848639866700409,0.794469845383014,1.02735466285589,0.853462347671831,0.938109550879458,1.34454915578326,1.6868951566425,1.25687423395857,0.46444484253871,2.98394547817766,1.13471476584556,0.953955228218707
"TNFRSF14-AS1",1.90968985745251,0.839256079076354,1.29601923835947,1.23078143927119,1.80251953841632,1.61763348431155,1.49359853996806,1.59430383987298,1.15736187083856,0.606604253563512,1.79801476458525,1.67906376989054,2.61523405611606,2.25226916034912,1.38495635130745
"TNFRSF14",5.42287108811932,5.52453014189538,5.51598539351791,5.72328519833653,5.45640414468206,5.50289529444795,5.49920956547184,5.5922387189493,5.35906258448426,5.13302930572235,5.76064167237905,5.65956133288989,6.97705407188643,5.65285068680185,5.5390329571242
"AL139246.3",-0.905277392906303,-0.849813437466912,-0.786699542206873,-0.812210659570232,-0.942759863104932,-0.712165769037043,-0.863476449875272,-0.778630561345561,-0.831863047358058,-0.936562537752947,-0.684179978790093,-0.829198417511547,-0.106397940900082,-0.737566635173366,-0.844948605120785
"FAM213B",1.9758940374252,1.78311250024086,1.70141197650672,1.73120936469003,1.58621597209149,1.75610151057589,1.85856648179887,1.65983949801572,1.6867668869984,1.93177840243318,1.80364421057556,1.50473117015712,3.24115744759479,1.84988777382153,1.56478192698939
"MMEL1",1.25490228952024,1.65389708609659,1.02019298781076,1.4563500625795,1.52666346802489,1.25796005776411,0.700322545693618,1.19280396458622,0.603837930449889,0.938102076531449,-0.118005920227451,1.28423567281202,1.24490121889415,0.752348068367913,1.84598040697503
"AL831784.1",-1,-1,-1,-1,-1,-1,-0.976329925412406,-1,-1,-1,-1,-1,-1,-1,-1
"TTC34",0.994884857012328,0.996272427238689,0.924345681340634,0.948518347235534,0.838673064248311,1.18043423821598,1.25447804356943,0.95244634841698,0.716649154117714,0.795929583814076,1.55933980107757,1.23115664360819,1.29619550750198,1.50798589991662,0.741948644221528
"AC242022.1",-0.961361508829371,-1,-1,-1,-1,-0.978917721720189,-1,-1,-1,-1,-0.886868982291788,-1,-1,-1,-1
"AL592464.2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL592464.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL589702.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"ACTRT2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"LINC00982",-0.942423518052754,-0.980349147254694,-0.979252159522531,-1,-0.961588693099262,-0.978917721720189,-0.885351947698211,-0.981712085436697,-1,-1,-0.781967848029252,-0.929234929297917,-0.951328067079339,-0.964464031850708,-0.877993075251529
"PRDM16",-0.961361508829371,-0.941832648865908,-0.841815879277091,-1,-1,-0.978917721720189,-0.953041941608855,-1,-1,-0.875797421119743,-0.748629974825779,-1,-0.951328067079339,-1,-1
"AL008733.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL590438.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.886868982291788,-1,-1,-1,-1
"ARHGEF16",-0.563974284151692,-0.122992899895167,-0.189983730955816,-0.668667951910627,-0.580699877341923,-0.91745863419916,-0.341010583494145,-0.628821774906832,-0.481341030977191,-0.398822119565831,-0.183320161548071,-0.797337163260325,-0.650069954064337,-0.114132259832854,-0.618646379407584
"AL512413.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.967932616931961,-1,-1,-1,-0.964464031850708,-1
"MEGF6",0.914063400988529,0.326855578962213,0.445589344991894,-0.290262502369974,0.38153058603441,-0.318742328565505,-0.0665635349149585,-0.794503883797299,-0.544961190784468,-0.09189794092553,0.303525741116643,-0.436745909976219,1.24490121889415,-0.41623983179715,-0.208231812940733
"AL513320.1",-0.623060336132133,-0.814588584753259,-0.786699542206873,-0.517470161134845,-0.702104886129088,-0.801877846774662,-0.841927700603622,-0.876600913598945,-0.913483496763053,-0.655494807456921,-0.373495561711362,-0.676494442507225,-0.904244721921374,-0.650280618354258,-0.877993075251529
"TPRG1L",3.8042831647856,4.142116454201,4.17499149321688,3.99824436909789,4.2186734331403,4.04255774904507,4.29931244983868,3.67420747437877,3.1395580914833,4.38601540934113,5.00859012086646,4.77789461931937,4.13507478753989,4.81087646708416,4.22917719356367
"WRAP73",3.55139973515815,3.74395980661959,3.81110455777067,3.66717807620707,3.71602557377156,3.81628670517179,3.79434827819054,3.66480589745714,3.26543446634752,3.84815546238872,3.68004526857444,3.51531972261579,3.96640719652701,3.74337478833119,3.6139138296906
