"","Subject 1","Subject 2","Subject 3","Subject 4","Subject 5","Subject 6","Subject 7","Subject 8","Subject 9","Subject 10","Subject 11","Subject 12","Subject 13","Subject 14","Subject 15"
"MRPS15",6.63906964638758,6.8028480829291,6.50870334912637,6.6657164147831,7.090918226711,6.54832548360169,6.73899658703627,6.75693737128796,7.03925690368489,6.78911281123266,6.18532168564454,6.09633259936253,6.75531259684707,6.4889841652572,6.6250337675782
"CSF3R",5.11662382216002,5.19554589066692,5.40475997790388,5.55632488237742,5.19804915269442,5.14812168987777,5.30635464845759,4.77955650491737,5.16040584471869,4.64648120537113,5.37733140627203,5.08872711415392,7.45655617874221,5.42444600888012,4.80788602134583
"AL596257.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.915524121505859,-1,-0.950734325619881,-1,-1
"AC117945.2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AC117945.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"GRIK3",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.886459681591492,-1,-0.865972556623476,-1
"AL031430.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL353604.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.915524121505859,-1,-1,-1,-1
"LINC01137",2.06668595187446,1.27478037554002,1.82189036099836,1.26382629155966,1.59384492099928,1.72808405541136,1.7301341357967,1.73204624440698,2.3086826745415,1.62071245422175,1.22603085212469,1.22792411336861,2.2756817556293,1.45370966189465,1.43693315198931
"ZC3H12A",3.21023989074647,2.29309956547009,2.37285151755929,2.34296425305891,1.91612717771444,2.27895413434624,2.5569740429696,2.43625433904414,2.41291618020243,2.43539014098359,2.80996318558866,2.53138191929864,3.59308976605834,3.26340823787274,2.51477717303625
"MEAF6",5.45762194497213,5.63540078447307,5.73788335186131,5.53888990775159,5.36197131544153,5.52696926265849,5.40558811531411,5.51589859400142,6.02430686447931,5.68938268818059,5.74081210735002,5.54220754714194,5.30290983609903,5.80461505999838,5.52877639356145
"SNIP1",3.53888087383546,3.21028585180604,3.53977322831441,3.36665937285408,3.03407400436376,3.32339869927891,3.41187523470736,3.54639176408249,1.94138006523513,3.30973296381367,3.99979574804501,3.84995708742917,3.34689511521867,4.11214629784117,3.67880632113342
"DNALI1",2.89490691354973,3.17332561317698,3.06031670308684,0.83566066780243,1.97418860168355,1.40225467541094,2.08976326433722,1.63828265264248,0.690261744521335,2.39180939501895,3.54672265800217,2.16065364662993,0.338268626594187,2.56146814815645,3.08311168047581
"GNL2",4.46497946010266,4.73727451588709,4.87463437721256,4.53686347567964,4.47864500013846,4.62119401920954,4.77404865800351,4.54778582801429,4.13543929412201,4.94295577644622,5.20053323127652,5.1382028297205,4.45620059390422,5.27829449735244,5.01042413852535
"RSPO1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.915524121505859,-1,-0.903095588994439,-1,-1
"C1orf109",2.3730550261863,2.47419187178592,2.71608722532873,2.63318778403235,2.58078237968022,2.63057427556432,2.83531409878268,2.61917191280817,2.41291618020243,2.49838806508326,2.93467553107751,3.21119079940187,3.31703421157117,3.1413780819073,2.63500426931899
"CDCA8",1.14205938122627,1.15855666304195,1.4733095231901,1.06556949620457,1.16581286917541,0.930879483619075,1.75710846562965,1.11921561460381,1.23631528886492,1.8949480436519,1.22603085212469,1.76838994387549,1.15025847836649,2.424288070546,2.04078536685879
"EPHA10",-1,-1,-1,-1,-0.892321299269235,-1,-1,-1,-1,-1,-0.915524121505859,-1,-1,-1,-1
"MANEAL",-0.0884919107114784,0.208492206236682,-0.409367413722612,-0.503184145095744,0.32832894500653,-0.0457104524474553,0.171373843612672,-0.496069128224585,-0.198937256878106,0.193856462553723,0.0603548975393424,0.527689475072933,0.170291751936397,0.460664259344474,0.0345942142948534
"AL929472.3",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.886459681591492,-0.950734325619881,-0.865972556623476,-1
"YRDC",3.04682405021191,3.55296707176189,3.28285506210858,3.47730193956577,3.29835403526192,3.4525722244913,3.24087361436176,3.38255825591605,0.988970611850136,3.10905823440473,3.02828867651082,3.02056055735111,3.60343487203824,3.362323656613,3.37933246078601
"C1orf122",5.85488894109478,6.14901731535453,5.57135347897285,5.82310137238763,5.94039271713895,5.56216042462149,5.34908859568351,5.93604826718413,6.40532193054642,5.96503163055251,4.96319469102475,5.06245458560608,6.0214034983504,5.37114693363547,6.00725862694339
"MTF1",3.8891254420557,4.28259534154671,4.00509788426327,3.99241401216562,4.26267541538736,4.22108402342263,4.65001333431883,4.31003714915458,3.6297234025775,4.73633819440647,4.82423782565101,4.44279936268708,4.18441513492087,5.08494402213128,4.3791019919168
"AL929472.2",-0.712820072634071,-0.642819657052588,-1,-0.730311073142503,-0.792124255156966,-0.512678942779828,-0.829785113698997,-0.726142746283141,-1,-1,-0.760104144452544,-1,-0.46236054778904,-0.743344819786082,-1
"INPP5B",3.42515713147389,3.47005770070197,3.57081571430637,3.73841563081779,3.40510511382681,3.87757982683485,3.80986876985839,3.6218217221455,3.23398158568289,3.42231341171144,4.32683584356538,4.26067390608562,4.09045896777068,4.55007488680622,3.79521087839609
"SF3A3",5.09354318120329,5.29696303625446,5.46796242547013,5.33543626486039,5.35037133126904,5.42045145515728,5.3334913927298,5.284019227985,4.4118842328017,5.52765032724779,5.71785421788798,5.64493271503775,5.36624547685355,6.01252733179996,5.62709744091128
"FHL3",4.13500805894568,3.78627001044011,3.98218899032409,3.4571925063665,2.74404313113646,3.72518640139636,2.5569740429696,2.84582188193267,1.94138006523513,3.9587708875989,2.75302804965713,3.47824491126944,4.75979633322302,3.53583156851636,3.88955269280687
"UTP11",4.65668879350166,4.57671426156358,4.74454643216113,4.41704963318771,4.55434897295738,4.83601415604788,4.58375304769539,4.65341852780302,4.1951286435446,4.75795440763347,4.84557572977845,4.89191368643756,5.00424578854469,4.89974953312878,4.95631455316755
"POU3F1",-0.00640744800438636,-0.0466230709564255,0.00849679344913952,-0.306998355655685,-0.841353100124364,0.523687622128789,-0.53985694975207,0.0322279740276416,-1,-0.431614806914915,-0.319203339723839,-0.781206749047561,-0.812292482631236,0.651573828372096,-0.648449813682387
"AL139158.2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL139158.3",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"LINC01343",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"LINC01685",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL354702.2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"RRAGC",5.30120944741218,5.04818023120792,5.60922630759946,5.11143024451576,5.36197131544153,5.18577345051292,5.46200889077434,5.43455720055603,4.4613413099569,5.64134277475499,5.41554161584409,5.28175983794888,5.4379421756488,5.58374458157605,5.28000583459115
"AL139260.1",1.37428862685938,1.21783857774102,1.33549904747073,1.16810080186517,1.14068008525731,1.02884089666751,1.4615648618554,1.11921561460381,0.988970611850136,1.37429156148528,0.426784930647484,0.486125960994671,1.60211581739166,1.00645500003517,1.01265439898875
"MYCBP",3.75434328696026,3.64223008267434,3.86184786604131,3.91097351624219,3.79967676690789,3.60328118525829,3.65355489435684,3.49382102658635,4.22407207236557,4.06663889870961,4.47502264829224,4.06636089822109,4.04867283246995,4.20645519660393,4.45548044200556
"AL139260.3",-0.712820072634071,-0.870862096694557,-0.674667180330049,-1,-0.945156278303407,-0.818647476051295,-1,-0.726142746283141,-1,-1,-0.915524121505859,-0.781206749047561,-0.903095588994439,-0.0922053649099518,-0.922502428733577
"GJA9",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.915524121505859,-1,-1,-1,-1
"RHBDL2",0.215067296132507,-0.193370792146787,0.179362801429943,-0.858862932954838,-0.653779425317033,-0.818647476051295,-1,-0.123320658521594,-1,-0.597377589606624,0.291166966766332,-0.137014094500913,-0.394911851747628,0.298829653758459,-0.41823844608083
"AKIRIN1",5.30322275270907,5.25865972737942,5.30674740044292,5.25229675143547,5.3015989510692,5.25065777204357,5.31545706291893,5.51589859400142,4.22407207236557,5.16631150379323,5.7626093633235,5.51016664677578,5.37412150501909,5.90764166584718,5.32141260278992
"NDUFS5",8.20769083303256,8.42928372671338,8.32923308826044,8.26967018167054,8.38726271955027,8.0302682231188,8.20104747743431,8.49202137556396,8.93365754286791,8.48664912153312,8.03093962291747,7.93442711314006,8.611120213794,7.9141149659813,8.35829044703812
"MACF1",6.14487451530794,6.34538416588494,6.48037277021623,5.99800397746421,6.1255193709639,6.35176178554799,6.44138371009052,6.24123875859181,4.28027310294022,6.22147984575689,7.6022322312756,7.01956159911898,6.57045948760056,7.94008276560768,6.47737632697948
"AL442071.1",-1,-0.870862096694557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.865972556623476,-1
"BMP8A",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.915524121505859,-1,-1,-1,-1
"PABPC4",6.50729977074431,7.00674130282241,6.54823424271315,6.40468578322642,6.37959820621728,6.83313834806231,6.68471095234598,6.32825786960312,5.28924341017555,6.33944288776395,7.22930072965491,7.32784032356134,6.66781767078872,6.95070149207321,6.46481203375366
"AL365277.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.915524121505859,-1,-0.950734325619881,-1,-1
"HEYL",-0.175529960451728,-0.541030157253225,-0.409367413722612,-0.612282575451117,-0.527547829399739,-1,-0.298557082327321,-0.496069128224585,-1,-0.784688827661239,-0.265928025612475,-0.42344957364721,-0.726867676497101,-0.743344819786082,-0.587362544761354
"AL035404.2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"NT5C1A",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"HPCAL4",-0.712820072634071,-1,0.00849679344913952,-0.401759010749382,-0.945156278303407,-0.14905758704244,-0.829785113698997,-1,-0.198937256878106,-0.597377589606624,-0.554469457876939,-0.886459681591492,-0.685980133762603,-0.427824283135956,-0.778978543463239
"PPIE",4.67235065145917,4.72199911642923,5.08278159236187,4.70261995825521,4.92198325316136,4.7380399785065,4.66433351884349,5.05825841964282,4.60028718622969,4.71439316783375,4.80724808524226,4.51173782478275,4.90235399595993,4.774490637082,4.70174904336021
"BMP8B",0.407023732905141,-0.193370792146787,0.712191230369669,-0.401759010749382,-0.172236633455989,-0.512678942779828,0.088843535227359,0.0322279740276416,-1,0.383797128175412,-0.116977820822467,-0.203469638759333,0.377375428072831,0.354816024141524,-0.0453085900297701
"OXCT2",-0.849276121583663,-0.752339812477763,-1,-1,-1,-0.657567092626806,-0.677550154297818,-0.726142746283141,-1,-0.784688827661239,-0.915524121505859,-1,-0.768947900595294,-0.865972556623476,-0.778978543463239
"AL033527.3",-0.0884919107114784,-0.118131879021739,-0.185359052620329,-0.0551675077045748,0.00533601196456499,0.226178397610581,-0.414168019386466,-0.123320658521594,-1,0.383797128175412,-0.760104144452544,-0.683113261552561,-0.3623343005075,-0.525526320001457,-0.41823844608083
"AL033527.5",-0.849276121583663,-0.642819657052588,0.00849679344913952,-0.730311073142503,-0.449139796469117,-0.381022949257834,0.249437327584714,-0.496069128224585,0.313111340247061,-0.784688827661239,-0.432045978554387,-0.781206749047561,1.09267514689011,-0.169077447834718,-0.528757129484926
"AL033527.4",-1,-1,-1,-1,-1,-0.818647476051295,-1,-1,-1,-1,-0.760104144452544,-1,-1,-1,-1
"TRIT1",2.4622483146893,2.77978907208066,2.94657617988818,2.63318778403235,2.49909188696219,2.83397284651164,2.3946762215738,2.46384868485564,2.07447830731712,2.82764141057233,2.99593785175058,2.83436126837605,2.77393421418733,2.57331573325027,2.82675148731842
"MYCL",1.1776126342036,0.474648801810899,2.30061735691926,0.611398377034656,-0.449139796469117,1.12057141255581,0.908802760142735,1.43022020287083,0.313111340247061,1.58245557403475,1.35065791420018,-1,2.83841704259936,1.47912244378318,0.952214729455646
"AL033527.2",-0.849276121583663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.856979761200062,-1,-1
"MFSD2A",1.60070073183681,2.34720061346077,2.26309713142178,2.20506627482486,1.88619602733032,2.15426581163626,1.95646707394291,2.8032512866843,1.94138006523513,2.12528839789724,2.05252004713819,2.26264162579939,2.69099501729379,2.82197848237413,1.87703949791952
"CAP1",8.30308106855331,8.49553657455443,8.48554410517369,8.29561936124415,8.73882201531993,8.38063413273838,8.57008423770568,8.39412361426656,8.36359242629557,8.95909723110482,8.8728564140892,8.7848136474513,8.42279690885703,8.8754213067878,8.80808078511001
"PPT1",7.71170087075296,7.78038673300859,7.70515331050193,8.01266373567454,8.1015595944148,7.82188083686841,8.00260178225335,8.04090789976262,7.51669679167968,8.08847472860259,8.86466802850954,8.31246246856534,7.99469787947834,8.26605013836701,8.07298619136521
"RLF",3.9673874084979,3.76158087685748,3.87434386316039,3.98306798393995,3.65630244027147,3.86437221283959,3.91540974590329,3.91958063851999,2.3086826745415,3.76741907119458,4.7853313208155,4.90380061932034,3.61575186846326,4.97312988369935,3.8841707058499
"TMCO2",1.46340798855765,1.30243007610103,1.33549904747073,2.28329716835661,1.30805523806178,1.16433832847694,2.08976326433722,1.11921561460381,1.79474300118132,2.09842826686075,1.52704409798884,0.981003384541451,0.214154824825598,0.779814536961797,1.8551999981425
"AL050341.2",0.990378124764188,1.06479998366089,1.10043775939563,1.20072014245826,0.628687340021407,1.07543509162539,0.908802760142735,0.526732091241532,2.07447830731712,0.470144912692284,0.820772776435876,1.15021998117342,1.46361058896813,1.40150041841466,1.12643003724383
"ZMPSTE24",5.40422228306721,5.21568078268523,5.46796242547013,5.41056285799338,5.52987049005226,5.37460887791834,5.68557610458378,5.46560012965785,5.219091673527,5.70058878794852,6.14532141274545,5.72416399175269,5.20440696241869,6.0774013353182,5.70318588250395
"COL9A2",3.71253704508168,3.1043130370304,2.570098382795,3.74395955847828,3.46960148357504,3.58729244001716,3.32440473244645,3.52034583692404,2.60119283881793,2.98256422162653,3.81435106509973,4.20731755016476,2.52242114551141,3.4802822979309,3.61525806182639
"SMAP2",6.50380249708936,6.3032384868986,6.46186201039581,6.25741275983202,6.08697823456986,6.53692453572935,5.99127104783764,6.68402120609628,5.14535364741587,5.57225699523775,6.85359111121195,7.355874403555,6.57230393282922,7.0699611347981,6.33078002958866
"AL031985.4",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"ZFP69B",0.727987177589819,0.699267229065467,0.819477935046744,0.79351069120421,0.861862956785724,0.77021009855383,0.58670093680552,0.300564404146094,-0.198937256878106,0.962429548396629,1.60060458143367,1.64161813931652,0.125053155139088,1.94810441467918,1.28185621320424
"ZFP69",1.31166247387406,1.24659038821652,0.919335498560735,1.41047816539833,1.44780563515667,1.54153281849894,1.80958966964928,1.11921561460381,0.690261744521335,1.69431100427551,2.27553689627002,2.07913375570792,1.4906135035762,2.18273731890687,1.61643169260155
"AL603839.3",-0.0884919107114784,-0.272750476020087,-0.185359052620329,0.0912010106186509,-0.411477965982701,-0.14905758704244,-0.53985694975207,0.418075684481347,-0.198937256878106,-0.148183842998114,-0.0255885095258519,0.258191966574373,0.10189053595841,0.69559954092451,-0.315587020899772
"EXO5",2.71302464388037,2.37350888423025,2.30061735691926,2.03459872230823,2.43850981770702,2.15426581163626,2.757301431403,2.43625433904414,1.94138006523513,2.3238658223288,2.55260329031021,2.5914140828469,2.24957239605505,2.94562793803607,2.18782602811066
"AL603839.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL603839.2",-1,-1,-1,-1,-0.945156278303407,-0.818647476051295,-0.829785113698997,-1,-1,-1,-0.915524121505859,-0.886459681591492,-0.856979761200062,-0.743344819786082,-1
"ZNF684",2.73705400151207,2.75998229498074,2.79707795968944,2.45536946817519,2.64474843642254,2.51700147558424,2.5569740429696,2.25859094551481,2.3086826745415,2.47769291584729,3.10612755790992,2.9535201891513,2.56538893251389,2.94562793803607,3.01580073130714
"RIMS3",-0.175529960451728,-0.541030157253225,-0.185359052620329,-0.730311073142503,-0.945156278303407,-0.381022949257834,-0.0918922792135946,-0.297689872372675,-0.198937256878106,-0.431614806914915,-0.760104144452544,-0.683113261552561,0.89125304364018,0.738321441039542,-0.587362544761354
"AL031289.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"NFYC-AS1",1.27929953039622,0.929487930656514,0.596280474453491,1.29437352994556,1.02182775037146,0.930879483619075,0.859869198360719,1.11921561460381,-0.198937256878106,0.962429548396629,1.85023024578045,1.94750712883361,1.03269755533893,1.62285985676811,0.88913189008407
"NFYC",4.56233597680119,4.57671426156358,4.77818453479499,4.68831392139012,4.56265187574407,4.60142890529916,4.62826296162773,4.62314480394899,4.64377985516602,4.85341847665611,4.92217746835074,4.73663840280576,4.98063048479054,4.83725129530287,4.73052452647013
"KCNQ4",-0.712820072634071,-1,-1,-1,-1,-1,-1,-0.496069128224585,-1,-0.784688827661239,-0.915524121505859,-1,-0.685980133762603,-1,-1
"CITED4",2.12248123180232,2.22248915501113,2.9700529819343,2.7369156332397,1.66608109570571,2.48283937256157,2.06838503922892,2.43625433904414,-1,1.18300826214213,1.81357538916502,2.33466351135472,2.62347180725187,1.854111365327,1.61643169260155
"AC119677.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"CTPS1",1.7018411481414,1.93516539485908,2.40765610809602,2.07034174609586,2.2219565390899,2.55037331847476,2.2311477179749,2.1941509994171,1.23631528886492,2.25256362888956,2.75946627564553,2.89119543661134,2.91682759449978,2.99049931130821,2.53552374460451
"SLFNL1-AS1",-0.712820072634071,-0.642819657052588,-0.185359052620329,-0.503184145095744,-0.744519956251161,-0.657567092626806,-0.414168019386466,-1,-1,-0.282950155997326,-0.116977820822467,0.101863996246281,-0.46236054778904,0.460664259344474,-0.712238473312217
"SLFNL1",-0.849276121583663,-0.870862096694557,-0.674667180330049,-1,-0.792124255156966,-0.818647476051295,-0.677550154297818,-1,-1,-1,-0.688252911558905,-0.591266953670636,-0.685980133762603,-0.336321224825509,-0.848956445103301
"SCMH1",2.02825304975571,1.91739343701564,2.22457500142867,1.82041628479235,2.17939764314161,2.11018752522453,2.35990475238238,1.98152196674896,1.44739536507779,1.86338690469442,2.7335391666509,2.74907733472904,1.98420367851116,2.88987253959195,2.07897421550412
"AC093151.3",-0.712820072634071,-1,-1,-0.401759010749382,-1,-1,-1,-0.496069128224585,-1,-0.597377589606624,-1,-1,-1,-1,-0.528757129484926
"FOXO6",-0.588162667547801,-0.752339812477763,-0.674667180330049,-1,-0.653779425317033,-0.657567092626806,-0.829785113698997,-0.496069128224585,-1,-0.597377589606624,-0.835722240985268,-0.781206749047561,-0.903095588994439,-1,-0.922502428733577
"AC093151.2",-1,-1,-1,-1,-1,-1,-0.829785113698997,-1,-1,-1,-1,-1,-0.950734325619881,-1,-0.922502428733577
"EDN2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"HIVEP3",2.50485886121429,3.27451797977988,3.58609001992105,2.49536169316777,2.39134309042399,3.21311287269329,3.18237225466364,3.16445802038305,3.44537952371125,3.35582461233433,3.37706892452161,2.85899342382378,4.08160612052716,3.62959477737581,3.07368597870594
"AL445933.2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AC119676.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"GUCA2B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"GUCA2A",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"FOXJ3",3.88375388001877,4.1133986539095,4.18640085411364,4.15521550605231,3.96629553043305,4.25690180232686,4.5494456164592,4.16627434151748,3.05224783763968,4.30261427533652,4.87106880274323,4.81845881517802,4.05923337780553,5.03655315623102,4.35401505458477
"RIMKLA",-0.175529960451728,-0.193370792146787,-0.674667180330049,-0.401759010749382,-0.236640804717664,-0.0457104524474553,0.088843535227359,-0.726142746283141,-1,-0.597377589606624,-0.619810995417488,-0.591266953670636,-0.812292482631236,0.240582607045541,0.110302921365329
"ZMYND12",1.51990234432929,0.964524211492755,0.596280474453491,0.659126532282495,0.814971768462264,0.930879483619075,0.58670093680552,0.894320539683798,-0.198937256878106,0.470144912692284,1.35065791420018,0.950765347809897,0.592067334284393,0.738321441039542,1.14454992317015
"PPCS",6.64463812153273,6.7685647896438,6.73282570807146,6.75559421998978,6.88215692137459,6.71118264226461,6.65364560253916,6.79545613778315,6.77161200209936,6.77433975985997,6.7237996260783,6.65597836221419,6.48183915380935,6.49755879945185,6.99197802895228
"CCDC30",3.2854928929919,3.16581856605046,3.5239978602203,2.15600702546023,2.34808204325858,2.37521354406506,2.445310849506,2.56923274319783,0.988970611850136,2.25256362888956,3.95281475109387,2.96112482498882,1.59383808905204,3.02541789872143,2.22235833498067
"PPIH",4.01238458903763,4.01655857803211,4.38285763707306,4.00169988469251,4.34474852923561,4.3065750585516,4.01375336220203,4.27930501777506,4.00809845939751,4.42656903384141,3.59071256298745,3.36815158954626,4.31226565584437,3.46128018498414,4.16056898420608
"AC098484.2",-0.712820072634071,-0.870862096694557,-0.674667180330049,-0.730311073142503,-0.792124255156966,-0.657567092626806,-0.829785113698997,-1,-1,-0.431614806914915,-1,-0.781206749047561,-0.533117915481514,-0.743344819786082,-0.778978543463239
"YBX1",9.99294326767361,10.1690925618396,10.0689944387897,10.1972463333272,10.2536159296059,9.97388995399821,9.92593301347394,10.0508428622594,8.58055194675236,10.2114094845219,10.2330615281965,10.2041957473645,9.87725128485909,10.0703593878283,10.3371086554616
"CLDN19",-0.849276121583663,-1,-1,-1,-0.892321299269235,-0.818647476051295,-1,-1,-1,-1,-1,-1,-1,-1,-1
"P3H1",3.51127927180811,3.27451797977988,3.6456197021126,3.53600121649227,3.50203368514739,3.70310003461592,3.90338649412148,3.35334813461287,2.3086826745415,3.34443901522668,3.95842199682471,3.75253023819995,4.10071909478238,3.85014452736393,3.75449683438761
"C1orf50",2.47659212108519,2.72975273973844,2.74359243160073,2.28329716835661,2.3259551258023,2.39371803237146,3.013672595253,2.98564241957275,2.98620003933601,2.89162032124738,3.14598587734207,2.74026496547546,2.79575029936523,2.90869810842588,2.52864131698866
"AC098484.3",-1,-1,-1,-1,-0.892321299269235,-1,-1,-1,-1,-0.597377589606624,-0.915524121505859,-0.886459681591492,-0.768947900595294,-1,-0.848956445103301
"AC098484.1",-1,-0.870862096694557,-1,-1,-0.945156278303407,-1,-1,-1,-1,-1,-0.915524121505859,-0.886459681591492,-0.903095588994439,-0.865972556623476,-0.922502428733577
"TMEM269",-1,-0.870862096694557,-0.674667180330049,-1,-0.892321299269235,-1,-1,-0.726142746283141,-1,-1,-0.835722240985268,-1,-0.726867676497101,-0.865972556623476,-1
"SVBP",5.50212120986658,5.04613727201844,5.1562562379623,5.61649538234054,5.22370701451906,5.48443801632441,4.99691945034342,4.91066551653319,5.60747739765972,5.23882195207997,4.94212452549416,4.44551265995365,5.24923789333515,4.59725760314282,5.31442675473239
"ERMAP",3.42515713147389,3.24632281439309,3.98218899032409,3.41611268272083,3.35134809113254,3.13827065502594,3.77069561227073,3.32353435525863,2.68685306744081,3.51663192186466,4.10970211968321,3.87432662271222,3.98521593149453,3.95348250978737,3.62819362315978
"AL512353.1",1.0682112578293,0.65705447828812,0.470237060670167,0.611398377034656,0.936779279765629,0.652208074485565,0.756722456636045,0.418075684481347,0.690261744521335,0.0886029960930976,0.458787060157277,1.30165610021361,1.09267514689011,0.93479257249259,1.12643003724383
"ZNF691",2.72508935088457,2.64589977232059,2.99315385805246,2.85433331749506,2.89445636681133,2.39371803237146,2.84791572509334,2.51750274439456,2.98620003933601,2.63549376577167,2.87069596836398,2.81770303882927,3.07684273321125,2.54952246310518,2.8154856769873
"SLC2A1",1.49193168090464,1.03214306122535,2.44164078943389,0.402931079991383,-0.141081578148664,2.1323950009361,1.39442810849953,1.37315285156147,-0.198937256878106,1.07693043737596,1.83811514380039,-0.0734853973593882,2.02787082741355,2.01912458634202,0.57855348929385
"SLC2A1-AS1",-0.588162667547801,-0.642819657052588,-1,-0.503184145095744,-0.945156278303407,-0.512678942779828,-0.829785113698997,-0.496069128224585,-1,-0.784688827661239,0.101479941407944,-1,-0.0981558709426175,-0.525526320001457,-0.922502428733577
"AC099795.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"FAM183A",3.32566396992519,3.11993698554981,3.42554186289912,-1,-0.0227828024188883,0.454862314837343,-0.298557082327321,0.300564404146094,-1,0.962429548396629,3.44654423341044,0.719243231450861,-0.903095588994439,2.30145681067859,2.52864131698866
"EBNA1BP2",4.53175345543754,4.94011491395895,5.15113035535046,4.8615163643399,5.13581443354234,4.82241865637686,4.85118461126372,5.044617267794,5.42007464807255,5.04143091942756,4.94212452549416,5.03028267257072,5.11033610680642,4.87842054027855,5.03126878875996
"CFAP57",1.62665829775917,1.97006571879607,1.65810235050508,-1,-0.487811210498046,-0.512678942779828,0.088843535227359,0.17262592629643,-1,-0.148183842998114,2.66660655384741,0.823046620090332,-0.950734325619881,1.77424280521667,0.706036838434684
"TMEM125",0.465724543511922,0.568732506437358,1.10043775939563,-1,-0.792124255156966,-0.818647476051295,-1,-0.726142746283141,-1,-0.784688827661239,0.458787060157277,-0.504919528439931,-0.903095588994439,-0.019222927507195,-0.219756842817761
"C1orf210",-0.47342495933584,-0.44595153908681,-0.409367413722612,-1,-1,-1,-1,-1,-0.198937256878106,-0.784688827661239,-0.688252911558905,-1,-0.950734325619881,-1,-1
"TIE1",-0.268158085620723,-0.642819657052588,-0.674667180330049,-0.730311073142503,-0.841353100124364,-0.512678942779828,-0.53985694975207,-0.496069128224585,-1,-1,-0.760104144452544,-0.886459681591492,-0.646219523218901,-0.865972556623476,-0.922502428733577
"MPL",-1,-1,-0.674667180330049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL139289.2",0.576412897200787,0.929487930656514,1.10043775939563,0.876614061719884,0.681923642172792,0.712415214420827,0.525262622318624,0.0322279740276416,0.988970611850136,0.551615187317311,0.49009469014183,1.22792411336861,0.5239924797297,0.354816024141524,0.524229224371915
"CDC20",1.74987100077518,1.68506988664943,2.94657617988818,1.43810092085782,1.78439500741679,2.01777271003278,2.58735231065045,2.16081850356166,1.63149759081781,2.90718135259319,1.61487706869268,2.05090366984855,0.807826441285102,2.79187356158884,2.12533119797691
"ELOVL1",5.01464599558778,5.07247271733733,5.40475997790388,5.11998299340897,5.12864202041638,5.26580522573481,5.16244177873627,5.2003691231337,5.13014274743507,5.50481890325169,4.93218547076379,4.89588688968764,5.80586063820537,5.04721185502519,5.35097462736265
"MED8",4.89426211281023,4.86097258409389,5.30674740044292,5.28118126723495,5.30372336443707,5.24047038655284,5.2095859332457,5.39568570231686,4.88034181403173,5.1759786384493,5.22516354487472,5.22919192727925,5.35281807313686,5.30518541102546,5.31942009554949
"AL139289.1",-0.849276121583663,-1,-0.674667180330049,-0.858862932954838,-1,-1,-1,-1,-1,-1,-0.688252911558905,-0.781206749047561,-0.903095588994439,-0.525526320001457,-1
