"gene_symbol","mean_logCPM_male","mean_logCPM_female","logFC_male_vs_female","mean_CPM","keep_for_test","pvalue","padj"
"TTTY14",2.13739797468919,-1,3.13739797468919,2.37222512280011,TRUE,2.27283563097577e-10,2.86400017859257e-06
"EIF1AX",6.86743078121287,7.42448824910813,-0.557057467895267,138.605806902451,TRUE,7.12904203560275e-06,0.0449165293453151
"ADORA2B",1.59866117117275,2.22419090967166,-0.625529738498907,3.22917912402047,TRUE,0.000668329738591948,0.926535802616288
"MUC20-OT1",5.74674646030822,6.69089771015363,-0.944151249845411,75.9200782986309,TRUE,0.00132961549949168,0.926535802616288
"GPM6B",0.214781623759804,0.759736586176837,-0.544954962417033,0.894847664681278,TRUE,0.00138300360897571,0.926535802616288
"TTTY15",3.54290164617939,-0.348885272466768,3.89178691864616,7.50827961625669,TRUE,0.00147295610977315,0.926535802616288
"PUDP",2.40843034727803,3.18309168856447,-0.774661341286439,6.45032260441355,TRUE,0.00178683075850813,0.926535802616288
"ZFY-AS1",1.86694316709394,-0.546286303363991,2.41322947045793,2.19168983958196,TRUE,0.00215641120754752,0.926535802616288
"FGF7",0.239126790420042,0.865658731150956,-0.626531940730914,0.969107865028084,TRUE,0.00225416864291628,0.926535802616288
"ZNF880",3.94990669350827,2.5893032352897,1.36060345821857,11.6287697778544,TRUE,0.00262623151406314,0.926535802616288
"TMSB4Y",1.87150273827227,-0.546286303363991,2.41778904163626,2.10900928284408,TRUE,0.00278962314634787,0.926535802616288
"USF2",6.60246013973581,6.95243209053693,-0.349971950801123,108.06943422077,TRUE,0.00281498062107806,0.926535802616288
"LGALS12",0.411526949107554,1.00633947611568,-0.594812527008126,1.12745503769092,TRUE,0.00330864394958435,0.926535802616288
"HLA-DRB5",6.07176660761526,11.0489833774223,-4.977216769807,1210.5976825032,TRUE,0.00335941184490276,0.926535802616288
"C19orf38",3.30885375244744,4.02474715891178,-0.715893406464332,12.3576013544828,TRUE,0.00353251872012205,0.926535802616288
"EIF1AY",5.44405275289706,0.0518088591430457,5.39224389375401,28.4561179973382,TRUE,0.00368100366118356,0.926535802616288
"DLG2",0.505442300703501,-0.269232914132921,0.774675214836423,0.725901712060447,TRUE,0.00392317370380465,0.926535802616288
"RPS4Y1",7.93096337853411,0.484769916931967,7.44619346160215,164.528485149213,TRUE,0.00394794100557487,0.926535802616288
"UTY",4.00986450366237,-0.125960108175685,4.13582461183805,12.0719487875376,TRUE,0.00396653504087008,0.926535802616288
"XIST",-0.987056901389598,6.93655001271218,-7.92360691410178,127.214045139668,TRUE,0.00421765614123213,0.926535802616288
"ZFY",3.50059911279055,-0.193482962026697,3.69408207481724,7.73853083051066,TRUE,0.00451877085195791,0.926535802616288
"PNMA8B",0.467887709696453,1.61200310020497,-1.14411539050852,1.74724798544318,TRUE,0.00514496071108021,0.926535802616288
"AL669831.5",1.25885700688206,1.95047484152228,-0.691617834640213,2.57455086234221,TRUE,0.00526496056866257,0.926535802616288
"DDX3Y",5.34771310999952,0.14254610630753,5.20516700369199,30.0377452840402,TRUE,0.00554294103635263,0.926535802616288
"CCL8",-0.535780493901928,0.547457125196891,-1.08323761909882,0.55272375294161,TRUE,0.00591112976246394,0.926535802616288
"AL136295.2",0.227176187931895,0.660646286964645,-0.43347009903275,0.851695787329705,TRUE,0.00593936511639987,0.926535802616288
"NFIA",4.83596924198528,4.35991589992056,0.476053342064715,25.4132902882262,TRUE,0.00608478439556401,0.926535802616288
"RTN4R",1.68240785585845,2.32276525042501,-0.640357394566562,3.56187733479579,TRUE,0.00703258757035709,0.926535802616288
"HAMP",0.881234821324229,2.88531127490314,-2.00407645357891,4.61888939148258,TRUE,0.00765676785611669,0.926535802616288
"C3AR1",5.2133568814819,5.87835628106592,-0.664999399584016,46.9755557124399,TRUE,0.00841995791435476,0.926535802616288
"ZNF618",1.2456450027216,1.8035962894371,-0.557951286715495,2.3959997066861,TRUE,0.0088677780927461,0.926535802616288
"AIM2",1.74435233145124,2.47225939341142,-0.727907061960172,3.91535271456383,TRUE,0.00891394768022388,0.926535802616288
"TNFRSF14-AS1",1.24413579438287,1.93856265672478,-0.694426862341914,2.55735244119051,TRUE,0.00927567487081317,0.926535802616288
"SLC35B2",2.78607039859476,2.98918531316439,-0.203114914569627,6.83924969121837,TRUE,0.00933114540452008,0.926535802616288
"GGT1",0.935787939717296,1.66006420439569,-0.724276264678394,2.03058955109239,TRUE,0.00956537189512962,0.926535802616288
"SPTSSA",4.91121203982487,4.7633111211797,0.147900918645163,28.4748024847221,TRUE,0.0096867947626554,0.926535802616288
"ATXN7",1.80130780322974,2.22478157353562,-0.423473770305881,3.52234376096986,TRUE,0.00992512349674699,0.926535802616288
"CHD1L",4.48353381423523,5.21810068699535,-0.734566872760112,29.082844364133,TRUE,0.0102386617080934,0.926535802616288
"PPP5D1",2.04807758787543,2.37623252938816,-0.328154941512733,4.10294637981297,TRUE,0.0104120793758587,0.926535802616288
"JPX",4.91612342853585,5.51461007743162,-0.598486648895768,36.6589873286647,TRUE,0.0105347779524596,0.926535802616288
"AL355816.2",2.24312027076258,2.85199398026632,-0.608873709503745,5.44160471057485,TRUE,0.0107858288624647,0.926535802616288
"PLXNA2",2.83711885995091,3.47122534393522,-0.63410648398431,8.5685366287989,TRUE,0.0109495651020943,0.926535802616288
"USP9Y",3.2914946119695,-0.111847948312268,3.40334256028177,7.57575017005754,TRUE,0.0109861103937372,0.926535802616288
