"gene_symbol","mean_logCPM_male","mean_logCPM_female","logFC_male_vs_female","mean_CPM","keep_for_test","pvalue","padj"
"BID",6.50372596961536,6.30576714023993,0.197958829375423,86.0561880452479,TRUE,0.0270672583086714,0.999730742094805
"TNS1",2.58459675474608,3.31349096033695,-0.728894205590864,7.68296382844428,TRUE,0.0271224780058469,0.999730742094805
"POLR3GL",5.89353535542093,5.75603010070516,0.137505254715767,56.9249582619468,TRUE,0.0272693245099922,0.999730742094805
"GDPGP1",2.3266956451304,2.53451598553208,-0.207820340401684,4.85627699250118,TRUE,0.0272824610209534,0.999730742094805
"PDZD7",2.09826088579073,1.48234137900575,0.615919506784977,3.29511807139634,TRUE,0.0276862221021507,0.999730742094805
"B3GNTL1",2.59598999827296,2.90562129072725,-0.309631292454295,6.20445647815894,TRUE,0.0277897702104792,0.999730742094805
"CD209",0.815840525325016,1.91889742406635,-1.10305689874134,2.42094727158688,TRUE,0.0282001377506551,0.999730742094805
"TDRD9",0.900523024485547,1.83350047019874,-0.932977445713192,2.34295517588656,TRUE,0.0282550149788723,0.999730742094805
"EBLN2",2.41449112556344,2.69864969864791,-0.284158573084468,5.35939556510275,TRUE,0.0283332270134823,0.999730742094805
"LINC01914",2.43638439727918,4.15148639432503,-1.71510199704586,13.4734693023884,TRUE,0.028562181687335,0.999730742094805
"SIGLEC1",5.9653750885835,6.55176848802434,-0.58639339944084,77.8504718493284,TRUE,0.0289038521530033,0.999730742094805
"AC104984.3",1.11033358736507,1.73330196533852,-0.622968377973447,2.25103878607711,TRUE,0.0289313503442414,0.999730742094805
"CMTM2",1.00348605908357,1.81548773619326,-0.812001677109685,2.30258275624236,TRUE,0.0291508688233959,0.999730742094805
"FAM189B",2.64041817460516,2.91654451506914,-0.276126340463983,6.32388661139321,TRUE,0.0291687779069251,0.999730742094805
"CCDC120",0.519463165314919,0.815407542094917,-0.295944376779998,1.08205912824833,TRUE,0.0291925004540786,0.999730742094805
"NDUFB2-AS1",0.316704213374075,0.541815674567946,-0.22511146119387,0.838281922659466,TRUE,0.0292208253919502,0.999730742094805
"TMEM14C",7.0394718587555,6.72656571844752,0.312906140307981,121.903863000375,TRUE,0.0295489147407095,0.999730742094805
"LINC00467",3.92862145480622,3.5954738791585,0.333147575647728,13.6759256727743,TRUE,0.0296015718258183,0.999730742094805
"CHD3",2.2656839033035,3.54832007916595,-1.28263617586245,8.65971450282389,TRUE,0.0300918155631571,0.999730742094805
"CD83",6.57424422473529,6.20075436969895,0.373489855036337,87.2245867777297,TRUE,0.0302446164833376,0.999730742094805
"HCG27",1.13126153931919,1.6373273051475,-0.506065765828315,2.1252490246437,TRUE,0.0305446195354183,0.999730742094805
"RHOA",8.8565926631449,8.61133507330715,0.245257589837752,438.462108480612,TRUE,0.0309440655267363,0.999730742094805
"EFNB1",4.20117057023543,3.71222634011233,0.488944230123101,16.2644038200813,TRUE,0.0311212118450697,0.999730742094805
"TNPO2",2.8286210423265,3.2489780882365,-0.420357045909999,7.71363859687154,TRUE,0.0312557293003681,0.999730742094805
"WDR92",2.97449482362682,3.22827264643981,-0.253777822812991,8.04465168927575,TRUE,0.0318241621177972,0.999730742094805
"BEX1",-0.39429829200461,0.60916192456767,-1.00346021657228,0.691424229036415,TRUE,0.0320240195803357,0.999730742094805
"C15orf40",4.79864842103605,4.8897908496916,-0.0911424286555462,28.0867265302777,TRUE,0.0323311254403692,0.999730742094805
"ZFX",4.18343634895182,4.85596068434693,-0.672524335395112,23.4646127801163,TRUE,0.0329558831928816,0.999730742094805
"THUMPD2",3.12284024900174,3.33450915974723,-0.211668910745491,8.81265993437071,TRUE,0.0336580932867781,0.999730742094805
"NCDN",1.57570732459082,1.85815510146306,-0.282447776872238,2.77915643914076,TRUE,0.0336681951249923,0.999730742094805
"AL022238.2",0.725238327948117,1.26374679704499,-0.538508469096874,1.5244171085917,TRUE,0.0337181743973671,0.999730742094805
"RARA-AS1",4.54427531475825,4.19727733686524,0.346997977893012,21.0844792681059,TRUE,0.0338899920514018,0.999730742094805
"LDHD",3.37034132199693,2.85838928359888,0.511952038398051,8.85009392707996,TRUE,0.0342703294201195,0.999730742094805
"PHLDB3",0.391888809377071,0.732177232760618,-0.340288423383547,0.969761649588553,TRUE,0.0345422219939797,0.999730742094805
"FAM86C1",1.41804843753707,1.22564861677595,0.192399820761122,2.0548165948643,TRUE,0.0346783426103857,0.999730742094805
"ACSS1",3.40744035904681,3.9891847497552,-0.581744390708388,12.8836315610215,TRUE,0.0350885362856432,0.999730742094805
"TTLL4",3.23348672608942,3.7128299912241,-0.479343265134675,10.6966348564822,TRUE,0.0351719460274244,0.999730742094805
"AC060766.4",0.208058019372282,0.548985206418847,-0.340927187046566,0.796020882114761,TRUE,0.0352155600960174,0.999730742094805
"ISOC1",3.72322293862104,3.48025908146464,0.242963857156409,11.9654428446442,TRUE,0.0352520611408123,0.999730742094805
"CARM1",3.47366057240726,3.84189297599498,-0.368232403587716,12.1216349892623,TRUE,0.0355511334623109,0.999730742094805
"SPINT1",5.15588428643868,4.83916174062768,0.316722545810993,32.8915858660369,TRUE,0.0357333699163402,0.999730742094805
"C1R",0.0706895756378023,0.494959110883138,-0.424269535245336,0.727929443389666,TRUE,0.0367050914164486,0.999730742094805
"CDS2",4.55673258356238,4.7549982859665,-0.198265702404118,24.5534442676187,TRUE,0.0368417180902351,0.999730742094805
"PRKAB2",2.50978740716695,2.90540174541919,-0.395614338252234,6.05207446177949,TRUE,0.0368606095790531,0.999730742094805
"TMEM109",5.20380095669049,5.02907226502267,0.174728691667826,34.7787782126169,TRUE,0.0381469385903776,0.999730742094805
