"gene_symbol","mean_logCPM_male","mean_logCPM_female","logFC_male_vs_female","mean_CPM","keep_for_test","pvalue","padj"
"AIM2",1.9050624157639,2.52536808200055,-0.620305666236651,4.21161615262448,TRUE,0.0128540379417369,0.999789698888697
"HLA-DQB1",10.6795342643863,10.1856497220347,0.493884542351585,1477.80296575909,TRUE,0.0201527757334781,0.999789698888697
"CD83",6.53979991579668,6.13662405635112,0.403175859445554,84.766831788836,TRUE,0.0296546754421731,0.999789698888697
"IFI30",6.32575320132525,5.88524027594137,0.440512925383876,74.3240209440937,TRUE,0.0394932643995236,0.999789698888697
"CD74",12.6780711605446,12.3699352795116,0.308135881032998,6172.24740983218,TRUE,0.0532123841875309,0.999789698888697
"IFNAR2",4.084730229316,4.4503774294021,-0.365647200086096,18.8487774752772,TRUE,0.0707249192834117,0.999789698888697
"FCGR3A",9.2162723807929,8.85643076508584,0.359841615707063,561.85976943799,TRUE,0.100996905895542,0.999789698888697
"CCL4",5.66528442248009,5.06841731032749,0.596867112152604,49.3014914998556,TRUE,0.110294917255706,0.999789698888697
"IL15RA",1.82484719401958,2.17424965668396,-0.349402462664374,3.55280307392875,TRUE,0.120705908322451,0.999789698888697
"HLA-DRB1",12.1290010833972,11.4334153528477,0.695585730549542,4052.61319033435,TRUE,0.129109147837013,0.999789698888697
"STAT2",6.03041900849887,6.33756749801883,-0.307148489519959,73.3487170209697,TRUE,0.134321673436294,0.999789698888697
"CD48",5.33742974778608,6.13919732560226,-0.801767577816179,61.6539364431756,TRUE,0.147673257815093,0.999789698888697
"HLA-DPA1",11.4970708241633,11.3197699042333,0.177300919929971,2780.99643310937,TRUE,0.168459493087964,0.999789698888697
"S100A9",10.1623072401205,10.5282669121132,-0.365959671992739,1336.31381852953,TRUE,0.170401703203353,0.999789698888697
"IKBKE",2.87663001489969,3.1401527521678,-0.2635227372681,7.63987232415666,TRUE,0.175258718898895,0.999789698888697
"CCR1",5.57154715187921,5.84995719488786,-0.278410043008647,53.3562879430178,TRUE,0.190300924007572,0.999789698888697
"IRAK1",4.8267714358899,5.27206510013716,-0.445293664247258,34.1438781750382,TRUE,0.19598342354967,0.999789698888697
"CXCL10",4.67486221344081,5.45545815093789,-0.780595937497077,40.8323211944476,TRUE,0.196886995748885,0.999789698888697
"RELA",4.69704085425035,4.83041725678136,-0.133376402531002,26.6676976456841,TRUE,0.202196975941047,0.999789698888697
"STAT4",1.31258394738307,2.25167044834402,-0.939086500960947,4.06911502585976,TRUE,0.203559336449114,0.999789698888697
"HCK",7.07710909703021,6.75194620811973,0.325162888910487,127.33044605577,TRUE,0.210774375997721,0.999789698888697
"BTK",6.50359740772022,6.30326873930116,0.200328668419059,87.1833105076206,TRUE,0.211164727979186,0.999789698888697
"GCH1",2.30958764827914,2.78466126766136,-0.475073619382226,5.77563585393281,TRUE,0.230054768202963,0.999789698888697
"GBP1",6.61974092130884,6.94501123614757,-0.32527031483873,113.649665917938,TRUE,0.248587328954797,0.999789698888697
"LST1",9.31177582782626,9.09765228985692,0.214123537969346,619.061608342409,TRUE,0.254770577814418,0.999789698888697
"CYBB",8.78850552297509,9.14718358367462,-0.35867806069953,526.457430497735,TRUE,0.258250379577728,0.999789698888697
"STAT1",6.96203172128679,7.29674733174705,-0.334715610460267,146.789527199234,TRUE,0.260451319395526,0.999789698888697
"HLA-DPB1",11.2366028924785,11.1010883476567,0.13551454482187,2351.77342627077,TRUE,0.261548142995079,0.999789698888697
"PGD",7.16942402176005,7.33836855422765,-0.1689445324676,153.48969718765,TRUE,0.264340707571075,0.999789698888697
"ISG15",7.94492026147316,8.32245629225815,-0.37753603078499,299.345300595688,TRUE,0.283941331844961,0.999789698888697
"HLA-A",10.4065478311921,10.6708276812531,-0.264279850060976,1526.86276224368,TRUE,0.286359372348079,0.999789698888697
"C3",3.03519455033701,3.68216089008462,-0.646966339747609,12.2689272195247,TRUE,0.288551636782113,0.999789698888697
"CCL3",4.62680099136642,4.03687388201307,0.589927109353354,26.2469234242252,TRUE,0.304169206312942,0.999789698888697
"TNFRSF1A",6.37416618639033,6.29415058671815,0.0800155996721763,80.9764605558487,TRUE,0.318035983539026,0.999789698888697
"CCL5",5.51932848165358,6.31342082274602,-0.794092341092442,85.1588634669762,TRUE,0.325224486593271,0.999789698888697
"C1QC",9.75559768070972,9.43837861923625,0.317219061473477,835.649690200119,TRUE,0.325460531556754,0.999789698888697
"ITGB2",8.71311131647843,8.93657833083727,-0.223467014358844,466.528346066547,TRUE,0.330379233293045,0.999789698888697
"KYNU",5.97581675827918,5.8216840236709,0.154132734608282,60.8292135803811,TRUE,0.342452727363964,0.999789698888697
"TNFSF10",6.21987984248849,6.51994725665784,-0.300067414169355,87.0478980726682,TRUE,0.342977035921803,0.999789698888697
"CASP4",6.5454431683988,6.65471344277217,-0.109270274373364,96.7405205711431,TRUE,0.354802765692783,0.999789698888697
"IL23A",0.570093052602433,0.771588091713396,-0.201495039110963,1.12664587836996,TRUE,0.358039925767558,0.999789698888697
"IL18R1",0.853771341878096,1.38981779602004,-0.536046454141947,2.13219709187262,TRUE,0.358185332163201,0.999789698888697
"GBP5",4.71408114925285,5.19436814201471,-0.480286992761857,35.632487316153,TRUE,0.36019815452029,0.999789698888697
"ICAM1",4.14384185253562,4.43659391243892,-0.292752059903306,20.0966475289514,TRUE,0.367099741262484,0.999789698888697
