"gene_symbol","mean_logCPM_male","mean_logCPM_female","logFC_male_vs_female","mean_CPM","keep_for_test","pvalue","padj"
"CD40",5.38942713589005,5.26809657981516,0.121330556074892,41.0630012488454,TRUE,0.52223883141563,0.999730742094805
"TBK1",4.46478043491722,4.63272528266824,-0.167944847751023,24.1073905272738,TRUE,0.543151708044008,0.999730742094805
"HLA-B",11.5781340507152,11.743344484321,-0.165210433605798,3425.26080353949,TRUE,0.563861501716805,0.999730742094805
"IL1A",3.51074593692382,3.75343932130762,-0.242693384383797,13.150945067919,TRUE,0.580264884566634,0.999730742094805
"CXCL2",3.87961681647567,3.60461048539226,0.27500633108341,16.3221438868283,TRUE,0.588106406032594,0.999730742094805
"CD86",6.02269121336831,5.93733507149876,0.0853561418695516,64.0665844227672,TRUE,0.594319951337595,0.999730742094805
"IRF1",6.36471945357803,6.44692991625354,-0.082210462675504,85.4322624092486,TRUE,0.60053533358302,0.999730742094805
"PGK1",8.15071592825314,8.08872494138551,0.0619909868676292,282.547554029011,TRUE,0.602937009081083,0.999730742094805
"IL1R1",1.31049089128581,1.51120778434688,-0.200716893061069,2.40073793467816,TRUE,0.60345313266811,0.999730742094805
"FCGR1A",7.46367735665846,7.31016082635867,0.153516530299787,174.99858238435,TRUE,0.604706199699178,0.999730742094805
"OAS3",5.41185817773577,5.58115572889149,-0.169297551155725,47.8504478156312,TRUE,0.607880391832425,0.999730742094805
"IFIT2",6.94799786987929,6.69258117299419,0.255416696885099,128.986318726362,TRUE,0.613231671123155,0.999730742094805
"GBP2",6.39213427719496,6.30927933902768,0.0828549381672863,83.7231454134424,TRUE,0.657001160425283,0.999730742094805
"ALOX5",8.58136836377908,8.51950888181698,0.0618594819621059,382.554648713447,TRUE,0.662233238120843,0.999730742094805
"CXCL11",1.71362269295618,1.91182992991452,-0.19820723695835,3.49885680759665,TRUE,0.667832123064595,0.999730742094805
"TLR4",6.09054888361934,6.19954789700937,-0.108999013390028,73.9160118785665,TRUE,0.674246121939098,0.999730742094805
"IFIT1",6.230938663382,6.42532398911007,-0.194385325728073,89.446690596012,TRUE,0.686700553397744,0.999730742094805
"CXCL3",5.17614814177062,4.97088489091325,0.205263250857376,40.9230871509823,TRUE,0.688388550373983,0.999730742094805
"CASP1",7.02568722905802,6.95911461512275,0.0665726139352705,129.305741608463,TRUE,0.689417653606281,0.999730742094805
"P2RX7",5.22700955918382,5.14399676703867,0.0830127921451504,37.3305558904501,TRUE,0.689673143469868,0.999730742094805
"ITGAM",4.80144354366141,5.01709150449605,-0.215647960834644,35.8236918449845,TRUE,0.701936875244694,0.999730742094805
"IL15",3.55310204012421,3.50909851647887,0.0440035236453467,11.2281477702865,TRUE,0.712247841071035,0.999730742094805
"IFNGR1",6.96482868129995,7.04552223594972,-0.0806935546497707,132.199581494956,TRUE,0.715004767171055,0.999730742094805
"HLA-DPB1",11.1706093704468,11.1290349979221,0.0415743725247033,2298.93517961298,TRUE,0.718775492187324,0.999730742094805
"TRAF6",2.81828340474573,2.90515976948653,-0.0868763647408097,7.08934563976652,TRUE,0.729474866353421,0.999730742094805
"HLA-DMA",9.27708854087752,9.19982772168772,0.0772608191897923,627.413472534372,TRUE,0.748420545425224,0.999730742094805
"HLA-DRA",13.0549623122713,12.975540273316,0.0794220389553484,8639.064912837,TRUE,0.765867537090669,0.999730742094805
"NFKB1",5.17366284404736,5.24336724636658,-0.069704402319223,38.0735255570929,TRUE,0.777516762257004,0.999730742094805
"PFKP",4.03957995228769,3.98282456988817,0.0567553823995253,16.1905905679674,TRUE,0.78948115059923,0.999730742094805
"CCL3",4.30411366676967,4.14686663776379,0.157247029005879,23.4372910617882,TRUE,0.789723238605242,0.999730742094805
"OAS1",6.32224672037764,6.25625429853163,0.0659924218460111,80.9469259575702,TRUE,0.804293138566173,0.999730742094805
"CASP5",3.23155993394626,3.33414686592481,-0.102586931978548,10.2118209508112,TRUE,0.806616665073949,0.999730742094805
"NAMPT",7.40119295908092,7.33855510006612,0.0626378590148056,173.915409989333,TRUE,0.808140870214793,0.999730742094805
"CD80",3.219425789244,3.27983755120338,-0.0604117619593754,9.42571921738488,TRUE,0.830412879756933,0.999730742094805
"PDK4",6.39314455619533,6.3249687076861,0.0681758485092336,89.3427535332727,TRUE,0.844328331159599,0.999730742094805
"TLR8",4.892790371318,4.97021212255314,-0.0774217512351418,34.7005528785821,TRUE,0.856868124026451,0.999730742094805
"HLA-C",10.7021811777422,10.7639629191929,-0.0617817414506998,1832.30526538697,TRUE,0.856984116306063,0.999730742094805
"TFRC",9.2396461773213,9.30088355608363,-0.0612373787623337,660.566962321601,TRUE,0.862365615906729,0.999730742094805
"CLEC4E",4.78389790669828,4.86317064791255,-0.0792727412142664,32.4705436351253,TRUE,0.864577299508288,0.999730742094805
"MYD88",6.85669426979223,6.87684738563267,-0.0201531158404471,118.122860196876,TRUE,0.893839270158445,0.999730742094805
"IL1B",5.52463327927447,5.48834180424631,0.0362914750281673,47.0505547950491,TRUE,0.900318016429532,0.999730742094805
"PTGS2",1.73026244807611,1.69272429292095,0.0375381551551619,3.07102364868949,TRUE,0.9070476393216,0.999730742094805
"PLA2G4A",2.72323097094476,2.69879564596194,0.024435324982822,6.33407527572639,TRUE,0.91656621865651,0.999730742094805
"LYZ",12.7278010172286,12.7619220959159,-0.0341210786872779,7461.72111443125,TRUE,0.916731015647328,0.999730742094805
"IFIT3",7.63359054671708,7.59500834540038,0.0385822013166983,213.923816306254,TRUE,0.9298183035508,0.999730742094805
"C5AR1",7.42532634227949,7.44191080617222,-0.0165844638927277,178.644469192833,TRUE,0.947328180559314,0.999730742094805
"CXCR4",4.78957691096794,4.81682503940155,-0.027248128433615,31.9640675861055,TRUE,0.956574775210514,0.999730742094805
"JAK2",4.87219184741142,4.89136883004316,-0.0191769826317358,33.6711300181606,TRUE,0.962066328100295,0.999730742094805
"PDK3",3.40885741326973,3.40013233491172,0.0087250783580064,10.3319027436054,TRUE,0.963327428519341,0.999730742094805
"CTSS",10.5785023602385,10.5739108067627,0.00459155347579632,1578.39788616614,TRUE,0.980418533281475,0.999730742094805
"MPO",-0.738260177156677,-0.197173144487437,-0.54108703266924,0.40625739814994,FALSE,NA,NA
"CCL7",-0.378476976583727,0.0259366535423426,-0.404413630126069,0.441427143978478,FALSE,NA,NA
"IL6",-0.357467447562602,0.00111077520099985,-0.358578222763602,0.403001273006383,FALSE,NA,NA
"IL23A",0.291272470630637,0.5437562610739,-0.252483790443263,0.85553437166205,FALSE,NA,NA
"IL12B",-0.876298671105384,-0.758766703660411,-0.117531967444973,0.0732313487056087,FALSE,NA,NA
"VCAM1",-0.642012696655642,-0.540173064011029,-0.101839632644613,0.177417887255611,FALSE,NA,NA
"IFNB1",-0.890228234940961,-0.938218448358274,0.0479902134173127,0.0331658578097265,FALSE,NA,NA
"IL12A",-0.855657433760455,-0.873224343827596,0.0175669100671407,0.0510507521281846,FALSE,NA,NA
"NOS2",-0.972386875474951,-0.96747309523605,-0.00491378023890177,0.010662669789958,FALSE,NA,NA
