"","Subject 1","Subject 2","Subject 3","Subject 4","Subject 5","Subject 6","Subject 7","Subject 8","Subject 9","Subject 10","Subject 11","Subject 12","Subject 13","Subject 14","Subject 15"
"NOC2L",4.33228231918384,4.3175259271121,4.39600107105403,4.34875793714392,4.44137392654625,4.4679528862719,4.44146711163928,4.25651360706617,4.22760443153608,4.70213577384477,4.92969967788192,4.75287314770174,4.83456928219823,4.81245467006996,4.3317261264204
"KLHL17",0.696680132369086,0.719582796796783,0.770298535712472,0.851035982144217,0.772403764774281,0.761393558471766,0.857334160178657,0.754695467829806,-0.418726468424178,1.02598818820027,1.00654948839398,0.626119204798139,2.20710646536069,1.06836648928005,0.538521434565653
"PLEKHN1",-0.129188543980685,-0.188269903441954,-0.299915710753922,-0.537214431464409,-0.44178470122635,-0.344252855715043,-0.339046388142957,-0.45443635816045,-0.680284154484499,-0.37497037714127,0.0237931248587613,-0.647731989516089,0.267120152187762,0.215717932952114,-0.618410838468681
"PERM1",-0.961324743510384,-1,-1,-1,-1,-0.958043117512469,-1,-1,-1,-1,-0.886868982291788,-0.929219537348086,-0.951328067079339,-1,-1
"AL645608.8",-0.980532776567438,-0.885768895833651,-0.898850351714167,-1,-0.980656083648867,-0.937513554314682,-0.952870286685309,-0.945777755500829,-1,-0.93623908777553,-0.851047710855344,-0.895090318405183,-0.858649534960548,-1,-0.964050511560278
"HES4",0.278838586394333,0.463530602560264,0.871126122769577,0.222590466490174,1.63154958123055,0.581051690941792,0.651623274319998,0.79240378055845,-1,1.80938445516642,1.0918417320683,-0.274301409880369,-0.368665040253366,1.22287925207818,0.959395024058731
"ISG15",8.24607919761286,7.05151011759639,8.38251138887789,8.59615561128657,8.5969762313036,8.40869055806958,8.52615023953798,9.0681481004666,7.79366563173217,7.60996987045446,7.58551953847988,7.61744182383423,7.48458769089682,7.78615033670929,8.41779889511539
"AL645608.2",-1,-1,-0.97919476639418,-1,-1,-1,-1,-0.981698549847386,-1,-1,-1,-0.96417573970557,-1,-1,-0.964050511560278
"AGRN",3.57345844721502,2.64797326383963,3.52304248694276,3.54557477360808,3.27082272367756,3.79978547461857,3.97579886863048,3.74764146833439,2.84765360897374,2.88135234051793,3.90881201671857,3.62403977069069,3.44353861360736,3.41363309822699,3.90097646424105
"AL645608.9",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"RNF223",-0.961324743510384,-1,-1,-1,-0.980656083648867,-1,-1,-1,-1,-1,-0.781967848029252,-1,-1,-0.929737016461867,-0.981913283720199
"C1orf159",1.08638948096009,1.30491164486587,1.27776974404623,1.37298231451431,1.17300049600333,1.2694689409003,1.51904800872684,1.11078568114738,1.45035998136093,1.19211936797252,1.71680519546304,1.66224631256678,2.76110666500748,1.35541498843358,1.28107365810634
"LINC01342",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.923602370251443,-1,-1,-1,-1
"AL390719.2",-0.716242213167273,-0.634427197579817,-0.879444414469889,-0.889474902993362,-0.800270231450133,-0.9172720329375,-1,-0.981698549847386,-0.831303607160893,-0.788172823500432,0.365736004450348,-0.797295022178173,-0.904244721921374,-0.830369819262139,-0.828592401352158
"TTLL10-AS1",-0.980532776567438,-0.922849975513389,-1,-0.971564828707708,-0.942729383177565,-0.978869038827868,-0.976242698729222,-0.963626359285501,-1,-1,-0.781967848029252,-0.96417573970557,-0.951328067079339,-0.964440801848449,-0.894732229084661
"TTLL10",0.795969883536599,0.731564522579688,0.277095838113116,0.428650904217586,0.726063475941289,0.143969261313367,-0.026931663021159,0.295940346305001,-0.19738977313034,-0.141331659437775,1.74047811134191,1.16016020813123,-0.306125154150362,1.00699344785118,0.99635765660383
"TNFRSF18",1.75413877650027,0.977779121983857,0.628392281226407,1.11242708449546,0.0376499723902134,1.50893083757618,0.498965847478276,0.924419964748348,0.0386890023648061,0.500836927279852,1.26505851136006,-0.861749856431103,3.25677839533132,1.46379991310441,0.877556684701233
"TNFRSF4",1.38542178115662,0.580765595117311,0.215260658777313,0.92851975839269,-0.0303306933682321,1.22917698273242,0.166890861685352,0.397309825489263,-0.19738977313034,0.380803708091769,0.976960145563545,-0.797295022178173,3.7461623679844,1.24583142681651,1.03239689498968
"SDF4",5.79404402328715,6.0527654562866,6.04287303843412,5.97002741430669,5.88336134683504,6.00042370534059,6.30624105762815,5.97401278308876,3.41987368218235,5.897621100174,6.57195364593877,6.57306011432755,6.05973783523256,6.48620358611776,6.21740344743886
"B3GALT6",3.76583493582696,3.80730773808631,4.00185415338988,3.87798136634962,3.92277745836431,4.0688224782088,4.09272591528524,3.89914189979419,2.41620515863619,4.13313179849734,3.87845995279528,3.95979520002224,3.87489549860872,3.9091243271508,3.85831872169707
"C1QTNF12",-0.622740483732505,-0.619130864955324,-0.681614006000737,-0.762255794713455,-0.595136789829528,-0.764817180175527,-0.586327074004212,-0.600380383960164,-0.753818717226809,-0.653898351542419,-0.50649109355369,-0.676429851245136,0.422935506838382,-0.594658551256406,-0.690011581258971
"AL162741.1",-0.923659268593157,-0.797033158840306,-0.91852088469902,-0.971564828707708,-0.85205801603006,-0.80144729579561,-0.737875166264086,-0.826662708388499,-1,-0.845588942404212,-0.816094354263401,-0.829162515682877,-0.538014829530181,-0.62210076406313,-0.894732229084661
"UBE2J2",4.5924265989974,4.7679208409812,4.77885005624999,4.74012908121428,4.66548869498381,4.58210599400825,4.76986010705765,4.60948733498912,4.35111925694229,4.77239806841451,4.51246748184631,4.56337396746687,4.85523930985469,4.60398927268206,4.65615879115944
"LINC01786",-0.684396880454207,-0.713440477829631,-0.841398507327376,-0.738104828658822,-0.783412669269573,-0.660196929816251,-0.679163460465005,-0.762767161324796,-0.913187468262394,-0.788172823500432,-0.748629974825779,-0.512227953318588,-0.689442940059272,-0.62210076406313,-0.828592401352158
"SCNN1D",-0.08694280548552,-0.111347374186808,-0.0301124486663404,-0.203821489030306,-0.232836233973143,-0.0628147712352598,-0.0640121609009463,0.137530932859493,-0.418726468424178,-0.37497037714127,-0.161218566156027,-0.0511995043808222,0.878279446071342,0.32033534686093,-0.166363744122549
"ACAP3",2.54906039460426,2.79224014823411,2.71785799777116,2.74854700737419,2.69895683929116,2.67182630941581,2.92877955556908,2.60684113355949,1.60543183792347,3.07171170866318,3.0057422593977,2.31843549498317,4.41000005371149,2.84301938589731,2.46823210437818
"PUSL1",2.9114034603574,3.04838962133254,3.17880440693258,2.8615176679117,3.01304123971422,2.99115480026763,2.79366919911161,3.0319228519223,3.14434794384393,3.10239786937058,2.56671855130668,2.71630581274872,3.36643875511441,2.5613374814588,3.11999989829154
"INTS11",4.15165234736529,4.42334708335953,4.37847628203089,3.6590416958489,4.39445780455698,4.37149792011312,4.40348790984547,4.33891338223388,4.03636542631637,4.47987489411533,3.96891825099019,4.06431290090917,4.94636220634221,4.08594581585221,4.21896798789839
"CPTP",2.72388681549205,2.74129826159227,2.75403169161819,2.66950407586494,2.65943190945507,2.86535315896987,2.82104473679081,2.55919930102011,2.95540162044507,2.77107473902731,2.43871066408022,2.49288896185384,2.70147405878125,2.45701767729134,2.61508413012765
"TAS1R3",-0.90518898571913,-0.904190303720442,-0.860296048990098,-0.811805524321745,-0.71788574230078,-0.711558916354318,-0.799077929076019,-0.963626359285501,-1,-0.845588942404212,-0.816094354263401,-0.829162515682877,-0.771566982021825,-0.830369819262139,-0.894732229084661
"DVL1",2.35200967468309,2.4537055334115,2.40618354457323,2.34149094191012,2.5556055813363,2.46570306912973,2.91455367007234,2.48053089343883,1.57572233104052,2.37207214576867,2.55006971648284,2.61337043607594,3.03315288000575,2.57348467948405,2.29733372278088
"MXRA8",-1,-1,-0.97919476639418,-1,-1,-1,-0.976242698729222,-1,-1,-1,-0.961295541535708,-0.96417573970557,-1,-1,-1
"AURKAIP1",6.81363732308718,6.98932626911641,7.0512048766647,6.99621780010565,6.98639353298492,6.89654066930857,6.78028366913984,7.14399226712531,7.41520180586859,7.15218268930795,6.31171117790808,6.46244435922662,7.24635710881252,6.47794759481755,6.87051303992101
"CCNL2",4.18166285635257,4.31105267439061,4.32824316321645,4.32817541875949,4.22256855785715,4.33662934984637,4.48704292263147,4.13859840981406,3.50902642928215,4.24565803156731,5.43171218520359,5.38486991543093,5.50291121403444,5.5630458317807,4.38452815696518
"MRPL20",6.75541721075564,6.92483020848445,7.04907016747012,6.84530449007609,7.02623093585378,6.17937603939527,6.63516785786658,7.15087762004166,7.2978475990817,6.98187466562943,6.47650274182579,6.64513766683871,7.40182588106272,6.68140462866668,6.94301079915425
"AL391244.3",-0.412492191800642,-0.697287835935493,-0.47817811759942,-0.00342040584901929,-0.27934788842304,-0.26537961931667,-0.194985137246536,-0.310443815977601,-0.753818717226809,-0.253426570139722,-0.373495561711362,-0.318850775420165,-0.217122281723269,-0.0943480564198014,-0.590736765433938
"ANKRD65",0.66612766436323,-0.368364729000179,-0.615909216626957,-0.786817945207522,-0.624858867974144,-0.471288955201659,-0.181339659242993,-0.441872598189498,-0.146982222625648,-0.554808321497427,0.365736004450348,-0.486590087926117,-0.574407996849136,-0.0564169913699386,-0.497855650250216
"AL391244.2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"TMEM88B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"LINC01770",-1,-1,-1,-1,-1,-1,-1,-1,-0.610316592311451,-1,-1,-1,-1,-1,-1
"VWA1",-0.942369089594129,-0.941754155512302,-0.91852088469902,-1,-0.942729383177565,-0.897310582299336,-0.976242698729222,-0.963626359285501,0.163771468706865,-0.93623908777553,-0.781967848029252,-0.861749856431103,-0.904244721921374,-0.929737016461867,-0.91175206455919
"ATAD3C",0.84589317920982,0.790024465719507,0.707520212114595,0.317822633680665,0.544378199264772,1.06082604969593,1.11680774527458,0.787076846846643,0.385458955017978,-0.196290690934361,0.439906390405776,0.6143202229179,0.459394907742663,0.521830625065722,0.467902305443405
"ATAD3B",1.63929328947925,2.25012207710823,1.69513453403609,2.15741579659556,1.96157375774434,2.26554487839754,2.0511976927912,1.86161864905771,1.03599641489235,2.10668136812829,2.4884910614823,2.01167480325645,3.79334050509593,2.43721253624692,1.9564283650131
"ATAD3A",2.59843819502062,3.13551310480974,3.11250787279772,2.79065785402736,3.04406601940495,2.969576854987,2.94597838074621,2.7655813012328,1.83594354152545,3.253592223335,2.98607253578418,2.94075726092386,3.59254830257401,3.02209338943369,2.94906266463227
"TMEM240",-0.323963320937599,0.0694548836211174,0.187926424032045,-0.0621714159714192,0.0281323779538213,-0.166505231399335,0.365886104732816,0.170634892784185,-0.479805858444315,-0.253426570139722,0.0805422079485436,0.0573610058890289,-0.275843327970352,-0.0564169913699386,-0.351345713772809
"SSU72",6.91545589487227,6.87311998436108,6.87066259032101,7.14190602910213,7.08493014439302,7.04036661025719,7.12323528105727,7.13215870248175,6.16577812982137,7.08714720910995,6.67248163561618,6.7868886900754,6.85279331647762,6.87724524820199,6.90228062239287
"AL645728.1",0.93572414318493,1.50664105961143,1.50149250546145,1.72970368325761,1.65955897467826,1.61001761225048,2.59192161393525,1.51369346009506,1.12073129844664,1.6102551860075,2.09745847879867,2.01167480325645,1.98752013513382,2.45373564363496,1.93992047257529
"FNDC10",3.2876258101518,3.35277261211521,3.66279438998126,3.12117703336612,3.50239747165888,3.36623085665867,3.99244936754001,2.95206326676536,2.22848912638648,3.9171125442703,3.1229509858737,2.91694097068295,3.22006288112507,2.76836820063258,3.12834965761663
"AL691432.2",1.38542178115662,1.09834805504548,1.03349256129794,1.3840274340711,0.969259313325149,1.00358426723045,1.22835942838118,0.934091788021108,1.12073129844664,1.2273499359852,1.66207667636791,1.49859184275756,2.16357376217016,1.36243289936928,1.10188203153838
"MIB2",3.16078152609441,3.05555642392553,3.28258846248643,3.37337892736436,3.25357004304935,3.14946552988201,3.48556153939693,3.16313501616285,1.41724014621107,3.18715006151159,3.6014285560224,3.24807371576169,4.00545858138787,3.41194291586371,3.02927973556973
"MMP23B",-0.287624541026481,-0.814349041960259,-0.804330199059708,-0.342585834040956,-0.428619225678402,-0.547018322446625,-0.641309065989013,-0.701581874725938,-0.680284154484499,-0.462088968127974,-0.323550356902114,-0.619593865008703,1.88403083830928,-0.415922142197275,-0.877910842009902
"CDK11B",4.37399671672863,4.3826103476461,4.73427515295859,4.36766054614514,4.20314037901349,4.47083561059095,4.63753761533331,4.13283564919918,4.13387773980343,4.42782023364594,5.02434566861966,5.04753488875904,4.86546431890864,4.90187291345397,4.66909376558129
"FO704657.1",-0.492953205590754,-0.433764366721518,-0.352457616869471,-0.436620541496961,-0.389828664041819,0.181993350884039,-0.0765871837205644,-0.368704497915811,-0.479805858444315,-0.554808321497427,-0.592601642064994,-0.486590087926117,0.267120152187762,-0.464770715403478,-0.218352200447438
"SLC35E2B",2.54738500456496,2.77207872798805,2.95792389670414,2.79065785402736,2.77632131166922,3.62878778398424,3.54525791241217,2.9268539181195,2.4245626468248,2.53278181292599,3.64911074731759,3.46232397032106,3.12396553674502,3.78011166454614,2.75780853979325
"CDK11A",3.99637475165981,4.27926415434499,4.24503963668847,3.99606770097905,4.05577492800397,4.09708350350553,4.62254330392384,3.94888801759214,3.05565867187861,4.25336951143575,4.8019308355391,4.79267830109092,4.50025826061479,4.68249527517665,4.47323944840645
"SLC35E2A",3.15088578125133,2.29320198952905,1.58419229407913,2.46365650800334,2.54062215755131,2.38242183594847,2.0425019788065,1.87423343585065,-0.146982222625648,3.04035864172484,3.67544716480226,3.22692152360356,4.02535509836194,3.51945308509883,2.42143426914478
"NADK",4.37494162787847,4.53950540586609,4.65954599795942,4.52312059655359,4.70148611363903,4.7650665764574,5.42866944854365,4.51678857727695,3.95504533322238,4.50305982227176,5.3178161361103,5.13012580798245,5.42382100867569,5.39183873236631,4.78089944740701
"GNB1",7.13381140196172,7.30237283108559,7.28556926810285,7.22688939984077,7.38804414400219,7.30679599871482,7.64613747325539,7.30557826607597,6.15011437501037,7.50567863899477,7.67596007682536,7.5475223966372,7.31666769098321,7.73544292666227,7.2210515645002
"AL109917.1",-0.833585449790513,-0.831875285596673,-0.732934037766882,-0.863117765358492,-0.942729383177565,-0.877621557687647,-0.841371517604131,-0.843088766549014,-0.831303607160893,-0.788172823500432,-0.886868982291788,-0.96417573970557,-0.729920685804978,-0.737407847818898,-0.928975086733479
"CALML6",-0.961324743510384,-1,-0.97919476639418,-0.971564828707708,-1,-0.978869038827868,-1,-0.981698549847386,-0.913187468262394,-0.967767327810798,-0.886868982291788,-0.895090318405183,-0.434039322654772,-0.89584845312421,-0.964050511560278
"TMEM52",-0.549200240235587,-0.318099092137692,-0.28707387337282,-0.516526697376377,-0.415572807502815,-0.471288955201659,-0.222669495783474,-0.265472100599513,0.0386890023648061,-0.353988599495239,-0.228565812329217,-0.53832968007325,-0.538014829530181,-0.415922142197275,-0.374753967717707
"CFAP74",-0.150784553625131,-0.0383194689320505,-0.379464017233633,-0.837233529469376,-0.733990571299121,-0.764817180175527,-0.660112110682946,-0.859704002467903,-1,-0.507703910207371,1.39006094457076,-0.168598620414994,-0.951328067079339,0.215717932952114,-0.316930423632643
"AL391845.2",-0.961324743510384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"GABRD",-0.980532776567438,-0.980322274386568,-0.91852088469902,-0.943679292065906,-0.961568106140227,-0.877621557687647,-0.907231617946939,-0.876512824458614,-1,-1,-0.961295541535708,-1,-0.951328067079339,-0.964440801848449,-1
"AL391845.1",-0.980532776567438,-1,-1,-1,-1,-1,-1,-1,-1,-0.967767327810798,-1,-1,-1,-1,-1
"PRKCZ",0.563770511034747,1.34835564633698,1.24277707200149,1.45906249083835,1.97896833734933,1.22006831650352,1.02562183067528,1.01378513698416,0.350796719598192,0.704581500551244,1.98304146298552,2.14886202337423,1.36507512068109,2.18350304624609,1.15188419403124
"AL590822.2",-0.748806380967585,-0.619130864955324,-0.768190506393325,-0.667986879721526,-0.701958708870322,-0.578459321052188,-0.660112110682946,-0.731850180703334,-0.913187468262394,-0.905385147095177,-0.251732129765301,-0.512227953318588,-0.188634380349352,-0.0194577073656155,-0.618410838468681
"PRKCZ-AS1",-0.90518898571913,-0.922849975513389,-0.822745303286586,-0.889474902993362,-0.750277210230986,-0.858197623181372,-0.718037929274171,-0.843088766549014,-0.831303607160893,-0.905385147095177,-0.71604510721404,-0.766116259497187,-0.502517166239933,-0.650075106977279,-0.928975086733479
"FAAP20",5.69404920576521,5.30935054923904,5.47613833304243,5.43948601713927,5.61232376466236,5.46608199054829,5.26170382942554,5.56925896003917,5.85008738776843,5.44166343236195,4.89715792278471,5.06822471401064,5.98745758670403,4.84476120831804,5.36649445406456
"AL590822.1",-0.980532776567438,-0.904190303720442,-0.97919476639418,-1,-0.961568106140227,-0.937513554314682,-0.952870286685309,-0.928147273661989,-1,-1,-1,-0.96417573970557,-0.951328067079339,-0.929737016461867,-0.964050511560278
"SKI",5.46386257326136,5.68296398279952,5.67852390634023,5.34832168442371,5.63032410300928,5.62785704167631,6.14228628822836,5.28812537676148,4.97492234876503,5.68251225841086,6.84397022691772,6.64929932125256,6.04331856409105,6.51069181434806,5.43014261900238
"MORN1",0.609447805287502,0.670635293004245,0.812672530290162,0.589971072889658,0.609645301850814,0.399317101430757,0.674316218467908,0.543476242190167,0.350796719598192,0.653691330121799,1.75217047831004,1.36414892664069,1.09074287871661,1.45725925326416,0.664435237377114
"RER1",6.79319513633588,7.0027519702199,7.10181775288995,6.9717171484152,7.04979221755452,7.13085706265091,6.91699225957599,7.29746397806743,6.78621096291743,7.03354402625249,6.53096866194637,6.65290841859378,6.72806317571799,6.696929682,6.99850935441628
"PEX10",3.42077928652131,3.58265121570983,3.68414560484517,3.60224163661886,3.76269662761097,3.60798901160581,3.65676580519919,3.66074971699039,3.89616649122661,3.68212566568972,3.44812795763125,3.56243286028415,3.55723951259443,3.41700753415271,3.63407059989245
"PLCH2",-0.868943036893117,-0.797033158840306,-0.958685306586913,-0.916322544166459,-0.924133488950952,-0.839031735241022,-0.884942513830147,-0.810421568557509,-1,-0.93623908777553,0.0429585870866488,-1,0.0210323532960532,-0.440139691664279,-0.894732229084661
"AL139246.1",-0.980532776567438,-0.941754155512302,-1,-0.971564828707708,-0.924133488950952,-1,-0.929870491340257,-1,-1,-0.967767327810798,-0.961295541535708,-1,-0.814451309183193,-0.964440801848449,-0.981913283720199
"AL139246.4",-1,-1,-1,-1,-0.980656083648867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"PANK4",1.93672265531626,2.34676491350903,2.18209149435188,2.24180104734619,2.20485602755086,2.65671546494451,2.87754823010492,1.54558946247008,0.84995498094306,2.26763961397375,2.92281702787667,2.78895716676189,3.03315288000575,2.58252842621808,2.33749908625224
"HES5",-1,-1,-1,-0.971564828707708,-0.980656083648867,-1,-0.952870286685309,-0.981698549847386,-1,-1,-1,-1,-0.771566982021825,-0.964440801848449,-0.981913283720199
"AL139246.5",1.2059044734438,1.20961332933069,1.37792639563074,0.84305371346762,0.795027424079444,1.00358426723045,0.844051279156098,0.929263981353865,1.34862833078291,1.66781144283661,1.25687423395857,0.464649861356916,2.98394547817766,1.13545193119565,0.954707391257173
"TNFRSF14-AS1",1.90305626108464,0.812760898402458,1.28638688475347,1.22112577230735,1.80319064040504,1.60302737725138,1.48093837406812,1.59520020162336,1.16130268768401,0.590154499080329,1.79801476458525,1.67933509340579,2.61523405611606,2.24934256330976,1.3822893361107
"TNFRSF14",5.42196148356921,5.52046337673536,5.51240028381994,5.72222464607388,5.45606994397061,5.5005792290363,5.49789003792213,5.59158401119979,5.35207961206481,5.12835878250058,5.76064167237905,5.65916205426787,6.97705407188643,5.65164882595792,5.53827446191386
"AL139246.3",-0.90518898571913,-0.867579743742727,-0.78614719270296,-0.837233529469376,-0.942729383177565,-0.729094122697167,-0.862992535394391,-0.778477711177131,-0.913187468262394,-0.93623908777553,-0.684179978790093,-0.829162515682877,-0.106397940900082,-0.737407847818898,-0.84484527157614
"FAM213B",1.97212116226289,1.77904794708597,1.68539410620898,1.73402652459041,1.58686891514248,1.74632401296626,1.85658111413235,1.65782822295592,1.69105692873949,1.92976772682517,1.80364421057556,1.50499604592679,3.24115744759479,1.84571046867989,1.55946252625982
"MMEL1",1.2560016277056,1.65556689542367,1.02321852544278,1.45906249083835,1.52731091471854,1.26061191603504,0.704028676659365,1.19364326289348,0.60724687205898,0.943648729018789,-0.118005920227451,1.2844911941512,1.24490121889415,0.753019286040324,1.84685320577101
"AL831784.1",-1,-1,-1,-1,-1,-1,-0.976242698729222,-1,-1,-1,-1,-1,-1,-1,-1
"TTC34",0.991004642817327,0.997760171309964,0.927303288951156,0.943529367061267,0.839237456352459,1.17835230581317,1.2587088218892,0.953243061770643,0.720183661371543,0.801273772397669,1.55933980107757,1.23140969139373,1.29619550750198,1.50877260252407,0.742659393881152
"AC242022.1",-0.961324743510384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.886868982291788,-1,-1,-1,-1
"AL592464.2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL592464.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL589702.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"ACTRT2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"LINC00982",-0.942369089594129,-0.980322274386568,-0.97919476639418,-1,-0.961568106140227,-0.978869038827868,-0.884942513830147,-0.981698549847386,-1,-1,-0.781967848029252,-0.929219537348086,-0.951328067079339,-0.964440801848449,-0.877910842009902
"PRDM16",-0.961324743510384,-0.941754155512302,-0.841398507327376,-1,-1,-0.978869038827868,-0.952870286685309,-1,-1,-0.875177265994849,-0.748629974825779,-1,-0.951328067079339,-1,-1
"AL008733.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL590438.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.886868982291788,-1,-1,-1,-1
"ARHGEF16",-0.563611450853224,-0.122088372340772,-0.188257819121236,-0.667986879721526,-0.580502263842305,-0.9172720329375,-0.339046388142957,-0.628578027622763,-0.479805858444315,-0.396261811449404,-0.183320161548071,-0.797295022178173,-0.650069954064337,-0.11369424343816,-0.618410838468681
"AL512413.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.967767327810798,-1,-1,-1,-0.964440801848449,-1
"MEGF6",0.909878896537945,0.32804963080357,0.440430182996785,-0.306623547021374,0.382013333954311,-0.344252855715043,-0.0765871837205644,-0.794361229881866,-0.54358592685971,-0.105822023636393,0.303525741116643,-0.436641977816904,1.24490121889415,-0.415922142197275,-0.207803553396552
"AL513320.1",-0.622740483732505,-0.814349041960259,-0.78614719270296,-0.516526697376377,-0.701958708870322,-0.80144729579561,-0.841371517604131,-0.876512824458614,-0.913187468262394,-0.653898351542419,-0.373495561711362,-0.676429851245136,-0.904244721921374,-0.650075106977279,-0.877910842009902
"TPRG1L",3.80352002085045,4.14011779869352,4.1754194054244,3.99696728379753,4.21943576185611,4.04064363480765,4.30027819691022,3.67523959792545,3.14434794384393,4.386339888829,5.00859012086646,4.77821028214164,4.13507478753989,4.81053156674205,4.22870850600775
"WRAP73",3.55189570141353,3.74143360031848,3.80975500498634,3.66244765944612,3.71455570821018,3.81347645153208,3.78480880566552,3.66511198244081,3.2656038338602,3.84295641021053,3.68004526857444,3.51562718689439,3.96640719652701,3.74160471361257,3.61488619514881
