"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RUNX3",9453.60465641581,2.20482026720143,0.509100483178041,4.33081550706437,1.48558116349891e-05,0.000588505735290837
"TMEM184A",99.0633008217205,-3.4163503607088,0.788981306504218,-4.33007769961726,1.49056738407198e-05,0.000589145072392252
"SLIT3",98.4974324803264,-3.62205682642346,0.837422417800596,-4.32524464288456,1.52362674930667e-05,0.000600852354636285
"KLF2",7033.4702623835,1.98860387889117,0.45988712262527,4.32411298568049,1.53146797173555e-05,0.0006025843573473
"ETS1",8250.49854022888,2.03853743111155,0.471865939050757,4.3201622800163,1.55914500552671e-05,0.000612095803293297
"PCSK1N",81.0656616493037,-3.67843140989859,0.851705898517961,-4.31889859668621,1.56809805697115e-05,0.000614230337562465
"C16orf54",606.922676704793,2.36722184096578,0.548541252273121,4.31548553760752,1.5925247859029e-05,0.000622402863752206
"IGF2BP3",588.225684627767,-2.42339311850069,0.56174655131224,-4.31403292612948,1.60303055981702e-05,0.000623718126503416
"PYHIN1",339.254373028268,2.88182572263909,0.667995232908097,4.31414115051862,1.60224557263992e-05,0.000623718126503416
"JAK3",1331.36181060708,2.2749882303232,0.527432257059181,4.31332782527925,1.60815387050474e-05,0.000624321069282616
"EPHB2",889.638721002512,-2.48196042817636,0.576024852381413,-4.30877316823293,1.64162627509355e-05,0.000633095166134313
"LINC00937",339.569384374468,2.58490554863992,0.599899874868984,4.30889496218757,1.64072262760052e-05,0.000633095166134313
"MMP9",7907.63204917635,-2.82629805524162,0.655929545021431,-4.30884395541182,1.64110101350626e-05,0.000633095166134313
"CD8B",600.337731116642,2.62778328759067,0.610608216396639,4.30355048790191,1.68082522462975e-05,0.000645363003830366
"WNT7A",153.374650724571,-3.05949634941943,0.710903517594393,-4.30367310570129,1.67989477395058e-05,0.000645363003830366
"ITGB2-AS1",641.661062450072,2.27605374798242,0.52928474223316,4.30024439846742,1.70609849500963e-05,0.000653630278680225
"ZNF266",1032.69646544939,2.14381446503036,0.498639709954254,4.2993255896668,1.71318634465166e-05,0.000654909528250866
"GRHL1",317.08305401759,-2.69804420379277,0.62770305193933,-4.29828116249711,1.7212773115839e-05,0.000655135395062544
"MAP4K1",680.434563532361,2.32119973942982,0.539981129197692,4.29866825694202,1.71827433126747e-05,0.000655135395062544
"IRF4",2123.59011959053,2.0896844454631,0.486460080760221,4.29569563487598,1.74146380874327e-05,0.000661377668233584
"KIR3DL2",144.971896983018,3.32846712482622,0.774929678556198,4.29518602388234,1.7454691177786e-05,0.000661460856563821
"MAGEA8",131.018698907904,-3.74661450961256,0.872479809782062,-4.2942134220257,1.75313769786537e-05,0.000662928908694979
"LINC03061",125.737297634552,-3.22154030084185,0.750840437187477,-4.29057911812689,1.78207780505687e-05,0.000672416830547377
