"Enriquecido_En","ID","Description","enrichmentScore","p.adjust","setSize","core_enrichment"
"Femenino","GO:0007043","cell-cell junction assembly",0.590833134379937,6.82142857142857e-08,139,"CLDN11/CLDN3/CNTNAP1/CDH5/CDH2/GJA5/ACE2/ACVRL1/RAMP2/CLDN4/GJA1/CLDN19/IRX3/CDH1/CAV1/TJP1/MARVELD3/CDH12/CDH13/CLDN8/EPHA2/GRHL2/CLDN14/PKP3/LSR/PKP2/ESAM/CDH3/AMOT/MPDZ/CLDN10/PARD3/MARVELD2/GJC1/CLDN1/CLDN9/CNTNAP2/DLG5/CLDN7/CDH24/PATJ/CLDN5/UGT8/MPP7/ILDR1/PARD6B/SRF/NPHP1/AFDN/MYO1C/GJB6/CDHR3/JUP/CDH8/GJB2/FRMPD2/POF1B/PRKCA"
"Femenino","GO:0045216","cell-cell junction organization",0.559047590123827,6.82142857142857e-08,199,"CLDN11/CLDN3/CNTNAP1/CDH5/CDH2/GJA5/ACE2/ACVRL1/RAMP2/CLDN4/GJA1/PRTN3/CLDN19/IRX3/DSP/CDH1/CAV1/PKHD1/TJP3/TJP1/MARVELD3/DSG2/CDH12/CDH13/CLDN8/EPHA2/FERMT2/GRHL2/CLDN14/PKP3/LSR/PKP2/ESAM/CDH3/F2R/BMP6/F2RL1/AMOT/MPDZ/PLEKHA7/PERP/CLDN10/PARD3/TGFB2/MARVELD2/GJC1/EXT1/CLDN1/CLDN9/CNTNAP2/DLG5/CLDN7/CDH24/PATJ/CLDN5/TJP2/NLGN2/UGT8/LIMS2/MPP7/ILDR1/PARD6B/SRF/NPHP1/GRHL1/INAVA/AFDN/MYO1C/MYLK3/GJB6/CDHR3/JUP/CDH8/GJB2/KIRREL1/FRMPD2/POF1B/PRKCA"
"Femenino","GO:0034329","cell junction assembly",0.456131295239964,6.82142857142857e-08,463,"CLDN11/LZTS1/CLDN3/BDNF/CNTNAP1/COL16A1/CDH5/SFRP1/CDH2/GJA5/DKK1/ACE2/ACVRL1/RAMP2/CLDN4/GJA1/KDR/SHANK3/CLDN19/TPBG/IRX3/THSD1/TEK/COL17A1/MAP1B/CDH1/FN1/ADGRL2/CAV1/PLXNA2/CLSTN2/TJP1/ARHGEF15/GABRE/VSIG10/FGFR1/MARVELD3/ITGB4/CDH12/ITGA2/DNER/SRPX2/CDH13/CLDN8/EPHA2/LAMA3/AJUBA/PLXNB1/CTTN/FERMT2/NEGR1/PTPRS/VLDLR/NTN1/GRHL2/CLDN14/EFNA5/PKP3/LSR/PKP2/ESAM/CDH3/VSTM5/LAMC1/AMOT/GPC4/FLRT3/BCR/NRCAM/LARGE1/PCDHB4/FAM107A/MPDZ/CLDN10/PARD3/WNT7A/MARVELD2/ADGRF1/THBS1/GJC1/PCDH17/PHLDB2/NEURL1/CLDN1/CLDN9/PLXNB3/CNTNAP2/LRFN3/DLG5/CLDN7/CDH24/PATJ/CLDN5/CRTAC1/GABRA3/NLGN2/UGT8/DVL1/LINGO2/SPTBN2/NTRK3/MPP7/ILDR1/PCLO/PARD6B/SRF/RHOD/NPHP1/CRB3/ITGA5/AFDN/AGRN/MYO1C/PTPRK/GHRL/SRGAP1/GJB6/GABRA2/CDHR3/PTK2/RAB40C/LRRTM4/SHANK2/DAPK3/JUP/THY1/CDH8/ITGB1BP1/SDK1/PTPN13/GJB2/NECTIN3/FRMPD2/DOCK1/RAB17/APP/SORBS1/POF1B/PRKCA"
"Femenino","GO:0008544","epidermis development",0.463142970494046,6.82142857142857e-08,296,"FST/LGR5/GRHL3/CCN2/SLC44A4/DKK1/ABCA12/SPRR2G/FOXI3/MYCN/CDSN/LAMC2/CLDN4/SOX18/APCDD1/MSX2/TP63/COL17A1/DSP/LAMA5/SFN/KRT14/PLS1/FGFR1/CST6/FA2H/ZNF750/KRT7/EPHA2/LAMA3/BNC1/MYCL/ELAPOR2/BMP4/FOXQ1/MYO6/EGFR/FGF2/GRHL2/ANKRD24/PKP3/LSR/CDH3/OVOL2/EDA2R/FERMT1/IRF6/MET/YAP1/ESRP1/ERRFI1/SCEL/COL7A1/BCR/SOX9/CDKN2A/FLNB/TGFB2/EXT1/KRT80/INHBA/CLDN1/KDF1/FGFR2/PLAAT4/PTHLH/KLK7/TFAP2C/AKR1C3/KRT81/FGF7/SRF/ETV4/KRT5/GRHL1/GATA6/JAG2/KRT16/SPINK5/ANXA1/LGR4/TECTA/TGM1/AQP3/STS/LHX2/KRT15/FOXC1/HPSE/TMC1/WNT10B/TRIOBP/ELMOD3/NGFR/PPL/LAMB3/OVOL1/INTU/GSDME/FZD6/HDAC1/ERCC3/HES1/TRIM16/ZBED2/EXTL3/KRT86/NCOA3/PALLD/NTF4/PIAS4/LIPN/LRP4"
"Femenino","GO:0050678","regulation of epithelial cell proliferation",0.45349807207499,6.82142857142857e-08,323,"MMP12/SEMA5A/APLN/TACSTD2/AGTR1/SFRP1/FGFBP1/CDKN1C/ACVRL1/FLT1/MYCN/LAMB1/IGF2/HSPG2/EGFL7/PTN/KDR/MMRN2/ISL1/TP63/TEK/LAMA5/SFN/CAV1/PKHD1/SULF1/SPARC/ERBB3/NR2F2/ATOH8/FGFR1/MARVELD3/ERBB2/CAV2/NFIB/DLX6/ESRP2/FA2H/CXCL12/CDH13/TIE1/PAX2/BMP4/SULF2/FUT2/COL4A3/CCND1/DLX5/EGFR/FGF2/HMGA2/CDH3/OVOL2/IRF6/YAP1/BMP6/LAMC1/TACR1/ERRFI1/FLT4/SOX9/ST8SIA1/CDKN2A/MAGED1/TGFB2/WNT7A/ARX/GATA3/THBS1/CLDN1/IFT57/KDF1/FGFR2/JCAD/PLXNB3/DAB2IP/OSR2/CXCR3/MDK/LIMS2/PYGO2/VASH2/EDNRB/FGF7/GATA2/EGF/GATA6/THBS4/BMPR1A/PTPRK/GHRL/TGM1/VEGFC/NOG/TCF7L2/ENG/HRAS/WNT10B/NLRC3/HTR2B/PRKCA/PPP1R16B/NGFR/AR/OVOL1/APELA/INTU"
"Femenino","GO:0050673","epithelial cell proliferation",0.439189888585562,6.82142857142857e-08,394,"FST/MMP12/COL8A1/LGR5/SEMA5A/APLN/TACSTD2/AGTR1/SFRP1/FGFBP1/CDKN1C/CD34/IGFBP3/ACVRL1/FLT1/MYCN/LOXL2/LAMB1/IGF2/HSPG2/EGFL7/PTN/KDR/MMRN2/ISL1/TP63/TEK/LAMA5/SFN/CAV1/PKHD1/SULF1/SPARC/ERBB3/NR2F2/ATOH8/FGFR1/MARVELD3/ERBB2/CAV2/NFIB/DLX6/ESRP2/FA2H/CXCL12/CDH13/EPHA2/TIE1/PAX2/BMP4/SULF2/FUT2/FAP/COL4A3/CCND1/DLX5/RASGRF1/EGFR/FGF2/HMGA2/CDH3/OVOL2/FERMT1/IRF6/YAP1/BMP6/LAMC1/TACR1/ERRFI1/HNF1B/FLT4/SOX9/ST8SIA1/CDKN2A/BMPER/MAGED1/TGFB2/WNT7A/ARX/GATA3/THBS1/CLDN1/IFT57/KDF1/FGFR2/JCAD/PLXNB3/DAB2IP/OSR2/CXCR3/PIK3CB/TFAP2C/MDK/LIMS2/PYGO2/VASH2/EDNRB/FGF7/GATA2/EGF/GATA6/THBS4/BMPR1A/SDR16C5/LGR4/PTPRK/GHRL/TGM1/VEGFC/NOG/TCF7L2/ENG/ITGB1BP1/HRAS/WNT10B/NLRC3/HTR2B/VSTM4/PRKCA/PPP1R16B/NGFR/AR/OVOL1/APELA/INTU"
"Femenino","GO:0002009","morphogenesis of an epithelium",0.42644791917868,6.82142857142857e-08,460,"FST/MMP12/LGR5/FAT1/GRHL3/TACSTD2/BMP7/SFRP1/NTN4/IRX2/ACVRL1/NOTCH4/MYCN/PODXL/GJA1/SOX18/MSX2/KDR/MMRN2/IRX3/TP63/COL4A1/LAMA5/HOXB4/KRT14/PKHD1/SULF1/FOLR1/KRT19/NPNT/FIGNL2/LRP5/FGFR1/GLI3/GREB1L/EDN1/PAX8/DLG3/KIF26B/ESRP2/RSPO3/RNF207/COBL/EPHA2/HOXB7/TIE1/PAX2/AJUBA/BMP4/FOXQ1/ALDH1A3/FERMT2/TNC/EGFR/NTN1/FGF2/GRHL2/HMGA2/HHIP/RASIP1/DAG1/OVOL2/FERMT1/MET/YAP1/DDR1/HOXD11/HNF1B/FLRT3/SOX9/TRIM71/LRP2/MAGED1/PBX1/PERP/FREM2/TGFB2/CTHRC1/WNT7A/TGFB1I1/GATA3/NCKAP1/EXT1/PHLDB2/NKD1/TEAD2/IFT57/KDF1/FGFR2/GDF7/GCM1/DLG5/LCN2/CD151/SOX17/TFAP2C/STOX1/MDK/DVL1/CSMD1/RGMA/HOXB2/SALL1/SYNE4/CITED2/RYR2/GDNF/FGF7/SRF/NPHP1/EGF/ADAMTS12/JAG2/ITGA5/WNT7B/KRT16/CECR2/LGR4/LLGL2/VEGFC/AJAP1/NOG/LHX2/KRT15"
"Femenino","GO:0072001","renal system development",0.452112569760418,9.60150169082932e-08,300,"ADAMTS1/LGR5/ANGPT2/CYP26A1/TACSTD2/GFRA1/BMP7/AGTR1/SFRP1/CDKN1C/CD34/IRX2/ASS1/FOXJ1/PODXL/IRX3/TEK/COL4A1/LAMA5/PROM1/PKHD1/SULF1/FBN1/NPNT/FGFR1/GLI3/GREB1L/EDN1/PAX8/KIF26B/EPCAM/ITGA3/HOXB7/PAX2/BMP4/SULF2/WFS1/COL4A3/TP73/FGF2/HYAL2/COL4A4/YAP1/BMP6/HOXD11/HNF1B/SOX9/GCNT3/GPR4/LRP2/WWTR1/BMPER/CD24/MAGED1/PBX1/EGR1/FREM2/TGFB2/SERPINB7/GATA3/DACT2/EXT1/GLIS2/FGFR2/PCSK9/TNS2/DLG5/PYGO1/LAMB2/OSR2/ENPEP/SOX17/MME/PYGO2/SALL1/GCNT4/EDNRB/GDNF/NOTCH3/WNT7B/BICC1/LGR4/ID3/NOG/FADD/FOXF1/FOXC1/DDC/FOXD1/KANK2/SMAD1"
"Femenino","GO:0048568","embryonic organ development",0.417497823313264,1.41150291520191e-07,400,"CCN1/GRHL3/VAX2/BMP7/CDKN1C/SLC44A4/GJA5/EFEMP1/ATP6V1B1/HOXD9/MYCN/IGF2/SOX18/TEAD1/HOXB6/KDR/MFAP5/HOXB4/HOXD4/KRT8/PLS1/FOLR1/SPARC/HOXB8/NR2F2/FBN1/KRT19/HOXD10/FGFR1/ASCL2/GLI3/GREB1L/EDN1/PAX8/DLX6/RSPO3/RNF207/COBL/EPHA2/HOXB7/PAX2/BMP4/ALDH1A3/HOXD3/MYO6/DLX5/EGFR/NTN1/GRHL2/ANKRD24/EFNA1/OVOL2/YAP1/HOXD11/TEAD4/HOXB3/HNF1B/BCR/SOX9/MDFI/PPP1R13L/PBX1/ELF5/TTPA/TGFB2/CTHRC1/GATA3/NCKAP1/MFAP2/TEAD2/IFT57/FGFR2/GCM1/OSR2/SOX17/EPAS1/STOX1/COL11A1/FBN2/PLCD3/TEAD3/DVL1/HOXB2/E2F7/SALL1/FBXW8/HOXB9/VASH2/CITED2/RYR2/GDNF/GATA2/SRF/WNT7B/BMPR1A/PCGF2/TECTA/LLGL2/NES/GJB6/ID3/MYB/NOG/PKDCC/FOXF1/FOXC1/KITLG/ENG/CASP8/PCSK5/NECTIN3/BMI1/TRIOBP/PLK4/TULP3"
"Femenino","GO:0090287","regulation of cellular response to growth factor stimulus",0.45303432472923,1.42427931949035e-07,289,"FST/DKK3/CCN1/APLN/CDH5/LTBP1/SFRP1/FGFBP1/CDKN1C/ADGRG1/DKK1/FSTL1/ACVRL1/PEG10/NEO1/SLC2A10/MSX2/KDR/VASN/MMRN2/CRIM1/CAV1/ONECUT2/GPC1/SULF1/FOLR1/LOX/NR2F2/FBN1/NPNT/CAV2/HTRA3/PCSK6/ITGA3/SPRY4/ELAPOR2/BMP4/HTRA4/SULF2/ZNF423/FSTL3/FGF2/HHIP/RASL11B/CDH3/OVOL2/FERMT1/GDF15/FZD4/LRP2/BMPER/SEMA6A/HTRA1/VEPH1/TGFB1I1/TWSG1/GATA3/CILP/THBS1/JCAD/DAB2IP/SCUBE3/PIK3CB/IL4/FBN2/RGMA/CXCL13/CITED2/MMRN1/ADAMTS12/ITGA5/EPN2/VEGFC/PELO/NOG/RBBP7/TMEM108/ENG/FOXD1/SNX25"
"Femenino","GO:0001822","kidney development",0.451758036591825,1.52637539928708e-07,290,"ADAMTS1/ANGPT2/CYP26A1/TACSTD2/GFRA1/BMP7/AGTR1/SFRP1/CDKN1C/CD34/IRX2/ASS1/FOXJ1/PODXL/IRX3/TEK/LAMA5/PROM1/PKHD1/SULF1/FBN1/NPNT/FGFR1/GLI3/GREB1L/EDN1/PAX8/KIF26B/EPCAM/ITGA3/HOXB7/PAX2/BMP4/SULF2/WFS1/COL4A3/TP73/FGF2/HYAL2/COL4A4/YAP1/BMP6/HOXD11/HNF1B/SOX9/GCNT3/GPR4/LRP2/WWTR1/BMPER/CD24/MAGED1/PBX1/EGR1/FREM2/TGFB2/SERPINB7/GATA3/DACT2/EXT1/GLIS2/FGFR2/PCSK9/TNS2/DLG5/PYGO1/LAMB2/OSR2/ENPEP/SOX17/MME/PYGO2/SALL1/GCNT4/EDNRB/GDNF/NOTCH3/WNT7B/BICC1/LGR4/ID3/NOG/FADD/FOXC1/DDC/FOXD1/KANK2/SMAD1"
"Masculino","GO:0019882","antigen processing and presentation",-0.536621013448136,6.86110661348155e-07,115,"PIKFYVE/LNPEP/CALR/B2M/RAB10/CCR7/HLA-DPA1/NOD1/RAB8B/CCL19/RAB32/HLA-C/RAET1G/HLA-H/HFE/MARCHF1/ARL8B/CTSH/HLA-DQB2/CD1C/HLA-DRA/FCGR1A/ICAM1/UNC93B1/PYCARD/CD74/HLA-DPB1/IFI30/MR1/WDFY4/HLA-DQA2/HLA-DRB5/HLA-DRB1/HLA-DMB/HLA-DMA/HLA-DQA1/CD68/FCGR2B/CTSD/TREM2/LGMN/HLA-DOA/KDM5D"
"Masculino","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",-0.365846942994223,9.42613089465222e-07,372,"HLA-C/RAET1G/HLA-H/NFKBID/HFE/IGHV1-58/CTSH/LIG4/BCL6/CD1C/CD80/CR2/JAG1/CLEC7A/HLA-DRA/PTPN6/MEF2C/FCGR1A/IGHV2-26/LILRB4/JUNB/TNFAIP3/ICAM1/CYRIB/UNC93B1/C5/HAVCR2/RIPK2/FCGR3A/CD74/CD40LG/IFNB1/HSPD1/MR1/FCGR2A/IL27/FCGR1BP/APLF/CD4/IL18/NBN/LGALS9/CLCF1/HLA-DRB1/CEACAM1/FCRLB/C3/NCKAP1L/BTK/TNFSF13/TLR8/IL10/CD81/IL4I1/CD40/PLA2G4A/KLHL6/CTSC/FCGR2B/TFRC/TNF/C2/LOXL3/P2RX7/IL23A/CARD9/TREM2/C1QC/IGHV3-49/C1QA/C7/C1QB/PSG9/KDM5D"
"Femenino","GO:0001501","skeletal system development",0.394966313855802,1.06302769879779e-06,457,"FST/CCN1/LRRC17/EXTL1/BMP7/SFRP1/CCN2/CDKN1C/BGN/GJA5/EFEMP1/ACVRL1/HOXD9/MYCN/LOXL2/GJA1/SLC2A10/HOXB6/MSX2/KDR/ADAMTS7/PTH1R/TP63/LAMA5/HOXB4/MGP/SCIN/COL18A1/STC1/HOXD4/TLL1/SULF1/LOX/HOXB8/COL27A1/FBN1/HOXD10/LRP5/HOXD8/FGFR1/GLI3/EDN1/NFIB/KIAA1217/PLS3/DLX6/INHA/NOTUM/EPHA2/HOXB7/HAPLN1/VCAN/BMP4/PLXNB1/SULF2/HOXD3/SPNS2/PAPPA2/GHR/DLX5/FGF2/GRHL2/HMGA2/HHIP/HYAL2/SH3PXD2B/HOXD1/BMP6/HOXD11/TEAD4/ERRFI1/HOXB3/ADGRG6/MAPK11/SOX9/SMPD3/LARGE1/MDFI/NPR2/LUM/PBX1/SERPINH1/TGFB2/WNT7A/TWSG1/GATA3/TSKU/HEXB/EXT1/RFLNB/FGFR2/TIMP1/ITGB8/OSR2/PTHLH/COL11A1/FBN2/MDK/HOXB2/HOXB9/CITED2/SRF/BMPR1B/ADAMTS12/DLX4/SNORC/JAG2/WNT7B/BMPR1A/PCGF2/SHOX/LTBP3/GHRL/TTC9/NOG/PKDCC/ATG9B/FOXC1/ACD/SMAD1/BARX2/NR5A2/GPR68/PCSK5/WNT10B/BMI1/EVC"
"Femenino","GO:0071711","basement membrane organization",0.731158477390627,1.16250453562456e-06,40,"NTN4/RAMP2/LAMB1/PXDN/COL4A1/CAV1/MMP11/CAV2/PXDNL/NID2/DAG1/FERMT1/LAMC1/CMA1/LARGE1/HMCN1/EXT1/PHLDB2/LAMB2"
"Femenino","GO:0045229","external encapsulating structure organization",0.445521158252524,1.16250453562456e-06,281,"ADAMTSL1/MMP12/ADAMTS1/TIMP3/CCN1/SMOC1/NTN4/MMP1/ADAMTS19/ELANE/LOXL2/RAMP2/LAMB1/COL4A2/RXFP1/PXDN/SLC2A10/VWA1/P4HA3/ADAMTS7/ADAMTS9/ADAMTS18/COL4A1/FKBP10/CAV1/MMP11/TLL1/SULF1/LOX/COL27A1/NPNT/CAV2/MMP15/ABI3BP/ADAMTSL5/ITGA2/PXDNL/COL12A1/PLOD2/TIE1/ANTXR1/CTSG/SULF2/FAP/COL4A3/NID2/MATN2/ADAMTS5/DAG1/SH3PXD2B/COL4A4/FERMT1/LAMC1/MMP28/DDR1/LOXL1/CCDC80/CMA1/SOX9/SMPD3/LARGE1/ELF3/THSD4/FBLN1/LUM/HAS3/SERPINH1/TGFB2/KAZALD1/HPSE2/HMCN1/EXT1/PHLDB2/LAMB2/KLK7/CTSV/QSOX1/COL11A1/GFAP/EFEMP2/APLP1/DPP4/ADAMTS12/PRDX4/SPINK5/CRISPLD2/TGM1/P3H4/COL14A1/FOXF1/FOXC1/ENG/ELN/HAS1"
"Femenino","GO:0030198","extracellular matrix organization",0.44416983194647,1.16250453562456e-06,280,"ADAMTSL1/MMP12/ADAMTS1/TIMP3/CCN1/SMOC1/NTN4/MMP1/ADAMTS19/ELANE/LOXL2/RAMP2/LAMB1/COL4A2/RXFP1/PXDN/SLC2A10/VWA1/P4HA3/ADAMTS7/ADAMTS9/ADAMTS18/COL4A1/FKBP10/CAV1/MMP11/TLL1/SULF1/LOX/COL27A1/NPNT/CAV2/MMP15/ABI3BP/ADAMTSL5/ITGA2/PXDNL/COL12A1/PLOD2/TIE1/ANTXR1/CTSG/SULF2/FAP/COL4A3/NID2/MATN2/ADAMTS5/DAG1/SH3PXD2B/COL4A4/FERMT1/LAMC1/MMP28/DDR1/LOXL1/CCDC80/CMA1/SOX9/SMPD3/LARGE1/ELF3/THSD4/FBLN1/LUM/HAS3/SERPINH1/TGFB2/KAZALD1/HPSE2/HMCN1/EXT1/PHLDB2/LAMB2/KLK7/CTSV/QSOX1/COL11A1/GFAP/EFEMP2"
"Masculino","GO:0002819","regulation of adaptive immune response",-0.424654712279032,1.26824674646664e-06,218,"STAT5A/DENND1B/IL7R/SIRT1/CCL19/HLA-C/ALOX15/RAET1G/HLA-H/NFKBID/HFE/BCL6/CD1C/CD80/CR2/CLEC7A/HLA-DRA/PTPN6/MEF2C/FCGR1A/TNFRSF14/LILRB4/JUNB/TNFAIP3/CYRIB/HAVCR2/PYCARD/RIPK2/IFNB1/HSPD1/DUSP10/MR1/IL27/APLF/CD4/IL18/LGALS9/CLCF1/HLA-DRB1/CEACAM1/C3/NCKAP1L/BTK/TNFSF13/IL10/CD81/IL4I1/CD40/PLA2G4A/FCGR2B/TFRC/TNF/LOXL3/P2RX7/IL23A/CARD9/TREM2"
"Femenino","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",0.465116869683263,1.26824674646664e-06,217,"CLDN11/CLDN3/FAT1/ROBO4/FAT2/CDH5/CDH2/PTPRF/CLDN4/PCDH1/HMCN2/SELP/CLDN19/PCDHGB4/SELE/CDH1/DSC3/CLSTN2/TENM3/DSG2/NECTIN4/ITGA3/CDH12/SPARCL1/CDH13/CLDN8/MPZL2/AJUBA/MAG/CEACAM6/PTPRS/CLDN14/EFNA5/ESAM/CDH3/GPC4/FLRT3/PCDHB4/FAT4/NEXN/PCDHGA5/CLDN10/MAPK7/TGFB2/HMCN1/PCDH17/CLDN1/CLDN9/PLXNB3/PCDH11X/LRFN3/PCDHGA9/CLDN7/CDH24/CLDN5/PIK3CB/PCDHGB7/PCDHGA4/CDHR1/PVR/ITGA5/PCDHGB2/CDHR3/PCDHGB5/PCDHGC3/CDH8/SDK1/CX3CL1/NECTIN3"
"Femenino","GO:0002064","epithelial cell development",0.47995838545216,1.42055955580137e-06,200,"TLR9/CLDN3/FAT1/ROBO4/CDH5/CDH2/S1PR3/ABCA12/NOTCH4/FOXJ1/PODXL/CDSN/SOX18/AMOTL2/KDR/TP63/SFN/COL18A1/STC1/ONECUT2/PKHD1/TJP3/TJP1/RAPGEF3/EPHA2/TFCP2L1/BMP4/PTPRS/GRHL2/MET/YAP1/BMP6/F2RL1/FRMD6/SOX9/GPR4/MAGI1/BFSP1/FLNB/WNT7A/MARVELD2/DACT2/CLDN1/KDF1/LAMB2/ID1/PDE2A/CLDN5/TJP2/EPAS1/TFAP2C/EDNRB/GATA2/WNT7B/AFDN/GSTM3/KLF5/FOXP3/HPSE/NR5A2/SLC4A5"
"Femenino","GO:0043062","extracellular structure organization",0.442662478762687,1.42055955580137e-06,281,"ADAMTSL1/MMP12/ADAMTS1/TIMP3/CCN1/SMOC1/NTN4/MMP1/ADAMTS19/ELANE/LOXL2/RAMP2/LAMB1/COL4A2/RXFP1/PXDN/SLC2A10/VWA1/P4HA3/ADAMTS7/ADAMTS9/ADAMTS18/COL4A1/FKBP10/CAV1/MMP11/TLL1/SULF1/LOX/COL27A1/NPNT/CAV2/MMP15/ABI3BP/ADAMTSL5/ITGA2/PXDNL/COL12A1/PLOD2/TIE1/ANTXR1/CTSG/SULF2/FAP/COL4A3/NID2/MATN2/ADAMTS5/DAG1/SH3PXD2B/COL4A4/FERMT1/LAMC1/MMP28/DDR1/LOXL1/CCDC80/CMA1/SOX9/SMPD3/LARGE1/ELF3/THSD4/FBLN1/LUM/HAS3/SERPINH1/TGFB2/KAZALD1/HPSE2/HMCN1/EXT1/PHLDB2/LAMB2/KLK7/CTSV/QSOX1/COL11A1/GFAP/EFEMP2"
"Femenino","GO:0060562","epithelial tube morphogenesis",0.432407331824126,1.42055955580137e-06,302,"LGR5/GRHL3/TACSTD2/BMP7/SFRP1/IRX2/ACVRL1/NOTCH4/MYCN/PODXL/SOX18/MSX2/KDR/MMRN2/IRX3/COL4A1/LAMA5/PKHD1/FOLR1/NPNT/LRP5/GLI3/GREB1L/EDN1/PAX8/KIF26B/ESRP2/RNF207/COBL/EPHA2/HOXB7/TIE1/PAX2/BMP4/TNC/NTN1/FGF2/GRHL2/HMGA2/HHIP/RASIP1/DAG1/OVOL2/MET/YAP1/DDR1/HOXD11/HNF1B/SOX9/TRIM71/LRP2/MAGED1/PBX1/PERP/TGFB2/CTHRC1/GATA3/NCKAP1/EXT1/TEAD2/IFT57/FGFR2/GDF7/DLG5/LCN2/SOX17/TFAP2C/STOX1/MDK/DVL1/CSMD1/RGMA/SALL1/CITED2/RYR2/GDNF/SRF/EGF/ADAMTS12/CECR2/LGR4/NOG/LHX2/FOXF1/ENG/FOXD1"
"Masculino","GO:0002697","regulation of immune effector process",-0.355679738996429,1.42055955580137e-06,390,"TLR4/APPL1/B2M/TMBIM6/PRAM1/TYROBP/RTN4/NFKBIZ/VAMP7/EPHB2/CD300A/NOD1/STAT5A/DENND1B/TWIST1/DHX58/IL7R/SYK/IL13RA1/SIRT1/ENPP3/CCL19/HLA-C/RBP4/RAET1G/ITGAM/HLA-H/NFKBID/HFE/LAMP1/BCL6/CD1C/CD80/CR2/PANX1/CLEC7A/HLA-DRA/PTPN6/GRN/CD86/CD22/FCGR1A/TNFRSF14/CD177/WNT5A/LILRB4/EPX/LAPTM5/JUNB/CALHM6/ICAM1/CYRIB/HAVCR2/PYCARD/RIPK2/CD74/CD40LG/CD5L/IFNB1/HSPD1/DUSP10/AXL/MR1/PIK3R6/IL27/KLRC4/APLF/ITGB2/NR4A3/IL18/GPR65/LGALS9/SCIMP/CLCF1/HLA-DRB1/CEACAM1/SLAMF8/A2M/C3/HLA-DMB/NCKAP1L/BTK/TNFSF13/IL10/CD81/IL4I1/CD40/CADM1/CD36/LACC1/FCGR2B/TFRC/TNF/LOXL3/P2RX7/IL23A/CARD9/IRF5/TREM2/TLR7/ACP5/CD84/VSIG4"
"Masculino","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",-0.73692802194862,1.93756695749115e-06,33,"PIKFYVE/B2M/HLA-DPA1/MARCHF1/HLA-DQB2/HLA-DRA/UNC93B1/PYCARD/CD74/HLA-DPB1/IFI30/HLA-DQA2/HLA-DRB5/HLA-DRB1/HLA-DMB/HLA-DMA/HLA-DQA1/FCGR2B/CTSD/TREM2/LGMN/HLA-DOA"
"Femenino","GO:0002040","sprouting angiogenesis",0.523928119516895,1.96434453806228e-06,135,"SEMA5A/CLEC14A/CDH5/AGTR1/FGFBP1/ACVRL1/FLT1/LOXL2/RAMP2/KDR/ESM1/MMRN2/ADAMTS9/TEK/RHOJ/PARVA/TJP1/DSG2/SRPX2/RSPO3/CDH13/EPHA2/BMP4/FGF2/CARD10/ADGRG6/EPHB4/FLT4/BMPER/SEMA6A/THBS1/JCAD/MICALL1/PIK3CB/E2F7/MMRN1/NAXE/GATA2/SRF/ITGA5/EPN2/ANXA1/GHRL/VEGFC/S100A1/PIK3R3/SMAD1/ITGB1BP1/VSTM4/PPP1R16B/NGFR/CLIC3/APELA"
"Femenino","GO:0007389","pattern specification process",0.408513998379307,2.37166161952793e-06,375,"FST/SEMA3F/GRHL3/VAX2/BMP7/SFRP1/ADGRG1/DKK1/IRX2/ACVRL1/HOXD9/FOXJ1/SOX18/HOXB6/MSX2/IRX3/ISL1/TP63/LAMA5/SHROOM3/ODAD2/HOXB4/PLXNA2/STC1/HOXD4/TLL1/FOLR1/HOXB8/NR2F2/DNAH11/HOXD10/LRP5/HOXD8/DNAAF3/FGFR1/GLI3/EDN1/PAX8/PCSK6/RNF207/COBL/HOXB7/APC2/PAX2/BMP4/HOXD3/FGF2/HHIP/FUT6/OVOL2/DAW1/HOXD11/HOXB3/HNF1B/MDFI/LRP2/PBX1/SMARCD3/WNT7A/NCKAP1/EXT1/NKD1/XRCC2/DNAH5/IFT57/FGFR2/OSR2/SOX17/POU5F1/DVL1/PIERCE1/HES2/HOXB2/ENKUR/TIGD5/HOXB9/CITED2/GDNF/MEIS1/SRF/BMPR1B/WNT7B/BMPR1A/PCGF2/BICC1/NOG/LHX2/FOXF1/FOXC1/ENG/FOXD1/ACD/SMAD1/PCSK5/BMI1/TBX6/MEIS2/TULP3/FKBP8/AR/EFNB1/INTU/BMP1/FOXC2/MID1"
"Femenino","GO:0003158","endothelium development",0.523604334840998,2.63712485265555e-06,131,"CLDN3/ROBO4/CDH5/CD34/S1PR3/GJA5/FSTL1/ACVRL1/NOTCH4/NRG1/SOX18/AMOTL2/KDR/COL18A1/STC1/TJP3/NR2F2/ATOH8/TJP1/DSG2/EDN1/RAPGEF3/TIE1/BMP4/PTPRS/MET/BMP6/F2RL1/FZD4/MAGI1/MARVELD2/SCUBE1/CLDN1/ID1/LCN2/PDE2A/CLDN5/TJP2/SOX17/EDNRB/ADAMTS12/AFDN/GSTM3"
