"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000223972",0.440916576262561,0.59445349223051,0.799865212925551,0.743192081146101,0.457365396986169,0.838716539953187
"ENSG00000227232",24.6592101455078,0.4940767314176,0.224121877240834,2.20450023665776,0.0274891833265506,0.462104464219308
"ENSG00000278267",8.9264921238405,0.583495367232888,0.315812643196668,1.84759977094877,0.064660262875861,0.535649719932725
"ENSG00000238009",0.316089410742398,0.439836673235311,0.942219596818137,0.466809090705217,0.640636471267825,NA
"ENSG00000233750",0.949851892112091,0.430288244289084,0.722055609476675,0.595921198646936,0.551227870825183,0.873991398595629
"ENSG00000268903",2.92126882988012,0.95368100212401,0.449977996525756,2.11939474704831,0.0340571203746834,0.472049719424839
"ENSG00000269981",2.85758185367837,0.56095088116336,0.46016059334063,1.2190328534893,0.222831723229497,0.705918668842737
"ENSG00000241860",9.4138331081836,0.163604969132931,0.20499168462959,0.798105393536116,0.424809331792643,0.824738241884783
"ENSG00000279928",3.45828359571383,0.295712353053617,0.343676084533084,0.860439135459105,0.389547020723818,0.805317385012827
"ENSG00000279457",89.171442529028,0.292257247684415,0.154671051981871,1.88954069904865,0.0588194146596048,0.526484871256313
"ENSG00000228463",3.49909392390433,-0.178346193319724,0.373507405190852,-0.477490381291353,0.633012968580228,0.905325449499082
"ENSG00000236601",0.278732382363125,-0.444621509130546,1.00412336870405,-0.442795699202167,0.657913514428082,NA
"ENSG00000237094",6.8508328156264,0.108570329889619,0.322480580212016,0.336672458906639,0.736363827127131,0.936469102026376
"ENSG00000230021",11.1802462190378,0.185789727977066,0.303293925545619,0.61257319164185,0.540158588828593,0.870187580939815
"ENSG00000235146",0.566618386680544,-0.631666155801269,0.737196000818726,-0.856849677832956,0.391527966726618,0.806131819000587
"ENSG00000225972",1.32088957608218,0.260739830653351,0.499988046254242,0.521492128875349,0.602023987361374,0.894527662955941
"ENSG00000225630",176.13847780021,0.39260365616244,0.37847573820126,1.03732846398114,0.299582804656127,0.757078108156879
"ENSG00000276171",5.90529658918403,-0.248332428305487,0.276834968731029,-0.89704140139451,0.369696825365309,0.794981876341818
"ENSG00000237973",300.78864001273,-0.393784912327006,0.383409036548173,-1.02706215761696,0.304391196350584,0.759342335963185
"ENSG00000229344",2.83412551136174,0.130692555763174,0.341478740554292,0.382725306855216,0.701923448403647,0.925373036206251
"ENSG00000240409",0.306113131879524,-0.421453822495407,0.932725020889489,-0.451852167634025,0.651375485000756,NA
"ENSG00000248527",1793.83438253554,-0.00868225410636426,0.315764307087039,-0.0274959959422236,0.978064133416734,0.995181724477289
"ENSG00000198744",10.1175159836425,0.0801007082055413,0.30112560911932,0.266004304448918,0.790235893951121,0.951485308113187
"ENSG00000229376",3.68993325791904,-0.432731842829808,0.363233566922173,-1.19133219569029,0.233523199499273,0.714454955155187
"ENSG00000228327",59.8246759094017,0.0258609315844752,0.140580527565848,0.183958134403514,0.85404629825939,0.96840743070478
"ENSG00000223181",0.996997584979275,0.800270860336818,0.569053838979887,1.40631835780499,0.159629611264481,0.651724397975236
"ENSG00000229905",0.680041633973752,-1.52548219002288,0.722215587008086,-2.11222551474204,0.0346671110651097,0.475246941490861
"ENSG00000237491",50.4664130052652,-0.277748641067118,0.16248826418694,-1.70934585618795,0.087386903858453,0.572213325803434
"ENSG00000230092",17.7839838131909,-0.106670424274187,0.190305005114066,-0.560523482870304,0.57512242678919,0.883354051267247
"ENSG00000177757",12.5681413599626,0.0338869762490087,0.167998841864111,0.201709582476877,0.840143770850129,0.96488301838291
"ENSG00000228794",193.667929400597,-0.147979603308253,0.113051461598378,-1.30895789595326,0.190548613318288,0.679342243102644
"ENSG00000225880",11.1868785935174,-0.042722522487387,0.204529658165313,-0.208881796755638,0.834540514797909,0.963513701752857
"ENSG00000230368",11.4202158153407,-0.301935381447337,0.252652779984405,-1.1950605944885,0.23206335643602,0.713185686126327
"ENSG00000234711",5.37296993160847,-0.193824016861782,0.335535129419307,-0.57765640574572,0.563496116918157,0.87818779554002
"ENSG00000283040",0.376915176684363,-0.671155029242628,0.815448071351319,-0.823050605945298,0.410479215967295,NA
"ENSG00000230699",0.866725293607552,-0.294152948014895,0.578028797864633,-0.508889780408106,0.610829483690092,0.897491586418669
