Gene_Symbol,fc,pval
LINC01237,-1.275358319115,0.336127848549753
SNHG14,-1.05419920966861,0.846295705401588
ZMIZ1-AS1,-1.13357874175777,0.641991931532648
FLJ32255,-1.02196166644231,0.926533663280459
LOC642852,-1.2003876402045,0.46278180352735
NBAT1,-1.25120749563687,0.471872370089855
CA5BP1,-1.27413411685983,0.107130260273868
LINC01806,-1.29815637179677,0.135313567749899
LINC00662,1.85295904275806,0.0088781812586611
X24,1.45172502157652,0.0524531454647066
LOC101929709,1.05191801540166,0.875193819997369
lnc-UBLCP1-4,-1.11987551002607,0.664344545590335
LINC-PINT,3.04109696233238,7.11804538292747e-08
lnc-SNCA-2,-1.22422603472764,0.538155153774713
XLOC_l2_006673,1.02648403429195,0.9337910594179
FLJ46906,-1.42786341678709,0.112295387868358
MDM4,1.3935520989,0.0082728590279442
CDYL2,-1.08636160802965,0.640088978636805
EPCAM-DT,-1.19158815364186,0.603210686757147
X25,-1.24895719461239,0.418440848190018
SNHG11,-1.04245165144131,0.891041738781436
UBA6-AS1,1.50742595214052,0.112800191189161
lnc-KIAA0020-1,-1.02180369161807,0.951506119400392
LINC00942,1.26715958960469,0.351024671020482
FAM200B,-1.1648807442658,0.363942854132552
LINC00211,1.00011626003821,0.999976080109073
LINC00861,-1.06893708834974,0.752183730558171
PSD2-AS1,-1.203258497747,0.459895668263487
LINC01192,-1.09156976926899,0.793809471571908
LINC-PINT,1.08825148482952,0.791838076766692
X26,1.3443968262386,0.0450336088893525
PVT1,1.69421050101884,0.0007801189584569
LINC00963,1.52684620412583,0.0031972086514365
TIAM2,1.03574543302789,0.905091814026583
LOC101927136,-1.01513235320389,0.9759520497829
LOC100294145,1.04932740878436,0.846025616484478
LOC100132356,1.8336056208609,0.0006298480608936
lnc-LRIG2-4,2.11525278850713,7.70890589772103e-06
CRYBG3,1.26361316043322,0.216912492755638
LINC01747,-1.15177346442874,0.6398411193649
LOC202181,1.20251544052162,0.461382513332413
LINC01133,-1.41061666176777,0.205928945250316
ARMCX5-GPRASP2,-1.14025729283663,0.641682826406717
GVQW3,-1.29498753772818,0.390997743395305
NEAT1,1.47317338799752,5.73459601820843e-06
CCDC171,-1.26518595047842,0.305882063322375
LINC-PINT,1.44199820980434,0.0531413505855483
X27,1.1430111094123,0.446985368450793
LOC105377621,-1.26476546113706,0.186283353862916
HCG18,1.41661970115866,0.0131343281120775
SNHG5,1.14528940980771,0.100998300599127
X28,-1.15743240103763,0.486221992441431
DLEU1,-1.22809054976746,0.417884954053987
C14orf132,1.20860191340559,0.435417693825179
DDAH1,1.45489655499828,0.0557822735002542
X29,-1.33956433963196,0.0374904097084344
LINC00313,-1.69672457632004,0.0299042245356504
MIR100HG,1.34747748835206,0.135188665310125
lnc-CCDC71L-1,-1.14181608870805,0.401925571253101
LINC00881,1.06198073100302,0.857556586848046
LINC00472,2.02918935899498,8.28211619183026e-05
X30,-1.83261030013988,1.80832459423346e-07
LINC00630,1.53272468768529,0.140444359159252
LINC01588,-1.38977455533011,0.11718974731282
X31,1.05101267732048,0.853203598441361
LOC100506403,1.07281252737054,0.848361496427757
LINC00958,1.35387954667095,0.0004253145385506
LINC00894,1.60271136092841,0.104105499390074
IPW,1.06265019325022,0.845552825098113
TALAM1,1.16908818204293,0.54489228235612
BLCAP,-1.39125265767608,0.248215481340605
TDRG1,1.20302761891151,0.378768829241445
GARS-DT,1.40411296916328,0.20263309767703
SNHG17,-1.15243448741131,0.395784360105415
ARMCX5-GPRASP2,1.13443881950162,0.628039497314685
ZNF124,1.23377817232674,0.475829121444179
LOC101929709,1.61183575276037,0.0139787659628939
LINC01091,-1.15728268875594,0.695301485217973
ZSWIM6,1.15903212046745,0.539665852495682
LINC01192,-1.1293334587866,0.705087668816476
X32,1.05815407254505,0.799345035824908
LINC01978,1.00713048055024,0.983492524099556
LINC00472,3.19483361500997,2.68680977082343e-10
OXR1,3.26262228923282,1.48069340509384e-07
TSTD3,1.99171488421196,0.0001103912557674
CRNDE,-1.07588736020022,0.63956420969014
MIR34AHG,1.09041751135185,0.736405090242357
LINC01372,1.17858681242937,0.585069082045551
LOC101929719,-1.04404741711004,0.861026675886172
KIAA1671,1.01085610214923,0.97798881772642
RPS6KA5,1.17815156003461,0.60213230628706
ERVMER34-1,1.28928386750715,0.121980351019497
LINC00662,1.17412144663165,0.411955664564887
ZNF254,1.23668004248752,0.480786067451913
ZNF320,-1.1568386630504,0.567791618395483
SEC14L1,-1.02224661161815,0.93738697861515
CDKN2B-AS1,1.26835015261265,0.323204015457497
SNHG14,-1.144267670217,0.681519054241605
CA5BP1,1.23217979059065,0.502100605052587
C17orf51,-1.33112182938843,0.155841648634417
TWIST2,-1.28200778275923,0.359309820907875
GMDS-DT,-1.32174518505854,0.304611203130781
LINC02482,-1.26689383040028,0.429543851814822
LINC00963,1.12714714556446,0.527504563668246
LINC00963,1.27179303261301,0.201098810692074
GARS-DT,1.27882103945393,0.308258879993945
PVT1,1.16208898783547,0.294355287700521
SNHG5,1.12184681666037,0.180903441647774
SNHG6,1.23177703474114,0.0087766403268675
SPIN3,-1.25292762781305,0.485966405543272
LINC01278,1.40967206802685,0.140306378835939
LINC00963,1.52705343091191,0.0010359303094343
LINC-PINT,3.06262467105578,7.025425772770409e-11
UBE2E3,-1.09488167359614,0.754408334358013
PTPN14,1.12639167407092,0.332820502557534
XIST,-3.58470558699693,1.96088832389866e-42
LINC01481,-1.15692441302986,0.493432195215703
X33,1.26419314375174,0.137828430809624
JPX,1.30184645927646,0.173352781516708
MALAT1,-1.5265002844723,0.0068416700412322
FTX,2.36700817730027,2.7532668256313e-05
LINC-ROR,-1.64571153951223,0.0009682028537885
X34,-1.25346215089813,0.047714452830499
KHDC1,-1.47253590561366,0.0212276638345302
LOC101928237,-1.0387361274763,0.918303434339076
lnc-CHIC1-2,-1.88819847749534,0.005795050914764
X35,2.29307435255982,2.5146245910521e-07
RNF139-AS1,1.61107694819621,0.0967223487611626
X36,-1.14410019963051,0.623683159952971
SMIM13,1.20910251603257,0.167116344039901
HOTAIR,-1.25533346772095,0.476736891748736
LINC00963,1.67125452282677,0.000667233956071
LOC101927405,-1.08617738111934,0.837583774011707
TUG1,-1.03323659592342,0.903073873419073
THAP9-AS1,-1.01451393454809,0.972644379362789
lnc-SIK1-5,-1.50465451640158,0.0423784777771852
LOC100132356,1.16533675699504,0.684082664348131
X37,4.13559259113184,0.0
HIGD1A,-1.3066800322064,0.0473003539468857
LINC01116,1.06843917317389,0.686821090230089
LINC02245,1.38440759385222,0.0106322899679577
X38,-1.43029821798755,0.0677490459509105
OTUD6B-AS1,-1.72648389195264,2.36512795954893e-07
lnc-SAA2-2,1.03198647273575,0.942934916187596
CLEC2D,-1.00830888540516,0.954625898015302
PMF1,1.15252561656489,0.173802395051513
lnc-UQCRFS1-7,1.97259377144133,2.66058392045652e-09
X39,1.00301870380933,0.995513218806371
LINC01088,-1.17859230730789,0.205188083128384
LINC00398,-1.23881377193812,0.420787831830369
GNASAS,1.14119576409298,0.647786943769139
ZNF90,1.1602627916,0.139885889741625
ANKRD20A12P,3.98577913214451,0.0
LINC01355,1.97824170334232,0.0025158151872004
MIPEPP3,-1.5197086921593,0.0515545678422068
ANP32AP1,1.02198550813933,0.899162297542884
SEPT7-AS1,1.08678166723338,0.540874252002044
LOC105377137,3.22613858259809,9.72115281165479e-14
X40,1.06216856304241,0.648558086313195
lnc-FARS2-2,1.02509451501772,0.872736595805302
X41,-1.08291525716131,0.322550947323896
IPO7,1.15604710576313,0.206499347703631
DST,1.77996611402666,0.0022773904878083
X42,-1.28216257827477,0.0268843436997836
PIEZO1,-1.0741584364969,0.435014735185348
lnc-CKAP2L-1,1.04436079225489,0.917372457879949
LINC01564,1.13568702714888,0.651124296669931
FAM199X,-1.07947745727727,0.746417853535089
LOC105369957,-1.24226294414313,0.375296534638476
MFAP3,1.17910464138641,0.504139713401541
GTF2IP23,1.60193610810307,0.0958004868332475
LOC729296,-2.67413998644469,1.88647309827506e-07
BRK1,1.09018365423737,0.407142427573002
X43,-1.22191494610071,0.576079181479755
PWAR6,1.76230031254578,0.0001691830150455
LOC101927060,1.34258546684578,0.142690878929974
lnc-TOP1MT-2,-1.19479641929117,0.21655217894329
LOC105376553,-1.33589578101899,0.351210406890158
LOC730101,-1.21346136897022,0.173625851554965
LOC100499194,-1.41872311441313,0.184752619565941
LOC101929216,1.03966029272012,0.85915425670236
X44,1.0762319382756,0.658535228002534
LYPLAL1,1.3589449856582,0.271338733265806
ANKRD33B,1.41653720240616,0.000501662999899
lnc-AC136604.1-1,-1.28988650939057,0.325363113025003
LINC01539,1.02047944162803,0.959609073952158
THAP9-AS1,1.07620778398062,0.810924785962127
NUP50-DT,1.70541195780064,0.0524597705928293
TLE1,-1.05694067087131,0.867111596900453
GARS-DT,1.65606527472376,0.073965677662029
RNF213,1.84630859303674,0.0032894642535584
CCDC149,-1.63462140757284,0.0239150723072626
NFU1,-1.05320524057484,0.75424371267238
lnc-SNURF-1,1.00020755433182,0.999914824813474
TAPT1-AS1,-1.48469477169735,0.0904540418469919
LINC00662,1.91693149829263,2.42283411790963e-06
lnc-AC114947.1.1-2,1.23218541070142,0.403821204901162
LOC102724030,-1.22849199805489,0.462875784253368
PSMD14,-1.22115020276816,0.164808217932432
X45,1.14316260348404,0.171847804871595
LOC93622,1.60255733965699,0.0376393587992868
MIR4458HG,-1.3787511659764,0.2224990795561
BMPR1A,1.15168544488825,0.335421726932119
X46,1.28452371277715,0.0323447356972771
CRYZL2P,-1.20432630445783,0.398003594416753
lnc-UQCRFS1-9,1.54593770462682,0.0472562736487036
ZNF37BP,1.73192168588991,0.0004032767686884
LOC101928673,-1.126451071332,0.576189383175896
LYRM4-AS1,-1.6658203727505,0.041566753318035
X47,-1.11818888234616,0.351106730109761
lnc-IL6-3,1.55787216328759,0.138601129315218
ARPC2,1.08773927885205,0.545183453275697
LINC02154,1.20701360737222,0.554943524299654
SPART-AS1,-1.29343868579137,0.357381572657346
XLOC_l2_014579,1.70722839574284,0.0354116092671182
X48,-1.13577763264673,0.142594228593759
NUDT3,-1.00070037510409,0.998125051633333
lnc-ST3GAL1-1,-1.13336025066011,0.517968369316139
X49,-1.61745856118044,0.0002116474034878
PPA1,1.10979198855194,0.343644831628994
LOC101927151,1.6310269587175,0.0006270451884473
LOC105372130,1.17753281471493,0.653615681159321
SOCS2-AS1,1.06971727892259,0.859569216135098
ARMCX5-GPRASP2,1.15074777500019,0.618466776467926
XLOC_l2_009886,-1.35757552234818,0.306711171000082
STRN,1.07013025614313,0.840312044271235
lnc-RTL1-2,1.04742199142264,0.848780221432888
FAM200B,-1.48932902380313,0.0457127580259661
CDCA7L,-1.67037833867063,0.0003444555097921
lnc-PPA2-1,-1.0830709392949,0.479107422668042
LOC101927151,1.48541418969892,0.0058683320802611
COX5A,-1.02630711147086,0.831281141399199
ZNF37A,1.69652272484748,0.0001065027768987
WDR82,-1.08445322221917,0.522860370827815
X50,1.0963660281703,0.378062794838142
LINC01478,-1.00821046452047,0.98265039424406
X51,1.07949430471689,0.391822697783906
GGACT,-1.2267263330964,0.512721223394343
KANSL1-AS1,-1.2776475590402,0.258803176805701
CASC15,1.36885452153992,0.0211675181234112
LOC101929709,1.34628553920682,0.186399615979429
XLOC_l2_008203,1.51492027483758,0.0524425259091731
ATF7IP2,-1.20449096989332,0.304141458631252
SSB,1.19762026595102,0.0813375222004442
lnc-FAM105B-1,-1.07816604506681,0.494432253693796
X52,2.0283523778017,0.0046724100109212
LINC01006,1.05788607798277,0.781050689286344
C11orf74,1.08053809806426,0.77019791408405
SNHG14,1.15383522099149,0.543724315009157
MLX,-1.18036050831482,0.385174469308719
X53,-1.32444793342708,0.0235063430942324
lnc-C14orf118-1,-1.68488726011968,0.0813691717346317
X54,-1.28362227657258,0.0517904945282806
CIC,1.65291864535918,0.0049301769594589
NDUFAF2,-1.07192312751824,0.63679657861743
LINC00265,-1.15390991204203,0.557527254795649
SMIM2-AS1,-1.21247513111356,0.40979259946749
FLJ40288,-1.25615775502443,0.443706162123274
SNHG20,1.35139312440068,0.10017420746173
lnc-MACROD1-1,-1.02994708457348,0.917306951813844
XLOC_l2_003856,-1.41098056624141,0.250606008718372
ZEB1-AS1,1.06247567509697,0.832979914720408
MIR503HG,-1.23733528936808,0.502803769039285
APTR,1.36931259271723,0.0254750965959099
X55,1.01219985167002,0.972215609021995
LOC105376874,-1.01476798724588,0.967270616234352
NASP,1.14048162555997,0.51940306029119
SNHG14,1.00918681643642,0.978818185317854
LPP,2.26917357365444,3.41191295357459e-05
CDHR3,1.19210384475877,0.581019484410154
MPRIP,-1.03855629390623,0.902730512700313
ARHGAP32,1.15772022705056,0.590885690913079
X56,1.3191924760663,0.027513489183074
SMAD4,1.10402192895577,0.513289023815847
FTL,-1.02340796575495,0.849319670248814
ZNF805,1.12723224036841,0.720778070733998
USP2-AS1,1.32491962159544,0.264480548443968
TUG1,1.07511253390009,0.800137970419158
RPL5,1.03069342674923,0.792014411985256
X57,-1.12924948753878,0.672237776351531
XLOC_l2_010118,-1.41616536150818,0.180632741032665
lnc-ZADH2-1,-1.06971821939619,0.867111596900453
LINC01137,-1.10174150480418,0.583499224607665
FAM228B,1.53442322813626,0.0505942674728286
lnc-SNURF-1,1.37609320559129,0.109578663324825
PANTR1,-1.32453056456424,0.371505109170684
KPNA4,-1.21498509737646,0.290967986721177
lnc-DYM-1,1.05397730268232,0.8739552286003
LINC02210,1.4589201239794,0.190352573982247
KTN1-AS1,-1.17945854051448,0.485726828494861
LINC01116,1.13112644825311,0.390665985920053
SYS1,-1.04743972533765,0.822671923197915
AMDHD2,-1.25267124410469,0.245839846302139
TIMM8A,-1.07653891467196,0.717100847136986
PARP9,-1.36749173735973,0.164715276201051
RPS20,1.02828045510464,0.929228098533741
KDM4C,-1.18258929961537,0.635118961672258
RBM19,1.55361663639612,0.0032139704514184
BRI3,-1.27086291276873,0.291360074675081
RIOK2,1.04461098605849,0.910380600890346
C15orf40,1.10064781246779,0.569026397275694
RBM34,-1.36914326962319,0.323685085556208
ANKRD66,-1.00082482233568,0.997629352965118
COX11,-1.15178402413659,0.387106007079931
TMEM217,-1.40736188247565,0.146793173899462
DDHD2,1.39883317378204,0.127745384867351
ZBTB24,-1.35272003731028,0.0388210182071245
STEAP1B,-1.66573380639309,0.0001291363734548
DISC1,-1.16824190304111,0.686821090230089
MOSMO,1.0356306713843,0.90136046001526
PET117,-1.0642300800689,0.699679958058286
LYRM4,1.47699103256204,0.0032544462926744
TMEM41B,1.17516222774908,0.441095578615394
CGREF1,-1.06501002493471,0.825902416734668
MDFIC,-1.19553326307636,0.200943938471222
HPSE,-1.50732930607159,0.123621639673644
VEPH1,-1.13971918116901,0.340302735563394
OSMR,-1.01302353228403,0.965059521488367
SAP25,-2.00734915803097,2.30446613027041e-05
CDK1,1.3699611676382,0.174903937985254
DZIP1L,1.45671652485836,0.104556832383581
ZFAND1,1.19926840237209,0.220520975885885
LARP4,-1.02192953633436,0.90281444064389
GOLGA3,1.50543302347723,0.160328230785686
MCPH1,1.38947830777765,0.0845434668739101
ZFYVE28,1.04975967602018,0.897724439452011
TSFM,-1.23108374623207,0.160272260324841
ZBED6,1.2951338567628,0.137980154558201
CD33,1.22331098397193,0.536730746234099
PUDP,1.62479758368041,0.004978106122749
CARD8,-1.04250071387469,0.903965021992376
MTRNR2L1,1.03305363005437,0.710121740593229
MTRNR2L2,1.35449736742538,1.33200950283153e-07
MTRNR2L2,1.30024258718558,0.0001666547411945
MTRNR2L3,1.44998126844052,0.0145222985289741
MTRNR2L6,1.16871672824643,0.0094587379238004
MTRNR2L7,1.771993973908,3.5881047977627e-06
MTRNR2L8,1.53348486063549,4.08664536039711e-08
MTRNR2L9,1.49078525534267,0.0002403844351998
ZNF726,1.50798249785303,0.0593575117998448
CNPY2,-1.0686681445115,0.667690009152441
MID1,1.26491404043382,0.418734554336066
SUGCT,-1.17988929660624,0.461521257541108
KCNJ18,-1.73012606461109,0.020762782631231
C19orf81,1.33800314484797,0.190008506769572
DENND1B,1.08723276151468,0.836969956923308
TGFBR3L,1.00065780536973,0.998666707284089
DCLK1,-3.09457683027574,1.04605312780537e-11
CAMTA1,1.06555205031586,0.692912573719933
CCDC189,-1.43099906249108,0.198830820766844
BEAN1,1.19562015748895,0.501345302184412
LEPROT,1.36190388055334,0.0150167006506418
RBM4,1.18669075700785,0.543223128041863
TMEM56-RWDD3,1.16828604228271,0.514193619245017
PDK2,-1.09142134430546,0.750158469021432
PGM3,-1.23934378654279,0.186339403676639
NDUFB6,-1.04644383316851,0.746815262409706
GCFC2,-1.16689287493854,0.430395953578097
CD44,-1.15772925012965,0.575590293902549
NR3C1,2.19278217756652,7.19954614571227e-06
PSMC2,1.22041840450544,0.489187443002404
ZNF587B,1.38748050501186,0.0087291567669355
XPNPEP3,1.36026343966026,0.125531253653099
TM4SF19,-1.31878516737726,0.0170718603775199
USB1,-1.32502779846343,0.0586396191406761
RNF223,-1.23513587879318,0.468414336015183
ATF7,-1.19814781471256,0.260493989932884
IL6R,-1.08655509168484,0.834184564222324
CSPG5,1.05223119447321,0.850326641683139
C5orf56,1.21359113091021,0.296995190642028
EML2-AS1,1.26209318002101,0.17088934072969
TMEM147,1.0101294614307,0.944229650452963
CAMTA1,-1.00372117311171,0.988485415948075
LOC100505549,1.86211855335119,0.0082036849441257
DR1,1.13131516899989,0.40445736338056
SF3A3,-1.13207252750794,0.307972515385713
FAM208B,1.03994429133415,0.833053626576355
HIST1H2AG,-1.07470320191709,0.635417063729776
MCPH1,-1.11266464537159,0.585994568496232
RAB6C,1.01188848160802,0.944583923514104
MGAT4B,1.10069807368476,0.363132527074179
C2orf48,-1.19838471241648,0.4796469538946
SNORD21,1.43489054276382,0.0460966466847314
RPS3A,1.16653493124391,0.429467467601499
SNORD22,1.46807097444592,0.0108302934263368
SNORD4B,1.57277583974001,0.0366490895432521
SNORD4A,1.52142814956321,0.0086674695538851
SNORA70,-1.76145816874493,6.25395796548928e-07
SNORA68,1.67295065158403,0.0017914167349612
SNORD42B,1.10124864631602,0.749210490934588
SNORD55,1.34331354764676,0.16391629186042
SNORD36C,1.09635604591066,0.62913156890609
SNORD36B,-1.1453237019191,0.678154465392603
SNORD35A,1.15182179897127,0.546557975586949
SNORD34,1.4013335275245,0.07470175161579
SNORD33,1.27948304029557,0.252401786901387
SNORD32A,1.80081488863176,0.0016234707685106
SNORD46,2.02786973490722,7.78224470159808e-05
SNORD15B,1.71184032001704,2.21258173258353e-05
SNORD83A,1.49722252238137,0.0382007657201303
SNORD83B,2.70682253576602,0.0
SNORD56B,-1.21200842994313,0.536968192880853
SNORD35B,-1.17547378680022,0.47918842387092
SNORD108,1.52851914367297,0.0433899885701878
SNORD107,1.70085363852588,0.0310752955100499
SNORD64,2.25454712835798,3.16185849137202e-05
SNORD109B,1.64777411901197,0.0298844069538219
SNORD38A,1.28888455983113,0.106917552562534
SNORD38B,-1.11020919712144,0.620080125608998
SNORA6,2.15068527983853,2.72202166008326e-08
SNORA64,2.11551948827609,1.11253870034902e-08
SNORA10,-1.04437443312612,0.802799319056371
SNORD12C,1.41932228462057,0.0075318094325233
SNORD101,1.25543005014536,0.407218857095368
SNORD100,1.50731693293876,0.0182335307183726
SNORA33,1.5541096008652,0.0074075433517313
SNORD54,1.11986073180521,0.608456368815153
SNORD43,1.1489819762278,0.401636828302229
SNORD16,2.91095824250459,0.0
SNORD18A,1.38675743593735,0.184752619565941
SNORD18B,1.10618131579722,0.726723298356115
SNORD18C,1.08246240916329,0.782011006420241
SNORA66,1.73921594298963,0.01397543340905
SNORD24,1.04875875670517,0.898618261768175
SNORD36A,1.18406275229169,0.290421276997377
SNORA65,3.53092621375173,0.0
SNORD68,1.26095256571589,0.148142528747063
SNORD29,-1.02052938395303,0.94414179677039
SNORD31,1.20307299495788,0.449737865577646
SNORD30,1.02980985224783,0.920502463004139
SNORD28,1.04912434948192,0.868308105371626
SNORD27,1.33290972685566,0.0858425600670059
SNORD26,1.46664564625411,7.28187855842319e-05
SNORD25,1.25099739867865,0.36882635531697
SNORD58A,1.61004729681112,0.0059811868611652
SNORA27,6.42409936407589,0.0
SNORA21,1.97916260247242,3.22450300432511e-07
SNORD74,1.70873971331965,0.0063437039311587
SNORA3A,1.74295835531795,0.0131822117388621
SNORA72,1.29290732309974,0.249276243073838
SNORD72,1.64683755056067,0.0519779389560046
SNORA69,2.51635475550915,8.65049264800706e-05
SNORA52,1.62414580773033,0.0582596270214593
SNORA63,1.63898133604066,0.000313408830538
SNORA4,1.76042613596131,0.0007494869712079
SNORA41,2.23049690315153,1.44807911984208e-05
SNORD95,1.41180393448387,0.0860215557131039
SNORD96A,1.48358693672218,0.0511930775717274
SNORD87,1.36625931992844,0.0254970558148053
SNORD37,1.30118547749374,0.290683646204263
SNORD10,1.37873058833271,0.0371077699031908
SNORD60,1.24142101320111,0.228787028394343
SNORD56,-1.08692645589743,0.74708707656375
SNORD53,2.06506296540815,0.005101084059693
SNORD52,1.37810813302631,0.025891559181416
SNORD49A,1.395669904197,0.0277203413031446
SNORD48,1.04319082579357,0.87054582369966
SNORD47,1.10104262466832,0.532572982179565
SNORD45B,1.70378436304687,0.0006018530916833
SNORD45A,1.70272584193996,0.0012182932662802
SNORD44,1.39392732149667,0.0657641827609545
