"ProbeID","Gene_Symbol","median_diff_log2fc","fold_change","z_stat","p_value","p_value_adj"
"A_22_P00011858","lnc-PHYHIP-2",0.372563679005319,1.29465139217665,1.38224029638601,0.166897930991159,0.355477377912271
"A_22_P00011886","PIGL",-0.56400561461784,-0.676421483052294,-1.8262205535273,0.0678170465724659,0.19567968146512
"A_22_P00011896","LINC01014",0.284146484464255,1.21768965086233,1.15928746832412,0.246339028126117,0.455070759933733
"A_22_P00011905","LOC105379012",-0.267726190240646,-0.830627654338915,-0.954074812039277,0.340045774859244,0.554935337331582
"A_22_P00011907","LOC105379010",-0.0332463423010854,-0.977218890600567,-0.14006344213954,0.888609864755491,0.94608020742393
"A_22_P00011910","IDH1-AS1",0.605182649333056,1.5211713257066,3.01759720661239,0.00254787311366125,0.0161766973911003
"A_22_P00011913","LOC112268222",0.0596018573194348,1.04217810971949,0.224174062241442,0.822621865217531,0.909830492105038
"A_22_P00011922","lnc-PITPNC1-1",0.14550951570028,1.10612123248595,0.480990249061203,0.630523428959546,0.792305919052959
"A_22_P00011959","LOC100506100",0.315141603307636,1.24413376143995,1.7720509642182,0.0763860976795185,0.211810750770893
"A_22_P00011983","MIR503HG",-0.129638025678715,-0.914060760658908,-0.499639844908923,0.617328696521007,0.783445767683455
"A_22_P00011989","LOC101929897",0.410987114493556,1.32959523277911,1.71030666783026,0.0872091794317215,0.231729237118803
"A_22_P00011998","ITGA9-AS1",0.227460330736834,1.1707721482917,0.848883606741889,0.395946061607695,0.605671809469174
"A_22_P00012003","PLCG1",-0.0842511096204497,-0.943274054167639,-0.611767296065652,0.540691730187521,0.726777294835868
"A_22_P00012004","PLCG2",0.237447659169955,1.17890515789715,1.05482412430984,0.291505769153178,0.504164508426502
"A_22_P00012015","lnc-PLD1-2",0.190967384811055,1.14152890014709,0.790228344673065,0.429394425340678,0.635758073665699
"A_22_P00012040","lnc-PLEKHB1-1",-0.1980092678547,-0.871752639391142,-0.741388683276922,0.458457804153054,0.661143553048305
"A_22_P00012047","lnc-PLEKHG6-1",-0.30371306687274,-0.810164588723631,-1.81253790399267,0.0699031227021961,0.199425393380059
"A_22_P00012055","DCTN5",0.0902602261338652,1.06456218555248,0.370691834750492,0.710867072663737,0.843473392498461
"A_22_P00012059","PLLP",-0.37709342498,-0.769987310351971,-1.42464153172471,0.154260848188488,0.337855215069884
"A_22_P00012060","LNCSRLR",-1.3557118183764,-0.390741983893317,-5.93254476995111,2.98275018842572e-09,8.70046387495415e-08
"A_22_P00012061","lnc-PLOD2-2",-0.616565174221885,-0.652221916560217,-2.08067000850496,0.0374641210544107,0.128938132206809
"A_22_P00012072","lnc-PMEL-1",-0.00272652058768585,-0.998111904640758,-0.0101225111011048,0.991923542602121,0.996964733751823
"A_22_P00012085","lnc-PMM2-3",0.289064022034715,1.22184732201376,1.30738504807638,0.191081972780522,0.38830055821871
"A_22_P00012087","C16orf72",0.436115734483941,1.35295676228366,2.66235908102913,0.00775950524799833,0.0395345897496044
"A_22_P00012088","C16orf72",-0.229552276316149,-0.852899538186688,-1.66272064417515,0.0963683678341424,0.248151611025222
"A_22_P00012089","",-0.09625277080836,-0.935459584055965,-0.460788950363982,0.644950030054288,0.801749505282875
"A_22_P00012110","",0.14466977056614,1.10547758319103,0.491759702510841,0.622889227132658,0.787094042888865
"A_22_P00012112","LOC100287896",-0.565466555357146,-0.67573685360005,-2.01714626732398,0.0436802515199862,0.143910881550186
"A_22_P00012113","lnc-POLD3-2",-0.43511597450707,-0.739634294954707,-1.88037765287437,0.0600566269633348,0.179578626871168
"A_22_P00012116","GOLGA3",0.158416236764324,1.11606127444452,0.702819984752237,0.482167941170754,0.68120307886239
"A_22_P00012120","lnc-POLE2-1",-0.502727620031695,-0.705771158302671,-2.30744417938379,0.0210300707313788,0.085178972933996
"A_22_P00012128","lnc-POLR1E-2",0.11399746561054,1.08222274337804,0.52380001905338,0.60041764014592,0.77181389876706
"A_22_P00012129","GRHPR",-0.240209378279816,-0.846622433162495,-1.01432201618521,0.310429121975929,0.524425141192458
"A_22_P00012139","POLR2C",0.12995509113098,1.09425963811764,0.554014087693952,0.579569204507515,0.756628655229078
"A_22_P00012141","POLR2F",-0.00532313295514442,-0.996317084033067,-0.017520493828761,0.98602138364401,0.994265773853429
"A_22_P00012142","lnc-POLR2L-1",-0.192812132937865,-0.874898686379133,-0.710385736000953,0.477464966109808,0.67731124098933
"A_22_P00012150","",-0.0890982949093999,-0.940110147953394,-0.347999185125095,0.72784079546933,0.853763933682104
"A_22_P00012154","",-0.10904433868942,-0.9272020500767,-0.383959144189949,0.701008729015532,0.83728982037286
"A_22_P00012170","LINC01444",-0.948294431663955,-0.518244774002513,-6.74794961999271,1.499489909043e-11,6.30356501901849e-10
"A_22_P00012190","LOC105377473",-0.753320277959769,-0.593236685803952,-2.50002728491073,0.0124183741679462,0.0572022095796697
"A_22_P00012194","CASC21",-0.0676509966479841,-0.954190351475624,-0.270833618861176,0.786519001747156,0.889215559469093
"A_22_P00012212","PRR34-AS1",0.0792236916690001,1.05644941645577,0.576803103848071,0.564072472581746,0.745384214471199
"A_22_P00012226","",-1.20699234859447,-0.433170725536627,-4.55465406452513,5.24718565113591e-06,7.94863572015588e-05
"A_22_P00012227","LINC01952",-0.783518766963081,-0.580948117793021,-5.01821177619458,5.21546664091488e-07,9.90042253444921e-06
"A_22_P00012243","lnc-PPM1D-1",-0.229484587695984,-0.852939555616287,-0.81009925467811,0.417883132621615,0.625383367605322
"A_22_P00012248","lnc-PPP1R12B-1",0.47453882651909,1.38947398806359,1.93837130914657,0.0525779381767922,0.164546463397694
"A_22_P00012251","",-0.0218805367394399,-0.984947998750771,-0.0916846913303203,0.926948560705247,0.96745955526799
"A_22_P00012254","SPINT1-AS1",-0.00995037992495895,-0.993126652462729,-0.0616166505572287,0.950868116910357,0.978707855336659
"A_22_P00012269","",0.604844571125215,1.52081489929028,2.47343297916106,0.0133821901888373,0.0605174869176193
"A_22_P00012272","LOC105372697",0.27035586539606,1.20610529749237,1.16406224615864,0.244398787133375,0.452898240525225
"A_22_P00012283","PPP2R2D",-0.52154583362398,-0.696625006257914,-3.20756643135662,0.00133863140224933,0.00961172157560705
"A_22_P00012284","lnc-PPP2R2D-3",0.483836885842761,1.39845796118055,1.83036647850154,0.0671951567568746,0.194346853812467
"A_22_P00012285","TCERG1L-AS1",0.0732089807787748,1.05205416288097,0.34089650983726,0.733181492364171,0.857277147996056
"A_22_P00012286","LOC105376289",0.197739966680761,1.14690028672555,0.680233090072293,0.496356883276914,0.692354256518602
"A_22_P00012319","",-0.0147605211715005,-0.989820947191507,-0.068503261466899,0.945385023901858,0.976698214667603
"A_22_P00012373","PRICKLE2",0.327231310336231,1.2546033415939,1.27868760350004,0.201007086779927,0.400159423208304
"A_22_P00012375","LOC105377123",2.12265212420946,4.35493783238714,8.29678737911694,1.06964569845571e-16,9.02439277120726e-15
"A_22_P00012377","lnc-PRICKLE4-1",0.446133798043284,1.36238437867473,2.09161815477186,0.0364726871798375,0.126638089896498
"A_22_P00012385","lnc-PRKAA2-7",0.178955270293525,1.13206380275484,0.834277734319156,0.404124495774739,0.613230799276894
"A_22_P00012392","lnc-PRKACG-3",-0.223515703547115,-0.85647574554253,-0.923761668553633,0.355610416467579,0.569924272760981
"A_22_P00012424","",0.447870773648745,1.36402564969996,1.90604009454187,0.0566450039169623,0.172974777576266
"A_22_P00012441","LOC107986261",-0.10909208931115,-0.927171361857491,-0.371392528593398,0.710345189610049,0.843243218650858
"A_22_P00012446","",-0.3943582430641,-0.760827741891313,-1.77721042369565,0.0755336250675743,0.210038455240549
"A_22_P00012447","lnc-PRPF18-2",-0.942044329307969,-0.520494805490474,-3.65965461763505,0.000252555419174218,0.00238129281144554
"A_22_P00012464","lnc-PRR15L-2",0.680637651395616,1.60284803546248,3.04886277087838,0.00229709385011066,0.0149157633270948
"A_22_P00012468","SP2-AS1",-0.480693736576773,-0.716632939914016,-1.54050857424731,0.123436434408936,0.293211309342882
"A_22_P00012477","EMC3",0.634468942842235,1.55236621761523,2.67355279398679,0.00750524617945907,0.0384812136882246
"A_22_P00012482","LOC100506368",-0.157935052292605,-0.896307048898951,-0.726264405247251,0.467676695808887,0.668368918642767
"A_22_P00012495","lnc-PSD2-1",0.30185541171012,1.23272877400479,1.04947276309418,0.293960584547526,0.506535301279043
"A_22_P00012505","lnc-PSMA2-2",0.23592987053694,1.17766554183497,0.83740488784081,0.402365019227128,0.61180633524285
"A_22_P00012507","LOC107984660",-0.54836060288842,-0.683796715001698,-2.11187131328996,0.0346974885054486,0.12246943284506
"A_22_P00012509","GBAT2",-0.349116757561474,-0.785064580688993,-1.3470300170961,0.177970565362813,0.37058263751698
"A_22_P00012516","",-0.2602872849347,-0.834921644306711,-0.907684012179367,0.364045193259141,0.578230137890958
"A_22_P00012531","PSPC1",-0.33885235442844,-0.790670029722664,-1.21609745968864,0.223947798137498,0.429037577792709
"A_22_P00012541","LINC00476",0.087360081769889,1.06242432353574,0.496040503769379,0.61986583441844,0.785107383480987
"A_22_P00012557","SLC25A25-AS1",0.802535259246575,1.7441634671298,2.63447017296678,0.00842687073096807,0.0422177536125901
"A_22_P00012561","LOC100506476",-0.124775711546604,-0.91714661623716,-0.415400774794442,0.6778485395749,0.822997119550944
"A_22_P00012570","lnc-PTP4A2-1",0.0169864167203002,1.01184367425935,0.135049996708114,0.892572344724147,0.948644778043028
"A_22_P00012581","lnc-PTPN14-1",-0.173358753712535,-0.886775763979665,-0.900426032670343,0.367893572141658,0.581516914903592
"A_22_P00012589","lnc-PTPN23-1",0.0244042529951498,1.0170596204139,0.11672051036918,0.907081536446508,0.956542581673446
"A_22_P00012594","SNUPN",0.0611161313192596,1.0432725695194,0.398710783620805,0.690106321189604,0.830849439711872
"A_22_P00012595","LINC01481",0.248892485712015,1.1882945462146,1.08196758178961,0.279266933077792,0.491000574524181
"A_22_P00012600","lnc-PTPRCAP-1",0.0775931002715637,1.05525604976946,0.430660319914124,0.666715374745159,0.815825604215134
"A_22_P00012644","",0.569811329376504,1.48432944251036,2.74696188701491,0.00601501238998706,0.0323848373702428
"A_22_P00012652","lnc-PXDNL-1",-1.45245951926614,-0.365397959020683,-6.6291647588191,3.37591608899167e-11,1.32946530195007e-09
"A_22_P00012654","ZNF341-AS1",-0.0193122156911798,-0.986702988977648,-0.0746552627946432,0.940489003407622,0.974880340035395
"A_22_P00012656","lnc-PYCARD-1",0.664585890607681,1.58511321898535,2.50373651215458,0.0122889514423974,0.0567351210616327
"A_22_P00012676","",0.438080363273915,1.35480044261393,1.64431706939091,0.100110725263484,0.254631048095063
"A_22_P00012687","LOC100507156",-0.235559464829835,-0.84935556242479,-1.41670009702347,0.15657062867744,0.34049522380779
"A_22_P00012693","FAM204A",-0.174219960010405,-0.886246567611197,-0.744695982573395,0.456455528374776,0.659626289309522
"A_22_P00012698","LOC107984063",-0.11257516378705,-0.924935607524317,-0.475230261814096,0.63462285975398,0.79513196413072
"A_22_P00012701","lnc-RAB1A-4",-0.17198966875599,-0.887617693541534,-0.632105985125654,0.527317624538949,0.71687714923901
"A_22_P00012702","COL4A2-AS1",-0.0181047913339905,-0.987529128854447,-0.0706561280012545,0.94367143830732,0.976149740596005
"A_22_P00012727","",-0.0349464358917455,-0.976067999371319,-0.113467745288265,0.909659733432423,0.958080286213308
"A_22_P00012735","TMSB15B-AS1",0.0937484176321703,1.06713923022315,0.314362863364509,0.753245458201515,0.868885826578951
"A_22_P00012736","ATP2A1-AS1",0.471232112215244,1.3862929055019,2.77883478436144,0.00545542645174711,0.030051224648504
"A_22_P00012741","lnc-RABEPK-1",-1.07772233049077,-0.473776212260584,-4.40009173679179,1.0820512454289e-05,0.000150841544242291
"A_22_P00012752","lnc-RAD1-2",-0.20305989137513,-0.868706121337645,-1.16564780510977,0.243756871203951,0.452024900259217
"A_22_P00012753","",0.541200115026134,1.45518251678988,1.94733328276845,0.0514947909698535,0.162054193884924
"A_22_P00012764","ZNF462",-0.579958696092205,-0.668982929890938,-2.27815375616938,0.022717418391976,0.0899442450852587
"A_22_P00012772","lnc-RAI1-1",0.0541953961675148,1.03827988388573,0.203328752595133,0.838878083567213,0.918073131903259
"A_22_P00012775","lnc-RALB-1",0.719319520154045,1.64640528695922,2.48806433941765,0.0128440494447814,0.0587730157079657
"A_22_P00012790","GARNL3",-0.0104349805081645,-0.992793117709194,-0.0384633285110083,0.969318269443814,0.987354903162658
"A_22_P00012798","",-0.6033358601318,-0.658230206867966,-5.30896274647054,1.10250862908444e-07,2.40689619672e-06
"A_22_P00012801","",0.183018091087005,1.13525633792828,0.617952819855811,0.536606439441472,0.723796117772226
"A_22_P00012802","lnc-RANBP9-1",0.28507900494342,1.21847698815055,1.37163622664403,0.170176710402537,0.360156232850871
"A_22_P00012807","LOC105377342",0.42022108546543,1.33813260089326,1.80004650191766,0.0718532958656278,0.20304056524103
"A_22_P00012823","LOC728095",-0.92973385581822,-0.524955175082171,-3.62251426418561,0.000291753367184732,0.00268701458590331
"A_22_P00012829","TMEM161B-AS1",0.18976349538032,1.14057672293633,0.963353227016576,0.335370290311227,0.550524878475013
"A_22_P00012830","TMEM161B-AS1",0.17718446961921,1.13067513120145,1.01151243313595,0.31177123344257,0.525486780673388
"A_22_P00012831","lnc-RASA1-3",-0.51292660334093,-0.700799376582613,-2.289563371826,0.0220466403450963,0.0881460858322244
"A_22_P00012835","lnc-RASA1-3",-1.37104148900938,-0.386612050382359,-5.4249305705112,5.79770713660403e-08,1.33909399244491e-06
"A_22_P00012848","RASAL2",0.627264304198745,1.54463321971143,2.35330961822295,0.018607133472207,0.0778705010519612
"A_22_P00012851","RASGEF1B",0.106033200510355,1.07626489241073,0.384972735876304,0.700257615338224,0.836768935649069
"A_22_P00012859","LINC01317",0.65747006823071,1.5773141951099,2.77687684551697,0.00548839703821382,0.0301681076278925
"A_22_P00012866","DANCR",-0.395178719527101,-0.760395173840436,-3.31329542355764,0.000922035322718299,0.00711000135557259
"A_22_P00012872","TNRC6A",0.209839645628769,1.15655962610645,1.38040987443878,0.167460481582302,0.356300768956809
"A_22_P00012882","LOC105369304",0.468866842110769,1.3840219676751,1.91007026429125,0.0561241670246818,0.17196784493893
"A_22_P00012883","lnc-RBM11-2",0.426972704850865,1.34440955828053,1.97947533757545,0.0477625136796463,0.153525938193215
"A_22_P00012887","lnc-RBM17-1",-0.14078884271123,-0.907023073908577,-0.594126171487827,0.552427727509573,0.735823315591909
"A_22_P00012889","LINC01234",1.36281554753734,2.57186612580041,5.62133034349084,1.89492532205187e-08,4.86197417900911e-07
"A_22_P00012891","lnc-RBM22-1",-0.22822578045283,-0.85368410315607,-1.28462735992667,0.198922533102482,0.397583261439837
"A_22_P00012899","lnc-RBM34-1",-0.450465813778015,-0.731806525956702,-2.15649302228914,0.0310451880442205,0.112772608625874
"A_22_P00012900","RBM4",-0.334122127276693,-0.793266688596256,-1.80599950538015,0.0709184168274885,0.201282057244985
"A_22_P00012922","OAZ2",0.198382160803295,1.14741092588002,1.15903420826211,0.246442241516625,0.455192214699427
"A_22_P00012929","PRC1-AS1",0.3255783687713,1.25316672581275,1.43167871601728,0.15223579036578,0.335026286958404
"A_22_P00012938","lnc-RCSD1-1",0.400374287657651,1.31985028361079,1.69388414367116,0.090287300590822,0.237450030279878
"A_22_P00012941","",0.0290838171987957,1.02036393827854,0.12957319450272,0.896904112113243,0.950993895798899
"A_22_P00012949","",0.225202270028675,1.16894112600883,0.887224122173463,0.374958247796205,0.587809335685873
"A_22_P00012951","lnc-RECQL5-1",-0.391730678269145,-0.762214691821966,-1.46870102314591,0.141913899843159,0.32064570749387
"A_22_P00012953","",-0.607946180499001,-0.656130103664937,-2.1568818567014,0.0310148709447565,0.112713032338572
"A_22_P00012964","LOC101927948",0.081370400339849,1.05802256752932,0.257653713721533,0.796674171275927,0.895382134503158
"A_22_P00012967","",0.02063153649972,1.01440343542822,0.0662939519031388,0.947143798316106,0.977650420208142
"A_22_P00012970","lnc-RELT-1",-0.0581791696015745,-0.960475574216281,-0.234973610475547,0.814229215628878,0.905926445907086
"A_22_P00012995","SLC5A4-AS1",-0.592764842058955,-0.66307095128565,-2.15413579184108,0.0312295243917535,0.113205278781266
"A_22_P00012997","LOC101927640",0.0730863152203201,1.05196471547759,0.243209534661142,0.807843080996525,0.902264344124841
"A_22_P00013002","",-0.0153136556841655,-0.989441518991081,-0.0615369305699851,0.950931603781563,0.978707855336659
"A_22_P00013027","GACAT1",0.181954517002505,1.1344197201893,0.659846976365437,0.50935203379222,0.702716086593422
"A_22_P00013043","",0.558367837723706,1.47260227734977,2.37985972191178,0.0173192296923322,0.0738285338709275
"A_22_P00013045","RGS5",-0.0822628463443547,-0.944574932076581,-0.279220767681714,0.780075406892856,0.884638861041847
"A_22_P00013046","RGS5",0.162916324160815,1.11954795335705,0.609534724585421,0.542170063392379,0.727624866076113
"A_22_P00013055","LINC02563",0.233114674098235,1.17536975017959,0.94357071268211,0.345389064322,0.560076377737956
"A_22_P00013057","LINC01686",-0.0153351453184154,-0.989426780895091,-0.0735477518813906,0.941370246429499,0.975260060494234
"A_22_P00013074","LOC101929237",0.331089401786641,1.25796292361735,1.22817815360646,0.219380097780188,0.423324143572348
"A_22_P00013078","LINC01089",0.375180249895541,1.29700159152706,1.52165744305184,0.128094936157235,0.300154730851725
"A_22_P00013084","lnc-RHOV-1",-0.329521356962064,-0.795800462739346,-1.14853231249571,0.250748881670679,0.460260782298588
"A_22_P00013089","LOC107986984",0.71710308041634,1.64387782529989,3.01254416172002,0.00259067738645151,0.0163799841623728
"A_22_P00013092","lnc-RIC3-1",0.27771594332407,1.21227410717448,1.12822325845047,0.259225643692715,0.469979457576898
"A_22_P00013099","",-0.00512781813664454,-0.996451976479406,-0.0183954777122738,0.985323360096288,0.994072452484199
"A_22_P00013104","lnc-RIMS3-2",0.243341061989035,1.18373082993244,0.86469857189896,0.387204253510219,0.597579328746908
"A_22_P00013109","lnc-RIOK1-2",-1.0357958250534,-0.487746753404083,-3.88058103907042,0.000104207215187814,0.00110472378474411
"A_22_P00013112","",0.210200819403575,1.15684920310349,0.767105369473092,0.443018869722648,0.647175644593333
"A_22_P00013141","lnc-RNASEH1-2",0.345501952128875,1.27059297886904,1.58221190512675,0.113601203491455,0.277062507743847
"A_22_P00013159","RNF112",0.15403207573085,1.11267485863517,0.499000436477188,0.617779076559622,0.783812646976435
"A_22_P00013169","lnc-RNF13-2",-0.88557392900778,-0.54127215251482,-4.87805350321324,1.07137866699702e-06,1.91414403313923e-05
"A_22_P00013194","",-0.613573737261516,-0.653575705739448,-2.1115852878039,0.0347220355477494,0.122512228168848
"A_22_P00013207","LOC107985395",-0.795319761827885,-0.576215445695783,-3.72330438072522,0.000196632225019194,0.00191312973380409
"A_22_P00013211","ZNRD1ASP",-0.0045293224785059,-0.996865435930537,-0.0161306973434454,0.98713012375944,0.994782644121034
"A_22_P00013255","lnc-ROPN1L-2",-2.10162240387512,-0.232996081338479,-7.96508298374696,1.65112936064959e-15,1.19047896750931e-13
"A_22_P00013296","lnc-RP11-1105G2.3.1-1",0.0639088828494998,1.04529407985918,0.22557474807445,0.821532182773456,0.909411798497925
"A_22_P00013300","",-0.15264492153648,-0.899599695851743,-0.600314074620188,0.548296940443306,0.732690923329013
"A_22_P00013329","lnc-RP11-124K4.2.1-3",-0.377643355344169,-0.769693860456908,-1.22050395147779,0.22227389251049,0.427064502010314
"A_22_P00013343","",0.0429503136379346,1.03021847232428,0.27835365818502,0.780740889648743,0.885213079172742
"A_22_P00013348","LINC01605",0.44903149389392,1.36512351807494,2.16302200375207,0.030539487274287,0.111502398465909
"A_22_P00013349","LINC01605",0.753057833864215,1.68536121936764,4.76583128960077,1.88076587781777e-06,3.18680957456179e-05
"A_22_P00013357","lnc-RP11-166B2.1.1-1",0.00554590906561536,1.00385152938172,0.0268078830143816,0.978612965742604,0.991466365409406
"A_22_P00013376","LOC101927989",0.149431469557325,1.10913230431894,0.548991097695322,0.583011559178532,0.759102900180607
"A_22_P00013393","TMPO-AS1",0.214296534694145,1.1601380873205,0.841985963094039,0.399795810591214,0.609578225762131
"A_22_P00013416","",-0.23269469714736,-0.851043808182047,-0.900459141232608,0.367875959760163,0.581516914903592
"A_22_P00013430","BTG1",0.286166366176801,1.21939570210418,2.07789225518531,0.0377192840207583,0.129577712870972
"A_22_P00013451","",0.21985731951502,1.16461840167137,0.975424730973111,0.329349621115568,0.544427314366016
"A_22_P00013456","USP2-AS1",0.107304326012545,1.07721358258895,0.402230869319776,0.68751412592803,0.829043088426763
"A_22_P00013474","LINC02128",0.196526970722049,1.14593639574819,0.885608713159702,0.375828414715226,0.588432168358178
"A_22_P00013489","lnc-RP11-33N16.1.1-2",0.229069520891385,1.17207876269107,0.738894753497224,0.459970908409731,0.662342842985637
"A_22_P00013494","",0.350855789969374,1.27531690618987,1.23322438505179,0.2174920599542,0.421152540067514
"A_22_P00013498","LOC105369791",-0.494906860236075,-0.709607488572038,-1.78930289077132,0.0735660487694109,0.206242973693221
"A_22_P00013508","HDGFL3",0.551534349245445,1.46564362309548,2.45610746846429,0.0140451148124058,0.062852501893822
"A_22_P00013517","ERICH6-AS1",0.461851539000389,1.37730830673379,2.25787229408251,0.0239536223958365,0.0936032674451649
"A_22_P00013518","lnc-RP11-392O18.1.1-2",0.28028702958133,1.21443647704659,0.901985214201545,0.367064722186683,0.580811319333943
"A_22_P00013523","lnc-RP11-404P21.6.1-2",0.0633935407765103,1.0449207592314,0.223279614340171,0.823317892197876,0.910186002303289
"A_22_P00013526","LINC00421",0.22022611112165,1.16491614747351,0.733801783188726,0.463069553612082,0.664638431901847
"A_22_P00013536","lnc-RP11-422N16.3.1-1",-0.413993179970499,-0.750543096779337,-2.13328273657566,0.0329015395138687,0.117720749095565
"A_22_P00013539","LINC02237",-0.438363941255661,-0.737971015206775,-1.4250352356646,0.154147015963991,0.337703019916424
"A_22_P00013555","",0.0238241586878249,1.01665075237157,0.0994531804748548,0.920778460100897,0.963941190156467
"A_22_P00013594","",0.038100034894585,1.02676073771718,0.159038440082701,0.87363858842889,0.938281047632831
"A_22_P00013616","lnc-RP11-582J16.5.1-1",-0.164528648874789,-0.892219974082596,-0.697218086528843,0.485666321730408,0.683457257559697
"A_22_P00013618","lnc-RP11-582J16.5.1-3",-0.417098331079685,-0.748929420007987,-1.89772913205619,0.0577317729050745,0.175148784872956
"A_22_P00013642","",-0.0837433611336698,-0.943606092645016,-0.307453944484604,0.758497873360629,0.871517535674875
"A_22_P00013643","",0.456509606480186,1.37221791467592,1.82613602056331,0.0678297756207076,0.195693171222032
"A_22_P00013665","DDX25",0.33969649601558,1.26549034105275,1.25575959820984,0.209203143836079,0.410698714464656
"A_22_P00013673","LOC105369558",0.276775991191524,1.21148453732032,1.1559089557531,0.247718399051005,0.456703355454523
"A_22_P00013683","lnc-RP11-712L6.5.1-1",-0.393601804980905,-0.761226765917666,-2.15430666421591,0.0312161306035313,0.113205278781266
"A_22_P00013693","LOC100507464",0.397972516760881,1.31765485026277,1.5428005692096,0.122879171342919,0.292373492488273
"A_22_P00013704","ZFPM2-AS1",-0.994910809097536,-0.50176689374083,-4.77546282940883,1.79294408012581e-06,3.05076717499278e-05
"A_22_P00013705","ZFPM2-AS1",-1.01468293497875,-0.494937089928957,-7.54119542094482,4.65682646049852e-14,2.84300425470334e-12
"A_22_P00013711","STT3A-AS1",0.859200381966334,1.81403259896684,3.5014850792321,0.000462672877805389,0.00399219658555232
"A_22_P00013715","EWSAT1",0.188981746276387,1.13995884925343,1.05526315331798,0.291304987985485,0.503979848634647
"A_22_P00013733","",0.514889245385436,1.42888444114521,2.17590944443034,0.0295620324661175,0.109004904424321
"A_22_P00013759","lnc-RP11-90J19.1.1-1",0.106132282081185,1.07633881078924,0.377173692761548,0.70604452916847,0.84021304582895
"A_22_P00013783","lnc-RP11-9B6.1.1-2",0.53273649337327,1.44667062897473,1.95270087026732,0.0508550505221825,0.160498248809974
"A_22_P00013800","CLCA4-AS1",0.561831806323685,1.47614230259338,1.89154183497443,0.058552051950677,0.176732640782304
"A_22_P00013803","",0.0888417609120005,1.06351601689215,0.416039122589806,0.67738137557943,0.822786075976255
"A_22_P00013804","NUPR2",-0.0466006149133049,-0.968215023324524,-0.156848053402092,0.875364600372691,0.938970834616233
"A_22_P00013817","lnc-RPA2-1",-1.04189405831021,-0.485689412181094,-3.85499716996756,0.00011573096792671,0.00121365173011791
"A_22_P00013823","MID1IP1-AS1",0.357899266620951,1.28155843870737,1.4548296547895,0.145716426262887,0.325663882021305
"A_22_P00013824","lnc-RPGRIP1-1",0.97310245992951,1.96305753873232,3.80087936829667,0.000144183487104847,0.00146584534295966
"A_22_P00013827","ANKRD36BP2",-0.790463728353345,-0.578158223527724,-3.64792241492049,0.000264369438731404,0.00247727026916861
"A_22_P00013852","LINC02092",-0.926136769337905,-0.526265684328798,-4.00497456714368,6.20241539798816e-05,0.000701938934980514
"A_22_P00013857","LOC401261",-1.0677799000631,-0.477052549646795,-4.4675835822952,7.91081064335462e-06,0.000114619485397871
"A_22_P00013864","LINC00593",-0.669311421853351,-0.628806736303152,-2.9528533757964,0.00314851473102358,0.0192265923434056
"A_22_P00013881","LOC100144595",0.221404791211029,1.16586827143476,1.19611987782185,0.231649781583926,0.438246631355158
"A_22_P00013886","",-0.114542408664915,-0.923675233868648,-0.518883533870427,0.603841961034994,0.774147760287093
"A_22_P00013887","",-0.62120740167058,-0.650126604431144,-2.48688204451559,0.0128868118857602,0.058902136042175
"A_22_P00013889","",0.121089778211926,1.08755606683514,0.45901468994453,0.646223617110418,0.802511573574002
"A_22_P00013890","",-0.128938552767329,-0.914504039204585,-0.459134564569946,0.646137536834773,0.802445687197103
"A_22_P00013897","LOC105372710",0.427941378106589,1.34531254251928,1.60275384322992,0.108989010911001,0.269367451535758
"A_22_P00013902","",0.40013757918244,1.31963374850757,1.89404097308202,0.0582195715661918,0.176104441101768
"A_22_P00013904","",-0.383677177762661,-0.766481471357984,-1.71819841555251,0.085760430452367,0.229252111216436
"A_22_P00013906","LINC00595",0.28445366158538,1.21794894767446,1.32243502704875,0.186023331540155,0.381466360854307
"A_22_P00013909","SLC37A4",0.762149956300425,1.6960162070599,3.18075546031141,0.00146891565570641,0.010405747114389
"A_22_P00013910","SLC37A4",0.351464662457865,1.27585525229686,2.13171580004444,0.0330302171309177,0.117996444750899
"A_22_P00013913","TPM1-AS",-0.34843060150484,-0.785438051811578,-1.3007332396084,0.19334978045209,0.390857389950752
"A_22_P00013919","lnc-RPS6-1",-0.412180903696685,-0.751486502062314,-1.47674895915075,0.139742942995934,0.317393347253243
"A_22_P00013922","HDX",0.788508933085986,1.72728833747867,2.69573911195245,0.00702326499607417,0.0365342095642497
"A_22_P00013924","",-0.21155382899958,-0.863606598131085,-0.742998710934569,0.457482460870866,0.660168002983746
"A_22_P00013929","LOC101928132",0.618528827019915,1.53530876791022,3.17992798040893,0.00147311659019653,0.010429425089917
"A_22_P00013937","",0.123754875472501,1.08956697102128,0.481819509538751,0.629934168902532,0.792284302292755
"A_22_P00013938","",-0.0227553564849341,-0.98435092816952,-0.0867252772078384,0.930889883806231,0.969264758172943
"A_22_P00013941","",0.561004743591065,1.47529630785912,2.36783432524931,0.0178925461296713,0.0756306656326495
"A_22_P00013948","lnc-RSPH1-1",-0.0906522211843201,-0.93909810080943,-0.433504805314047,0.664648075846789,0.814213917217819
"A_22_P00013961","lnc-RTL1-2",0.205106309186116,1.15277128897924,1.24494787249684,0.213150912084738,0.41562802839539
"A_22_P00013992","",-0.170011074134846,-0.888835858431584,-0.607654096674551,0.543416913793489,0.72849347152299
