Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,KEGG_2021_Human__Cell cycle,0.8807466321416247,1.9950555388865971,0.0,0.0,0.0,20/63,5.28%,CDC25C;CDC6;BUB1;CCNA2;CDC45;BUB1B;PKMYT1;CCNB1;PTTG1;PLK1;PTTG2;CDC20;TGFB2;CCNA1;MCM2;CHEK2;MCM6;ESPL1;MCM3;CCND3
prerank,MSigDB_Hallmark_2020__Mitotic Spindle,0.8267879620556301,1.983900281463441,0.0,0.0,0.0,16/92,2.53%,BIRC5;DLGAP5;TOP2A;BUB1;NDC80;KIF2C;NEK2;TPX2;KIF4A;KIF11;GSN;PLK1;NUSAP1;CENPE;SMC4;KIF23
prerank,WikiPathway_2021_Human__Cell cycle WP179,0.8770341150010221,1.9659455411640598,0.0,0.0,0.0,19/61,5.28%,CDC25C;CDC6;BUB1;CCNA2;CDC45;PKMYT1;CCNB1;PTTG1;PLK1;PTTG2;CDC20;TGFB2;CCNA1;MCM2;CHEK2;MCM6;ESPL1;MCM3;CCND3
prerank,GO_Biological_Process_2023__DNA Metabolic Process (GO:0006259),0.8175908716551048,1.9650949425969948,0.0,0.0,0.0,31/96,8.74%,TYMS;FAM111B;TOP2A;PCLAF;EXO1;CDC45;RAD51;POLE2;WDHD1;BRCA1;MCM8;PRIM1;TICRR;MCM2;LIG1;RFC3;XRCC2;HLTF;MSH2;BLM;MCM6;MCM3;MSH6;DMC1;TENT4A;DNASE1L3;PRIM2;BACH1;SMC1A;EID3;GEN1
prerank,Reactome_2022__Mitotic G1 Phase And G1/S Transition R-HSA-453279,0.8566944303873596,1.9606095499288259,0.0,0.0,0.0,16/69,5.28%,RRM2;TYMS;TOP2A;CDC6;CCNA2;CDC45;POLE2;CCNB1;CDT1;MCM8;PRIM1;CCNA1;DHFR;MCM6;MCM3;CCND3
prerank,Reactome_2022__G2/M Checkpoints R-HSA-69481,0.8443412139914197,1.928730766663495,0.0,0.0,0.0,16/62,5.01%,CDC25C;CDC6;EXO1;CDC45;PKMYT1;CCNB1;BRCA1;MCM8;CLSPN;NSD2;RFC3;BLM;CHEK2;MCM6;RRAD;MCM3
prerank,GO_Biological_Process_2023__Mitotic Sister Chromatid Segregation (GO:0000070),0.9033054855814797,1.9158118559137136,0.0,0.0,0.0,20/46,6.54%,DLGAP5;NDC80;KIFC1;KIF2C;TPX2;SGO1;KIF11;CCNB1;NCAPG2;CDCA5;PLK1;NUSAP1;KIF14;CENPE;SMC4;KIF23;CHEK2;ESPL1;SPDL1;TENT4A
prerank,Reactome_2022__Transcriptional Regulation By TP53 R-HSA-3700989,0.7839392691206298,1.9143542852812216,0.0,0.0,0.0,17/117,4.96%,CDC25C;BIRC5;EXO1;CCNA2;TPX2;CCNB1;USP2;BRCA1;CCNA1;FANCI;CYCS;RFC3;MSH2;MAP2K6;BLM;CHEK2;RRAD
prerank,Reactome_2022__Resolution Of Sister Chromatid Cohesion R-HSA-2500257,0.9086166747185409,1.9112576642813432,0.0,0.0,0.0,18/44,6.14%,BIRC5;BUB1;NDC80;SKA1;KIF2C;SGO1;BUB1B;CCNB1;CDCA5;PLK1;CDC20;CENPN;CENPE;CENPL;ITGB3BP;CENPQ;NUP107;SPDL1
prerank,Reactome_2022__Mitotic Spindle Checkpoint R-HSA-69618,0.9066707094990288,1.9028159453215514,0.0,0.0,0.0,16/43,6.14%,BIRC5;BUB1;NDC80;SKA1;KIF2C;SGO1;BUB1B;PLK1;CDC20;CENPN;CENPE;CENPL;ITGB3BP;CENPQ;NUP107;SPDL1
prerank,Reactome_2022__G2/M Transition R-HSA-69275,0.8174487806657714,1.9024173693408517,0.0,0.0,0.0,10/71,5.49%,CDC25C;NEK2;CCNA2;TPX2;PKMYT1;CCNB1;PLK1;CCNA1;PLK4;TUBB
prerank,Reactome_2022__Mitotic G2-G2/M Phases R-HSA-453274,0.8174487806657714,1.9024173693408517,0.0,0.0,0.0,10/71,5.49%,CDC25C;NEK2;CCNA2;TPX2;PKMYT1;CCNB1;PLK1;CCNA1;PLK4;TUBB
prerank,Reactome_2022__G1/S Transition R-HSA-69206,0.8531153416423651,1.8947568969452315,0.0,0.0,0.0,14/60,5.01%,RRM2;TYMS;CDC6;CCNA2;CDC45;POLE2;CCNB1;CDT1;MCM8;PRIM1;CCNA1;DHFR;MCM6;MCM3
prerank,Reactome_2022__EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025,0.9117503284422467,1.8910459672980096,0.0,0.0,0.0,16/38,6.14%,BIRC5;BUB1;NDC80;SKA1;KIF2C;SGO1;BUB1B;PLK1;CDC20;CENPN;CENPE;CENPL;ITGB3BP;CENPQ;NUP107;SPDL1
prerank,Reactome_2022__Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444,0.9117503284422467,1.8910459672980096,0.0,0.0,0.0,16/38,6.14%,BIRC5;BUB1;NDC80;SKA1;KIF2C;SGO1;BUB1B;PLK1;CDC20;CENPN;CENPE;CENPL;ITGB3BP;CENPQ;NUP107;SPDL1
prerank,Reactome_2022__Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,0.9067403444479631,1.8881153792740262,0.0,0.0,0.0,8/36,2.88%,NEK2;CCNA2;BUB1B;CCNB1;PTTG1;PLK1;CDC20;CCNA1
prerank,GO_Cellular_Component_2023__Spindle (GO:0005819),0.7987808881904367,1.8758500417220498,0.0,0.0,0.0,17/79,2.53%,CKAP2L;DLGAP5;KIF20A;CDC6;KIFC1;SKA1;KIF2C;TPX2;KIF4A;BUB1B;KIF11;PLK1;NUSAP1;CDC20;CENPE;GEM;KIF23
prerank,Reactome_2022__DNA Repair R-HSA-73894,0.7884152034014712,1.873275932090659,0.0,0.0,0.0,21/96,6.32%,DTL;PCLAF;EXO1;CCNA2;RAD51;POLE2;BRCA1;CNKSR3;CLSPN;CCNA1;FANCI;NSD2;RFC3;XRCC2;MSH2;BLM;CHEK2;H2AZ1;RRAD;MSH6;LRIG1
prerank,Reactome_2022__APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,0.8986647919901327,1.8685713043547025,0.0,0.0,0.0,7/35,2.88%,NEK2;CCNA2;BUB1B;CCNB1;PTTG1;CDC20;CCNA1
prerank,MSigDB_Hallmark_2020__mTORC1 Signaling,0.7823745228320265,1.859301092698433,0.0,0.0,0.0,26/86,9.92%,RRM2;BUB1;PLK1;CD9;SLC1A4;SLC7A5;EBP;TMEM97;DHFR;MCM2;SLC2A1;STARD4;LTA4H;FADS2;CTH;ERO1A;SLC7A11;TFRC;TOMM40;GCLC;CYP51A1;DAPP1;BHLHE40;HK2;HPRT1;GPI
prerank,GO_Biological_Process_2023__Mitotic Spindle Organization (GO:0007052),0.9050321397681551,1.854641868182404,0.0,3.761517741910068e-05,0.001,13/35,2.56%,BIRC5;DLGAP5;NDC80;KIFC1;TPX2;KIF4A;KIF11;STMN1;CCNB1;PLK1;CENPE;KIF23;STIL
prerank,MSigDB_Hallmark_2020__Myc Targets V1,0.7851186134664628,1.8504567310968152,0.0,0.00010931910937426136,0.003,7/71,4.83%,TYMS;CCNA2;CDC45;CDC20;MCM2;MCM6;H2AZ1
prerank,Reactome_2022__APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,0.8744352395789233,1.8486303857935051,0.0,0.00010600640909019283,0.003,8/42,2.88%,NEK2;CCNA2;BUB1B;CCNB1;PTTG1;PLK1;CDC20;CCNA1
prerank,Reactome_2022__S Phase R-HSA-69242,0.8057474019724624,1.8463736792163785,0.0,0.00013718476470495544,0.004,23/70,11.61%,CDC6;CCNA2;CDC45;POLE2;CDCA5;CDT1;MCM8;PRIM1;CCNA1;RFC3;MCM6;MCM3;LRIG1;GMNN;GINS3;PRIM2;CCND1;SMC1A;PSMD10;MNAT1;CDC23;SLC25A15;MCM5
prerank,GO_Biological_Process_2023__Regulation Of Cell Cycle Process (GO:0010564),0.8720544897615328,1.8415975881343194,0.0,0.00013326519999909956,0.004,10/43,3.04%,CDC25C;KIF20A;BUB1;KIF2C;NEK2;KIF11;PKMYT1;MKI67;PLK1;MCM2
prerank,KEGG_2021_Human__Oocyte meiosis,0.852586377371841,1.8407331645169158,0.0,0.00012956338888801347,0.004,9/47,1.55%,CDC25C;BUB1;SGO1;PKMYT1;CCNB1;PTTG1;PLK1;PTTG2;CDC20
prerank,Reactome_2022__DNA Replication R-HSA-69306,0.8232534797120673,1.840040780977996,0.0,0.0001260616756748239,0.004,16/60,7.42%,CDC6;CCNA2;CDC45;POLE2;CDT1;MCM8;PRIM1;CCNA1;RFC3;MCM6;H2AZ1;MCM3;LRIG1;GMNN;GINS3;PRIM2
prerank,GO_Biological_Process_2023__DNA Repair (GO:0006281),0.7810505254051892,1.82751246690116,0.0,0.00027617459210339714,0.009,24/85,8.63%,EXO1;RAD51;POLE2;CDCA5;DEPDC1B;WDHD1;BRCA1;TICRR;FANCI;LIG1;NSD2;RFC3;XRCC2;HLTF;MSH2;BLM;CHEK2;ZGRF1;MSH6;TENT4A;MC1R;BACH1;SMC1A;EID3
prerank,Reactome_2022__Synthesis Of DNA R-HSA-69239,0.8432042612347077,1.827502062493292,0.0,0.0002690931923058741,0.009,15/51,7.42%,CDC6;CCNA2;CDC45;POLE2;CDT1;MCM8;PRIM1;CCNA1;RFC3;MCM6;MCM3;LRIG1;GMNN;GINS3;PRIM2
prerank,Reactome_2022__Regulation Of TP53 Activity R-HSA-5633007,0.8235774172140272,1.8223988988905704,0.0,0.0003498211499976363,0.012,11/57,4.96%,EXO1;CCNA2;TPX2;USP2;BRCA1;CCNA1;RFC3;MAP2K6;BLM;CHEK2;RRAD
prerank,WikiPathway_2021_Human__Retinoblastoma gene in cancer WP2446,0.8750748880864999,1.8096914304162297,0.0,0.0005403741341426903,0.018,19/39,6.06%,RRM2;TYMS;TOP2A;CCNA2;CDC45;KIF4A;STMN1;POLE2;CCNB1;CDT1;PRIM1;DHFR;RFC3;HLTF;MCM6;PLK4;MCM3;CCND3;MSH6
prerank,Reactome_2022__Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,0.8703924066800978,1.8070323367110996,0.0,0.0005552716666629147,0.019,6/38,2.88%,CCNA2;BUB1B;CCNB1;PLK1;CDC20;CCNA1
prerank,GO_Biological_Process_2023__DNA Replication (GO:0006260),0.9135237216890869,1.8034049434999129,0.0,0.0007050658837161663,0.025,10/26,4.59%,FAM111B;PCLAF;POLE2;WDHD1;MCM8;TICRR;MCM2;RFC3;BLM;MCM6
prerank,Reactome_2022__RHO GTPases Activate Formins R-HSA-5663220,0.8228599922617387,1.801461358605921,0.0,0.0007420448636313499,0.027,17/51,6.14%,BIRC5;BUB1;NDC80;SKA1;KIF2C;SGO1;BUB1B;PLK1;CDC20;CENPN;CENPE;EVL;CENPL;ITGB3BP;CENPQ;NUP107;SPDL1
prerank,GO_Cellular_Component_2023__Nuclear Chromosome (GO:0000228),0.8352684088060364,1.7921938218986635,0.0,0.0008810310444384914,0.033,13/41,7.19%,BIRC5;TOP2A;CDC45;RAD51;NCAPG2;SMC4;MCM2;BLM;MCM6;H2AZ1;MCM3;DMC1;GINS3
prerank,Reactome_2022__APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,0.8728651986825988,1.7893873456676477,0.0,0.0009379262717327931,0.036,5/33,2.88%,NEK2;CCNA2;BUB1B;CDC20;CCNA1
prerank,GO_Biological_Process_2023__Positive Regulation Of Cell Cycle Process (GO:0090068),0.8008673026694946,1.784260019829797,0.0,0.0012156905212683817,0.048,13/49,4.97%,BIRC5;CDC6;NDC80;NCAPG2;NUSAP1;KIF14;SMC4;KIF23;STIL;EDN1;EREG;KIF20B;PLK4
prerank,KEGG_2021_Human__Progesterone-mediated oocyte maturation,0.85272253101633,1.7826319884643531,0.0,0.001214656770825126,0.049,8/38,2.88%,CDC25C;BUB1;CCNA2;PKMYT1;CCNB1;PLK1;PDE3B;CCNA1
prerank,Reactome_2022__DNA Double-Strand Break Repair R-HSA-5693532,0.8050800126388585,1.776621367370941,0.0,0.0014754361428471739,0.061,14/54,4.96%,EXO1;CCNA2;RAD51;POLE2;BRCA1;CNKSR3;CLSPN;CCNA1;NSD2;RFC3;XRCC2;BLM;CHEK2;RRAD
prerank,Reactome_2022__RHO GTPase Effectors R-HSA-195258,0.7232216642787651,1.7751604834102102,0.0,0.0015158916499897574,0.063,21/114,6.14%,CDC25C;BIRC5;BUB1;NDC80;SKA1;KIF2C;SGO1;BUB1B;PLK1;MYL9;KIF14;CDC20;CENPN;CENPE;EVL;CENPL;ITGB3BP;H2AZ1;CENPQ;NUP107;SPDL1
prerank,GO_Biological_Process_2023__Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),0.9053676938569121,1.7613553822648824,0.0,0.0023550051274350684,0.088,11/25,2.56%,BIRC5;DLGAP5;NDC80;KIF4A;KIF11;STMN1;CCNB1;PLK1;NUSAP1;CENPE;STIL
prerank,GO_Biological_Process_2023__Mitotic Metaphase Plate Congression (GO:0007080),0.9299629423412167,1.7584383209669407,0.0,0.002421838730752867,0.09,8/24,1.94%,NDC80;KIFC1;KIF2C;CCNB1;CDCA5;KIF14;CDT1;CENPE
prerank,GO_Biological_Process_2023__Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),0.8965247429678141,1.7519602669748389,0.0,0.00297017957545163,0.112,8/27,4.82%,RRM2;CDC25C;DLGAP5;CCNB1;CDCA5;CDC20;STIL;ESPL1
prerank,GO_Biological_Process_2023__Metaphase Plate Congression (GO:0051310),0.9077615744507864,1.7510989434345539,0.0,0.0029583640462763072,0.113,10/25,6.14%,NDC80;KIFC1;KIF2C;CCNB1;CDCA5;KIF14;CENPE;GEM;CENPQ;SPDL1
prerank,Reactome_2022__DNA Replication Pre-Initiation R-HSA-69002,0.8010413107585481,1.7476095505053855,0.0,0.0031801922727057847,0.123,11/51,7.42%,CDC6;CDC45;POLE2;CDT1;MCM8;PRIM1;MCM6;H2AZ1;MCM3;GMNN;PRIM2
prerank,GO_Biological_Process_2023__Mitotic Cell Cycle Phase Transition (GO:0044772),0.8156502700531368,1.7443317703733712,0.0,0.0034357434374767855,0.132,9/42,5.28%,CDC25C;CCNA2;CDKN3;PKMYT1;CCNB1;PLK1;CCNA1;CHEK2;CCND3
prerank,GO_Molecular_Function_2023__Microtubule Binding (GO:0008017),0.7367045770876357,1.7431264738212777,0.0,0.0036209557631334283,0.141,15/83,5.80%,BIRC5;DLGAP5;KIF20A;KIFC1;SKA1;KIF2C;PLK1;NUSAP1;KIF14;GJB6;CENPE;KIF23;KIF20B;KIF17;MAP1A
prerank,GO_Biological_Process_2023__Macromolecule Biosynthetic Process (GO:0009059),0.7739902167434042,1.7393205569350114,0.00196078431372549,0.0042420840603161645,0.164,5/58,9.11%,TYMS;INHBA;EEF1A2;APOE;ALAS1
prerank,Reactome_2022__Homology Directed Repair R-HSA-5693538,0.8117206162948507,1.7384312857518152,0.0,0.004328295584716518,0.168,12/44,4.96%,EXO1;CCNA2;RAD51;POLE2;BRCA1;CLSPN;CCNA1;NSD2;RFC3;XRCC2;BLM;RRAD
prerank,GO_Biological_Process_2023__Cytoskeleton-Dependent Cytokinesis (GO:0061640),0.854513805754274,1.7375505776396232,0.0,0.0042950263416376465,0.169,9/31,5.50%,BIRC5;KIF20A;KIF4A;STMN1;PLK1;NUSAP1;KIF23;ESPL1;CECR2
prerank,GO_Biological_Process_2023__Mitotic Nuclear Division (GO:0140014),0.9216398708096128,1.7361038563935818,0.0,0.004434891081937247,0.178,8/19,4.82%,NDC80;KIFC1;SGO1;NCAPG2;PLK1;NUSAP1;SMC4;ESPL1
prerank,GO_Cellular_Component_2023__Mitotic Spindle (GO:0072686),0.8021078441605214,1.7351301220896718,0.0,0.004495013701582532,0.183,11/50,2.53%,CKAP2L;DLGAP5;CDC6;KIFC1;SKA1;TPX2;KIF11;NUSAP1;CENPE;GEM;KIF23
prerank,Reactome_2022__HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,0.8165161753892944,1.734077438198442,0.0,0.004534718611080471,0.188,12/42,4.96%,EXO1;CCNA2;RAD51;POLE2;BRCA1;CLSPN;CCNA1;NSD2;RFC3;XRCC2;BLM;RRAD
prerank,Reactome_2022__Orc1 Removal From Chromatin R-HSA-68949,0.8393013673387212,1.724828102919826,0.0,0.00568459368746159,0.234,7/36,5.01%,CDC6;CCNA2;CDT1;MCM8;CCNA1;MCM6;MCM3
prerank,GO_Biological_Process_2023__Mitotic Cytokinesis (GO:0000281),0.8813176752588674,1.7241083654437952,0.0,0.00584829204611433,0.239,8/23,4.82%,BIRC5;KIF20A;KIF4A;STMN1;PLK1;NUSAP1;KIF23;ESPL1
prerank,GO_Cellular_Component_2023__Spindle Microtubule (GO:0005876),0.9178672010038939,1.722829420685247,0.0,0.0060953685226860874,0.245,5/20,1.94%,SKA1;KIF4A;KIF11;PLK1;CENPE
prerank,GO_Biological_Process_2023__DNA-templated DNA Replication (GO:0006261),0.8930270618451418,1.7171679932114363,0.0021645021645021645,0.0070660391492059875,0.274,12/23,7.42%,CDC45;RAD51;POLE2;WDHD1;PRIM1;MCM2;RFC3;BLM;MCM6;MCM3;GINS3;PRIM2
prerank,Reactome_2022__Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,0.8395331991770706,1.7148689698227653,0.0,0.007390829198479475,0.284,4/32,2.88%,CCNA2;BUB1B;CDC20;CCNA1
prerank,GO_Molecular_Function_2023__Single-Stranded DNA Binding (GO:0003697),0.832997803068341,1.713880024232432,0.0,0.0076048076086442686,0.297,9/33,6.21%,CDC45;RAD51;MCM8;MCM2;MSH2;BLM;MCM6;MCM3;DMC1
prerank,Reactome_2022__Switching Of Origins To A Post-Replicative State R-HSA-69052,0.8062250221904144,1.7121382559355987,0.0,0.007995911999945973,0.31,8/43,6.80%,CDC6;CCNA2;CDT1;MCM8;CCNA1;MCM6;MCM3;GMNN
prerank,GO_Biological_Process_2023__DNA Damage Response (GO:0006974),0.6913100585137458,1.709704003316025,0.0,0.0084416934788162,0.329,29/136,8.88%,TOP2A;PCLAF;EXO1;RAD51;POLE2;DEPDC1B;WDHD1;BRCA1;MCM8;TICRR;BCL2A1;LIG1;RFC3;XRCC2;HLTF;MSH2;MAP2K6;BLM;CHEK2;MNDA;MSH6;BCL6;TENT4A;MASTL;BACH1;CCND1;SMC1A;EID3;AIM2
prerank,WikiPathway_2021_Human__DNA IR-damage and cellular response via ATR WP4016,0.8772518867626589,1.7082897479460275,0.0,0.008713137902718906,0.345,11/25,4.48%,CDC25C;EXO1;CDC45;RAD51;PLK1;BRCA1;CLSPN;FANCI;MCM2;MSH2;CHEK2
prerank,Reactome_2022__Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,0.8524766824604969,1.7079711644227682,0.0022222222222222222,0.008625726986243087,0.346,9/33,4.96%,EXO1;CCNA2;TPX2;BRCA1;CCNA1;RFC3;BLM;CHEK2;RRAD
prerank,GO_Biological_Process_2023__Negative Regulation Of Growth (GO:0045926),0.7912524401146033,1.7071636234009828,0.0,0.00869825562156285,0.352,13/46,7.72%,DCSTAMP;INHBA;FBP1;BRCA1;TGFB2;MT2A;MT1H;MT1X;ST20;NDUFS3;BCL6;MT1F;WNT11
prerank,Reactome_2022__Chromosome Maintenance R-HSA-73886,0.832698537101648,1.7001497438235702,0.0,0.010354706039930035,0.403,13/35,7.42%,CCNA2;CENPN;PRIM1;CCNA1;RFC3;CENPL;BLM;ITGB3BP;H2AZ1;CENPQ;CHTF18;LRIG1;PRIM2
prerank,GO_Cellular_Component_2023__Intracellular Non-Membrane-Bounded Organelle (GO:0043232),0.6168664446421915,1.6987170585193423,0.0,0.010509977532823725,0.411,64/405,9.90%,CD1E;PIMREG;TOP2A;KIF20A;CDC6;KIF2C;TPX2;BUB1B;KIF11;PKMYT1;GSN;CDCA5;MKI67;PLK1;NUSAP1;CDC20;CENPE;CLU;BRCA1;ATF3;KIF23;MCM2;ATP8B2;PDLIM4;PIM1;SIX1;ALOX15;REXO5;CES1;BLM;CKAP4;ANXA11;MNDA;CALD1;KIF20B;SPRY2;PLK4;MCM3;LPCAT2;CSTB;HIRIP3;DMC1;RHOF;BCL6;ERGIC2;TENT4A;RIPK2;KATNAL1;CAPG;OASL;BICD1;RBPJ;TUBB4B;SAPCD2;ODF3L1;SMC1A;EID3;ANXA2;G0S2;PSMD10;SAC3D1;EXOSC9;RIPOR2;TUBG2
prerank,GO_Biological_Process_2023__Double-Strand Break Repair (GO:0006302),0.7788370344521036,1.6908548606707203,0.0,0.012584475136278606,0.47,14/50,8.74%,RAD51;CDCA5;DEPDC1B;BRCA1;MCM8;RAD54B;NSD2;XRCC2;BLM;CHEK2;ZGRF1;TENT4A;EID3;GEN1
prerank,Reactome_2022__Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,0.7236939373572926,1.6883846154793138,0.0,0.013260314531961685,0.486,11/78,7.83%,KIF20A;KIFC1;KIF2C;KIF4A;KIF11;CENPE;KIF23;KIF20B;BICD1;TMED3;KDELR3
prerank,GO_Cellular_Component_2023__Microtubule Cytoskeleton (GO:0015630),0.6753541616354595,1.686576502183594,0.0,0.013550034417629964,0.493,22/123,6.91%,CKAP2L;BIRC5;KIF20A;KIFC1;SKA1;KIF2C;TPX2;BUB1B;KIF11;PLK1;KIF14;CDC20;CENPE;KIF23;CCNA1;ANXA11;KIF20B;SPRY2;KIF17;MAP1A;KATNAL1;RADIL
prerank,Reactome_2022__Golgi-to-ER Retrograde Transport R-HSA-8856688,0.7732283726092221,1.685225772418334,0.0,0.013774207781156931,0.5,11/48,7.83%,KIF20A;KIFC1;KIF2C;KIF4A;KIF11;CENPE;KIF23;KIF20B;BICD1;TMED3;KDELR3
prerank,GO_Cellular_Component_2023__cullin-RING Ubiquitin Ligase Complex (GO:0031461),0.7721577750392594,1.6850787327679266,0.0,0.013690531425833423,0.503,8/52,7.52%,FBXO15;BUB1B;CDC20;SPSB1;KBTBD8;KLHL2;DCAF4;KLHL3
