NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION	REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION		8	0.63693964	1.1971171	0.27272728	0.9042472	1.0	4336	tags=63%, list=27%, signal=85%	
REACTOME_TIE2_SIGNALING	REACTOME_TIE2_SIGNALING		18	0.48600203	1.1957434	0.20238096	0.9045769	1.0	3142	tags=44%, list=19%, signal=55%	
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR		21	0.48786187	1.1947242	0.23046093	0.90246576	1.0	3752	tags=38%, list=23%, signal=49%	
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE		5	0.7817395	1.1940997	0.256917	0.8985577	1.0	3532	tags=60%, list=22%, signal=77%	
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE		17	0.54565257	1.1907616	0.27162978	0.9080352	1.0	4568	tags=53%, list=28%, signal=74%	
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3		25	0.50367	1.1860802	0.21264368	0.92283905	1.0	3142	tags=44%, list=19%, signal=54%	
REACTOME_PROTEIN_LOCALIZATION	REACTOME_PROTEIN_LOCALIZATION		140	0.33181974	1.1823686	0.20643939	0.9338571	1.0	4788	tags=48%, list=29%, signal=67%	
REACTOME_KERATINIZATION	REACTOME_KERATINIZATION		204	0.3738741	1.1813757	0.1023166	0.9326798	1.0	1688	tags=8%, list=10%, signal=9%	
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION	REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION		29	0.487664	1.1801946	0.22157995	0.93203694	1.0	4613	tags=69%, list=28%, signal=96%	
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS	REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS		14	0.43895304	1.1776646	0.24273859	0.93683815	1.0	1	tags=7%, list=0%, signal=7%	
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES		15	0.5485496	1.1751915	0.29745597	0.9423401	1.0	3810	tags=47%, list=23%, signal=61%	
REACTOME_SHC_MEDIATED_CASCADE_FGFR3	REACTOME_SHC_MEDIATED_CASCADE_FGFR3		18	0.49072796	1.1728107	0.2	0.9462783	1.0	3073	tags=39%, list=19%, signal=48%	
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN	REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN		7	0.6533624	1.1726294	0.3117409	0.9413546	1.0	286	tags=29%, list=2%, signal=29%	
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY		24	0.49596995	1.1716378	0.16533865	0.9398923	1.0	3752	tags=38%, list=23%, signal=49%	
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION		10	0.48933396	1.1708436	0.23865877	0.9379539	1.0	1566	tags=40%, list=10%, signal=44%	
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE	REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE		8	0.50158626	1.1695809	0.228	0.9374853	1.0	4763	tags=63%, list=29%, signal=88%	
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL		15	0.48565036	1.1674544	0.25142857	0.9415498	1.0	2708	tags=40%, list=17%, signal=48%	
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE		10	0.5685402	1.1642696	0.1194332	0.9512475	1.0	1799	tags=30%, list=11%, signal=34%	
REACTOME_BIOSYNTHESIS_OF_MARESINS	REACTOME_BIOSYNTHESIS_OF_MARESINS		8	0.69367564	1.1640242	0.3671875	0.946441	1.0	873	tags=50%, list=5%, signal=53%	
REACTOME_TRIGLYCERIDE_CATABOLISM	REACTOME_TRIGLYCERIDE_CATABOLISM		21	0.45208186	1.1624001	0.2826087	0.9472618	1.0	3274	tags=43%, list=20%, signal=54%	
REACTOME_LONG_TERM_POTENTIATION	REACTOME_LONG_TERM_POTENTIATION		23	0.48722678	1.1618981	0.22648752	0.94365996	1.0	4141	tags=43%, list=25%, signal=58%	
REACTOME_PHASE_3_RAPID_REPOLARISATION	REACTOME_PHASE_3_RAPID_REPOLARISATION		7	0.64388454	1.1617773	0.2868526	0.93872595	1.0	2658	tags=57%, list=16%, signal=68%	
REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR	REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR		6	0.5099379	1.1601249	0.37022132	0.9407416	1.0	2541	tags=33%, list=16%, signal=40%	
REACTOME_PHASE_2_PLATEAU_PHASE	REACTOME_PHASE_2_PLATEAU_PHASE		14	0.5367643	1.1578077	0.30784708	0.9451462	1.0	961	tags=29%, list=6%, signal=30%	
REACTOME_SYNTHESIS_OF_PC	REACTOME_SYNTHESIS_OF_PC		26	0.4102075	1.1554573	0.21	0.95111865	1.0	3881	tags=46%, list=24%, signal=61%	
REACTOME_SIGNALING_BY_NTRK2_TRKB	REACTOME_SIGNALING_BY_NTRK2_TRKB		24	0.45494923	1.1547558	0.26838967	0.94839025	1.0	3142	tags=42%, list=19%, signal=52%	
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES		334	0.32271427	1.152829	0.21374045	0.95081097	1.0	2514	tags=32%, list=15%, signal=37%	
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS		83	0.4140515	1.1514351	0.208	0.9513845	1.0	3812	tags=42%, list=23%, signal=55%	
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4	REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4		15	0.58155215	1.149562	0.30273438	0.9537186	1.0	3073	tags=47%, list=19%, signal=58%	
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION		25	0.36996385	1.1484346	0.35845214	0.95306516	1.0	227	tags=8%, list=1%, signal=8%	
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION		17	0.47788912	1.1478525	0.1979798	0.94978416	1.0	2984	tags=35%, list=18%, signal=43%	
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK		18	0.45331055	1.1473261	0.2421875	0.9464586	1.0	3225	tags=39%, list=20%, signal=48%	
REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE	REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE		5	0.76932555	1.1457179	0.23282443	0.9481011	1.0	3749	tags=100%, list=23%, signal=130%	
REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS	REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS		9	0.54140174	1.1455321	0.27402863	0.9436962	1.0	288	tags=22%, list=2%, signal=23%	
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE	REACTOME_ALPHA_OXIDATION_OF_PHYTANATE		6	0.4905479	1.142354	0.26070037	0.950401	1.0	3434	tags=50%, list=21%, signal=63%	
REACTOME_MET_ACTIVATES_PTPN11	REACTOME_MET_ACTIVATES_PTPN11		5	0.64112824	1.1385438	0.3785851	0.9629	1.0	1421	tags=40%, list=9%, signal=44%	
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER		79	0.3334178	1.1374466	0.24081632	0.9627186	1.0	4611	tags=44%, list=28%, signal=62%	
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	REACTOME_AQUAPORIN_MEDIATED_TRANSPORT		52	0.39382938	1.1366773	0.2361111	0.9604873	1.0	1471	tags=17%, list=9%, signal=19%	
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS		15	0.41907784	1.1309863	0.373444	0.9782677	1.0	1304	tags=20%, list=8%, signal=22%	
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R		54	0.3692828	1.130904	0.2882353	0.9733299	1.0	3142	tags=33%, list=19%, signal=41%	
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS		28	0.36457437	1.1308773	0.28486055	0.96810526	1.0	3904	tags=32%, list=24%, signal=42%	
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS		30	0.41072312	1.1305867	0.3088803	0.9640522	1.0	1221	tags=17%, list=8%, signal=18%	
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER	REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER		75	0.31246397	1.1299983	0.24048096	0.9618119	1.0	5343	tags=51%, list=33%, signal=75%	
REACTOME_PEROXISOMAL_LIPID_METABOLISM	REACTOME_PEROXISOMAL_LIPID_METABOLISM		28	0.4501432	1.1287386	0.29961833	0.9604116	1.0	4255	tags=64%, list=26%, signal=87%	
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	REACTOME_SIGNALING_BY_INSULIN_RECEPTOR		78	0.33862883	1.1287307	0.18383838	0.9553862	1.0	3910	tags=40%, list=24%, signal=52%	
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS		164	0.29720235	1.1264082	0.384	0.95931405	1.0	3451	tags=39%, list=21%, signal=49%	
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS		100	0.35303548	1.1246566	0.15655577	0.9625302	1.0	3296	tags=35%, list=20%, signal=44%	
REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY	REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY		8	0.5103182	1.1240181	0.34790874	0.95928824	1.0	3225	tags=38%, list=20%, signal=47%	
REACTOME_P2Y_RECEPTORS	REACTOME_P2Y_RECEPTORS		10	0.4935461	1.123127	0.32991803	0.9573965	1.0	1371	tags=30%, list=8%, signal=33%	
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM		20	0.44346267	1.1230223	0.2281746	0.95336866	1.0	4501	tags=50%, list=28%, signal=69%	
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE		22	0.4657563	1.1229479	0.22023809	0.9487161	1.0	2947	tags=36%, list=18%, signal=44%	
REACTOME_TRIGLYCERIDE_METABOLISM	REACTOME_TRIGLYCERIDE_METABOLISM		33	0.36853096	1.1228871	0.29174665	0.9439853	1.0	3795	tags=45%, list=23%, signal=59%	
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM		39	0.42988858	1.1186514	0.32213438	0.9565346	1.0	2221	tags=23%, list=14%, signal=27%	
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4		27	0.4568883	1.1184355	0.2579365	0.95251477	1.0	3142	tags=44%, list=19%, signal=55%	
REACTOME_DISEASES_OF_DNA_REPAIR	REACTOME_DISEASES_OF_DNA_REPAIR		12	0.5292441	1.1176207	0.30708662	0.95075274	1.0	3937	tags=50%, list=24%, signal=66%	
REACTOME_HS_GAG_DEGRADATION	REACTOME_HS_GAG_DEGRADATION		21	0.43844038	1.1125128	0.3392505	0.96760684	1.0	1536	tags=19%, list=9%, signal=21%	
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS		9	0.5354095	1.1114513	0.3253012	0.9665232	1.0	3904	tags=44%, list=24%, signal=58%	
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE		47	0.33170447	1.1111486	0.21843687	0.9631334	1.0	4244	tags=43%, list=26%, signal=57%	
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	REACTOME_PLASMA_LIPOPROTEIN_REMODELING		28	0.43636832	1.1110333	0.41505793	0.95888394	1.0	3810	tags=36%, list=23%, signal=47%	
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS	REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS		21	0.43272194	1.1104366	0.30769232	0.9569585	1.0	3394	tags=33%, list=21%, signal=42%	
REACTOME_VITAMIN_B1_THIAMIN_METABOLISM	REACTOME_VITAMIN_B1_THIAMIN_METABOLISM		5	0.47767878	1.1085503	0.2545825	0.9589355	1.0	3729	tags=60%, list=23%, signal=78%	
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES		25	0.36752653	1.1057817	0.30696797	0.96551394	1.0	2190	tags=24%, list=13%, signal=28%	
REACTOME_PENTOSE_PHOSPHATE_PATHWAY	REACTOME_PENTOSE_PHOSPHATE_PATHWAY		13	0.44519565	1.105548	0.23182711	0.96161073	1.0	1921	tags=31%, list=12%, signal=35%	
REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR	REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR		5	0.5617723	1.103957	0.3237548	0.96305853	1.0	3937	tags=60%, list=24%, signal=79%	
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE		17	0.48933733	1.102877	0.3944773	0.96257895	1.0	2221	tags=29%, list=14%, signal=34%	
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE		16	0.39647278	1.1012248	0.3921162	0.963916	1.0	1	tags=6%, list=0%, signal=6%	
REACTOME_RAP1_SIGNALLING	REACTOME_RAP1_SIGNALLING		15	0.47611058	1.097415	0.33589253	0.97541004	1.0	1669	tags=27%, list=10%, signal=30%	
REACTOME_INTRAFLAGELLAR_TRANSPORT	REACTOME_INTRAFLAGELLAR_TRANSPORT		37	0.35011953	1.0966026	0.28656125	0.97464174	1.0	4390	tags=46%, list=27%, signal=63%	
REACTOME_PREGNENOLONE_BIOSYNTHESIS	REACTOME_PREGNENOLONE_BIOSYNTHESIS		10	0.5426848	1.0954392	0.3697318	0.9758522	1.0	874	tags=30%, list=5%, signal=32%	
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC		81	0.31172493	1.095212	0.252505	0.9723141	1.0	4390	tags=42%, list=27%, signal=57%	
REACTOME_GLYCOGEN_STORAGE_DISEASES	REACTOME_GLYCOGEN_STORAGE_DISEASES		16	0.44881454	1.093623	0.26732674	0.9739203	1.0	1969	tags=38%, list=12%, signal=43%	
REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION	REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION		6	0.5922378	1.0932955	0.35188866	0.9711316	1.0	901	tags=33%, list=6%, signal=35%	
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL	REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL		13	0.46395442	1.0924605	0.34764826	0.9702348	1.0	3582	tags=54%, list=22%, signal=69%	
REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE		11	0.5250903	1.0899855	0.3747573	0.9759718	1.0	3142	tags=55%, list=19%, signal=68%	
REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM	REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM		6	0.6000463	1.0850381	0.38658777	0.9901938	1.0	4604	tags=83%, list=28%, signal=116%	
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES		48	0.326144	1.0842991	0.32071713	0.9881222	1.0	3593	tags=35%, list=22%, signal=45%	
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION		21	0.44665432	1.0840765	0.3253493	0.98419297	1.0	4141	tags=38%, list=25%, signal=51%	
REACTOME_INTEGRATION_OF_PROVIRUS	REACTOME_INTEGRATION_OF_PROVIRUS		9	0.42245886	1.0828938	0.35166994	0.98413527	1.0	5583	tags=67%, list=34%, signal=102%	
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	REACTOME_ACYL_CHAIN_REMODELLING_OF_PE		21	0.38959852	1.082456	0.33669356	0.9813409	1.0	141	tags=10%, list=1%, signal=10%	
REACTOME_SHC_MEDIATED_CASCADE_FGFR4	REACTOME_SHC_MEDIATED_CASCADE_FGFR4		20	0.42433596	1.0812542	0.49801588	0.98150253	1.0	3073	tags=40%, list=19%, signal=49%	
REACTOME_MRNA_CAPPING	REACTOME_MRNA_CAPPING		29	0.31278947	1.0786772	0.3475728	0.9872719	1.0	3302	tags=31%, list=20%, signal=39%	
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING		32	0.3722346	1.0783668	0.3752418	0.9841223	1.0	1969	tags=19%, list=12%, signal=21%	
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE		54	0.3425202	1.0767001	0.3384913	0.9866392	1.0	3142	tags=33%, list=19%, signal=41%	
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS		33	0.36996934	1.0765011	0.34131736	0.9829537	1.0	3606	tags=39%, list=22%, signal=51%	
REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS	REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS		8	0.45316994	1.0755614	0.41420117	0.98264843	1.0	1545	tags=38%, list=10%, signal=41%	
REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS	REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS		9	0.47442803	1.0738854	0.37781954	0.9843244	1.0	1231	tags=22%, list=8%, signal=24%	
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX		50	0.28266683	1.0730214	0.34146342	0.98243546	1.0	5343	tags=52%, list=33%, signal=77%	
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC	REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC		18	0.37557206	1.0729408	0.36750484	0.9782882	1.0	4218	tags=56%, list=26%, signal=75%	
REACTOME_TP53_REGULATES_METABOLIC_GENES	REACTOME_TP53_REGULATES_METABOLIC_GENES		65	0.3260625	1.0726824	0.27104723	0.9751196	1.0	4910	tags=49%, list=30%, signal=70%	
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA		9	0.51778865	1.0717543	0.23293173	0.9742472	1.0	4615	tags=78%, list=28%, signal=109%	
REACTOME_ENDOGENOUS_STEROLS	REACTOME_ENDOGENOUS_STEROLS		26	0.38286734	1.0699393	0.3438114	0.9766793	1.0	2708	tags=31%, list=17%, signal=37%	
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE		43	0.36367995	1.0669429	0.4165103	0.9836771	1.0	3142	tags=33%, list=19%, signal=40%	
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA	REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA		98	0.291319	1.0658965	0.2967864	0.9839805	1.0	3659	tags=34%, list=23%, signal=43%	
REACTOME_DUAL_INCISION_IN_GG_NER	REACTOME_DUAL_INCISION_IN_GG_NER		41	0.3522674	1.0651509	0.39478958	0.98180544	1.0	4611	tags=44%, list=28%, signal=61%	
REACTOME_HIV_TRANSCRIPTION_INITIATION	REACTOME_HIV_TRANSCRIPTION_INITIATION		47	0.26488382	1.0648205	0.36916837	0.979118	1.0	2946	tags=26%, list=18%, signal=31%	
REACTOME_SIGNALING_BY_FGFR1	REACTOME_SIGNALING_BY_FGFR1		49	0.3593681	1.0630176	0.31150794	0.9818313	1.0	3142	tags=31%, list=19%, signal=38%	
REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA	REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA		6	0.5218576	1.0612293	0.39641434	0.98442817	1.0	3192	tags=50%, list=20%, signal=62%	
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS		18	0.49066454	1.0591596	0.4283019	0.9881608	1.0	1419	tags=33%, list=9%, signal=36%	
REACTOME_ALPHA_DEFENSINS	REACTOME_ALPHA_DEFENSINS		8	0.70803154	1.0587238	0.4091778	0.9857756	1.0	4491	tags=25%, list=28%, signal=35%	
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS		208	0.27569377	1.0569687	0.33677685	0.9876168	1.0	3451	tags=36%, list=21%, signal=45%	
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES	REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES		32	0.31734765	1.0561247	0.39173228	0.9867163	1.0	3233	tags=22%, list=20%, signal=27%	
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM		34	0.34961048	1.054897	0.3694779	0.9861534	1.0	1969	tags=21%, list=12%, signal=23%	
REACTOME_ACYL_CHAIN_REMODELING_OF_CL	REACTOME_ACYL_CHAIN_REMODELING_OF_CL		5	0.4906803	1.0546913	0.38539553	0.9828551	1.0	4877	tags=80%, list=30%, signal=114%	
REACTOME_TYROSINE_CATABOLISM	REACTOME_TYROSINE_CATABOLISM		5	0.5556493	1.0532433	0.4488189	0.98396295	1.0	5616	tags=80%, list=35%, signal=122%	
REACTOME_GLYCOGEN_METABOLISM	REACTOME_GLYCOGEN_METABOLISM		27	0.38832408	1.0522559	0.27920792	0.98370844	1.0	4583	tags=52%, list=28%, signal=72%	
REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS	REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS		6	0.6399904	1.0519238	0.4609375	0.98102206	1.0	873	tags=50%, list=5%, signal=53%	
REACTOME_DUAL_INCISION_IN_TC_NER	REACTOME_DUAL_INCISION_IN_TC_NER		62	0.29584602	1.0516151	0.39520958	0.9777773	1.0	3464	tags=29%, list=21%, signal=37%	
REACTOME_CREATINE_METABOLISM	REACTOME_CREATINE_METABOLISM		11	0.4477721	1.0445579	0.43274853	0.99762285	1.0	2514	tags=36%, list=15%, signal=43%	
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION	REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION		12	0.38346	1.0437893	0.3988212	0.99624074	1.0	1348	tags=17%, list=8%, signal=18%	
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE		19	0.4259381	1.0415366	0.42222223	1.0	1.0	3603	tags=47%, list=22%, signal=61%	
REACTOME_SIALIC_ACID_METABOLISM	REACTOME_SIALIC_ACID_METABOLISM		32	0.3388779	1.0404525	0.44680852	1.0	1.0	3924	tags=31%, list=24%, signal=41%	
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	REACTOME_NUCLEOTIDE_EXCISION_REPAIR		102	0.2882488	1.0387553	0.36619717	1.0	1.0	5343	tags=50%, list=33%, signal=74%	
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER	REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER		8	0.4424877	1.0383742	0.35613683	1.0	1.0	1317	tags=25%, list=8%, signal=27%	
