UniqueCount	AmbigCount
0	234
130	0
0	0
1	0
0	1
0	0
0	1
7	3
0	320
0	323
0	320
0	237
0	234
0	200
0	201
9	75
0	171
0	130
0	75
0	86
0	80
0	64
0	55
0	19
0	35
5	19
6	16
17	11
3	67
4	1
0	28
0	19
3	27
0	27
0	1
0	28
1	0
1	11
14	335
0	359
10	267
0	222
2	39
2	45
0	61
0	20
13	76
0	42
6	32
0	23
0	4
0	0
1	57
0	25
0	21
0	32
1	17
1	43
0	37
0	569
0	677
0	674
0	555
0	215
0	640
0	674
0	556
71	890
0	537
1	566
0	677
0	561
0	516
0	571
0	603
0	297
0	215
2	208
0	489
0	214
0	304
0	219
0	147
0	184
0	266
0	63
22	77
0	188
0	150
0	145
0	163
0	155
0	153
0	83
0	71
0	115
1	207
0	206
2	197
0	153
0	105
0	79
0	57
0	55
0	59
0	24
0	16
0	1
0	0
22	0
1	24
67	35
3	15
11	0
0	319
1	314
0	64
0	76
1	54
0	34
2	25
0	0
0	8
0	8
0	8
0	7
0	8
0	4
0	4
1	1
3	0
0	0
0	309
0	291
2	291
1	301
15	91
0	37
0	0
0	808
1	912
2	805
14	599
0	1272
0	928
0	962
0	971
0	544
1	548
0	244
0	218
8	153
1	195
0	226
13	71
0	116
7	49
2	69
0	59
0	59
0	82
0	77
0	75
0	76
0	57
0	57
0	63
0	9
0	65
0	66
0	67
0	29
1	222
0	159
30	200
17	75
8	273
0	41
0	9
8	296
0	28
0	28
0	28
0	2
0	1
0	0
9	196
0	0
0	0
0	0
0	0
0	10
0	42
0	51
0	8
47	699
0	15
0	9
0	317
0	209
35	294
0	50
22	192
38	159
0	9
0	8
0	6
0	246
5	213
0	246
0	216
0	223
0	19
0	56
0	70
2	1
0	1
18	447
3	348
1	182
451	270
0	610
8	2433
0	0
21	0
3	0
71	2
6	291
0	280
0	290
0	290
0	258
2	286
0	286
3	602
0	43
0	278
0	36
0	239
0	25
0	13
0	41
0	289
2	192
0	24
0	271
0	253
0	19
1	16
0	254
1	43
5	24
0	21
2	48
0	93
0	74
3	92
0	58
1	45
0	7
0	28
2	25
0	27
0	24
0	16
0	17
0	17
1	11
1	9
4	1394
0	1311
0	1213
0	1138
0	1085
0	1105
2	1103
0	1109
0	319
1	0
1	192
0	1324
0	1321
26	510
13	707
0	72
0	0
0	26
1	1294
0	1187
0	397
1	982
0	1108
0	1073
0	1105
0	1134
0	1133
0	1079
21	175
0	261
0	163
0	77
0	340
0	114
0	165
0	302
2	250
7	223
8	108
0	51
6	49
55	1448
2	0
1	84
0	0
0	0
0	186
2	80
1	131
0	105
0	1879
0	1876
5	1842
3	970
2	99
0	469
0	245
0	197
0	377
1	238
4	179
2	301
21	403
0	322
2	306
7	180
0	5
0	4240
0	4596
0	4679
0	4490
0	4525
1	4583
0	4493
0	4160
0	4580
0	4525
0	2728
0	4544
0	4532
0	4403
0	4430
1	4339
0	4257
0	3778
4	3910
0	3716
3	3792
0	3700
0	2471
0	2172
92	930
5	1497
0	956
0	609
0	106
0	233
10	0
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	2
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
3	215
0	0
0	0
9	437
0	1
0	18
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	382
0	11
0	0
0	0
0	0
0	0
0	0
0	742
0	83
0	2
0	2
0	2
0	11
0	735
4	68
0	661
0	124
0	171
0	136
0	168
0	157
0	241
0	186
0	153
0	96
0	73
0	174
0	94
0	677
0	176
0	536
0	480
3	116
16	420
8	0
1	0
0	90
1	587
0	127
0	123
0	87
36	416
0	97
0	113
0	149
0	289
4	111
0	101
0	102
0	0
0	0
0	0
0	187
4144	401
3	14
0	90
15	237
0	8
0	8
4	8
0	7
0	6
0	1
4	34
0	10
4	3
0	3
3	75
0	0
0	1
0	0
11	0
0	0
0	10
0	463
0	115
0	509
0	181
12	24
0	405
3	146
55	254
0	163
0	59
0	59
0	51
0	55
0	21
0	7
1	6
0	7
0	11
18	6
0	399
1	360
0	360
0	413
1	319
3	269
0	213
2	0
0	0
0	239
0	226
0	183
1	56
5	26
7	18
2	20
3	42
0	71
1	31
0	2
0	6
1	0
0	109
0	109
0	53
0	22
37	57
0	21
19	54
2	10
0	334
0	408
21	408
0	408
0	395
2	972
0	835
0	264
0	283
137	337
145	1182
0	1088
0	205
5	458
4	11
5	260
6	11
5	0
2	0
0	25
0	23
0	124
0	120
0	124
0	122
0	42
0	121
0	35
0	10
0	10
0	14
0	120
1	10
0	112
0	1
0	2
0	2
0	2
0	1
0	2
0	1
0	0
0	0
0	0
8	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	38
0	0
0	49
13	49
0	37
0	34
2	2
0	36
0	7
4	47
0	0
0	0
0	44
0	0
0	0
0	0
1	3
0	3
0	3
0	1
0	1
0	2
0	2
0	0
1	262
0	267
0	158
4	22
0	138
0	19
0	20
0	8
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	2
23	358
0	358
8	124
2	124
38	75
0	72
0	44
0	28
0	11
0	47
0	37
4	22
0	2
0	2
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	36
0	4
0	176
0	76
0	182
0	298
0	64
0	7
0	195
0	4
0	207
0	217
0	278
0	271
0	157
0	189
0	179
0	175
0	225
1	246
0	168
0	27
0	49
0	16
0	109
0	102
1	190
0	81
0	22
0	0
1	93
0	0
0	0
0	10
0	8
0	10
0	5
216	143
2	73
0	30
0	0
0	0
2	892
0	870
0	870
0	865
0	859
0	866
1	866
0	855
0	860
0	865
1	858
0	862
0	856
1	634
0	654
0	654
0	13
2	153
0	55
0	150
0	12
0	15
1	108
0	90
0	46
12	38
0	7
0	226
3	227
0	251
1	225
1	225
0	225
0	225
0	224
1	2
0	24
5	415
17	435
0	415
0	414
0	426
0	414
0	420
0	419
0	421
5	126
0	30
0	0
0	0
0	49
2	542
2	88
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
4	674
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	6
0	3
0	0
0	190
0	190
0	0
0	0
1	14
0	0
0	0
2	7
0	3
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	29
0	31
0	79
0	85
1	82
0	59
0	4
0	3
2	1
0	42
1	4
0	188
0	207
0	1678
0	1680
0	1678
1	83
0	89
0	9
10	66
0	1
0	146
0	63
0	160
0	1670
0	243
0	10
0	528
0	1660
0	136
0	1680
0	133
0	1796
2	222
0	131
0	472
0	1718
0	1678
0	118
6	137
12	1659
5	108
0	25
0	1677
1	1675
0	436
0	507
0	129
5	22
0	1636
0	121
0	553
4	1092
0	78
2	47
0	134
0	1502
0	1490
0	1523
0	2
0	0
0	2
0	2
0	1
0	1
0	1214
1215	3042
33	3042
0	2950
0	2179
0	1971
0	1214
0	1212
0	0
0	124
0	388
0	0
0	0
0	388
0	0
0	0
0	2
0	0
74	459
0	6
1	154
0	61
2	122
0	20
0	7
0	0
30	0
0	137
6	137
0	131
0	129
0	129
0	131
0	131
0	77
0	10
0	0
2	478
0	3
0	10
93	559
0	12
0	7
0	37
2	26
0	5
0	6
0	18
0	1
0	1
0	10
0	4
0	1
1	13
0	2
0	2
0	3
0	9
0	4
0	0
1	2
0	314
0	344
0	670
100	844
0	344
0	364
0	363
0	310
0	240
0	163
0	250
0	207
0	183
0	228
0	234
7	54
0	160
0	121
0	90
0	120
0	63
1	183
1	261
0	263
0	263
0	263
0	247
0	263
0	263
0	264
1	264
1	265
0	265
0	265
1	266
0	263
0	191
1	226
0	64
1	25
0	40
0	18
0	24
0	17
0	35
0	35
0	24
0	24
0	24
0	2
146	804
1	20
5	10
0	14
0	17
0	0
0	18
0	0
0	0
0	0
0	0
1	145
0	53
0	43
0	39
19	95
4	66
0	62
0	35
0	1491
174	1570
0	305
0	254
0	142
251	66
0	66
6	42
4	1
0	40
3	10
0	31
0	21
9	23
0	5
2	77
0	234
0	249
0	192
0	201
0	223
0	231
0	237
1	219
5	155
0	199
0	239
0	230
0	173
0	154
0	49
0	34
14	274
0	46
0	56
0	16
0	27
0	17
1	37
0	7
4	131
0	0
0	0
0	56
0	0
0	0
0	1395
0	0
0	69
5	38
0	57
0	36
0	75
0	32
0	39
0	28
2	47
0	46
0	67
0	35
0	35
0	46
0	49
0	34
0	33
0	34
0	45
0	7
0	7
0	8
0	9
0	10
0	9
0	6
0	9
0	10
0	8
0	8
0	8
0	196
0	9
0	6
0	6
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
628	145
22	170
3	72
9	0
0	62
0	7
0	62
0	62
0	62
0	1
1	0
0	1
0	7
0	0
0	2
3	2
0	3
315	264
2	12
1	30
0	40
0	0
0	515
2	190
0	701
0	602
0	702
6	244
0	695
0	582
7	1509
0	573
0	0
4	5
6	259
0	7
0	15
181	131
7	121
1	93
1	57
0	4
0	1126
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
1	1018
1	1018
0	951
1	927
0	73
0	262
0	589
0	75
0	617
2	24
0	48
1	10
0	10
0	22
0	85
0	23
3	74
0	6
0	10
2	5
0	31
2	13
0	1
3	1
0	0
1	0
0	0
0	420
0	709
0	0
0	0
1	0
0	113
0	6680
33	6130
0	6405
0	6619
3	4739
0	2045
0	1902
0	1627
3	1251
4	1166
3	668
0	575
0	563
6	508
29	553
4	140
0	0
0	0
0	0
0	221
1	11
0	0
0	1
0	7
1	7
2	69
0	2
0	5
14	458
0	0
0	0
83	124
1	6
13	25
0	21
0	21
1	23
0	21
0	17
0	17
0	11
0	0
104	1081
0	1
0	5
20	163
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	2
0	2
0	2
0	0
0	2
312	637
0	492
0	358
135	157
0	86
0	157
0	110
0	0
0	188
0	188
0	185
3	441
0	0
0	0
106	1501
2	53
0	75
58	23
0	71
0	2
0	8
0	127
1	54
0	2568
5	2579
0	141
0	2526
0	2570
0	288
0	2556
5	16
0	2578
1	2513
0	2569
5	1308
0	1512
5	325
0	112
3	184
9	484
1	109
0	65
0	130
35	1917
3	0
0	0
5	3
0	1149
2	1158
5	629
7	1073
0	1152
0	64
0	0
1	114
0	0
75	94
2	94
0	71
0	37
0	0
0	0
1	37
122	302
0	103
0	87
0	17
0	9
0	72
0	680
15	953
2	81
0	1
1	0
0	0
0	0
0	280
0	156
3	109
0	342
1	401
0	401
13	52
0	9
0	43
6	352
0	26
3	66
0	16
0	3
1	0
0	0
0	834
0	832
0	1148
18	133
0	513
0	509
0	511
0	511
0	1141
1	553
0	16
1	59
0	995
0	988
0	986
2	0
0	24
1	24
0	33
0	33
0	127
2	25
0	1
0	6
0	34
0	0
1	611
0	300
1	3
1	94
0	93
0	5
0	618
0	7
508	1564
1	317
0	566
0	454
0	713
2	235
1	695
0	336
0	0
0	1
0	0
1	4
0	5
0	1
1	5
0	1
0	6
0	8
0	5
0	0
174	1149
0	49
13	60
2	64
0	4
122	28
0	28
0	3
0	0
0	0
28	176
0	0
0	3
25	173
1	3
13	138
18	51
0	30
0	0
0	0
0	0
2	34
0	13
0	0
0	14
0	14
0	0
0	242
0	955
0	413
0	386
0	526
1	126
2	629
0	354
0	1248
0	450
0	299
0	832
0	471
0	317
0	403
0	436
0	309
0	506
5	101
0	284
0	325
0	248
0	273
0	137
0	155
0	114
0	81
0	166
0	246
0	175
0	88
3	50
0	58
0	199
0	66
0	27
4	41
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	33
0	0
2	62
25	155
3	52
0	58
0	88
3	32
0	372
0	396
10	613
0	41
17	74
0	81
0	40
0	392
10	31
0	47
0	482
1	0
0	0
0	0
2	349
5	351
0	597
0	607
0	610
0	588
0	596
0	357
0	82
1	94
0	57
5	25
2	4
4	243
0	64
1	11
0	0
0	0
0	0
0	0
0	0
0	0
0	142
89	208
0	25
0	65
3	6
0	8
0	0
0	0
4	0
0	0
0	0
0	0
0	18
7	196
4	121
0	15
0	4
0	3
0	0
0	0
0	132
0	45
0	275
0	273
0	85
0	78
0	132
0	151
0	68
0	67
5	1479
0	151
1	151
0	142
0	132
0	121
0	117
0	107
0	77
1	81
3	26
3	560
0	29
0	56
114	501
0	411
0	248
0	236
10	24
0	457
0	334
1	443
0	369
0	274
0	341
0	268
0	322
0	147
5	120
0	0
0	0
3	99
0	0
0	0
0	0
0	0
0	0
0	51
0	592
0	507
0	512
0	581
0	125
0	118
0	126
1	118
0	103
0	105
0	70
0	34
0	23
2	70
0	37
3	15
0	73
0	8
5	0
0	266
0	268
3	316
5	130
1	100
0	39
0	38
0	41
3	13
1	17
0	1
0	0
0	0
0	0
0	0
0	0
1	16
0	15
0	15
0	32
17	183
0	16
1	15
0	3
0	0
122	290
11	304
0	144
1	66
108	451
0	79
0	105
7	143
0	127
0	48
1	407
0	0
0	1095
0	1094
0	1101
9	287
4	1101
1	491
0	49
0	48
0	56
0	1093
0	1106
0	1090
20	243
1	1050
0	1053
0	1098
0	19
0	1100
0	16
0	43
0	1102
0	1104
0	1108
0	1106
1	1100
0	1101
0	36
0	1072
0	85
3	971
22	1202
2	683
1	639
0	2
0	64
5	135
0	138
0	131
0	28
2	76
0	54
0	0
0	0
0	0
0	79
0	76
0	29
0	79
0	72
0	0
0	1
0	5
0	0
0	23973
0	1591
23	23408
6	1098
0	0
0	2
0	0
0	904
0	902
1	4
0	8
0	777
0	302
4	281
3	96
0	31
0	27
0	446
0	426
0	231
0	16
0	35
0	35
1	224
0	38
0	46
0	34
0	1
2	37
0	37
0	1
438	244
3	112
4	187
48	56
5	0
2	0
1	2
0	2
5	0
0	0
0	0
0	0
0	0
2	128
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	556
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	273
0	273
0	0
0	0
0	0
0	0
0	372
0	0
0	0
0	0
0	0
1	2
0	0
0	273
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	60
0	59
0	1
0	60
0	2
0	3
0	7
0	8
0	3
0	4
0	2
0	0
0	1
0	0
0	921
0	7
0	85
4	921
0	163
0	18
0	10
16	1131
0	1133
7	25
0	34
0	55
0	30
9	18
4	123
0	0
0	56
0	56
7	79
0	53
7	157
0	24
0	159
0	53
0	0
0	0
0	0
0	8
0	0
0	8
0	8
0	8
0	8
0	8
0	0
4	8
0	34
1	34
0	7
4	3
0	0
4	142
0	122
0	115
0	24
0	116
0	123
0	113
0	0
0	0
0	0
2	0
0	75
0	75
0	60
0	0
0	8
0	0
0	5
0	4
0	1
0	2
0	0
0	4
0	2
0	8
0	3
0	3
0	54
0	0
0	1
0	53
1	147
0	1
0	0
0	0
2	37
0	0
17	259
0	141
3758	1810
8	1810
0	255
1	255
0	1
0	4
0	0
0	1
0	29
0	1
0	1
0	0
0	0
20	365
0	381
0	289
1	324
0	112
1	191
0	141
0	118
0	79
1	59
0	41
0	27
0	178
0	178
3	48
0	178
1	30
0	3
0	2
0	11
0	58
0	0
0	0
64	640
1	168
0	377
0	0
0	0
0	821
0	825
0	825
0	14
1	6
0	90
0	12
3	3
0	140
3	0
1	1976
4	1952
0	126
1	1925
5	600
0	0
0	0
1	0
42	67
0	4
1	4
0	0
0	0
0	0
0	2
0	2
0	4
0	2
0	1083
0	2
0	2
0	9
0	7
0	1083
1	8
1	1383
0	806
0	3
0	17
0	883
7	447
0	222
6	1047
9	138
1	247
1	1865
9	1888
0	54
0	66
14	1442
4	89
0	0
5	142
0	149
0	399
0	376
0	396
0	101
10	29
0	69
0	59
16	57
0	40
2	107
0	67
1	37
0	76
0	59
0	1
0	0
0	0
0	0
5	72
0	0
0	7
0	8
0	6
0	8
0	1
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	63
0	50
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	16
0	5
0	8
0	2
2	152
1	0
0	0
0	47
2	47
0	10
0	9
1	4
0	5
1	1
0	0
0	1
27	200
11	1
2	1
2	42
307	161
0	103
0	103
12	301
0	35
0	425
0	1618
0	208
0	1624
1	54
0	230
0	417
1	1617
0	298
0	449
0	0
1	6
0	0
0	0
5	21
0	0
0	227
0	364
0	835
33	6
1	771
0	133
0	82
0	699
0	308
29	959
0	240
1	113
19	32
10	188
0	65
10	210
0	7
0	6
0	88
0	126
0	2
0	25
0	23
0	0
0	0
0	13
22	6635
1	3722
5	9
0	29
14	25
40	9
0	0
0	263
0	364
14	411
27	405
16	328
8	160
1	50
26	284
0	15
4	26
0	46
1	15
0	224
0	7
1	13
2	4
0	15
0	46
8	71
73	296
0	236
0	160
0	92
0	28
41	93
0	64
0	53
11	42
0	36
0	44
5	19
0	0
0	2
1	19
0	26
0	16
0	3
0	1
0	23
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	38
0	41
2	36
0	28
0	32
0	30
0	35
0	36
0	39
0	32
0	0
6	0
2	0
0	28
0	28
0	25
0	11
0	9
0	9
0	0
1	0
0	277
0	322
0	318
1	162
0	111
1	52
7	114
0	39
0	25
0	38
0	69
0	43
0	38
0	29
0	14
2	419
1	419
0	427
1	161
0	160
0	260
2	184
0	60
301	734
0	514
12	572
3	204
0	0
0	0
0	0
5	2
0	0
0	2
0	2
0	0
0	0
4	125
482	287
13	71
0	177
0	165
4	0
1	0
582	758
0	239
0	536
1	0
0	454
0	394
0	0
0	450
6	450
0	386
0	29
2	43
15	185
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	6
0	3
0	6
0	1
0	0
0	0
0	0
0	85
0	2
0	0
0	0
0	0
0	0
0	0
0	71
0	117
0	113
0	58
2	4
0	13
0	0
0	0
479	133
0	72
0	123
21	225
22	557
499	3318
40	1594
123	397
0	315
8	65
0	313
9	89
3	164
13	61
19	498
1	532
0	1050
2	74
2	27
13	670
0	21
4	4
0	4
0	501
0	495
0	492
1	284
0	239
8	303
0	320
0	321
0	328
0	324
0	325
0	328
4	339
2	403
0	328
0	224
0	72
0	162
0	25
0	50
0	13
3	186
0	21
0	7
5	18
0	14
0	9
67	436
0	9
3	18
0	0
3	14
0	23
1	17
4	16
0	0
2	108
0	105
0	52
0	31
0	32
0	1
0	304
0	304
0	296
0	297
0	26
11	4
0	2934
0	2848
1	2618
26	1462
8	2666
0	2514
3	2169
0	2536
0	2267
0	2128
0	1857
0	973
0	822
1	689
45	335
0	0
0	168
0	297
0	327
1	71
13	2
0	507
0	170
0	176
14	132
5	8
0	165
0	0
0	0
0	242
0	60
0	87
0	63
0	317
0	57
0	317
2	317
0	61
0	318
0	48
0	319
0	77
0	317
0	154
0	155
0	66
15	309
0	0
0	106
1	138
0	83
0	8
0	48
0	30
0	10
0	11
0	0
0	0
188	286
1	5
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	4
0	1
0	1
0	1
0	1
0	1
0	1
4	52
0	15
1	0
0	0
0	4
0	4
0	3
6	5
5	91
0	0
0	0
0	0
3	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	201
0	0
0	0
0	0
0	0
0	0
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
8	2
0	1
0	0
0	0
185	0
0	0
0	0
4	391
43	391
59	326
17	315
0	262
0	10
67	378
3	1427
0	1425
2	110
0	226
8	116
0	0
0	3
0	3
0	4
0	4
0	4
0	0
0	0
0	4
0	0
0	35
0	35
0	33
0	0
0	2
0	2
0	0
0	0
36	2235
0	2229
67	2080
1	422
9	190
0	414
0	472
0	212
41	216
4	217
3	106
0	45
0	116
0	16
0	695
0	816
0	871
0	841
3	837
0	814
0	812
8	834
0	830
0	809
2	197
0	758
0	786
0	756
0	64
7	3
1	271
0	271
0	143
1	106
0	40
1	5
53	13
0	0
0	0
2	1
0	4
0	0
7	191
0	9439
0	9428
1	5348
10	6868
34	870
2	3968
5	4048
69	2610
15	676
0	904
6	480
2	328
23	232
2	229
0	0
2	21
2	21
0	42
0	4
0	1
0	1
13	546
1	63
0	5
0	760
0	3
0	1501
2	1509
1	3
1	6
0	1464
0	25
0	783
0	4
0	778
0	713
0	444
0	0
1	818
36	4436
0	4019
0	3553
2	3396
3	1083
14	2709
0	0
11	0
0	79
3	84
0	81
0	84
0	80
1	81
0	62
0	14
0	10
0	4
0	0
0	0
0	506
0	468
42	266
0	35
1	437
5	87
0	25
2	62
0	75
0	63
34	194
0	89
0	34
0	41
0	22
1	0
15	1
0	1
1	1
101	186
2	308
0	9
0	26
0	20
0	2
0	10
0	7
0	0
0	5
0	2
0	2
0	0
0	3
0	3
0	2654
0	0
0	0
0	0
2	0
0	0
0	0
0	32
0	32
0	12
0	0
0	0
0	0
0	0
0	12
0	0
0	2
0	2
3	49
0	1
0	2
0	3
1	96
0	60
0	63
0	61
0	34
0	33
0	50
0	60
0	6
1	60
4	56
5	256
0	2240
0	5048
2	1
0	16
0	5022
0	5067
0	3908
3	5049
0	2257
0	4818
0	3925
0	1595
0	1761
33	6863
0	1017
0	840
0	2239
0	5053
0	5050
1	5026
6	5969
26	5117
17	5197
19	5133
5	5066
8	2154
0	4537
0	1543
2	24
0	0
4	12
0	0
0	0
0	0
0	0
0	608
1	5
0	56
0	390
0	390
0	373
0	47
2	0
0	0
0	0
0	0
0	3397
0	3771
0	3772
0	3775
0	3764
0	3764
1	3766
0	3393
0	3767
0	3784
0	3766
0	3765
0	1535
4	1488
0	3943
0	4461
0	4613
0	4463
0	3943
0	4634
3	4613
0	3825
0	1793
0	3107
0	4287
0	4288
0	4293
0	4288
0	4122
0	4123
0	4140
0	4128
0	4047
31	4307
3	4104
0	46
0	161
0	155
0	127
0	154
0	27
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	718
0	634
15	493
0	562
0	821
0	560
0	568
0	425
0	424
0	459
0	547
1	1012
0	569
0	467
0	514
0	821
0	480
0	553
0	497
0	491
0	467
2	548
0	530
0	536
0	554
0	539
0	39
10	371
3	381
0	322
3	339
0	313
0	190
0	245
1	239
0	215
0	18
0	0
0	0
544	350
1	324
0	86
0	86
0	34
0	0
0	0
0	0
1	0
13	14
1	155
0	36
0	4
0	23
1	24
0	36
0	0
1	1525
0	0
0	211
0	1207
0	1190
0	1173
1	626
2	1179
0	844
0	888
0	821
0	439
1	305
0	416
1	35
13	54
2	54
0	3
0	2
0	2
0	2
0	3
0	2
0	3
0	2
0	2
3	2
0	0
0	0
0	5
4	9
0	8
0	3
0	2
0	2
0	0
0	0
0	7
0	11
0	0
0	5
0	7
0	2
0	2
0	2
0	0
0	2
2	5
133	99
0	7
1	0
4	359
1	250
20	130
2	18
3	78
1	57
0	6
1	6
0	0
0	7919
113	6843
2	7932
0	7932
5	7920
1	6668
1	207
0	6
0	6
0	6
0	6
0	4
0	0
0	0
0	0
0	0
3	423
0	413
0	425
0	20
34	420
1	59
1	395
0	0
37	249
0	79
0	116
0	141
0	135
0	163
0	111
1	44
2	209
0	127
0	128
0	133
0	128
0	61
0	127
2	26
0	67
0	66
0	38
0	42
0	42
0	49
0	14
0	17
0	17
0	4
0	81
0	72
0	80
0	54
3	42
1	8
3	140
0	11
0	9
1025	2
37	471
3	53
0	0
0	0
0	790
0	1769
0	195
0	560
17	1782
0	142
55	1459
0	384
0	356
0	446
0	235
0	158
0	242
0	169
0	1198
377	925
0	270
7	253
0	124
1	87
7	113
8	31
0	0
0	0
0	32
0	32
0	0
3	2
0	1
0	0
63	736
0	11
0	10
0	3
0	2
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
1	0
0	0
0	14
0	14
0	14
3	260
0	135
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	301
0	300
3	48
1	62
1	112
1	31
13	43
0	0
0	0
0	0
1	0
0	0
0	0
0	478
0	472
454	890
3	492
0	477
0	155
0	126
0	116
0	73
0	82
1	0
6	539
0	539
0	0
0	0
0	0
0	161
0	145
0	1657
0	1652
0	82
0	1635
0	1643
0	290
0	78
13	214
0	1414
2	1642
0	195
0	1253
0	965
0	227
0	134
0	208
0	293
0	372
0	221
5	208
3	78
7	133
6	128
0	0
1	236
0	1245
5	71
884	1245
0	0
149	5753
0	5764
18	5764
0	682
0	89
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	317
