Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Apical Surface,-0.28529065529711317,-0.9400176210384095,0.598,1.0,1.0,25/44,46.87%,SLC2A4;B4GALT1;ADAM10;IL2RB;ATP6V0A4;CX3CL1;SCUBE1;RTN4RL1;RHCG;EFNA5;FLOT2;MAL;GAS1;LYN;AKAP7;SLC34A3;GATA3;SLC22A12;GHRL;IL2RG;EPHB4;APP;AFAP1L2;DCBLD2;PKHD1
prerank,G2-M Checkpoint,-0.25134855820056295,-0.9351481630968815,0.713,1.0,1.0,98/198,48.10%,CHMP1A;H2AZ1;CTCF;CKS1B;HUS1;CBX1;MT2A;RPS6KA5;ATF5;ARID4A;GSPT1;KMT5A;BRCA2;CCNA2;MAP3K20;ORC5;SLC12A2;CDC27;EGF;UBE2S;PAFAH1B1;MCM3;MNAT1;BCL3;HMGB3;MAD2L1;CDKN3;CKS2;LBR;CUL5;SLC38A1;SS18;NOLC1;H2AX;SMAD3;HSPA8;HMGA1;KATNA1;SMC2;MYC;NASP;EXO1;SNRPD1;KIF11;TROAP;CCNF;RBL1;NUP50;LMNB1;E2F3;SYNCRIP;SLC7A5;TOP1;EFNA5;UBE2C;SMC1A;NUSAP1;KPNB1;H2BC12;PDS5B;SRSF1;HIF1A;HOXC10;BUB1;RAD23B;ATRX;KIF20B;TACC3;KIF4A;H2AZ2;DMD;CHEK1;PRIM2;CDKN1B;KIF23;CDC45;CHAF1A;PLK1;FANCC;SLC7A1;STIL;CENPA;TLE3;PRC1;UPF1;CDK4;SUV39H1;PLK4;ESPL1;HMMR;STAG1;JPT1;CASP8AP2;ABL1;TMPO;SRSF10;NSD2;GINS2
prerank,mTORC1 Signaling,-0.25192839516525106,-0.9298493169526119,0.724,1.0,1.0,92/198,46.05%,TUBA4A;CD9;HSPE1;CYB5B;BHLHE40;PGM1;PPA1;PSMC2;IGFBP5;COPS5;PITPNB;WARS1;SHMT2;RAB1A;PSPH;XBP1;PIK3R3;M6PR;SRD5A1;SLC7A11;SERPINH1;SCD;PSMB5;RDH11;CALR;EGLN3;DDIT4;INSIG1;CFP;RRM2;TPI1;SLC2A3;ADD3;YKT6;PDAP1;EPRS1;HMBS;TCEA1;CCNF;HPRT1;TUBG1;ACTR2;TXNRD1;GLRX;PRDX1;SLC7A5;AK4;HMGCS1;RRP9;GGA2;CXCR4;GSK3B;BTG2;PPIA;MCM4;GTF2H1;DHFR;BUB1;LDLR;NUP205;FDXR;SLC6A6;GOT1;DDIT3;ETF1;ASNS;IFRD1;MTHFD2L;TMEM97;IDI1;EDEM1;PSAT1;ATP2A2;P4HA1;PNP;CORO1A;CYP51A1;PDK1;SLC1A5;TOMM40;PLK1;SEC11A;TM7SF2;PNO1;GAPDH;ENO1;RPN1;TRIB3;ATP6V1D;QDPR;ELOVL6;SC5D
prerank,Glycolysis,-0.2509854306615679,-0.9248857444763248,0.751,1.0,1.0,100/199,50.17%,ALDH9A1;LHPP;NSDHL;RBCK1;CHST4;GPC4;B4GALT1;GNPDA1;PYGL;GUSB;FKBP4;IGFBP3;COPB2;VCAN;SOX9;FBP2;ECD;KIF2A;GOT2;EGLN3;CHPF2;DDIT4;PAM;TPI1;NT5E;TFF3;GMPPB;MERTK;MIOX;TPBG;EGFR;DSC2;CLN6;AGL;CLDN9;COG2;ALDH7A1;PGLS;AGRN;B3GALT6;NASP;GMPPA;PGAM2;B3GNT3;GLRX;UGP2;SDHC;ARTN;ME2;AK4;PHKA2;ENO2;CITED2;CXCR4;KIF20A;PPIA;DLD;SLC25A13;IDUA;SLC25A10;SDC3;IL13RA1;PDK3;GALE;GOT1;B3GAT1;MDH2;MED24;MXI1;GALK2;TALDO1;CHST12;AKR1A1;COL5A1;P4HA1;PGM2;PC;PGAM1;CENPA;CACNA1H;PKM;EXT2;XYLT2;POLR3K;ENO1;HMMR;GFPT1;ALG1;CAPN5;ALDOA;FAM162A;PPP2CB;ANGPTL4;PLOD1;PPFIA4;MET;HSPA5;LHX9;B4GALT7;PSMC4
prerank,E2F Targets,-0.24452373641127892,-0.9144518831957804,0.766,1.0,1.0,62/198,31.08%,ASF1A;H2AZ1;CTCF;CKS1B;NBN;DUT;PHF5A;HUS1;CDCA3;PSIP1;SNRPB;DEK;CSE1L;DLGAP5;GINS4;GSPT1;BRCA2;SPC25;POP7;PAICS;PAN2;LYAR;RRM2;TBRG4;UBE2S;DONSON;MCM3;WDR90;HMGB3;MAD2L1;CDKN3;TP53;CKS2;CTPS1;LBR;NOLC1;H2AX;HMGA1;MYC;NASP;CDCA8;HELLS;TUBG1;NUP107;RNASEH2A;NCAPD2;CHEK2;LMNB1;SYNCRIP;SMC6;SPAG5;SMC1A;PPP1R8;PDS5B;SRSF1;MMS22L;ING3;RAD1;E2F8;CCP110;MCM4;SLBP
prerank,Apical Junction,-0.24523965982046375,-0.9099055255903535,0.785,1.0,1.0,99/196,48.00%,TSC1;CLDN5;SIRPA;CDK8;B4GALT1;PIK3R3;MADCAM1;VCAN;ACTN1;GAMT;SRC;CDSN;PCDH1;DMP1;MAP3K20;HADH;VCAM1;CD209;INSIG1;TJP1;VWF;ADRA1B;JAM3;ITGA10;EGFR;CLDN15;PTPRC;COL17A1;VASP;CLDN9;MMP2;PECAM1;SGCE;VCL;CX3CL1;SYMPK;MPZL1;INPPL1;NF2;CDH15;NRXN2;TUBG1;MVD;ACTN2;TRO;GRB7;DHX16;CLDN14;ARHGEF6;NLGN2;AMIGO1;CD86;ARPC2;CERCAM;RSU1;BAIAP2;MDK;CRB3;LDLRAP1;CLDN19;ACTG2;CD34;ACTN4;SDC3;CLDN4;CNTN1;PIK3CB;PFN1;BMP1;ADAMTS5;PLCG1;ICAM4;TAOK2;GNAI1;MAP4K2;IRS1;AKT3;ICAM1;CNN2;CADM2;MYL12B;CDH3;AMH;NF1;THBS3;NLGN3;ITGA9;VAV2;RHOF;ACTG1;NRTN;NEXN;SLC30A3;COL16A1;CD274;NECTIN3;NRAP;EVL;PBX2
prerank,Androgen Response,-0.2568746268375351,-0.9060482527686583,0.717,0.9921790191765649,1.0,64/99,58.96%,CENPN;B4GALT1;SMS;ACTN1;SCD;LIFR;ZMIZ1;UAP1;PIAS1;ZBTB10;XRCC5;KRT19;INSIG1;CDC14B;HERC3;TNFAIP8;MERTK;DNAJB9;APPBP2;BMPR1B;HOMER2;AKAP12;PLPP1;PGM3;ALDH1A3;TMPRSS2;HMGCS1;PTPN21;SAT1;VAPA;GPD1L;ITGAV;NDRG1;LMAN1;UBE2I;SRP19;FKBP5;IDI1;STK39;STEAP4;NKX3-1;SPDEF;NGLY1;NCOA4;INPP4B;CCND3;ABHD2;KLK3;ELL2;KRT8;MAK;AZGP1;GSR;PMEPA1;ELOVL5;SLC26A2;TSC22D1;SGK1;AKT1;UBE2J1;PTK2B;CCND1;SLC38A2;DBI
prerank,Mitotic Spindle,-0.24017366404190185,-0.8948378073998629,0.82,0.999259807549963,1.0,103/197,51.62%,TUBA4A;TSC1;KATNB1;ANLN;CNTROB;MAPRE1;WASF1;TUBGCP5;DOCK4;DLGAP5;ARHGAP5;KIFAP3;CLIP2;CEP57;ATG4B;PCNT;BRCA2;PLEKHG2;PCGF5;RABGAP1;KIF3C;CDC27;PAFAH1B1;STAU1;KIF3B;ARHGAP29;LLGL1;RAPGEF6;EZR;PALLD;VCL;KIF1B;CDC42EP4;KATNA1;TUBGCP2;BIN1;PREX1;CTTN;LATS1;KIF11;TRIO;GEMIN4;NET1;LMNB1;SPTAN1;RICTOR;ITSN1;SMC1A;NUSAP1;FGD6;FARP1;ARHGEF11;UXT;SHROOM1;ACTN4;BUB1;NCK1;CSNK1D;CDC42BPA;KIF20B;HDAC6;KIF4A;TAOK2;CKAP5;RANBP9;ALS2;DYNLL2;RALBP1;SPTBN1;KNTC1;HOOK3;KIF23;EPB41;DOCK2;TUBGCP6;ARHGEF2;FLNA;CAPZB;MARK4;CYTH2;NIN;PLK1;ARHGEF7;NF1;PRC1;CLASP1;RHOF;CDC42EP2;ESPL1;CEP250;ARHGEF3;ABL1;BCL2L11;FGD4;PPP4R2;YWHAE;STK38L;RASAL2;MYH9;ARHGAP27;CDC42EP1;CDC42;BCR
prerank,Reactive Oxygen Species Pathway,-0.2651811801869504,-0.880698754485574,0.7367367367367368,1.0,1.0,14/49,26.98%,PRDX6;ATOX1;MPO;SCAF4;STK25;NDUFS2;OXSR1;IPCEF1;CAT;TXNRD1;ERCC2;GLRX;PRDX1;PTPA
prerank,Pancreas Beta Cells,-0.2692303865659417,-0.8794647362814474,0.7054108216432866,0.9897939317881186,1.0,7/40,13.88%,ELP4;PAX4;G6PC2;PDX1;FOXO1;DPP4;IAPP
prerank,Myc Targets V1,-0.23759101815991893,-0.8789877572479522,0.865,0.9672991168179917,1.0,62/197,31.76%,HSPE1;TARDBP;H2AZ1;COPS5;HDAC2;DUT;RUVBL2;FBL;COX5A;DEK;KARS1;GLO1;CCT2;SLC25A3;SERBP1;PSMD1;SSBP1;VDAC3;TRIM28;EIF4G2;GSPT1;PSMA6;GOT2;CCNA2;TYMS;CCT4;RPL34;RFC4;EIF3J;MAD2L1;TUFM;SSB;NHP2;CTPS1;RPL22;CDK2;NOLC1;EPRS1;SNRPA;MYC;CAD;PABPC1;SNRPD1;HPRT1;EIF3D;SYNCRIP;NCBP2;RRP9;ILF2;EXOSC7;PRPS2;TOMM70;KPNB1;SRSF1;UBE2E1;PPIA;ABCE1;LSM7;EIF4A1;MCM4;EIF1AX;CLNS1A
prerank,Oxidative Phosphorylation,-0.23311670060638184,-0.8643552935694109,0.887,0.9758583743401191,1.0,92/199,48.63%,NDUFS3;UQCR11;COX17;MRPL15;COX10;COX7A2L;COX5A;SLC25A11;ATP5F1B;SLC25A3;ATP5PF;VDAC3;SLC25A12;NDUFB8;ATP6V0C;CS;SLC25A6;TIMM17A;MTRF1;GOT2;POR;NDUFV2;NDUFS2;ATP5F1C;TIMM9;SURF1;UQCRC2;HSD17B10;BDH2;IDH3A;ATP6V1F;GLUD1;BAX;SDHD;SLC25A5;CYB5R3;RHOT1;SLC25A4;SDHC;ACADSB;MRPL35;POLR2F;AIFM1;NDUFB5;ISCU;ECHS1;NDUFA3;ATP6V1E1;TOMM70;ATP5MG;HCCS;PDHB;ATP5PD;COX11;NQO2;SLC25A20;DLD;ATP6V0E1;COX6B1;NDUFA8;ATP5MC2;COX15;MFN2;MRPS11;ACO2;MDH2;ATP5MF;COX7A2;TOMM22;NDUFA7;NNT;UQCR10;FDX1;NDUFB4;ETFDH;SUCLA2;ACAA2;NDUFS1;MTX2;ALAS1;TIMM50;LDHB;ATP1B1;NDUFB3;ATP6V1D;OGDH;VDAC2;FH;ISCA1;COX6A1;DLAT;NDUFS8
prerank,Spermatogenesis,-0.23777249676666104,-0.8611127815846583,0.846,0.9603633308296521,1.0,49/132,39.00%,PCSK1N;IL12RB2;GMCL1;DMRT1;PHKG2;AGFG1;VDAC3;SCG3;DMC1;ACRBP;CRISP2;ADAD1;PAPOLB;PACRG;CSNK2A2;MEP1B;STAM2;SLC12A2;RFC4;JAM3;IFT88;CDKN3;LPIN1;HOXB1;HTR5A;SNAP91;SLC2A5;NF2;PDHA2;SIRT1;GPR182;SEPTIN4;GRM8;ZC3H14;CCT6B;CST8;CLPB;TCP11;BUB1;GAD1;ALOX15;ZNRF4;ZC2HC1C;SPATA6;RAD17;TALDO1;NCAPH;OAZ3;MTNR1A
prerank,Hypoxia,-0.2269814196876708,-0.8350081494631656,0.93,0.9833223304725895,1.0,138/199,65.00%,ZFP36;HMOX1;BHLHE40;PGM1;CSRP2;LOX;CA12;BNIP3L;GPC4;MT2A;EFNA1;LALBA;IGFBP3;IGFBP1;TGM2;CAVIN1;ACKR3;FOSL2;DDIT4;NAGK;CCN1;PAM;TPI1;SLC2A3;TPBG;EGFR;PDGFB;PPP1R3C;ENO3;HEXA;MAFF;NR3C1;CCN5;SLC2A5;SLC25A1;B3GALT6;EDN2;FOXO3;KIF5A;AKAP12;PGAM2;CCN2;HS3ST1;CHST3;GLRX;UGP2;ATF3;AK4;SCARB1;ENO2;PLIN2;KLF6;CITED2;CXCR4;PRDX5;HK1;TIPARP;NDRG1;WSB1;SIAH2;SDC3;PDK3;ILVBL;S100A4;SLC6A6;BGN;DDIT3;MXI1;IDS;KLHL24;NDST2;CDKN1B;COL5A1;P4HA1;PGM2;IL6;PDK1;RORA;XPNPEP1;INHA;PKLR;BRS3;PYGM;GAPDH;ENO1;RBPJ;DUSP1;SLC2A1;ERRFI1;ALDOA;FAM162A;ANXA2;HAS1;ANGPTL4;PPFIA4;NDST1;HSPA5;MYH9;IRS2;DCN;GALK1;GCNT2;PRKCA;PGK1;ADM;PLAC8;SRPX;EXT1;JMJD6;KDELR3;CCNG2;NEDD4L;TKTL1;PIM1;BCL2;PFKP;VHL;LDHC;CASP6;SAP30;SERPINE1;PLAUR;MAP3K1;HOXB9;PCK1;ALDOB;LDHA;KLF7;GPC3;PPP1R15A;BCAN;CDKN1C;NOCT;GPI;GBE1;PNRC1;LXN;NFIL3
prerank,Notch Signaling,-0.26063962052374035,-0.8249924649399628,0.770854271356784,0.9760798677221295,1.0,19/32,54.96%,DLL1;ARRB1;PSENEN;KAT2A;TCF7L2;FZD7;PPARD;PSEN2;DTX4;RBX1;NOTCH1;JAG1;LFNG;HEYL;HES1;DTX1;FZD5;SKP1;PRKCA
prerank,Apoptosis,-0.22101671897616265,-0.8063009581971963,0.949,0.975934594058285,1.0,62/160,41.13%,HMOX1;AVPR1A;IRF1;BNIP3L;TAP1;CASP2;LMNA;PMAIP1;PDGFRB;CLU;CASP3;IL18;TNFSF10;PLCB2;BCL2L10;IFNB1;GADD45A;EREG;LGALS3;TXNIP;CD69;PPT1;MCL1;BCL2L1;PDCD4;IL1A;MMP2;CDK2;PLAT;BCL10;DFFA;CD2;BAX;ERBB3;BMF;PSEN2;SPTAN1;ATF3;RELA;CCND2;ENO2;SAT1;IFITM3;BTG2;TSPO;TGFBR3;CREBBP;DAP3;TGFB2;FDXR;BGN;DDIT3;RARA;ETF1;CD38;ADD1;SATB1;CDKN1B;IL6;EGR3;BCL2L2;HGF
prerank,p53 Pathway,-0.21343877176641757,-0.7871824743506917,0.968,0.9746909196391061,1.0,103/198,55.08%,HMOX1;CYFIP2;ANKRA2;NHLH2;GLS2;TAP1;HINT1;XPC;ERCC5;TM7SF3;SLC7A11;PLK2;TPRKB;DDIT4;GADD45A;TXNIP;RPS27L;AK1;NINJ1;TP53;IL1A;DCXR;CCNK;CGRRF1;PITPNC1;VWA5A;SLC3A2;BAX;CDK5R1;FOXO3;IRAG2;TAX1BP3;OSGIN1;HEXIM1;PERP;FBXW7;HDAC3;JAG2;ATF3;DNTTIP2;ISCU;CDH13;PRKAB1;CCND2;MXD4;SAT1;BAIAP2;ZMAT3;BTG2;CCP110;RGS16;INHBB;RCHY1;LIF;WRAP73;SOCS1;NDRG1;VDR;PMM1;S100A4;FDXR;DDIT3;IP6K2;DDB2;EPS8L2;FGF13;TM4SF1;ACVR1B;FUCA1;WWP1;RPL36;NOTCH1;RRAD;TRAFD1;RAD9A;LDHB;CCND3;ELP1;TRIB3;TNNI1;APP;H2AJ;GM2A;EI24;ABAT;PLXNB2;FAM162A;CEBPA;H1-2;FAS;STEAP3;POM121;CASP1;GPX2;APAF1;TRAF4;CDKN2A;RPL18;ZFP36L1;TSC22D1;SDC1;DRAM1;COQ8A
prerank,Myc Targets V2,-0.21936937096960568,-0.7451811685144716,0.91,0.982684069286586,1.0,42/56,69.44%,HSPE1;PPRC1;BYSL;DUSP2;PPAN;TBRG4;WDR43;RCL1;NOLC1;MYC;EXOSC5;PES1;RRP9;MCM4;TMEM97;TCOF1;GRWD1;PLK1;LAS1L;MYBBP1A;CDK4;DCTPP1;PLK4;NOP56;NIP7;CBX3;UNG;SLC19A1;IMP4;NDUFAF4;SUPV3L1;HSPD1;GNL3;DDX18;SORD;UTP20;WDR74;HK2;SLC29A2;PRMT3;NPM1;PUS1
prerank,Hedgehog Signaling,-0.14632898388136073,-0.47358468165169193,0.9959919839679359,0.9994998699661912,1.0,21/36,68.43%,LDB1;ETS2;NRP2;CDK5R1;NRP1;PTCH1;SCG2;GLI1;NF1;TLE3;HEY2;RTN1;MYH9;DPYSL2;ACHE;ADGRG1;L1CAM;CELSR1;RASA1;NKX6-1;PML
