"Symbol","logFC","AveExpr","P.Value","adj.P.Val"
"RPS9",1.3564747168077,14.3645520215036,0.000248946116291926,0.00401153084282279
"SASH3",1.54149575204461,8.61977567018776,0.000250233543670325,0.00401153084282279
"RIN3",1.66379940299559,12.0765901881647,0.000250965812045673,0.00401153084282279
"C15orf48",-3.21898008717936,9.03974596892914,0.00025111634418512,0.00401153084282279
"CARS2",2.32661137387749,14.2220324233707,0.000255786677396962,0.00404052848873681
"CSGALNACT2",1.65421186427378,8.1792495203133,0.000258787071321565,0.00406189949681936
"OSM",-1.32173819476075,11.3627826575967,0.000259076966853944,0.00406189949681936
"SPINT1",1.80194326406564,9.06406567707642,0.000260621962991343,0.00406390010483973
"LRRC36",1.73869733863547,7.1874474740345,0.000261512094449736,0.00406653980817135
"LINC00324",1.58687978082165,7.75728626924553,0.00026219946620662,0.00407306382233941
"ADCY9",1.28260491856297,6.89868714339162,0.000262513678016132,0.00407378368905034
"TNFRSF1B",1.52197072320136,9.62300475878701,0.000266439535243896,0.0041095460973521
"VCPKMT",1.50181518746826,8.5114658576825,0.000267923803916563,0.0041103971376862
"SLC25A4",-1.78218515694691,7.58012026191115,0.000267937549132231,0.0041103971376862
"ICA1",-1.97998721200541,9.59517477087386,0.000268116383520825,0.0041103971376862
"PTPN22",1.54570190556119,9.07134351481105,0.000268539564334818,0.00411147654758308
"TCEANC2",1.51332433314067,8.54538717923658,0.000269593302174064,0.00411147654758308
"TALDO1",2.02608749874098,14.7290509960903,0.000270349588873164,0.00411147654758308
"APOL6",1.49919237467589,8.5997607994581,0.000272567703643159,0.00412094604267
"TFCP2",1.33426188668361,8.41589461190273,0.000272815898230372,0.00412094604267
"GTPBP6",1.33132439325584,8.38884993136144,0.000272822316587679,0.00412094604267
"RDH5",1.28571579510314,7.34172594142538,0.000275894601642861,0.00414605247211919
"SNX15",1.45167436149177,8.0641003054085,0.000277209591015577,0.00416170134270967
"TYK2",1.50450133919621,12.831966350963,0.000279981364950946,0.0041950311312059
"CTTNBP2NL",-1.47649258034557,8.50066491878621,0.000281047890112229,0.00419860148607738
"TCIRG1",1.47899469226631,13.9920726292168,0.000285945637579505,0.00422239228108633
"IGF2",-7.60047149746136,9.81856720182356,0.000287424936053758,0.00423151832285146
"SDR16C5",1.35452533607628,8.29792363548763,0.000289434523276733,0.00424100035161351
"SLC7A7",1.47763957563265,14.0461350279469,0.000292027043120469,0.00425062808407002
"MAP4K2",1.51526978108134,8.36093161077178,0.000292531054179466,0.00425062808407002
"BCLAF1",2.12972238305744,8.10968947758982,0.000292738341539395,0.00425062808407002
"RAB42",-4.74990256428388,8.57073376653694,0.000292868936950077,0.00425062808407002
"LINC01001",1.61764221265254,11.7067043632938,0.000293194953984051,0.00425062808407002
"AGO1",1.35434607471763,10.618543839559,0.000296408028452198,0.00427277089734694
