UniqueCount	AmbigCount
602	270
1	226
1	92
0	0
1	0
5	960
0	983
0	987
0	982
0	965
0	985
2	988
0	956
0	967
0	981
1	964
0	976
0	976
1	703
0	725
0	729
0	36
0	335
0	160
4	319
0	38
0	68
3	209
0	124
1	74
7	56
0	2
0	153
1	151
0	163
0	153
0	151
0	151
0	153
0	151
2	7
0	29
1	397
20	401
0	398
0	397
0	396
0	392
0	394
0	394
0	396
0	140
0	33
0	1
0	3
0	59
3	316
1	74
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
6	360
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	0
0	0
0	96
0	96
0	0
0	0
0	20
0	0
0	0
1	7
0	5
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	26
1	28
0	80
0	87
0	87
0	68
0	4
0	7
2	8
0	47
1	10
0	137
0	154
0	1414
0	1414
0	1416
0	57
0	64
0	4
7	45
0	0
0	100
0	45
0	123
0	1401
0	215
0	4
0	429
0	1396
0	99
0	1424
0	107
0	1501
2	181
0	107
0	419
0	1457
0	1424
0	96
1	110
9	1406
5	90
0	21
0	1413
0	1413
4	381
0	425
1	95
1	16
0	1371
1	74
0	466
2	913
0	52
2	48
2	157
2	1245
0	1253
0	1269
0	0
0	0
0	0
0	0
0	0
0	0
1	1856
1505	4669
32	4670
0	4562
0	3370
0	3045
0	1858
0	1853
0	0
4	88
2	283
0	1
0	4
0	280
0	1
0	0
0	2
0	4
191	916
0	26
0	664
0	259
4	110
0	15
0	10
0	0
12	0
0	345
34	345
0	330
1	328
5	328
0	337
0	337
0	198
0	17
0	0
5	580
0	108
0	76
1282	908
0	488
6	206
0	23
2	17
0	4
0	5
0	4
0	1
0	1
0	10
0	5
0	1
1	9
0	2
0	4
0	3
0	7
0	1
0	0
0	2
0	6
0	6
0	176
0	199
0	6
0	7
0	7
0	6
0	3
0	2
0	3
0	3
0	2
0	3
0	3
0	0
0	1
0	1
0	1
0	2
0	0
0	42
0	44
0	44
0	44
0	44
0	37
0	44
0	44
0	44
0	44
0	44
0	44
0	44
0	44
0	44
0	21
0	40
0	24
0	5
0	7
0	5
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	0
248	458
1	38
2	15
1	5
0	2
0	0
0	22
0	0
0	0
0	0
0	0
0	287
0	95
0	84
0	69
18	192
4	136
1	144
0	74
0	169
23	219
0	26
0	21
0	13
273	74
0	74
30	99
0	1
1	94
15	29
0	74
0	61
1	50
0	13
0	190
0	560
0	555
0	453
0	465
0	532
0	527
2	539
3	524
4	357
0	461
0	538
1	551
0	397
0	386
0	116
0	86
11	214
0	68
0	90
0	33
0	65
0	51
2	68
0	34
2	75
0	0
0	0
0	32
0	0
0	0
1	761
2	0
0	153
3	69
0	143
0	69
0	176
2	77
0	78
0	46
0	117
1	101
0	151
0	69
0	69
0	119
0	96
0	88
0	89
0	78
0	99
0	11
0	4
0	5
0	4
0	4
0	4
0	3
0	8
0	8
0	4
0	4
0	4
0	145
0	4
0	3
0	3
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	2
0	0
0	0
2381	597
59	620
2	290
7	0
0	61
0	5
0	61
0	56
0	58
0	0
0	0
0	0
0	5
2	0
9	22
13	20
0	25
48	107
0	3
0	5
0	5
1	0
0	1686
0	665
0	2301
2	1957
0	2312
2	826
0	2287
0	1944
2	1682
0	1907
0	0
5	6
2	189
0	5
10	220
2406	1680
15	1553
9	1063
2	688
4	4
0	1363
0	0
0	0
0	2
2	2
0	0
0	0
0	2
0	0
0	2
0	2
0	1
0	1
0	0
0	1388
1	1387
0	1304
6	1274
0	94
0	419
0	857
0	113
0	619
0	64
0	98
1	21
0	21
0	26
2	113
0	32
5	105
0	9
0	15
2	12
1	46
12	24
0	4
7	4
0	3
0	0
0	0
0	715
1	1146
0	0
1	0
0	0
0	142
0	6693
9	6081
0	6398
0	6622
0	4762
0	2033
0	1915
0	1627
1	1281
1	1199
2	738
0	623
0	599
3	545
3	567
3	87
0	0
0	0
0	0
0	581
0	46
0	0
0	0
0	0
0	0
2	65
0	0
0	0
0	299
0	1
0	0
68	93
2	2
5	12
0	8
0	8
0	8
0	9
0	9
0	9
0	5
0	0
347	700
3	3
0	15
23	78
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	6
0	6
0	6
0	1
0	5
239	448
1	365
0	243
12	24
0	15
0	24
0	18
0	0
1	118
0	118
0	115
0	327
0	0
0	0
37	766
6	80
0	49
12	13
0	46
0	2
0	8
0	90
0	43
0	1842
11	1846
0	104
0	1824
0	1842
1	196
0	1833
0	8
0	1845
0	1817
0	1841
1	894
0	1043
10	243
0	86
1	120
7	286
3	63
0	44
0	73
27	1398
11	0
0	0
1	0
0	1104
0	1107
1	573
13	1047
0	1107
0	49
0	0
0	82
0	0
74	129
0	129
1	88
0	46
0	0
0	0
20	262
452	786
0	644
0	547
0	106
0	2
4	99
0	540
44	687
2	58
1	17
0	0
0	0
0	0
0	207
5	275
8	236
3	508
0	611
1	611
12	65
0	13
0	54
6	282
1	55
2	100
0	26
0	1
1	0
0	0
0	287
0	287
0	569
6	70
0	198
0	198
0	197
0	197
0	561
2	166
0	2
1	17
0	504
0	502
0	502
2	0
0	6
0	6
0	15
0	15
0	48
0	4
0	4
0	4
0	11
0	0
0	410
2	207
1	3
0	56
0	55
0	1
0	856
1	11
668	2110
0	426
0	791
2	610
0	938
1	291
1	931
0	460
0	0
0	2
0	1
0	5
0	7
0	3
2	9
0	0
0	7
0	11
0	8
0	1
428	1061
1	209
49	244
2	42
0	14
177	64
0	64
0	12
0	0
1	0
25	55
0	2
0	4
2	49
0	6
3	34
2	17
0	6
0	0
0	0
0	0
2	29
0	11
0	2
0	11
0	11
0	0
0	660
0	2775
2	1108
0	1002
0	1472
0	349
0	954
1	875
0	3433
0	1177
0	804
0	2155
0	1183
0	829
0	1034
0	1182
0	871
0	1332
1	309
0	768
0	796
0	682
0	615
0	420
0	384
0	301
0	155
0	594
0	925
0	599
0	351
0	149
1	160
0	478
0	124
0	49
5	49
0	40
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	42
0	0
0	88
20	187
0	73
0	50
0	84
0	32
0	604
0	644
17	581
0	68
17	84
0	89
0	74
0	244
3	36
0	68
0	1071
3	0
0	0
0	0
1	412
1	415
0	640
0	649
0	651
0	627
0	634
0	377
0	100
0	112
0	67
13	27
0	11
2	207
0	64
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	192
143	313
0	32
0	53
7	17
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	157
26	116
1	74
0	11
0	2
0	5
0	3
0	3
0	98
0	34
0	191
0	190
0	50
0	42
0	98
0	92
0	28
0	214
4	3544
0	446
1	446
0	400
0	384
3	346
0	330
0	298
0	217
0	219
1	98
17	488
0	61
0	133
13	363
0	713
0	392
0	382
12	26
0	814
0	593
0	795
2	648
0	447
0	573
0	441
0	576
0	248
6	215
0	1
0	1
0	64
0	1
0	1
0	1
0	0
0	1
0	34
0	588
0	534
0	534
0	584
0	178
0	152
0	182
0	181
0	130
0	135
1	90
0	41
0	37
0	69
0	48
4	22
0	66
0	16
3	2
0	319
0	322
8	186
5	117
4	93
0	22
0	20
1	25
5	17
1	13
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	21
21	89
0	5
0	5
0	1
0	0
276	533
7	537
0	163
0	72
197	660
0	88
0	119
6	119
0	187
0	64
2	531
0	0
0	2012
0	2012
0	2029
11	510
3	2021
0	945
0	120
0	119
0	136
0	2011
0	2034
0	2003
7	382
1	1909
0	1899
0	2013
0	50
0	2021
0	54
0	104
0	2022
0	2020
0	2036
0	2022
0	2018
0	2018
0	95
0	1938
0	149
2	1753
6	1829
1	1217
0	1130
0	1
0	200
27	422
5	365
0	337
1	82
3	256
0	145
0	0
0	0
0	0
1	252
0	247
0	107
0	252
0	240
0	0
0	2
0	1
0	0
0	7672
0	500
5	7487
0	367
2	0
0	3
0	0
0	783
0	781
0	4
0	5
0	654
0	205
0	203
0	60
0	22
0	17
0	438
0	452
0	197
0	10
0	26
0	26
0	278
0	32
0	48
0	27
0	1
0	33
0	33
0	2
244	165
1	85
0	119
6	39
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	1
0	1
1	92
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	686
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	355
0	355
0	0
0	0
0	1
0	0
0	426
0	1
0	0
0	0
0	0
0	2
0	0
0	355
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	32
0	32
0	1
0	32
0	0
0	0
0	1
0	2
0	0
0	1
0	1
0	0
0	3
0	0
0	798
0	8
0	142
4	798
1	91
0	13
0	6
24	852
0	851
2	22
0	35
0	46
0	30
0	11
2	69
0	1
0	664
0	663
7	1166
0	710
68	2362
0	324
0	2366
10	709
0	0
0	0
0	0
0	122
0	0
0	122
0	122
0	122
0	122
0	122
0	5
2	3
0	17
0	17
0	7
4	6
0	3
0	91
0	208
0	198
0	34
2	197
0	209
0	192
0	0
0	0
0	0
2	0
0	45
0	45
0	40
0	0
0	20
0	0
0	21
1	21
0	4
0	9
1	0
8	16
0	9
0	10
0	3
0	3
0	23
0	0
0	1
0	23
0	74
0	1
0	0
0	0
0	22
0	0
1	210
0	105
3791	2292
4	2292
0	205
0	205
0	0
0	0
0	0
0	0
1	15
0	1
0	1
0	0
0	0
10	293
0	313
0	246
0	278
0	104
0	173
0	130
0	110
0	57
3	41
1	31
0	70
0	279
0	282
0	89
0	283
2	46
0	10
0	8
0	16
0	57
0	0
0	0
24	421
1	125
0	796
0	0
0	0
0	1310
0	1315
0	1319
1	25
1	5
0	222
0	26
3	3
0	320
0	0
0	1311
4	1298
2	95
0	1290
3	397
0	0
0	0
0	0
32	71
1	2
0	5
0	0
0	0
0	0
1	55
0	62
0	64
2	48
0	1226
0	51
0	65
0	75
0	92
0	1216
0	97
2	1047
0	802
0	37
0	87
0	1284
5	854
0	511
8	1453
43	114
2	161
0	1378
6	1393
0	41
0	27
4	1101
0	77
0	0
0	92
0	99
0	296
1	279
0	290
0	94
1	23
0	33
0	28
9	39
0	23
0	63
0	51
1	27
0	51
1	38
0	0
0	0
0	0
0	0
1	47
0	0
0	88
1	87
0	87
0	89
0	18
0	23
0	17
0	6
1	0
0	6
0	0
0	1
0	6
0	1
0	1
0	6
0	6
0	6
0	6
0	56
0	53
0	6
0	6
0	7
0	5
0	6
0	6
0	6
0	0
0	5
0	2
0	2
11	7
0	2
0	3
0	0
0	106
0	0
0	0
0	32
1	32
0	5
0	2
0	1
0	1
3	2
0	1
0	2
23	125
18	13
1	13
0	23
431	240
0	160
0	160
5	192
0	96
0	1308
6	3212
0	645
0	3235
1	179
0	741
0	1289
7	3212
0	940
0	737
0	0
4	8
0	0
0	0
5	12
0	0
0	424
0	629
0	1444
10	4
0	1360
0	219
0	104
0	1201
0	530
22	1469
0	428
2	193
21	16
18	161
1	49
11	156
0	5
0	5
1	69
0	46
2	4
0	58
0	54
0	0
0	0
0	6
39	3662
0	1884
5	15
0	101
8	85
90	29
0	0
1	259
0	321
3	359
10	358
13	191
4	118
2	23
10	195
0	16
0	38
0	21
0	14
0	418
0	8
0	7
0	3
0	7
0	21
6	49
48	213
0	166
0	120
0	61
0	16
55	75
0	43
1	18
4	18
1	44
0	29
0	21
0	0
0	2
1	29
0	30
0	27
0	10
0	1
0	30
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	91
0	88
7	87
1	80
0	83
0	71
0	91
0	94
0	87
0	88
1	0
2	0
1	0
0	305
0	312
0	283
0	123
0	99
0	93
0	0
0	0
0	327
0	361
0	360
2	177
0	133
0	59
1	104
0	53
0	11
0	53
0	68
0	43
0	39
0	28
0	11
0	1558
0	1558
0	1577
4	526
0	526
0	988
0	727
0	253
327	834
0	605
15	613
3	205
0	0
0	0
0	0
3	3
0	0
0	3
0	3
0	0
0	0
0	75
242	135
3	36
0	85
0	65
2	0
0	0
903	1197
0	343
1	874
0	0
0	824
0	755
0	0
0	820
5	821
1	709
5	62
6	79
19	298
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	213
0	13
0	0
0	0
0	0
0	0
0	0
1	140
0	231
0	217
0	117
0	20
0	32
0	0
0	0
125	34
0	19
0	30
1	176
1	361
154	1478
10	843
35	279
1	222
0	38
0	158
2	38
0	61
0	21
11	251
2	211
0	371
0	33
0	6
6	219
0	9
5	2
3	2
0	499
0	490
0	483
1	360
0	324
4	371
0	417
0	419
0	424
0	424
0	414
0	424
1	432
1	392
0	421
0	350
3	112
0	238
0	61
0	98
0	42
7	164
0	23
0	18
3	20
0	19
0	15
177	297
0	32
0	46
0	0
0	25
0	45
0	10
1	30
0	0
8	355
0	326
0	176
1	132
0	98
0	0
5	316
0	316
0	293
0	296
0	115
8	17
0	4872
0	4710
1	4338
5	2326
8	4275
0	4066
1	3507
0	3852
0	3520
0	3505
0	2779
0	1568
0	1313
0	1096
41	544
0	5
0	414
0	539
0	604
1	131
7	5
0	684
0	419
0	421
3	268
2	6
0	402
0	0
0	0
0	19
0	4
0	4
0	4
0	15
0	4
0	15
1	15
0	4
0	15
0	4
0	15
0	4
0	15
0	229
0	225
0	6
9	648
0	0
3	365
1	502
0	326
0	35
1	147
2	96
3	39
0	36
0	0
0	0
232	212
0	4
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	3
1	27
0	6
10	9
16	9
0	5
0	5
0	6
2	5
1	53
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	158
0	0
0	0
0	0
0	0
0	0
0	18
0	1
0	1
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
34	12
3	12
0	0
0	0
277	0
0	2
0	0
8	748
107	748
250	1080
11	1034
0	893
0	13
70	430
1	1865
0	1859
1	189
0	267
1	112
0	5
0	36
0	41
0	58
0	61
0	61
0	12
0	7
1	2
0	0
0	318
0	311
0	284
0	20
0	27
5	24
11	9
3	0
15	4146
0	4141
112	3823
1	799
7	305
1	795
3	963
0	332
44	327
1	330
1	132
0	63
0	136
0	19
0	838
0	933
0	951
0	943
0	940
0	943
0	928
4	956
0	937
0	885
1	300
0	808
0	815
0	808
0	85
0	1
0	190
0	190
0	97
0	68
0	37
1	5
20	5
0	0
0	0
4	0
0	5
0	0
5	99
0	1465
0	1465
0	786
0	1096
8	120
0	582
1	601
6	402
3	101
0	133
0	99
0	68
0	49
0	49
0	0
1	4
0	4
0	198
0	5
0	3
0	3
13	239
1	38
1	10
0	408
0	7
0	902
2	913
26	38
0	29
0	872
0	46
1	411
1	12
0	395
0	337
0	211
0	0
0	267
12	1426
0	1305
0	1146
1	1082
0	365
12	892
0	0
3	0
0	1141
14	1164
0	1140
1	1171
0	1148
3	1138
0	831
0	138
0	63
0	23
1	5
4	2
0	831
0	765
33	434
2	70
0	729
9	165
3	31
1	97
0	118
0	100
60	306
3	126
3	53
0	58
1	26
0	0
6	1
0	1
0	1
61	124
2	262
0	4
0	18
0	10
0	2
0	6
1	2
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	5202
0	1
0	1
0	0
1	0
0	0
0	0
0	39
0	39
0	4
0	0
0	0
0	0
0	0
0	4
0	0
0	1
0	1
1	14
0	0
0	1
0	1
0	153
0	117
0	135
0	134
0	46
0	49
0	94
0	131
0	13
0	131
6	71
10	181
0	3496
0	8754
5	3
0	43
0	8646
0	8777
0	6133
2	8751
0	3518
0	8413
0	6153
0	2569
0	2732
30	10509
1	1631
0	1317
0	3496
0	8756
0	8751
1	8651
7	10696
25	8804
9	8820
11	8643
2	8760
4	3364
0	7849
0	2496
6	12
0	0
3	10
0	0
0	0
0	0
0	0
0	626
0	4
0	53
0	397
0	396
0	383
0	47
1	0
0	0
0	0
0	0
0	1716
0	1919
0	1921
0	1924
0	1916
1	1916
1	1918
0	1716
0	1918
0	1929
0	1918
0	1918
2	728
0	709
0	1527
0	1735
0	1779
0	1741
0	1530
0	1787
0	1778
0	1429
0	1009
0	1712
0	2327
0	2328
0	2330
0	2328
0	2227
0	2227
0	2230
0	2228
0	2177
31	2338
2	2218
0	68
0	353
0	347
4	255
1	229
0	48
1	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	495
0	454
5	419
0	477
0	664
0	477
0	478
0	371
0	382
0	401
0	480
0	756
0	491
0	407
0	445
0	674
0	414
0	481
0	438
0	437
0	408
1	484
0	477
0	478
0	486
0	480
0	26
0	340
1	348
0	278
0	240
0	250
0	148
0	215
0	179
0	163
0	1
0	0
0	0
146	91
0	90
1	24
0	24
0	15
0	0
0	0
0	0
0	0
30	12
0	209
0	25
0	11
0	19
5	19
0	25
0	0
0	775
4	5
0	570
0	3382
0	3319
0	3214
0	1736
4	3239
0	2256
0	2254
0	2124
0	1095
1	782
0	1137
0	114
24	211
1	211
0	11
0	10
0	11
0	10
0	10
0	10
0	9
0	9
0	10
6	9
0	0
0	0
1	3
2	22
2	22
0	4
0	4
0	4
1	0
0	0
0	39
0	56
0	12
0	36
0	37
0	13
0	9
0	5
0	7
0	6
0	4
150	93
0	11
3	0
1	248
0	182
2	78
2	9
1	53
0	38
0	2
0	2
0	0
0	11319
33	9843
0	11346
1	11345
1	11320
1	9508
1	111
0	18
0	15
0	20
0	19
0	16
0	5
0	2
0	5
0	0
4	1281
1	1269
0	1292
0	86
112	924
1	152
0	870
0	0
217	1012
0	386
0	436
0	566
1	564
0	628
0	493
0	182
0	840
0	493
0	825
0	759
0	825
0	386
0	795
0	178
0	401
0	423
0	217
0	292
0	286
0	262
0	131
1	109
0	118
0	52
1	391
0	334
0	387
0	281
1	104
0	74
17	176
1	55
4	23
795	1
115	279
10	22
0	0
0	0
0	938
0	2279
0	215
0	639
15	2306
0	167
32	1869
0	823
0	735
0	760
3	454
0	303
0	452
0	307
0	1287
99	858
0	414
4	297
0	203
0	38
1	92
2	39
0	0
1	0
0	13
0	13
0	0
2	1
1	0
0	0
52	527
0	19
0	20
0	9
0	2
0	15
0	15
0	15
0	8
0	15
0	9
0	1
0	15
0	15
0	14
0	14
0	2
2	0
1	0
0	33
0	33
0	33
3	172
1	63
0	5
0	3
0	2
0	1
0	0
0	0
0	0
0	125
0	125
1	18
0	22
1	41
2	13
7	12
1	0
1	7
1	7
4	7
0	7
0	3
0	329
0	325
502	589
4	340
0	328
0	91
0	63
0	78
0	40
0	56
1	0
17	2033
0	2033
2	0
0	0
12	0
0	193
0	166
0	1828
0	1824
0	81
0	1821
0	1807
0	298
0	79
21	217
0	1505
0	1827
2	202
0	1269
0	976
0	225
0	133
0	198
1	302
0	376
0	170
0	167
2	79
0	113
1	147
0	0
0	1025
0	5673
0	291
