Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Cellular_Component_2023,Actin-Based Cell Projection (GO:0098858),8/84,0.040479332236324,0.3005088416698517,0,0,2.1784199059740854,6.986113671341224,AOC3;MYO1B;MYO15A;RUFY3;DAG1;FSCN1;TWF2;MYO1G
GO_Cellular_Component_2023,Coated Vesicle Membrane (GO:0030662),6/55,0.0409334521130664,0.3005088416698517,0,0,2.532165039929015,8.092312406063742,TMEM199;LMAN1;HLA-B;HLA-A;HLA-G;HLA-E
GO_Cellular_Component_2023,Protein Kinase Complex (GO:1902911),3/17,0.0414128792407216,0.3005088416698517,0,0,4.4250116081102,14.08995980250329,TBK1;TRAF3;IKBKE
GO_Cellular_Component_2023,Recycling Endosome Membrane (GO:0055038),7/70,0.0427771612791255,0.3026484160498133,0,0,2.298512876314835,7.244340104256438,CD274;RAB12;MICALL1;HLA-B;HLA-A;HLA-G;HLA-E
GO_Cellular_Component_2023,Mitochondrial Outer Membrane (GO:0005741),12/151,0.0480736311906623,0.3277039713071509,0,0,1.7884860601671837,5.428093574029328,SPART;FAM210B;BCL2L11;RSAD2;IFI27;BCL2A1;AIFM2;AGK;TOMM34;BCL2;PMAIP1;ULK1
GO_Cellular_Component_2023,Endosome Membrane (GO:0010008),24/361,0.0487970588013216,0.3277039713071509,0,0,1.4793633666037227,4.467803465715685,IFITM3;PI4K2B;CD274;TFRC;SLC31A2;HLA-B;ATP11B;ECE1;HLA-A;ZDHHC11;HLA-G;SLC39A14;MR1;KIR2DL4;HLA-E;RMC1;MYO1B;TRAF6;RAB23;RAB12;MICALL1;IRF7;ANXA8;SLC15A4
GO_Cellular_Component_2023,Dendrite Cytoplasm (GO:0032839),2/8,0.0497924762056801,0.3277039713071509,0,0,6.878787878787879,20.63561650763521,HIP1R;UHMK1
GO_Cellular_Component_2023,Nuclear Inner Membrane (GO:0005637),4/31,0.0532689990045401,0.3426165163246558,0,0,3.0604965051819715,8.974602244746963,IFI27;PSEN2;ATP11B;PTGS2
GO_Cellular_Component_2023,Specific Granule Membrane (GO:0035579),8/90,0.0567997819201413,0.3517261640464009,0,0,2.0183856740528188,5.789179794770452,CEACAM1;OLR1;STOM;CD47;CLU;LILRA3;SLC15A4;CKAP4
GO_Cellular_Component_2023,Ficolin-1-Rich Granule Membrane (GO:0101003),6/60,0.058413885901699,0.3517261640464009,0,0,2.2971014492753623,6.524231315243873,DSP;SERPINB10;PTPRN2;ENPP4;CLU;LILRA3
GO_Cellular_Component_2023,Serine/Threonine Protein Kinase Complex (GO:1902554),6/60,0.058413885901699,0.3517261640464009,0,0,2.2971014492753623,6.524231315243873,TBK1;CDK6;TRAF3;ACVR1B;IKBKE;CCNO
GO_Cellular_Component_2023,Basement Membrane (GO:0005604),5/46,0.0603739532734667,0.3559547661748141,0,0,2.520192791504462,7.074678914527886,DAG1;CASK;AGRN;NID2;LOXL2
GO_Cellular_Component_2023,Tight Junction (GO:0070160),8/93,0.0663260009078018,0.3830664950389369,0,0,1.9468409586056643,5.282116885095169,PATJ;CLDN23;MICALL2;RAPGEF2;F11R;BVES;CGNL1;CYTH1
GO_Cellular_Component_2023,Tertiary Granule (GO:0070820),12/162,0.0736133996837492,0.4097734944738026,0,0,1.6563676148796498,4.321344194764414,DSP;SERPINB10;CEACAM1;PTPRN2;GGH;OLR1;STOM;ENPP4;CD47;CLU;NIT2;LILRA3
GO_Cellular_Component_2023,Golgi Medial Cisterna (GO:0005797),2/10,0.0752940696559637,0.4097734944738026,0,0,5.158549783549783,13.341835369117236,HLA-A;ST3GAL1
GO_Cellular_Component_2023,Neuron Projection Cytoplasm (GO:0120111),2/10,0.0752940696559637,0.4097734944738026,0,0,5.158549783549783,13.341835369117236,HIP1R;UHMK1
GO_Cellular_Component_2023,AP-1 Adaptor Complex (GO:0030121),2/11,0.0892826135343293,0.4562212006404161,0,0,4.585137085137085,11.077455096692711,AP1S3;AP1M2
GO_Cellular_Component_2023,Amphisome (GO:0044753),2/11,0.0892826135343293,0.4562212006404161,0,0,4.585137085137085,11.077455096692711,CHMP4A;SQSTM1
GO_Cellular_Component_2023,Autophagosome (GO:0005776),7/83,0.0895973778917709,0.4562212006404161,0,0,1.904043296489319,4.5933696922697065,STX17;CALCOCO2;RAB23;CHMP4A;ULK1;SQSTM1;ATG5
GO_Cellular_Component_2023,Endoplasmic reticulum-Golgi Intermediate Compartment Membrane (GO:0033116),5/52,0.0917546296792044,0.4562212006404161,0,0,2.197773003442142,5.249682646803742,TMEM199;LMAN1;TAP2;TAP1;TAPBP
GO_Cellular_Component_2023,Membrane Raft (GO:0045121),12/169,0.0936998551876749,0.4562212006404161,0,0,1.581931455490669,3.745473670931307,LYN;GHSR;CAVIN1;CAV2;CHRNA7;PSEN2;FLOT1;STOM;FAS;JAK2;TNF;PLPP1
GO_Cellular_Component_2023,trans-Golgi Network (GO:0005802),16/241,0.0948470665382347,0.4562212006404161,0,0,1.472937728937729,3.469489370069139,PI4K2B;CCDC186;ATP8B2;GCC2;RAB43;ARFRP1;RAB30;MYO1B;DOP1A;MICALL1;RAB29;AP1S3;CHAC1;ST3GAL1;AP1M2;PLEKHJ1
GO_Cellular_Component_2023,Late Endosome (GO:0005770),14/205,0.0951132538437616,0.4562212006404161,0,0,1.5176471939009828,3.5705487503738134,RUBCN;ABCA5;SLC31A2;CST7;MFSD12;SLC39A14;MR1;RMC1;BST2;MICALL1;IL12B;RAPGEF2;ANXA8;CHMP4A
GO_Cellular_Component_2023,Secretory Granule Membrane (GO:0030667),18/279,0.0983533652929479,0.4639000396317377,0,0,1.4289077927996354,3.3139065452184298,SERPINB10;DSP;PTPRN2;HLA-B;ATP11B;RHOF;LILRA3;CLU;CKAP4;BST2;CEACAM1;ADGRE5;OLR1;PHACTR2;STOM;ENPP4;CD47;SLC15A4
GO_Cellular_Component_2023,Cytoplasmic Side Of Lysosomal Membrane (GO:0098574),2/12,0.1039587257323771,0.4823003177420118,0,0,4.126406926406927,9.341200417697213,BLOC1S2;EEF1A2
GO_Cellular_Component_2023,ER To Golgi Transport Vesicle Membrane (GO:0012507),5/55,0.1100495455509141,0.5023229256598177,0,0,2.065580890336591,4.558374723110218,LMAN1;HLA-B;HLA-A;HLA-G;HLA-E
GO_Cellular_Component_2023,Tertiary Granule Membrane (GO:0070821),6/72,0.1159387735237297,0.5156881244135612,0,0,1.8782608695652172,4.0470756260922025,CEACAM1;OLR1;STOM;CD47;CLU;LILRA3
GO_Cellular_Component_2023,Acetylcholine-Gated Channel Complex (GO:0005892),2/13,0.1192289122852615,0.5156881244135612,0,0,3.7510822510822512,7.97746413807528,CHRNA7;CHRNE
GO_Cellular_Component_2023,Clathrin Coat Of trans-Golgi Network Vesicle (GO:0030130),2/13,0.1192289122852615,0.5156881244135612,0,0,3.7510822510822512,7.97746413807528,AP1S3;AP1M2
GO_Cellular_Component_2023,Cornified Envelope (GO:0001533),4/41,0.1202664883791344,0.5156881244135612,0,0,2.232162748431729,4.727821733101068,DSP;SPRR2G;TCHH;LORICRIN
GO_Cellular_Component_2023,Microvillus (GO:0005902),5/58,0.1299619258714505,0.548943657039112,0,0,1.9483539221109127,3.975642966639232,AOC3;SLC7A5;MYO1B;FSCN1;MYO1G
GO_Cellular_Component_2023,Triglyceride-Rich Plasma Lipoprotein Particle (GO:0034385),2/14,0.1350068465496337,0.553723732949947,0,0,3.438311688311688,6.884977740452571,SELENOS;APOL1
GO_Cellular_Component_2023,Very-Low-Density Lipoprotein Particle (GO:0034361),2/14,0.1350068465496337,0.553723732949947,0,0,3.438311688311688,6.884977740452571,SELENOS;APOL1
GO_Cellular_Component_2023,Filopodium (GO:0030175),5/60,0.1440774521638368,0.5711797027562555,0,0,1.8773072747014117,3.637103114627031,MYO1B;RUFY3;DAG1;FSCN1;TWF2
GO_Cellular_Component_2023,Transport Vesicle Membrane (GO:0030658),5/60,0.1440774521638368,0.5711797027562555,0,0,1.8773072747014117,3.637103114627031,LMAN1;HLA-B;HLA-A;HLA-G;HLA-E
GO_Cellular_Component_2023,MHC Class II Protein Complex (GO:0042613),2/15,0.1512129070394129,0.5711797027562555,0,0,3.1736596736596736,5.9952540286610665,HLA-DOA;HLA-DOB
GO_Cellular_Component_2023,PRC1 Complex (GO:0035102),2/15,0.1512129070394129,0.5711797027562555,0,0,3.1736596736596736,5.9952540286610665,PCGF5;PHC3
GO_Cellular_Component_2023,TIM23 Mitochondrial Import Inner Membrane Translocase Complex (GO:0005744),2/15,0.1512129070394129,0.5711797027562555,0,0,3.1736596736596736,5.9952540286610665,GRPEL2;TIMM17B
GO_Cellular_Component_2023,Specific Granule Lumen (GO:0035580),5/61,0.1513727127445907,0.5711797027562555,0,0,1.8436869861951293,3.48089981173311,CHI3L1;GGH;NIT2;KPNB1;NFKB1
GO_Cellular_Component_2023,Coated Vesicle (GO:0030135),6/79,0.1589785179068292,0.5885859460233683,0,0,1.697528290649196,3.1217310893995296,LMAN1;LMAN2L;STX17;HIP1R;ERGIC1;AP1M2
GO_Cellular_Component_2023,Rough Endoplasmic Reticulum (GO:0005791),3/30,0.1601452927342733,0.5885859460233683,0,0,2.292885518237631,4.199818321474285,STX17;SUCO;CKAP4
GO_Cellular_Component_2023,Germ Plasm (GO:0060293),2/17,0.1846218638832281,0.6698459933199177,0,0,2.7502164502164503,4.646340873745173,MOV10;PIWIL4
GO_Cellular_Component_2023,Platelet Alpha Granule Lumen (GO:0031093),5/66,0.1900072521847243,0.6806588907376834,0,0,1.6921201117815632,2.810092089360744,SERPING1;MAGED2;GTPBP2;CLU;VEGFA
GO_Cellular_Component_2023,Late Endosome Membrane (GO:0031902),6/85,0.2005515608348248,0.6831408644276452,0,0,1.56810676940011,2.5194519061875766,SLC31A2;ANXA8;CHMP4A;MR1;SLC39A14;RMC1
GO_Cellular_Component_2023,High-Density Lipoprotein Particle (GO:0034364),2/18,0.2016952580144093,0.6831408644276452,0,0,2.5781926406926408,4.127679571076068,APOL1;CLU
GO_Cellular_Component_2023,Activin Receptor Complex (GO:0048179),1/5,0.2110516056718092,0.6831408644276452,0,0,5.154054054054054,8.017917583371773,ACVR1B
GO_Cellular_Component_2023,External Side Of Apical Plasma Membrane (GO:0098591),1/5,0.2110516056718092,0.6831408644276452,0,0,5.154054054054054,8.017917583371773,SLC7A5
GO_Cellular_Component_2023,Nuclear Stress Granule (GO:0097165),1/5,0.2110516056718092,0.6831408644276452,0,0,5.154054054054054,8.017917583371773,TIA1
GO_Cellular_Component_2023,Serine Protease Inhibitor Complex (GO:0097180),1/5,0.2110516056718092,0.6831408644276452,0,0,5.154054054054054,8.017917583371773,PLAT
GO_Cellular_Component_2023,Sex Chromosome (GO:0000803),1/5,0.2110516056718092,0.6831408644276452,0,0,5.154054054054054,8.017917583371773,PCGF5
GO_Cellular_Component_2023,Zonula Adherens (GO:0005915),1/5,0.2110516056718092,0.6831408644276452,0,0,5.154054054054054,8.017917583371773,NECTIN2
GO_Cellular_Component_2023,Clathrin Adaptor Complex (GO:0030131),2/19,0.2189370277098393,0.6831408644276452,0,0,2.4264069264069263,3.6856420835062895,AP1S3;AP1M2
GO_Cellular_Component_2023,Nuclear Outer Membrane (GO:0005640),2/19,0.2189370277098393,0.6831408644276452,0,0,2.4264069264069263,3.6856420835062895,KASH5;PTGS2
GO_Cellular_Component_2023,Autophagosome Membrane (GO:0000421),3/35,0.21942931652547,0.6831408644276452,0,0,1.934114301191766,2.9335197430770994,STX17;CHMP4A;ULK1
GO_Cellular_Component_2023,Sarcolemma (GO:0042383),4/52,0.2196672037558859,0.6831408644276452,0,0,1.7196312364425164,2.6063446182023067,CAV2;SLC2A1;DAG1;BVES
GO_Cellular_Component_2023,Cell-Cell Junction (GO:0005911),17/299,0.2249048844336788,0.6858960561270632,0,0,1.2462607962923953,1.8595179450321528,DSP;PATJ;CASK;F11R;CDC42BPA;VEGFA;SMAD7;CNKSR1;CEACAM1;MICALL2;FSCN1;FLOT1;RAPGEF2;PDLIM4;NECTIN3;FERMT2;NECTIN2
GO_Cellular_Component_2023,Intracellular Non-Membrane-Bounded Organelle (GO:0043232),61/1195,0.2287417330657104,0.6858960561270632,0,0,1.1156375202617976,1.6457457578003487,TCHH;SIX1;IFI35;PRDM1;TENT4A;CLU;GLI3;TNFSF13B;OASL;EPB41L4A;AIFM2;PIM1;PLEKHN1;NBN;NCK1;CDK5RAP2;RSAD2;RIPK2;PLA2G4C;CASK;TUBG2;RHOF;CDYL;THAP2;CKAP4;EID3;KATNAL1;WDR82;SUB1;TRAF6;FSCN1;MAPRE1;ATF3;CCNO;CES1;ZNF397;PRKRIP1;CAPG;RELA;REPIN1;RNF213;OARD1;STOM;CAMTA1;PDLIM4;TRIM41;ATP8B2;STAT1;KRR1;EIF2AK2;G0S2;CDC42BPA;WAPL;ISG20;KLF6;ZZZ3;MDM2;TCEA1;MAGED2;RGS12;ZPR1
GO_Cellular_Component_2023,Mitochondrial Membrane (GO:0031966),29/540,0.2294996092279036,0.6858960561270632,0,0,1.1744453680129678,1.7286120565454082,BCL2A1;SHMT2;IFI6;PSEN2;CLU;BCL2L11;AIFM2;MTG1;PMAIP1;TIMM17B;PLEKHN1;SLC25A20;PRODH;IKBKE;RSAD2;AGK;PLA2G4C;MRPL49;TOMM34;FAM210B;SPART;RNF144B;IFI27;BCL2;YME1L1;ULK1;CYP2E1;L2HGDH;CDS2
GO_Cellular_Component_2023,Platelet Alpha Granule (GO:0031091),6/89,0.2302477926928304,0.6858960561270632,0,0,1.492221058145626,2.1914746379803054,PHACTR2;SERPING1;MAGED2;GTPBP2;CLU;VEGFA
GO_Cellular_Component_2023,COPI-coated Vesicle (GO:0030137),1/6,0.2475890004666912,0.6937394765551843,0,0,4.123027027027027,5.75568455954415,TMEM199
GO_Cellular_Component_2023,G Protein-Coupled Receptor Dimeric Complex (GO:0038037),1/6,0.2475890004666912,0.6937394765551843,0,0,4.123027027027027,5.75568455954415,GABBR1
GO_Cellular_Component_2023,X Chromosome (GO:0000805),1/6,0.2475890004666912,0.6937394765551843,0,0,4.123027027027027,5.75568455954415,PCGF5
GO_Cellular_Component_2023,Astral Microtubule (GO:0000235),1/6,0.2475890004666912,0.6937394765551843,0,0,4.123027027027027,5.75568455954415,PAFAH1B1
GO_Cellular_Component_2023,Flotillin Complex (GO:0016600),1/6,0.2475890004666912,0.6937394765551843,0,0,4.123027027027027,5.75568455954415,FLOT1
GO_Cellular_Component_2023,Low-Density Lipoprotein Particle (GO:0034362),1/6,0.2475890004666912,0.6937394765551843,0,0,4.123027027027027,5.75568455954415,SELENOS
GO_Cellular_Component_2023,Proton-Transporting V-type ATPase Complex (GO:0033176),2/21,0.253721662166287,0.7039532391476395,0,0,2.1707678286625653,2.9772459157827376,ATP6AP1L;TMEM199
