"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PCYT1B",-1.023899695,-0.100441146666667,-5.15110909424877,0.00104018363994169,0.0214676850077527,-0.656063688699365
"GRIA3",-1.163228675,-0.319160688333333,-5.14689573954998,0.00104534898226001,0.0214676850077527,-0.661312888752556
"CD300LB",-1.0147212625,-0.874562015,-5.14627678678479,0.00104611016000112,0.0214676850077527,-0.662084232085419
"PEAR1",-1.23998985,-0.431197311666667,-5.1425295198946,0.00105073153296863,0.0214676850077527,-0.666755318349986
"PURG",-1.175218225,-0.334048906666667,-5.14066309159916,0.00105304171301271,0.0214676850077527,-0.66908265861077
"PNMA2",-0.973849675,0.0281751,-5.1271739997415,0.00106990503960801,0.0216148237231367,-0.68591826104925
"SPIC",-1.27816931,-0.629311275,-5.12562156145833,0.00107186480573435,0.0216148237231367,-0.687857580345248
"STMN2",-1.14078339,-0.296375526666667,-5.12124899255052,0.00107740591070587,0.0216588795694236,-0.693321758349501
"LINC00456",-1.163558725,-0.3267883,-5.1131333160049,0.00108777417524034,0.0216823670489925,-0.703471049704396
"PLPPR4",-1.12358244,-0.282580543333333,-5.11244824045783,0.00108865441250172,0.0216823670489925,-0.704328239243208
"MRE11",-1.2958151875,-0.292907225,-5.10504560864168,0.00109821602789372,0.0217088396186764,-0.713595118061058
"OR2L13",-1.144389725,-0.295513333333333,-5.10118023820701,0.0011032454255896,0.0217088396186764,-0.718437170056142
"LINC00208",-1.14279084,-0.296840466666667,-5.09621239356284,0.00110974654633037,0.0217088396186764,-0.724663532248672
"IFNL3",-1.181638125,-0.331836066666667,-5.09407376299665,0.0011125582108294,0.0217088396186764,-0.727345080154097
"ASCL3",-1.1164964,-0.31114464,-5.09319949477936,0.00111370986986054,0.0217088396186764,-0.728441488241757
"FOXA1",-1.2481071625,-0.419856008333333,-5.08797192620921,0.00112062348206859,0.0217088396186764,-0.734999689188781
"MRPL42P1",-1.088134675,-0.27366035,-5.08151857998205,0.00112922341053977,0.0217088396186764,-0.7431012976113
