"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DIPK2A",0.515204903333334,0.332125503333333,1.90018097645653,0.0965895769274212,0.37729390189354,-5.29299972523953
"GADD45G",-0.438680326666667,-0.507287416666667,-1.89978189769598,0.0966475778444167,0.37729390189354,-5.29357142045459
"AGO2",-0.36144415,-0.365768588333333,-1.89860160115176,0.0968193154440407,0.377735817751145,-5.29526200079919
"ROPN1",-0.53606393,-0.191703191333333,-1.89784336895386,0.0969297964334883,0.377938354311359,-5.29634785519697
"CCDC144NL-AS1",-0.56586814,-0.151278018333333,-1.89673588776974,0.0970913846770167,0.37801452727673,-5.29793359931502
"SLC35G3",-0.512805533333333,-0.136916555,-1.89617512007383,0.0971733031949659,0.37801452727673,-5.29873641288594
"EPHB4",0.654098197,0.0301426218333333,1.89611729049126,0.0971817548948726,0.37801452727673,-5.29881919902592
"GRHL2",-0.519857071,-0.1330261155,-1.89610431642148,0.0971836511315815,0.37801452727673,-5.2988377719824
"GRK6",-0.4184742,-0.465125084166667,-1.89554016667646,0.0972661394726434,0.378107468684921,-5.29964533545492
"OTUD1",-0.6088209,-0.592394988,-1.89187899757715,0.0978031087395966,0.379952320131739,-5.30488419298164
"RAMP2-AS1",-0.515853476666667,-0.098985985,-1.89112952046169,0.0979133835832663,0.379952320131739,-5.30595621050411
"TNFRSF18",0.752554433333334,-0.256878876666667,1.89087858730633,0.0979503315924727,0.379952320131739,-5.30631510114615
"RRAGD",0.448622058333333,0.341539219166667,1.89036087140984,0.0980266038252481,0.379952320131739,-5.30705549920212
"SOX6",-0.535842293333334,-0.162527281333333,-1.88943901871238,0.098162557081739,0.379952320131739,-5.30837369055944
"RHOH",-0.42374007,-0.421963775833333,-1.88877336371087,0.0982608397340538,0.379952320131739,-5.30932539777575
"RHOJ",-0.590039938666667,-0.1895101525,-1.88860784953478,0.0982852922975727,0.379952320131739,-5.30956202050555
"CDC25B",0.545060153333334,0.476505276666667,1.88853428921244,0.0982961617595604,0.379952320131739,-5.30966718167792
"DYNC1I2",-0.88238366,-0.237366675,-1.88833842790168,0.0983251083792247,0.379952320131739,-5.30994717635743
"NDEL1",-0.38310353,-0.664578755,-1.88792089915641,0.0983868429704297,0.379952320131739,-5.31054402360135
"HLA-DPA2",-0.979980466666667,-1.35927851666667,-1.88791039091558,0.0983883971703293,0.379952320131739,-5.31055904429051
"BACH1",-0.364707943333334,-0.355615356166667,-1.88627799186737,0.098630121363676,0.38060214600137,-5.31289207767323
"CHMP4A",-0.35071786,-0.32315286,-1.88597311686904,0.0986753303588457,0.38060214600137,-5.31332772938562
"MIR4307HG",-0.534904046666667,-0.120825232333333,-1.88478755718334,0.0988513232918385,0.38060214600137,-5.31502160563345
"LRRC28",0.408902966666667,0.31665468,1.88451609297343,0.0988916639045962,0.38060214600137,-5.31540941004069
"PMEL",0.634919316666667,0.606954171666667,1.88387308848711,0.0989872800957646,0.38060214600137,-5.31632790685398
"SFMBT2",0.506541893333333,0.85326822,1.88334397152943,0.099066027745134,0.38060214600137,-5.31708364003725
"CCDC13",0.375228086666667,0.155352671333333,1.8831019478201,0.0991020678652162,0.38060214600137,-5.31742929586302
"PELI3",-0.617082892,-0.523868382666667,-1.88259063997171,0.0991782490236546,0.38060214600137,-5.31815948988332
"PCDHB10",-0.553744556666667,-0.135971845,-1.88173978956837,0.0993051445915976,0.38060214600137,-5.31937442879329
"TNFRSF10C",-0.772982586666667,-0.667362676666667,-1.8814710965817,0.0993452498553569,0.38060214600137,-5.3197580588769
"CCR1",-0.401347160333334,-0.0929207785,-1.88142628895104,0.0993519393842883,0.38060214600137,-5.31982203173021
"H2AC18",-0.543580063333334,-0.339029315,-1.88019188174784,0.0995364001455985,0.38060214600137,-5.32158421385472
"GRID1",-0.529362315,-0.183746911833333,-1.88008559659453,0.0995522980291067,0.38060214600137,-5.32173592274478
"H4C4",0.676470136666667,1.01517583,1.87915399452599,0.0996917495378255,0.38060214600137,-5.3230655413215
"LINC00641",-0.59094016,-0.471487526666667,-1.87915012014435,0.0996923298864798,0.38060214600137,-5.32307107050914
"RFLNA",-0.748202866666667,-0.548748963333333,-1.87879076025359,0.0997461730139556,0.38060214600137,-5.32358390105323
"LCN6",-0.401996286666667,-0.1641159835,-1.87865501655571,0.0997665188643621,0.38060214600137,-5.32377760745883
"SNX29P2",0.647836688333334,0.79993122,1.87827985987862,0.0998227697427586,0.38060214600137,-5.32431293102682
"SLC26A11",0.588545786666667,0.16274833,1.87787239841533,0.0998838989752316,0.38060214600137,-5.32489430905449
"NDUFA6",-0.566896106666667,-0.199039766666667,-1.87752939656745,0.0999353856114411,0.38060214600137,-5.32538368002227
"ACADL",-0.508214825333333,-0.118045506,-1.87699687716758,0.100015370585033,0.38060214600137,-5.32614337938061
"FABP5P3",-0.873632433333334,-1.25277028333333,-1.87670786894775,0.100058805711765,0.38060214600137,-5.32655565083426
"PURPL",-0.53432575,-0.1379380975,-1.87659319133479,0.100076045672682,0.38060214600137,-5.32671923277752
"GOLGA6L9",0.499575456666667,0.403591633333333,1.87630459723584,0.100119443869314,0.38060214600137,-5.32713088249703
"NSD2",0.660226502,0.636219779333333,1.87599808109951,0.100165556977658,0.38060214600137,-5.32756807186727
"MMP7",1.49773499666667,0.0689081316666667,1.87541746246381,0.1002529628286,0.38060214600137,-5.32839614983835
"SNAI2",0.346691603333333,0.590306045,1.87495805488601,0.100322173668295,0.38060214600137,-5.32905129295947
"NUP85",0.41068904,0.391793251666667,1.87481970196635,0.100343025868728,0.38060214600137,-5.32924858159518
"YPEL3",0.965263677333334,0.721320955333333,1.87427689226547,0.100424877047634,0.38060214600137,-5.33002256855456
"SEPTIN3",-0.728008073333334,-0.571103571666667,-1.87397925906354,0.10046978491614,0.38060214600137,-5.3304469273646
"FAM110C",-0.531977346666667,-0.10095905,-1.87348664680094,0.10054415431175,0.38060214600137,-5.33114923094793
"IGFN1",0.877964823333334,0.556330561666667,1.87269209784959,0.100664218516671,0.38060214600137,-5.33228186041515
"KLHL7",0.43932724,0.340012946666667,1.87265977518158,0.100669105709493,0.38060214600137,-5.332327932797
"UBE2Z",-0.421463330666667,-0.384258585333333,-1.87147530534053,0.100848355235376,0.38060214600137,-5.33401607010486
"DIPK2B",-0.534045323333334,-0.133754721666667,-1.87127320838603,0.100878969837795,0.38060214600137,-5.33430406635947
"GTDC1",-0.468263146666667,-0.310409306666667,-1.87094176134343,0.100929198352244,0.38060214600137,-5.33477636792164
"LINC02609",-0.578906403333334,-0.061348055,-1.87076843242656,0.100955474730451,0.38060214600137,-5.33502334439673
"NOX1",-0.55021062,-0.162906043333333,-1.87040578644335,0.101010472544681,0.38060214600137,-5.33554005274474
"LEPR",0.5082546,0.371138273333333,1.87037326800728,0.10101540560149,0.38060214600137,-5.33558638421285
"FAM9C",-0.529859853333334,-0.144840613333333,-1.87034329990495,0.101019951976992,0.38060214600137,-5.33562908177634
"SDHAF3",-0.47162661,-0.284446406666667,-1.87026180735855,0.101032315974195,0.38060214600137,-5.33574518844612
"FEZ1",0.56507544,0.29972819,1.87025165413717,0.101033856516403,0.38060214600137,-5.3357596541436
"CTH",-0.409906225333334,-0.0409171576666666,-1.86901566551097,0.101221561145541,0.380816067130117,-5.33752040886803
"MEIS2",-0.386143943333334,-0.119303771333333,-1.86770137055665,0.101421525608279,0.380816067130117,-5.33939226475651
"CHI3L1",1.442138358,0.403530604,1.8671878255984,0.101499762443241,0.380816067130117,-5.34012354319505
"ARF6",-0.35924689,-0.265991687333333,-1.86712338145404,0.101509584385694,0.380816067130117,-5.34021530541909
"POM121L9P",-0.507411435666667,-0.140026686833333,-1.86696152023224,0.101534257709289,0.380816067130117,-5.34044577517875
"CERS4",1.0149045,1.28724797166667,1.86682749187992,0.101554692690269,0.380816067130117,-5.34063660911388
"PDE4DIPP2",0.704336146666667,0.398317973333333,1.8667171819676,0.101571514342941,0.380816067130117,-5.34079366831478
"GS1-24F4.2",-0.531014288333334,-0.148714403333333,-1.86667904476683,0.101577330678444,0.380816067130117,-5.34084796727713
"REEP3",-0.359554603333333,-0.232964197166667,-1.86638774372891,0.101621767797623,0.380816067130117,-5.34126270271691
"IER5",0.5776968,0.401164375,1.86512124623969,0.101815185542768,0.381319438367661,-5.34306559205939
"CDH17",-0.52651504,-0.12464519,-1.86397501889363,0.101990540689048,0.38147240175059,-5.34469689877946
"TCP10L",-0.527726568333334,-0.1063432275,-1.8637217070639,0.102029332629169,0.38147240175059,-5.34505736311228
"STARD3",0.553595223333334,0.400291286666667,1.862885140681,0.102157544357124,0.38147240175059,-5.34624767831576
"C14orf39",-0.550787376666667,-0.139718118333333,-1.86245485199028,0.102223550435298,0.38147240175059,-5.34685984381528
"LINC01521",0.369227646,0.771968606333333,1.86206853449839,0.102282846249105,0.38147240175059,-5.34740940913154
"NEURL3",0.341701356666667,0.364791791666667,1.86118461704504,0.102418642893268,0.38147240175059,-5.34866669417366
"LRRC55",-0.529540123333334,-0.147964528333333,-1.86097628527063,0.102450674203664,0.38147240175059,-5.34896299442424
"ASB11",-0.529717793333334,-0.171394463166667,-1.86073104960689,0.10248839186736,0.38147240175059,-5.34931176610195
"NEK4",0.413709006666667,0.215338948333333,1.86065609386267,0.102499922849173,0.38147240175059,-5.34941836412226
"CRISP3",-0.5381522,-0.141880108333333,-1.8602239129981,0.102566432646192,0.38147240175059,-5.35003295849154
"RBM46",-0.573420013333334,-0.138848722,-1.86011088774229,0.102583833325497,0.38147240175059,-5.3501936806542
"PPP1R42",-0.521524045333334,-0.1437174345,-1.86009247561136,0.102586668213397,0.38147240175059,-5.35021986241381
"LRRC37A11P",-0.541264426666667,-0.167445904833333,-1.85984661902056,0.102624529589187,0.38147240175059,-5.35056945771484
"PFN1",-0.568368596666667,-0.515299485,-1.8575231992275,0.102982994203549,0.382332720004145,-5.35387242188114
"TXNDC5",0.512137403333333,0.516578191666667,1.85743914844867,0.102995984326407,0.382332720004145,-5.35399188035599
"XAGE3",0.493863116666667,0.300016225,1.85719503779301,0.103033720763553,0.382332720004145,-5.35433881540597
"SLC29A3",0.510730583333334,0.113902881666667,1.85563459895011,0.103275258690489,0.382657658818878,-5.35655615551488
"ENSG00000264845",-0.506403516666667,-0.879181231666667,-1.85552878104411,0.103291657739972,0.382657658818878,-5.35670649552415
"SLC35E2B",0.443880394666667,0.348287260666667,1.85548021454444,0.103299185132882,0.382657658818878,-5.35677549498653
"PLA2G10",-0.579032468333334,0.0129778758333333,-1.85394647127589,0.103537173210423,0.383272185254587,-5.35895418186946
"SLC22A15",-0.431514426666667,-0.210384846666667,-1.85332760021087,0.10363335115391,0.383272185254587,-5.35983310599547
"GHR",-0.45570012,-0.0559642121666667,-1.85292312687598,0.103696256131619,0.383272185254587,-5.36040748400282
"FABP5",-0.816733046666667,-1.167155895,-1.85279397341112,0.103716350202503,0.383272185254587,-5.36059088064207
"CLSPN",-1.55757208,-0.56702354,-1.85250033098622,0.103762049843447,0.383272185254587,-5.36100783277654
"IL2",-0.537113712333334,-0.172521196833333,-1.85162250254406,0.103898781693215,0.38338379648875,-5.36225414650554
"BMP3",-0.405795933333333,-0.0685750856666667,-1.85154354037311,0.103911089424891,0.38338379648875,-5.36236624407917
"LINC01555",-0.531194779333333,-0.154519943,-1.85075890846039,0.104033464989533,0.383615971187117,-5.36348004203715
"TSR1",-0.520128886,-0.571061542166667,-1.84662708300445,0.104680170654336,0.385675189963089,-5.36934240825688
"ZFR2",0.386786452333333,0.335109862833333,1.84642791238494,0.104711441626427,0.385675189963089,-5.36962487747039
"SORCS3",-0.343505366666667,-0.183152338333333,-1.84577980206951,0.104813260777272,0.385829989615365,-5.37054396834501
"PTPRJ",-0.477292212666667,-0.415460823,-1.84500939362294,0.104934416578704,0.385979560829911,-5.37163633812685
"EBF4",-0.513565383333333,-0.513512453666667,-1.84476091914685,0.1049735207278,0.385979560829911,-5.37198861704444
"FGFR2",-0.4193509,-0.150587516666667,-1.84409773750875,0.105077958590004,0.386065617786939,-5.37292876922374
"GRIK1",-0.506886593333334,-0.118591463333333,-1.84385265132695,0.105116579955316,0.386065617786939,-5.37327618169269
"GRN",0.364905036666667,0.515156741666667,1.8429496879872,0.105258988821462,0.386368745656938,-5.37455599679947
"CTNNA3",-0.524362108666667,-0.1726419415,-1.84096979403842,0.105571890540751,0.387036935692658,-5.37736139556382
"NAP1L3",-0.52157715,-0.113335243333333,-1.84071927266227,0.105611546280399,0.387036935692658,-5.37771629147389
"IFRD2",-0.896194283333334,-0.8313833805,-1.84065982649971,0.10562095827596,0.387036935692658,-5.37780050204361
"DNM1P51",-0.7480071,-0.0918843273333333,-1.83950463024298,0.1058040177923,0.387411977904662,-5.37943673788273
"MPV17L",0.38453945,0.194740297666667,1.83906642304998,0.105873538246129,0.387411977904662,-5.38005732175708
"SHANK2",-0.542226052,-0.153502331,-1.83883573969893,0.105910153140363,0.387411977904662,-5.38038399094895
"MAP3K7CL",-1.21604862333333,-1.66144416166667,-1.83850009384792,0.10596344971358,0.387411977904662,-5.38085926991251
"CKMT1A",-0.507097473333334,-0.269866424166667,-1.83788767883059,0.106060760109006,0.387548179492309,-5.38172637533205
"LINC00842",-0.546036205,-0.1337688175,-1.83713261886275,0.106180853990182,0.387631488885991,-5.38279530213619
"NOL4",-0.496582933333334,-0.115468456666667,-1.83698907653744,0.106203699418942,0.387631488885991,-5.38299849447687
"GOLGA4-AS1",0.569422386666667,0.457998383333333,1.83494033712075,0.106530278970527,0.388603668850658,-5.38589796273298
"PRMT5-AS1",-0.559776850333334,-0.27103191,-1.8337253263581,0.106724411596024,0.388917952764361,-5.38761693532817
"ENDOD1",-0.417611446666667,-0.261013666666667,-1.83364677426887,0.106736974174133,0.388917952764361,-5.38772805471901
"CCL11",-0.537204460666667,-0.195891657,-1.83135582211752,0.107103981465977,0.390000380216007,-5.39096804731254
"LINC00525",-0.497132331333333,-0.116162175666667,-1.83103846825266,0.107154916182083,0.390000380216007,-5.39141674826262
"HBQ1",-0.495497856,-0.282905097333333,-1.83027926785432,0.107276860467143,0.390039059592788,-5.3924900507755
"SEC61B",-0.389441813333333,-0.267016096666667,-1.83021972674884,0.107286429688083,0.390039059592788,-5.39257421867297
"CYP19A1",-0.717173996666667,-0.0639439283333333,-1.8292753185623,0.107438320576844,0.390371330339176,-5.3939091071171
"ENDOV",0.77700837,0.602455701666667,1.82822022343868,0.107608256588965,0.390706497886274,-5.39540014403437
"SAA4",-0.448256283333333,-0.166198231,-1.82795100502218,0.107651658645869,0.390706497886274,-5.39578054611372
"CASQ2",-0.532952587666667,-0.172983446666667,-1.82646309354478,0.107891834293396,0.391358070092909,-5.39788256804746
"CCER1",-0.520036002333334,-0.17236939,-1.82574143454401,0.108008507364953,0.391415205378231,-5.39890184918733
"NECAB3",-0.342912354666667,-0.249647854833333,-1.8256153867416,0.108028898307551,0.391415205378231,-5.39907986538006
"GLI1",-0.813846446666667,-0.538070608333333,-1.82476541292986,0.108166495914036,0.391693826112949,-5.40028015567687
"POMGNT2",0.360552466666667,0.492394441666667,1.82401107395793,0.108288751955812,0.391916610415509,-5.40134521978798
"WAS",0.386401496666667,0.290941558333333,1.8216867867099,0.108666280699583,0.393008699363432,-5.40462588103472
"YKT6",-0.319426536666667,-0.369971273333333,-1.82140393882452,0.108712308749996,0.393008699363432,-5.40502500493977
"MAPK8IP3",0.53227376,0.438636221,1.82086151981841,0.108800629097938,0.393107760117017,-5.40579034186289
"ATG5",-0.389930406666667,-0.293451788333333,-1.82006120090942,0.10893106759801,0.393164201967632,-5.40691941097505
"USP36",0.624950563333333,0.611287758333333,1.81984590922994,0.108966181992846,0.393164201967632,-5.40722310694373
"APOBEC1",-0.493813373333334,-0.116059966666667,-1.81964455718471,0.108999032592607,0.393164201967632,-5.4075071270454
"WHRN",0.355476386666667,0.087301655,1.81911177112536,0.109086002290535,0.393258085352414,-5.40825859909592
"THY1",-0.56396922,-0.267183983333333,-1.81805134571305,0.109259298739047,0.393662900481891,-5.40975403669919
"PLXNB1",-0.660291106666667,-1.00921635333333,-1.81716130321728,0.109404953745752,0.393967726853426,-5.41100894175233
"NECAB1",-0.511560938666667,-0.132830887666667,-1.81658400903123,0.109499526712952,0.394074234814438,-5.41182276664839
"PLXNC1",0.514939466666667,0.786135591666667,1.81623543788214,0.109556667791276,0.394074234814438,-5.41231410800663
"ABCG4",1.15567421666667,1.42729825833333,1.8146572632201,0.109815733331295,0.394719940479099,-5.41453823519027
"SERAC1",0.415721408,0.463096857333333,1.81439697287738,0.10985851744932,0.394719940479099,-5.41490499282443
"LINC01565",-0.568209845,-0.191671074166667,-1.81335650034965,0.110029699575517,0.395059027576971,-5.41637085313326
"TDRD12",1.16206803333333,0.27738286,1.81264850514223,0.110146326826047,0.395059027576971,-5.41736812299251
"DHRS1",0.385465306666667,0.494898636666667,1.8123473866539,0.110195965464151,0.395059027576971,-5.41779222839451
"ERC2",-0.602239713333334,-0.0308020633333333,-1.81233640496188,0.110197776172098,0.395059027576971,-5.41780769487184
"TM7SF2",0.395269866666667,0.291687883333333,1.80972486199488,0.110629185056902,0.395758663268642,-5.4214847447359
"RPE65",-0.486607621666667,-0.111652469166667,-1.80957940951737,0.110653260084019,0.395758663268642,-5.42168948218933
"PGBD5",1.21487981666667,0.0510417916666666,1.80914974087104,0.11072440722282,0.395758663268642,-5.4222942427612
"PAFAH1B2",-0.420434633333333,-0.508827211666667,-1.80896577348146,0.110754882989602,0.395758663268642,-5.42255316091623
"VN1R4",-0.561662831333334,-0.187520165666667,-1.80892604978891,0.110761464607625,0.395758663268642,-5.42260906724896
"TTTY12",-0.49392879,-0.128239198333333,-1.8088348325585,0.11077657934096,0.395758663268642,-5.42273744278351
"BRICD5",-0.350643476666667,-0.328996183333333,-1.80855935260803,0.110822238420337,0.395758663268642,-5.42312512737934
"LOXL2",-0.57532748,-0.857259266666667,-1.80765953446587,0.110971502673679,0.395903871505446,-5.42439128944579
"HSPH1",-0.601270351,-0.556364053833333,-1.80757458541139,0.110985604145878,0.395903871505446,-5.42451081143826
"PKD2L2",-0.48919368,-0.0955932733333333,-1.80624093760807,0.111207212550169,0.396180711261275,-5.42638695088984
"ADH1A",-0.769189643333334,-0.630206071666667,-1.80614296173131,0.111223509534619,0.396180711261275,-5.42652475975133
"SLC1A3",0.659561166666667,0.560591695,1.80599938110124,0.111247396374621,0.396180711261275,-5.42672670921249
"LINC00479",-0.493867728666667,-0.123859909333333,-1.8050560037876,0.111404463266703,0.396411971808578,-5.42805343783605
"F2RL2",-0.729825806666667,-0.279972012,-1.80487156738988,0.111435195546375,0.396411971808578,-5.42831279079192
"TOM1L1",0.528688185333333,0.843553816,1.80251137688844,0.111829183130535,0.397434772788106,-5.43163077136248
"PDE3B",-0.6948444,-0.942712866666667,-1.80186852461623,0.11193672440714,0.397434772788106,-5.43253421003732
"NOL4L",-0.5356269,-0.578058816666667,-1.80149106321233,0.111999914938626,0.397434772788106,-5.43306462116598
"AGAP1",0.519493896666667,0.596152701833333,1.80137168997452,0.112019906192107,0.397434772788106,-5.43323235626311
"CALR",0.556504883333333,0.656439938333333,1.80057993821008,0.112152585674488,0.397434772788106,-5.43434476298966
"PASD1",-0.550424733333334,-0.0488927558333333,-1.80009591027643,0.112233771363104,0.397434772788106,-5.43502472643513
"FGF14",-0.540580983333334,-0.136059976666667,-1.79984598338742,0.112275713337153,0.397434772788106,-5.43537579658464
"KIF13B",0.39178244,0.279210723333333,1.79969474012657,0.112301101769946,0.397434772788106,-5.43558823753699
"GDAP1",-0.577067056666667,-0.321453728333333,-1.79917352454393,0.112388637440905,0.397434772788106,-5.43632030012542
"TBCK",0.454612086666667,0.289644475,1.79886793033037,0.112439990731458,0.397434772788106,-5.43674947801123
"NDUFAF1",-0.38638686,-0.335853095,-1.79874578974854,0.112460521976785,0.397434772788106,-5.43692100489878
"FGF7",-0.514430971333334,-0.0815303573333333,-1.79873827992466,0.112461784458559,0.397434772788106,-5.43693155109665
"INSIG2",-0.356811533333334,-0.438865506666667,-1.79775722672105,0.112626826037441,0.397800168812044,-5.43830911733071
"PSG1",-0.472342173333334,-0.131661356,-1.79728198659862,0.11270685805106,0.397865073853114,-5.43897633088008
"GALNT7-DT",0.42315769,0.558199321666667,1.79577991832487,0.112960167312456,0.398541257335855,-5.44108471001766
"ZNF385D-AS1",-0.512248345666667,-0.1400167495,-1.79477803853468,0.113129425669578,0.398788419930214,-5.44249061841481
"CD38",-0.733200882,-0.0123948366666667,-1.79344055599605,0.113355757057037,0.398788419930214,-5.44436699231318
"LINC00702",-0.502663295666667,-0.145013669166667,-1.79340676492631,0.113361480821588,0.398788419930214,-5.44441439124389
"THAP7",0.3995232,0.294530201666667,1.79339956772199,0.113362699969226,0.398788419930214,-5.44442448675945
"STAG3L1",0.375977036333333,0.435974834833333,1.79303009679401,0.113425302080816,0.398788419930214,-5.44494272226241
"RAB2A",-0.325926463333333,-0.231941381833333,-1.79290441111945,0.113446605400415,0.398788419930214,-5.44511900479939
"TIMM8B",-0.56759103,-0.290381751666667,-1.79280879816384,0.113462814038722,0.398788419930214,-5.44525310511586
"TGM3",-0.73166125,-0.458925538333333,-1.79185813712212,0.113624093229375,0.399137873494368,-5.4465862866976
"CNOT2",0.378361936666667,0.501567843333333,1.79104195556269,0.113762731928849,0.399219962153218,-5.44773065754214
"G0S2",-1.31819138666667,-1.70953758833333,-1.79062313208187,0.113833936788787,0.399219962153218,-5.44831781220636
"HBP1",0.364998183333334,0.283047358333333,1.79045045641474,0.113863305993041,0.399219962153218,-5.4485598730753
"NKX3-2",-0.51801857,-0.10354466,-1.79026460103927,0.11389492489138,0.399219962153218,-5.4488203993703
"IL13",-0.582276386666667,-0.150648475666667,-1.78965896296787,0.113998017817168,0.399364391408353,-5.44966929057673
"DEXI",0.78445965,1.003447255,1.78881591290038,0.114141671169013,0.399427431032696,-5.45085076249305
"ZNF599",-0.329617893333334,-0.127128995,-1.78863280487094,0.114172894995593,0.399427431032696,-5.45110734593123
"PCDHB17P",-0.59180902,-0.0978395031666667,-1.78846388742776,0.114201706222737,0.399427431032696,-5.45134403542271
"OSBP",-0.34033775,-0.186384597833333,-1.78758861493676,0.114351106853218,0.399667930346487,-5.45257033908425
"CDHR1",0.437128113333334,0.303651474833333,1.78733554156508,0.114394338656433,0.399667930346487,-5.45292486453229
"FAM216B",-0.506279304333334,-0.164389180166667,-1.78641423400664,0.114551854219229,0.400001685755782,-5.45421533940914
"GTSF1L",-0.500923485666667,-0.152690059,-1.785260482277,0.114749401280917,0.400339922180844,-5.45583102972616
"MAEA",0.457718213333333,0.279216763333333,1.78512396987628,0.114772796534102,0.400339922180844,-5.45602217172362
"MESD",-0.353172294666667,-0.420716600666667,-1.78472815636908,0.1148406559677,0.400345649430994,-5.45657634952945
"SLCO1B3",-0.528572725666667,-0.111803097833333,-1.78439082607948,0.114898518944088,0.400345649430994,-5.45704860687624
"DGCR8",-0.41564672,-0.400208793333333,-1.78317702210162,0.115106954460764,0.400451898462643,-5.45874762307804
"MYO9B",0.40268517,0.65207704,1.78294853502136,0.115146230607279,0.400451898462643,-5.45906739574492
"UBE2W",-0.318546933333333,-0.216815471666667,-1.78145275099897,0.115403665262798,0.400451898462643,-5.46116037837352
"NT5C3B",0.6227007,-0.0673990233333333,1.78131360464052,0.115427641063994,0.400451898462643,-5.46135504425012
"SSX1",-0.490235075666667,-0.126079452833333,-1.7809273871167,0.115494213576797,0.400451898462643,-5.46189533138369
"CASTOR3P",0.403961977666667,0.632581393833333,1.78039845618916,0.115585444814192,0.400451898462643,-5.46263518781515
"ZNF75D",0.356960456666667,0.220186075,1.78028769092774,0.115604558525097,0.400451898462643,-5.46279011270009
"UBC",-0.358610153333333,-0.222747802,-1.77967039352136,0.115711134647296,0.400451898462643,-5.4636534427933
"SNX1",0.473080006666667,0.361048853333333,1.77965153335035,0.115714392315118,0.400451898462643,-5.46367981808683
"ST3GAL4",-0.429893973333333,-0.740743393333333,-1.77931656422632,0.11577226515666,0.400451898462643,-5.46414824230361
"SMAD3",0.413059233333333,0.439271765,1.77910865642693,0.115808199342818,0.400451898462643,-5.46443896509323
"ACE2-DT",-0.51229907,-0.117406593333333,-1.77830419415659,0.115947340027918,0.400451898462643,-5.46556373828293
"ZNF160",0.345317986666667,0.271428738333333,1.77826429084288,0.115954245877283,0.400451898462643,-5.4656195245532
"SMG1P1",-0.398343404666667,0.127355252666667,-1.77808202828757,0.115985794029059,0.400451898462643,-5.46587432785305
"CLIP1-AS1",-0.557099586666667,-0.226635578333333,-1.77793098815695,0.116011944006782,0.400451898462643,-5.46608547430274
"TYROBP",0.398103083333333,0.583296775,1.77749944489145,0.11608668906392,0.400451898462643,-5.46668871066372
"CRLS1",-0.456173586666667,-0.417055140166667,-1.7774673915379,0.116092242658366,0.400451898462643,-5.46673351439077
"LINC00309",-0.490798711666667,-0.128372148166667,-1.7774198867404,0.116100473848301,0.400451898462643,-5.46679991533845
"EXOG",-0.384029073666667,-0.00123032250000002,-1.77737593682511,0.1161080895744,0.400451898462643,-5.4668613467379
"RTRAF",-0.364599863333334,-0.174844741833333,-1.77683521495165,0.116201825699623,0.400542458849915,-5.46761709630837
"P3H2",0.508866306666667,0.130079978333333,1.77535393481915,0.116458978911013,0.400542458849915,-5.46968696524845
"TMEM98",-0.63162785,-0.439157758333333,-1.77424105399118,0.116652532271451,0.400542458849915,-5.47124159842525
"IL20",-0.531931326666667,-0.164316617666667,-1.77395911259234,0.116701616218474,0.400542458849915,-5.47163539329525
"UGT2B4",-0.50758136,0.02119486,-1.7738307249633,0.116723974060358,0.400542458849915,-5.47181470735415
"WNK2",-0.487114485,-0.123664704166667,-1.77346316508585,0.116788004602235,0.400542458849915,-5.47232803543959
"PPP1R3F",0.360255867333333,0.399721615333333,1.77327718576905,0.116820415703068,0.400542458849915,-5.47258775491475
"FA2H",-1.8244888,-2.47086293333333,-1.77291686329853,0.116883234310871,0.400542458849915,-5.47309091304568
"PRSS54",-0.737410976666667,-0.082713189,-1.77281896787541,0.116900306928011,0.400542458849915,-5.47322760819887
"MS4A6A",0.682428986666667,0.652291445,1.77220563862979,0.117007323210187,0.400542458849915,-5.47408395480472
"ZBTB37",0.352720900666667,0.439637657,1.77169509055129,0.117096476629288,0.400542458849915,-5.47479670523493
"FAR2",-0.7291918,-0.7473648425,-1.77120468421236,0.117182173470992,0.400542458849915,-5.47548125941811
"MYC",0.637266317333334,0.292672712,1.7711033383877,0.117199890720481,0.400542458849915,-5.47562271776379
"OR1F1",0.507730003333333,0.194765231666667,1.77083536215217,0.117246750487257,0.400542458849915,-5.47599674296294
"LCORL",0.530806543333334,0.301301636666667,1.77068986358019,0.117272200588855,0.400542458849915,-5.47619981167048
"KRT17P1",0.905690747333334,0.311398803666667,1.77034396008377,0.117332725841784,0.400542458849915,-5.4766825536653
"DTX3",0.44139997,0.422028778333333,1.76993180767539,0.117404881804175,0.400542458849915,-5.47725770310884
"HTN1",-0.49270327,-0.116082461,-1.76986696379942,0.117416237918807,0.400542458849915,-5.47734818639551
"PLXNA4",-0.511129328333334,-0.148129775833333,-1.76983565875786,0.117421720746531,0.400542458849915,-5.47739186904331
"AP3B1",0.344273563333333,0.189822035,1.76980739764562,0.117426670662765,0.400542458849915,-5.4774313039656
"FUT9",-0.33735951,-0.157989652166667,-1.76926647998703,0.117521450176598,0.400542458849915,-5.4781860396497
"CFP",-0.671492906666667,-0.574890464666667,-1.76909865109187,0.117550871864037,0.400542458849915,-5.47842019040336
"CLRN1",-0.484375723333334,-0.09247832,-1.76903533301353,0.117561973820198,0.400542458849915,-5.47850852791528
"SKI",-0.78069926,-0.576929656666667,-1.76672862291507,0.117967101795799,0.401710663793293,-5.48172584250176
