"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GGH",1.2796564075,1.19313955,4.17471765252462,0.00350986189029808,0.0290001776928214,-1.94352776508696
"MT1H",1.5634744125,1.89588134166667,4.16767787019502,0.00354257915886284,0.0291138643398687,-1.95332416376807
"ADK",1.2451970575,1.27689632166667,4.15424358228067,0.00360593736523985,0.0294919059795853,-1.97203882893932
"TGFB2",2.2925491325,1.895647005,4.11563666845214,0.00379495930572329,0.0306110904997905,-2.02596455746395
"LANCL3",1.66733201075,2.3983537905,4.10341556028457,0.00385701356015882,0.0309774276005876,-2.04307930542062
"CIR1",0.8019597625,1.11851359166667,4.09474697975525,0.00390169612210011,0.0311979570137969,-2.05523190837582
"PAQR5",2.874529945,3.10137439666667,4.08401123216998,0.00395781348254918,0.0315218659121622,-2.07029731546434
"H2AZ1",1.0305504725,1.159145515,4.06682185694896,0.00404949503230316,0.0321419328947753,-2.09445310737609
"FH",0.92730736,0.996284323333333,4.04934851496844,0.00414505469357271,0.0326593869812268,-2.11905077668306
"CES1",1.12704206,1.37620124,4.03481247802241,0.00422641263793134,0.0332092604659493,-2.13954630875052
"DSP",2.7661300025,1.97798031666667,4.03245727214625,0.00423975671598484,0.0332431957329893,-2.14286989930541
"LPCAT2",0.9809513125,0.914268016666667,4.02694541911842,0.0042711643140014,0.0334259773610735,-2.15065109044744
