Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,UV Response Dn,-0.27269160909549695,-1.1089772516917873,0.217,0.8623449379751901,1.0,78/144,48.13%,SYNJ2;BHLHE40;NR1D2;IGFBP5;MRPS31;DBP;SIPA1L1;ATXN1;PIK3R3;SFMBT1;PDGFRB;ZMIZ1;PLPP3;PIK3CD;PIAS3;CCN1;INSIG1;TJP1;BCKDHB;ADD3;LPAR1;ITGB3;PLCB4;MTA1;NR3C1;MAP2K5;SMAD3;PEX14;MYC;MAP1B;COL1A1;COL1A2;NRP1;KALRN;ANXA4;PMP22;PTPRM;BDNF;PTPN21;RND3;TGFBR2;CITED2;SLC22A18;ATP2C1;FZD2;DMAC2L;TGFBR3;ATP2B4;FHL2;PRKAR2B;FBLN5;LDLR;CDC42BPA;ATRX;PPARG;TFPI;COL3A1;CAP2;IRS1;SNAI2;MGLL;AKT3;RUNX1;CDKN1B;ATRN;SCAF8;GRK5;SLC7A1;DDAH1;CACNA1A;VAV2;INPP4B;ABCC1;DUSP1;MAGI2;NFKB1;ANXA2;SRI
prerank,IL-2/STAT5 Signaling,-0.26500373850433756,-1.098152850584504,0.211,0.8810667123992454,1.0,93/198,42.58%,TLR7;BHLHE40;SOCS2;IL1RL1;XBP1;ADAM19;S100A1;IL2RB;TGM2;P2RX4;CASP3;IL4R;TNFSF10;F2RL2;GATA1;PTRH2;GBP4;TNFRSF1B;FAH;NT5E;FURIN;LTB;SCN9A;PDCD2L;IRF4;SLC39A8;IRF8;SLC2A3;HUWE1;BCL2L1;RABGAP1L;ENO3;MAFF;IL1R2;MAP3K8;IL10;NCS1;MYC;CD83;SH3BGRL2;PRAF2;LCLAT1;FLT3LG;TNFSF11;NRP1;SNX14;SERPINB6;ENPP1;PLPP1;GLIPR2;ANXA4;IKZF4;CD86;PTCH1;ITGA6;CCND2;CDC42SE2;TNFRSF4;PLIN2;KLF6;TTC39B;DCPS;IFITM3;ALCAM;TNFRSF18;CA2;RGS16;LIF;ITGAV;SOCS1;HIPK2;RNH1;NDRG1;UMPS;IL3RA;ITGAE;HOPX;CSF2;CCR4;SWAP70;CTSZ;TNFRSF9;P4HA1;SYNGR2;CCNE1;PNP;CDCP1;CYFIP1;SLC1A5;RORA;ITIH5;CST7;PLSCR1
prerank,Angiogenesis,-0.3018626510137563,-1.0607743801569918,0.3949748743718593,1.0,1.0,17/36,46.07%,OLR1;FSTL1;VCAN;VTN;APOH;POSTN;NRP1;KCNJ8;JAG2;CCND2;ITGAV;S100A4;COL3A1;THBD;VAV2;JAG1;APP
prerank,Coagulation,-0.26134107288200986,-1.0449789384800392,0.361,1.0,1.0,43/138,26.37%,HMGCS2;CD9;ITIH1;C9;MMP14;C8B;SPARC;HTRA1;S100A1;OLR1;CSRP1;PLAU;CLU;F2RL2;MMP1;HPN;LRP1;DPP4;FURIN;VWF;WDR1;MMP11;CPN1;CPQ;PDGFB;MST1;ITGB3;PRSS23;C8G;MAFF;MMP2;PECAM1;PLAT;USP11;GP9;TFPI2;GP1BA;THBS1;CRIP2;FGG;DUSP14;ISCU;KLKB1
prerank,Protein Secretion,-0.26655985557351364,-1.0446452053877684,0.387,1.0,1.0,24/96,19.34%,NAPA;AP2M1;ADAM10;CD63;M6PR;ARCN1;COPB2;ABCA1;YIPF6;CLTA;CLN5;COPE;TSPAN8;SEC22B;PAM;RAB22A;TMX1;COPB1;ARFGAP3;EGFR;PPT1;YKT6;COG2;KIF1B
prerank,heme Metabolism,-0.25121758751637513,-1.0424419306599548,0.346,1.0,1.0,107/199,51.21%,DCAF11;PPOX;MARCHF2;SLC11A2;HEBP1;BNIP3L;SDCBP;UCP2;HBQ1;NFE2;SMOX;SLC6A9;SLC7A11;SLC6A8;ALDH1L1;TRAK2;CDR2;NARF;SLC4A1;DCAF10;ATP6V0A1;GATA1;OSBP2;NFE2L1;ATG4A;MARK3;SLC25A37;FBXO7;CDC27;TFDP2;SPTA1;RHAG;DMTN;RIOK3;NR3C1;FN3K;RCL1;RNF19A;PGLS;TRIM10;HMBS;TCEA1;KHNYN;FOXO3;SLC30A10;CPOX;SLC66A2;UROD;CLIC2;CAT;SLC10A3;CA1;AGPAT4;VEZF1;GYPE;EPB42;ACSL6;TOP1;OPTN;ADD2;DCUN1D1;BTG2;BTRC;SPTB;CA2;EZH1;TAL1;RANBP10;BMP2K;ENDOD1;MXI1;ICAM4;KAT2B;RBM38;ASNS;ADD1;MKRN1;SLC22A4;TYR;TNS1;NNT;ADIPOR1;EPB41;PC;HBBP1;SLC30A1;TSPAN5;TMEM9B;GLRX5;NCOA4;EPOR;AQP3;CCND3;SLC2A1;ELL2;ISCA1;BLVRB;SLC25A38;LPIN2;TENT5C;ANK1;DAAM1;PDZK1IP1;UROS;PRDX2;ERMAP;TMCC2
prerank,Pperoxisome,-0.264997514097571,-1.0423203622879722,0.395,1.0,1.0,46/104,40.45%,ALDH9A1;PEX11A;ABCD3;ATXN1;GNPAT;CRABP2;HSD17B4;RDH11;PEX6;PEX5;ACSL1;HSD11B2;DIO1;ACSL5;CLN6;SLC35B2;CTPS1;FIS1;BCL10;DLG4;PEX14;PABPC1;NUDT19;CAT;ABCB9;ITGB1BP1;PRDX1;SLC25A4;ABCC8;GSTK1;MLYCD;PRDX5;TSPO;ACOX1;SEMA3C;SIAH1;SERPINA6;ALDH1A1;FDPS;CACNA1B;CLN8;ISOC1;IDI1;MVP;NR1I2;SLC25A19
prerank,Interferon Gamma Response,-0.2530946430292029,-1.041852440843994,0.359,0.9527811124449779,1.0,86/197,41.10%,PSMB10;TNFAIP2;IRF1;SPPL2A;MX1;WARS1;RNF31;RBCK1;TAP1;IFIT1;LY6E;MT2A;PLA2G4A;BST2;HLA-DRB1;CCL2;IL2RB;CCL7;HLA-A;IFITM2;CASP3;IRF5;IL4R;TNFSF10;NOD1;RTP4;FCGR1A;VCAM1;LATS2;GBP4;BANK1;IRF4;HLA-DQA1;PDE4B;STAT1;IRF8;CD74;IFI27;TXNIP;CD69;RAPGEF6;RIPK2;FPR1;XAF1;PTPN6;PNPT1;IDO1;CXCL11;TRIM26;IL15;IFI35;OAS2;SSPN;CD86;HLA-B;HELZ2;IFITM3;PARP12;TNFAIP6;HIF1A;IFNAR2;NLRC5;TAPBP;SOCS1;STAT4;IFIH1;IFI44;LGALS3BP;UBE2L6;GBP6;CFB;TDRD7;CD38;BATF2;ISOC1;IL7;SLAMF7;IRF2;MVP;ICAM1;CD40;STAT3;XCL1;IL6;IFIT2;PNP
prerank,Allograft Rejection,-0.251115670017302,-1.0362308206234883,0.388,0.9426151412946132,1.0,99/197,45.82%,PSMB10;IL4;WARS1;TAP1;DARS1;DEGS1;IL12B;UBE2D1;NLRP3;HCLS1;CCL2;IL2RB;RPL3L;CD8A;CCL7;HLA-A;CD80;ELF4;IL18;IL4R;EIF3A;INHBA;IFNGR2;MAP3K7;CCR1;CFP;CCL11;EREG;LTB;IRF4;HLA-DQA1;STAT1;IRF8;PRKCG;CD74;IL27RA;ELANE;BCL3;EIF3J;EGFR;PTPRC;HLA-DOA;CD7;RIPK2;BCL10;IL10;IL12RB1;PTPN6;NOS2;CD2;CSK;EIF4G3;IL15;EIF3D;CD86;LCK;CCND2;HIF1A;CD47;ABCE1;IFNAR2;STAB1;INHBB;CCR2;LIF;TAPBP;SOCS1;TLR1;TGFB2;STAT4;LYN;NCK1;HLA-DMB;PRKCB;IL18RAP;SRGN;SIT1;IKBKB;WAS;LY86;IL7;GLMN;ICAM1;CD40;FCGR2B;MTIF2;IL6;FLNA;IL2;TLR2;IL2RG;IL16;CD96;CTSS;APBB1;IL11;CCL19;CCND3;TLR3
prerank,DNA Repair,-0.25497225698337306,-1.033098557491402,0.399,0.9180035650623886,1.0,57/149,36.72%,SUPT4H1;COX17;GTF3C5;SDCBP;DUT;POLR2I;PRIM1;XPC;ERCC5;DAD1;HCLS1;ALYREF;MPC2;RRM2B;CANT1;NPR2;TYMS;PDE4B;PDE6G;RFC4;APRT;POLR2C;SURF1;CDA;POLR1C;AK1;TP53;AGO4;ARL6IP1;USP11;POLL;NT5C;POLR2H;TK2;HPRT1;POLR2G;ELL;STX3;ERCC2;SRSF6;POLR2F;TAF9;BRF2;NCBP2;GTF2H1;NFX1;SUPT5H;UMPS;GTF2A2;GSDME;CSTF3;RBX1;RAD52;TAF6;DDB2;ERCC8;RFC2
prerank,Adipogenesis,-0.2488363201856096,-1.0299058637715868,0.411,0.8952711519390365,1.0,100/200,48.45%,PGM1;NDUFS3;UQCR11;LEP;MRPL15;ACADS;UCP2;CMBL;RNF11;ABCA1;ALDH2;HIBCH;CHCHD10;LIFR;CD151;RREB1;CS;CAVIN1;YWHAG;POR;ADIPOQ;HADH;GADD45A;UCK1;SAMM50;FAH;OMD;FABP4;ESYT1;DNAJB9;DHRS7;PDCD4;GPAT4;SULT1A1;MTCH2;SNCG;RIOK3;IDH3A;SLC25A1;PEX14;PPP1R15B;LIPE;PEMT;GHITM;ELMOD3;DBT;CAT;DHRS7B;SDHC;AIFM1;SSPN;GPD2;ECHS1;ITSN1;SCARB1;PLIN2;SLC5A6;CAVIN2;PIM3;ACOX1;DLD;MCCC1;MAP4K3;SLC25A10;RAB34;MTARC2;UBQLN1;PREB;PPARG;ACO2;MDH2;DGAT1;LTC4S;APLP2;TALDO1;UQCR10;MGLL;BCL6;JAGN1;BAZ2A;SLC1A5;ITIH5;ACAA2;ATP1B3;CYP4B1;MRAP;COQ9;QDPR;ELOVL6;RTN3;ARL4A;ANGPT1;ALDOA;GPX3;COX6A1;APOE;ABCB8;FZD4;ANGPTL4;DLAT
prerank,Estrogen Response Early,-0.24953016470860234,-1.0282674389395452,0.411,0.8679305055355476,1.0,101/194,48.07%,MYOF;NRIP1;BHLHE40;SLC24A3;KCNK5;SLC22A5;CA12;PEX11A;DHRS2;XBP1;PTGES;B4GALT1;ALDH3B1;AREG;FKBP4;ASB13;PMAIP1;ELF1;TGM2;CANT1;MICB;KRT19;ARL3;DEPTOR;ABLIM1;MED13L;SLC16A1;TFF3;RAB31;TJP3;PDLIM3;TPBG;UNC119;TMEM164;ADD3;CLIC3;NCOR2;PRSS23;TFF1;CCN5;KAZN;FDFT1;MYC;WWC1;NXT1;MLPH;SLC7A5;ITPK1;FRK;WFS1;SCARB1;PPIF;SCNN1A;TIPARP;FARP1;IL6ST;FHL2;INPP5F;OPN3;INHBB;HR;CYP26B1;SIAH2;OVOL2;CXCL12;RPS6KA2;KDM4B;FASN;UGCG;RET;BAG1;ENDOD1;RARA;MED24;SLC39A6;ADCY1;AMFR;FKBP5;ADCY9;OLFML3;TMPRSS3;GAB2;SYBU;RASGRP1;EGR3;CALCR;SLC27A2;NBL1;MYBBP1A;KLF10;AQP3;ABHD2;LAD1;TGIF2;SLC2A1;SH3BP5;ABAT;KRT8;BLVRB;HES1;NADSYN1
prerank,Interferon Alpha Response,-0.2597948582003626,-1.0185053042437586,0.436,0.8858343337334934,1.0,36/96,33.44%,GMPR;HLA-C;IRF1;MX1;WARS1;RNF31;TAP1;LY6E;BST2;ELF1;IFITM2;IL4R;RTP4;GBP4;CD74;IFI27;TXNIP;RIPK2;LAMP3;PNPT1;MOV10;CXCL11;TRIM26;IL15;UBA7;IFI35;SAMD9;HELZ2;IFITM3;PARP12;CD47;IFIH1;IFI44;CCRL2;LGALS3BP;UBE2L6
prerank,KRAS Signaling Dn,-0.24455806477355901,-0.9992362014796139,0.49,0.9533813525410164,1.0,57/195,24.14%,TGM1;MX1;PAX4;SLC5A5;MTHFR;GTF3C5;GPR19;GPR3;IL12B;AMBN;GAMT;ABCG4;IRS4;RYR1;IL5;LGALS7;KRT4;TSHB;CD80;EDN1;CLDN16;CHRNG;HTR1D;INSL5;HSD11B2;MFSD6;TFAP2B;PRODH;RIBC2;SLC38A3;CD207;TEX15;EGF;SHOX2;MEFV;FGF16;CKM;DTNB;OXT;BMPR1B;SNN;TFF2;SCN10A;MSH5;TFCP2L1;EDN2;CACNG1;GP1BA;MYH7;RGS11;KCND1;MACROH2A2;NTF3;PROP1;CPA2;ITIH3;FGGY
prerank,TGF-beta Signaling,-0.2685064578870956,-0.989929919711212,0.511,0.9647562728795221,1.0,20/53,32.12%,BCAR3;ENG;SMAD1;HDAC1;IFNGR2;MAP3K7;TJP1;LTBP2;FURIN;RAB31;NOG;FNTA;NCOR2;SMAD3;CDK9;THBS1;TGIF1;RHOA;SMURF1;HIPK2
prerank,Apical Surface,-0.2727632958450002,-0.984621076966427,0.514,0.954774767049677,1.0,35/44,64.30%,SLC2A4;B4GALT1;ADAM10;IL2RB;ATP6V0A4;CX3CL1;SCUBE1;RTN4RL1;RHCG;EFNA5;FLOT2;MAL;GAS1;LYN;AKAP7;SLC34A3;GATA3;SLC22A12;GHRL;IL2RG;EPHB4;APP;AFAP1L2;DCBLD2;PKHD1;GSTM3;SRPX;LYPD3;TMEM8B;MDGA1;PLAUR;NTNG1;ATP8B1;CRYBG1;SULF2
prerank,IL-6/JAK/STAT3 Signaling,-0.2424172346485783,-0.943897314623771,0.617,1.0,1.0,38/86,42.87%,CD9;HMOX1;IRF1;REG1A;CCL7;IL4R;IFNGR2;CCR1;TNFRSF1B;STAM2;LTB;STAT1;CXCL1;ITGB3;IL1R2;MAP3K8;IL12RB1;TNFRSF1A;CXCL11;TYK2;PIK3R5;OSMR;IL6ST;SOCS1;IL13RA1;IL3RA;IL1R1;CSF2;CD38;IL7;ACVR1B;INHBE;STAT3;LEPR;IL6;TLR2;IL2RG;ITGA4
prerank,PI3K/AKT/mTOR  Signaling,-0.24049946088373936,-0.9421896111144944,0.636,1.0,1.0,55/103,49.11%,ADCY2;IL4;VAV3;AP2M1;PIK3R3;CAB39;NOD1;CALR;MAP3K7;IRAK4;NGF;THEM4;GNA14;EGFR;PAK4;FGF6;CDK2;TNFRSF1A;SMAD2;ACTR2;MAPK9;LCK;CXCR4;GSK3B;RALB;CAB39L;FGF22;MAP2K6;NCK1;AKT1S1;MAPK10;PRKCB;PITX2;PFN1;PLCG1;DDIT3;MAPKAP1;ECSIT;PIN1;PLA2G12A;PRKAA2;CDKN1B;PRKAG1;MKNK1;PDK1;CFL1;IL2RG;CDK4;FGF17;TRIB3;MYD88;SLC2A1;ARF1;PPP1CA;E2F1
prerank,Androgen Response,-0.2400606590103209,-0.935940556212236,0.643,1.0,1.0,64/99,58.96%,CENPN;B4GALT1;SMS;ACTN1;SCD;LIFR;ZMIZ1;UAP1;PIAS1;ZBTB10;XRCC5;KRT19;INSIG1;CDC14B;HERC3;TNFAIP8;MERTK;DNAJB9;APPBP2;BMPR1B;HOMER2;AKAP12;PLPP1;PGM3;ALDH1A3;TMPRSS2;HMGCS1;PTPN21;SAT1;VAPA;GPD1L;ITGAV;NDRG1;LMAN1;UBE2I;SRP19;FKBP5;IDI1;STK39;STEAP4;NKX3-1;SPDEF;NGLY1;NCOA4;INPP4B;CCND3;ABHD2;KLK3;ELL2;KRT8;MAK;AZGP1;GSR;PMEPA1;ELOVL5;SLC26A2;TSC22D1;SGK1;AKT1;UBE2J1;PTK2B;CCND1;SLC38A2;DBI
prerank,G2-M Checkpoint,-0.2255910607485085,-0.9337549971974352,0.701,1.0,1.0,98/198,48.10%,CHMP1A;H2AZ1;CTCF;CKS1B;HUS1;CBX1;MT2A;RPS6KA5;ATF5;ARID4A;GSPT1;KMT5A;BRCA2;CCNA2;MAP3K20;ORC5;SLC12A2;CDC27;EGF;UBE2S;PAFAH1B1;MCM3;MNAT1;BCL3;HMGB3;MAD2L1;CDKN3;CKS2;LBR;CUL5;SLC38A1;SS18;NOLC1;H2AX;SMAD3;HSPA8;HMGA1;KATNA1;SMC2;MYC;NASP;EXO1;SNRPD1;KIF11;TROAP;CCNF;RBL1;NUP50;LMNB1;E2F3;SYNCRIP;SLC7A5;TOP1;EFNA5;UBE2C;SMC1A;NUSAP1;KPNB1;H2BC12;PDS5B;SRSF1;HIF1A;HOXC10;BUB1;RAD23B;ATRX;KIF20B;TACC3;KIF4A;H2AZ2;DMD;CHEK1;PRIM2;CDKN1B;KIF23;CDC45;CHAF1A;PLK1;FANCC;SLC7A1;STIL;CENPA;TLE3;PRC1;UPF1;CDK4;SUV39H1;PLK4;ESPL1;HMMR;STAG1;JPT1;CASP8AP2;ABL1;TMPO;SRSF10;NSD2;GINS2
