Gene_Symbol,fc,pval
LOC100294145,1.01638388539332,0.999928367935626
LINC01104,1.18496148703179,0.955713731442842
LINC00673,-1.03820894980237,0.998207836043923
LRRFIP1,1.14340947949508,0.980904147203229
FLJ37201,1.13411017143898,0.98235855162373
LINC01630,-1.06321034718387,0.998061882189167
LOC220729,-1.31927479801974,0.80116194822661
NUP50-DT,1.19113185667084,0.965209008391447
LINC01004,2.1985218493817,0.0454206168643208
X23,-1.25607784393077,0.903817837941291
HCG18,1.18569055111095,0.952321687074756
LINC02593,-2.47082676972088,0.0094917090291515
LOC105375451,-1.1302237043991,0.98251707250135
TUG1,1.17914177519102,0.945764369155335
IPW,-1.34868215879353,0.736708784801003
SEC14L1,-1.19458432017537,0.945764369155335
LINC01237,-1.08647847131171,0.993809511887536
SNHG14,-1.002314298091,0.999928367935626
